rank_metric,removed_top,n,symbols,wins,losses,win_pct,mean_r,median_r,sum_r,gross_r,mean_bp,median_bp,sum_bp,gross_bp,avg_win_r,avg_loss_r,payoff_r,breakeven_win_pct_r,pf_r,avg_win_bp,avg_loss_bp,payoff_bp,pf_bp,mean_hold_h,median_hold_h,median_risk_pct,median_delay,mfe_ge1,mfe_ge2,loss_mfe_lt1,loss_mfe_ge1,loss_mfe_ge2,loss_mfe_ge3,loss_mfe_ge5,matched_n,matched_pct,paired_actual_r,random_r,excess_r,paired_actual_bp,random_bp,excess_bp,excess_blocks,excess_mean_ci_low,excess_mean_ci_high,excess_p_month_signflip,removed_sum_r,removed_sum_bp
net_r,0,2199,556,612,1587,27.83083219645293,-0.09214605239699232,-1.0373493975903625,-202.6291692209861,-0.029818354545666087,-62.55518224335191,-278.66666666666504,-137558.84575313085,-42.55518224335189,2.2265886840269684,0.9863273118119034,2.2574541507288077,30.69882042012056,0.8705494267460809,852.6814486969789,415.5008773507762,2.052177252028096,0.7913878249786986,50.3087767166894,33.0,3.5699373695198195,6.0,1112,732,1086,501,135,29,2,2185,99.36334697589814,-0.09648471726474611,-0.10906502940797644,0.012580312143230531,-63.35931425750619,-42.376494647329444,-20.982819610176787,20,-0.08320775582334823,0.12518366690519944,0.3933033483258371,0.0,0.0
net_r,1,2198,556,611,1587,27.797998180163784,-0.10765525938584024,-1.0373519811731002,-236.62626013007684,-0.04532810177730914,-67.45406578381505,-278.7255460588775,-148264.0365928255,-47.454065783815025,2.174591135377109,0.9863273118119034,2.2047358005146798,31.20382029118906,0.8488302294357085,836.5562287444457,415.5008773507762,2.0133681403474006,0.7751530773486212,50.167424931756145,33.0,3.572278783061965,6.0,1111,731,1086,501,135,29,2,2184,99.36305732484077,-0.11209532881527523,-0.12811653746696752,0.016021208651692397,-68.28996908990185,-47.67411165386167,-20.615857436040205,20,-0.07957630539065988,0.12607555081094757,0.36881559220389803,33.99709090909101,10705.19083969466
net_r,22,2177,552,590,1587,27.101515847496554,-0.22558122063580477,-1.0380669456066955,-491.090317324147,-0.16322866903022049,-116.29922715304609,-281.538461538461,-253183.41751218133,-96.29922715304598,1.8206968246124473,0.9863273118119034,1.8459357282399391,35.13782795855503,0.6862647004798765,688.5024997347467,415.5008773507762,1.657042228465611,0.6160396438529997,49.36380339917317,32.0,3.5762483130904097,6.0,1090,710,1086,501,135,29,2,2164,99.40284795590262,-0.2257345774939933,-0.16309458125436727,-0.0626399962396259,-116.1544571035286,-59.965965714618086,-56.18849138891055,20,-0.1749510064601259,0.05964814439698185,0.8445777111444278,288.461148103161,115624.57175905044
net_bp,0,2199,556,612,1587,27.83083219645293,-0.09214605239699206,-1.0373493975903625,-202.62916922098555,-0.02981835454566593,-62.555182243351936,-278.66666666666504,-137558.8457531309,-42.55518224335189,2.2265886840269684,0.9863273118119034,2.2574541507288077,30.69882042012056,0.8705494267460808,852.6814486969789,415.5008773507762,2.052177252028096,0.7913878249786986,50.3087767166894,33.0,3.5699373695198195,6.0,1112,732,1086,501,135,29,2,2185,99.36334697589814,-0.09648471726474601,-0.10906502940797647,0.012580312143230375,-63.35931425750617,-42.37649464732944,-20.98281961017676,20,-0.08320775582334823,0.12518366690519944,0.3933033483258371,0.0,0.0
net_bp,1,2198,555,611,1587,27.797998180163784,-0.10721342123654255,-1.0373519811731002,-235.65509987792052,-0.04487711770319057,-69.505831861113,-278.7255460588775,-152773.81843072636,-49.505831861112995,2.176180595691604,0.9863273118119034,2.2063472942809583,31.188137410556322,0.8494506596128958,829.1752437396977,415.5008773507762,1.9956040743559906,0.7683138559744866,50.075068243858055,33.0,3.5694321539689753,6.0,1111,731,1086,501,135,29,2,2184,99.36305732484077,-0.11165065837014866,-0.11703806439350918,0.005387406023360568,-70.3548875138492,-47.07634340667576,-23.27854410717339,20,-0.09132090377033565,0.11778230918624588,0.4432783608195902,33.02593065693441,15214.972677595635
net_bp,22,2177,553,590,1587,27.101515847496554,-0.2082067073282703,-1.0380669456066955,-453.2660018536444,-0.14562151379139357,-125.66294479183404,-281.538461538461,-273568.2308118227,-105.66294479183398,1.884805833884485,0.9863273118119034,1.910933430832467,34.353241795502704,0.7104289377385984,653.9519687184056,415.5008773507762,1.5738882981138043,0.5851254542452076,49.29581993569132,32.0,3.55669528375515,6.0,1090,710,1086,501,135,29,2,2163,99.35691318327974,-0.21334070266117824,-0.1512774979014268,-0.062063204759751446,-126.88372016243311,-54.991800162395194,-71.89192000003789,20,-0.1627539134769179,0.04761447106492602,0.863568215892054,250.6368326326585,136009.38505869175
