open_time,open,high,low,close,upper,lower,k,d,signal,rsi,sar
2024-01-28 04:55:00+00:00,2295.94,2305.58,2295.78,2303.68,2286.350197643557,2257.7227023564433,86.70690973461484,90.73981227449076,-1,80.29797052795878,62.17927259671085
2024-01-29 16:50:00+00:00,2294.48,2300.2,2294.14,2294.41,2285.0901877277383,2244.4865122722613,87.22266904359601,90.44861051411065,-1,77.48677654209136,73.43758225964436
2024-01-30 15:50:00+00:00,2341.68,2347.86,2331.5,2336.31,2323.403674599914,2298.9933254000857,83.26516833274081,89.3520004508846,-1,70.07224301385108,55.253460797323534
2024-01-30 16:35:00+00:00,2359.7,2361.99,2354.2,2354.44,2333.1025973966457,2292.4644026033534,80.43907765729539,80.53452567313498,-1,67.05529786376633,77.58949434116607
2024-01-30 17:10:00+00:00,2374.45,2375.74,2370.41,2375.54,2343.8883857611345,2285.6790142388654,85.96718680122449,89.27137715480548,-1,76.39887916240605,63.41796949507472
2024-01-31 11:00:00+00:00,2284.01,2288.55,2280.3,2288.17,2389.2475703555183,2303.767329644482,14.398496017515228,9.256241515365044,1,24.092619451985968,15.704679859368184
2024-02-02 07:45:00+00:00,2318.49,2319.4,2317.92,2318.43,2316.179503157553,2288.0869968424468,85.12620344699504,86.30062046399837,-1,69.47581851499062,56.930307958877535
2024-02-02 14:00:00+00:00,2292.52,2292.52,2281.12,2285.82,2320.6508584852318,2293.213341514768,18.914898555433513,15.407698035355864,1,21.181956603423444,34.462415320695456
2024-02-03 01:20:00+00:00,2322.99,2330.92,2322.98,2328.81,2322.916953071015,2288.818746928985,86.19579088214346,87.88762766073228,-1,77.02840276178064,54.944329015040346
2024-02-06 20:10:00+00:00,2387.03,2389.99,2383.58,2388.73,2369.9463623787815,2299.289537621218,89.90925871150642,90.64147706663228,-1,83.35282746699514,73.43340703007601
2024-02-07 17:10:00+00:00,2414.79,2419.0,2411.94,2415.47,2389.365116201206,2351.396683798794,81.10817630022831,81.25657574983913,-1,79.0030329384072,69.38553080527322
2024-02-07 19:05:00+00:00,2417.76,2424.05,2415.8,2421.43,2408.5375985456767,2340.1168014543236,87.21557454890683,87.87388613460256,-1,66.7769891948958,55.873167818561036
2024-02-09 03:10:00+00:00,2460.53,2467.63,2456.81,2463.88,2448.5404775332513,2410.3223224667486,87.84016695359163,91.16173284562977,-1,89.41609555429984,75.99416043384588
2024-02-09 08:35:00+00:00,2466.6,2467.92,2464.02,2466.65,2462.489046099133,2410.726653900867,87.48652357656876,92.35992241910515,-1,69.3526461914552,50.351590789177074
2024-02-09 11:55:00+00:00,2504.22,2508.11,2498.92,2502.94,2482.8512167263198,2406.88878327368,93.55957184338996,94.94565011968363,-1,80.26475257234671,54.04004621753505
2024-02-10 21:05:00+00:00,2512.62,2514.88,2510.88,2512.43,2509.765123890405,2477.4751761095945,80.62650742280509,80.78870689619889,-1,72.56895752907009,56.27228155083883
2024-02-11 04:05:00+00:00,2535.0,2535.46,2530.02,2531.85,2518.300265434214,2476.839634565786,82.62251704357341,89.23269459733758,-1,74.8136623400732,62.029560073142974
2024-02-12 15:00:00+00:00,2529.21,2529.21,2521.42,2529.0,2519.3432184038575,2475.081881596143,93.1586583408219,93.26278806570333,-1,89.60261826031164,73.70572023873567
2024-02-12 15:55:00+00:00,2560.85,2562.0,2555.38,2558.82,2530.5582298741365,2468.322370125864,86.48322017026949,89.63292106193303,-1,81.66423964015455,89.42932218994703
2024-02-12 17:10:00+00:00,2560.11,2565.7,2559.53,2562.71,2543.7226407357384,2461.4626592642617,87.367423588525,88.86563082212962,-1,70.16498795731006,55.11203947231898
2024-02-12 17:35:00+00:00,2611.71,2614.95,2603.71,2603.98,2554.0293730417625,2454.8567269582372,83.75806020865168,87.099064183567,-1,78.55475749118901,64.10489357299664
2024-02-13 16:50:00+00:00,2612.55,2618.84,2611.26,2616.69,2689.3234698374326,2622.3268301625667,18.110658454996656,13.3971203306982,1,40.39364642105855,47.78273172806569
2024-02-14 09:05:00+00:00,2725.82,2726.95,2715.17,2718.72,2666.3268552428253,2602.8539447571757,91.93134598370841,93.03054549023835,-1,82.69446837931251,60.820262019282424
2024-02-15 00:40:00+00:00,2825.23,2825.23,2812.26,2818.59,2803.1384405318995,2698.0363594681003,90.85435036044849,92.69296210006046,-1,74.55029899718613,59.11012967482421
2024-02-15 14:35:00+00:00,2844.41,2845.51,2834.1,2838.42,2817.1974576127886,2761.950342387212,83.9696823455689,84.85927956384454,-1,70.64258125182354,54.62881290431585
2024-02-17 13:20:00+00:00,2770.62,2770.71,2760.75,2764.72,2802.576295435747,2771.196204564253,12.438800811971106,9.196816284993815,1,32.26530207808112,59.48459083523876
2024-02-18 22:10:00+00:00,2856.42,2887.66,2856.41,2880.56,2840.5386528465765,2779.3646471534234,92.45946969343773,94.35181958271694,-1,84.45384122647602,57.83553817051947
2024-02-19 00:10:00+00:00,2882.65,2885.98,2882.0,2883.0,2874.638572427913,2766.5225275720873,80.88072983393106,82.11865782913866,-1,58.78857250401106,65.2932208224429
2024-02-19 06:15:00+00:00,2926.17,2932.9,2922.49,2926.46,2922.080450438345,2776.7943495616564,91.82430415436824,92.5976607947993,-1,77.27329866974587,53.84536315083736
2024-02-19 22:15:00+00:00,2985.5,2986.76,2979.82,2981.25,2954.1986036389717,2886.0963963610284,86.99948301774451,91.61447068508096,-1,73.88535774465184,68.49108271236021
2024-02-20 13:45:00+00:00,2997.4,3004.99,2986.04,2986.32,2973.203426138768,2891.881173861231,85.36462166653956,91.83377605442793,-1,70.12955880151395,54.500178671840686
2024-02-20 20:00:00+00:00,2986.96,2989.0,2975.06,2979.8,2972.014981114772,2886.0335188852277,84.89087293984437,85.46028302639928,-1,74.47382309252652,83.25037185087572
2024-02-22 07:40:00+00:00,2991.72,3000.0,2991.0,2991.0,2967.931111162495,2887.634288837505,84.06828968090991,88.24546841568826,-1,79.70134423544003,72.78221023889907
2024-02-23 03:05:00+00:00,2941.11,2944.98,2932.35,2939.26,3011.0654431334356,2950.3676568665646,17.391300422357514,16.734858542453406,1,21.657378057558773,44.01054868780544
2024-02-23 07:50:00+00:00,2927.12,2931.0,2923.01,2930.79,3008.96135126223,2940.49954873777,17.077825831280535,13.650338336424232,1,28.877205500427067,45.01559218003672
2024-02-24 01:55:00+00:00,2910.89,2913.3,2907.53,2910.39,2956.2817702354673,2915.3445297645317,17.876990645697337,13.602030505629806,1,32.923607844353626,44.96450357626217
2024-02-24 17:45:00+00:00,3000.39,3008.3,2995.4,2996.7,2983.669213990065,2919.0751860099354,80.1070263126583,82.89329827454601,-1,74.66305104102688,68.97814526533912
2024-02-25 02:05:00+00:00,3024.69,3038.1,3023.64,3031.63,3009.7415249816804,2943.704175018319,88.07899744766179,88.59202483888375,-1,83.3635951650916,59.52037525434608
2024-02-25 22:05:00+00:00,3112.88,3114.62,3109.31,3114.23,3100.727577911028,2999.767122088971,80.37917418018957,81.19385316168034,-1,67.87016728273262,50.55385968612264
2024-02-26 09:45:00+00:00,3039.44,3050.0,3038.42,3048.9,3135.560037245263,3056.527362754737,14.770242000665547,10.401995062738822,1,25.209321433244128,28.331853584803646
2024-02-26 16:10:00+00:00,3161.49,3169.0,3151.11,3161.21,3141.128086477426,3043.155713522574,82.18276559483947,83.12270024136461,-1,79.10526693444359,64.2571564288362
2024-02-28 08:00:00+00:00,3303.96,3318.44,3301.05,3309.98,3275.603296707046,3222.0022032929537,83.39260392716915,86.48517478763502,-1,83.48833845052398,66.21173490802909
2024-02-28 09:50:00+00:00,3352.0,3362.94,3349.26,3355.57,3309.3902295943467,3205.986770405653,82.32405037106756,85.91978577218543,-1,71.26620320171388,57.850070133506186
2024-02-28 10:00:00+00:00,3360.72,3372.91,3356.88,3363.99,3314.529822129742,3203.258077870258,82.01642188085494,83.20387138654625,-1,73.75718359060902,58.77305191934673
2024-02-28 16:35:00+00:00,3395.44,3398.77,3389.03,3391.99,3388.994992016879,3205.9133079831217,82.66818452785868,83.78410956628598,-1,68.63592492780626,51.402011286427786
2024-02-28 17:15:00+00:00,3489.91,3498.77,3466.34,3478.62,3410.4149272643167,3200.177572735683,86.42998225912054,90.37366326612657,-1,79.32256079566449,69.67333617830857
2024-02-29 00:40:00+00:00,3470.15,3470.2,3454.3,3459.99,3422.6526462704846,3256.8942537295156,91.20442467388325,91.71100045441626,-1,78.90611344633564,69.5102927057351
2024-02-29 18:45:00+00:00,3369.91,3372.67,3363.47,3367.97,3519.9961583418817,3387.4685416581187,15.18527199249705,13.713390630882811,1,29.2130082544015,23.61320634088789
2024-02-29 21:15:00+00:00,3349.71,3360.34,3347.24,3355.92,3526.804408315663,3375.012591684338,18.539768513452998,12.447706016643858,1,33.625924450593786,54.274910182333336
2024-02-29 21:35:00+00:00,3320.0,3331.02,3308.03,3329.78,3531.5768813342293,3365.5987186657712,16.093848811333185,13.003168337222965,1,30.48477614530735,45.48219304184468
2024-03-04 00:30:00+00:00,3533.04,3535.0,3517.61,3524.68,3509.327827583603,3379.5424724163977,85.1780190301625,87.79595433750099,-1,74.06005084243854,61.22793126878002
2024-03-04 19:00:00+00:00,3598.99,3601.76,3583.18,3588.44,3577.124403827835,3444.826996172165,88.62544949943032,93.11989142146093,-1,59.67145548487943,43.263524969876194
2024-03-04 23:10:00+00:00,3632.79,3642.76,3630.01,3635.34,3617.4585171985627,3459.3841828014374,89.71060048503455,93.50945645120102,-1,74.69147913319597,49.06498088235767
2024-03-05 05:35:00+00:00,3726.2,3730.0,3714.01,3717.01,3711.2790374018036,3481.792362598196,88.35384227796527,92.02378731263525,-1,58.01345164526464,44.2980196304528
2024-03-05 15:00:00+00:00,3806.52,3825.0,3801.74,3805.23,3801.5706506480446,3585.716049351956,83.82155059489587,91.00800884782528,-1,66.45235945279047,46.808544568598506
2024-03-07 17:10:00+00:00,3856.85,3858.75,3848.59,3856.99,3842.1630987740355,3754.4799012259637,87.83371119007852,91.95709938812065,-1,65.7831352917405,46.37698455135625
2024-03-07 17:45:00+00:00,3873.8,3876.0,3866.57,3869.79,3847.6979397469677,3751.399960253033,82.85216244205436,83.86363854779547,-1,65.23243763374984,51.91745160173007
2024-03-07 20:30:00+00:00,3904.82,3923.63,3902.46,3922.07,3882.7781548276093,3739.6817451723905,93.7413735707532,93.91438935032913,-1,76.3901037715107,50.92735036048044
2024-03-11 07:25:00+00:00,3960.94,3978.93,3955.0,3972.12,3940.8968797043926,3809.849420295607,91.32389456888455,92.0397835614451,-1,84.82593315911735,59.61485461985211
2024-03-11 07:40:00+00:00,4012.53,4019.0,3960.03,3987.39,3948.6912720003525,3805.0406279996473,83.5518168599333,90.15593944378622,-1,75.08296307515664,72.51685668975655
2024-03-12 16:25:00+00:00,3935.73,3936.86,3900.01,3925.96,4083.8541062154623,3968.8286937845382,17.46492436723386,16.38990091663401,1,18.514357163846483,44.18417617255429
2024-03-14 13:40:00+00:00,3890.43,3904.17,3878.5,3892.5,4021.01698732912,3935.6129126708797,17.04018906050914,16.626680425368864,1,25.67915660216319,48.04953054868115
2024-03-14 13:55:00+00:00,3858.03,3891.8,3850.22,3878.46,4026.911446512107,3926.0504534878924,16.809912672092324,13.17876903401069,1,31.49087965178228,43.131807942434925
2024-03-14 14:50:00+00:00,3876.65,3890.47,3864.13,3880.13,4033.0496450585065,3908.740654941494,16.751197461686793,12.096542612472058,1,38.04019716783083,28.97233458728591
2024-03-14 15:35:00+00:00,3852.22,3854.64,3820.0,3823.88,4040.525108321066,3890.6370916789338,12.480746822032359,11.269183539514652,1,30.456288030682472,49.087538807295225
2024-03-15 19:05:00+00:00,3786.28,3800.0,3772.4,3796.37,3770.662666308804,3635.3727336911966,92.661001858333,94.17254391929323,-1,82.88249957582417,65.62507776121859
2024-03-16 14:05:00+00:00,3640.04,3654.13,3638.01,3652.05,3774.975546139478,3660.477753860523,17.319610541792144,17.113537977431363,1,37.7570783706466,41.601928782652806
2024-03-16 21:35:00+00:00,3552.25,3563.61,3542.13,3560.45,3765.313015849822,3583.8831841501783,18.97927718200356,15.61081461913812,1,35.1054993030795,49.94669971917159
2024-03-16 23:15:00+00:00,3495.0,3502.7,3468.0,3491.28,3771.513232094092,3545.1734679059073,14.926550120246999,11.399923361777182,1,24.899009401345012,48.671172868561904
2024-03-18 14:45:00+00:00,3506.98,3515.67,3501.34,3505.21,3663.521456575877,3542.090643424124,8.290485941939648,7.898196839842863,1,26.77952534529679,43.32116415752862
2024-03-18 17:00:00+00:00,3503.47,3505.71,3479.48,3485.85,3659.405220252566,3512.9227797474346,7.860076090205127,7.308978704104022,1,33.27501023791339,60.46447688694607
2024-03-19 01:15:00+00:00,3431.16,3439.34,3422.23,3425.19,3615.9811150318737,3452.6151849681264,7.963154100378108,7.15260630445506,1,19.833905317225742,42.81701268728224
2024-03-19 08:30:00+00:00,3287.4,3303.0,3277.01,3295.13,3590.7659100054157,3319.0834899945835,12.556036346782951,7.582537095336593,1,32.389587305155985,48.12921995277584
2024-03-19 09:00:00+00:00,3240.61,3262.87,3238.11,3251.19,3594.888715291892,3298.1924847081077,17.204262824237777,9.210546709328954,1,29.898685846055685,38.80577774046736
2024-03-19 10:30:00+00:00,3225.73,3234.39,3222.0,3230.19,3601.2894782273725,3247.3720217726277,16.761794203519287,12.331686741240842,1,37.81709580690088,51.12290903341663
2024-03-19 23:25:00+00:00,3156.16,3170.25,3150.37,3159.2,3369.834565058459,3196.932834941541,17.401301161792592,14.923962171271606,1,25.864874871991503,32.914270243669414
2024-03-20 04:40:00+00:00,3129.7,3137.21,3112.74,3120.17,3368.20480094105,3145.3614990589504,19.015260760982883,16.513263256705926,1,29.992280163741256,43.36527074677543
2024-03-20 12:25:00+00:00,3347.0,3349.0,3335.5,3337.05,3326.8279181717385,3097.059881828262,88.33018467156167,88.52783655271242,-1,72.57309282512895,60.973236130508994
2024-03-20 20:35:00+00:00,3467.51,3488.0,3461.34,3475.59,3448.2210471518565,3083.1090528481436,89.07830463499629,91.93726898651403,-1,75.55273668978157,62.234216380279605
2024-03-21 17:55:00+00:00,3471.41,3475.75,3463.15,3473.66,3574.0026863710227,3477.066413628978,18.897523698526687,14.086464318540505,1,35.12538664355834,47.90651609713571
2024-03-21 18:20:00+00:00,3443.52,3446.91,3428.71,3438.19,3577.8856360702916,3469.604863929709,18.35017628808158,17.633098123962437,1,27.491572984008855,35.19929179740215
2024-03-23 07:25:00+00:00,3381.23,3381.23,3369.0,3369.75,3367.416877237817,3281.319322762183,82.73334880500424,86.11795599859636,-1,68.16784144844604,82.29450483264866
2024-03-23 14:40:00+00:00,3405.37,3418.64,3404.2,3405.05,3392.600471473059,3288.5864285269417,82.08554765241293,83.56601954525554,-1,70.83087770350403,42.99430338400253
2024-03-23 14:55:00+00:00,3416.7,3424.0,3415.0,3415.02,3395.448784488382,3289.8361155116177,80.37449972452198,83.25090005965181,-1,73.13128879954093,48.840896499875385
2024-03-23 16:40:00+00:00,3415.37,3432.94,3414.34,3429.41,3409.2416434231745,3297.026056576826,86.65649142131326,87.51762952087284,-1,67.40121064259722,47.04361048261443
2024-03-24 23:20:00+00:00,3469.58,3473.0,3458.38,3461.41,3446.7595494411707,3326.944550558829,85.50565784080855,89.93709803498625,-1,64.89072517131729,57.252705912927155
2024-03-25 05:00:00+00:00,3489.38,3496.79,3484.22,3494.22,3476.236999873302,3353.511200126699,91.73149582094204,93.1778777381349,-1,75.08392240747679,59.336891451779884
2024-03-25 14:25:00+00:00,3544.84,3556.0,3542.04,3547.72,3495.236584905994,3412.529915094007,91.37509850138171,91.38868205170508,-1,86.32687446771061,61.31889599306064
2024-03-25 17:15:00+00:00,3629.59,3635.53,3625.82,3630.14,3581.33541444507,3373.1165855549293,82.23034717766272,82.66310957305176,-1,74.64843242520413,62.2165029415092
2024-03-26 14:35:00+00:00,3547.68,3572.0,3547.68,3561.78,3673.4844368898866,3584.4311631101127,13.526916442447316,8.198666156198952,1,30.09180403427075,37.91797433209874
2024-03-26 16:25:00+00:00,3563.22,3564.33,3553.23,3564.12,3678.5215477056445,3573.7923522943556,15.449801444488775,11.496138829297259,1,39.02018172181599,50.83498710383186
2024-03-27 13:15:00+00:00,3653.57,3665.72,3641.0,3645.63,3628.796874108052,3555.9454258919486,85.71323374013856,91.12715597566937,-1,75.75840139317859,44.599199579061164
2024-03-27 18:10:00+00:00,3489.3,3491.99,3480.27,3485.31,3646.386521678215,3503.954378321784,10.65067807491709,9.429112062871914,1,31.045180022731074,50.89301482501167
2024-03-27 18:20:00+00:00,3481.08,3489.0,3474.34,3486.71,3646.9055373326123,3500.816762667387,16.37320950695217,10.687353403078204,1,34.16739015479763,47.154098863402105
2024-03-28 06:30:00+00:00,3552.14,3565.0,3549.09,3561.81,3549.0116713381954,3474.065928661805,88.45811235970905,88.71508061827814,-1,74.6820888738235,56.26541053008708
2024-03-28 07:05:00+00:00,3575.74,3582.14,3569.63,3576.15,3554.303242260164,3470.895657739836,81.86472537555493,82.9534242200948,-1,73.72845254773958,61.09147489918544
2024-03-29 07:40:00+00:00,3542.56,3542.57,3530.62,3538.39,3582.9175977108393,3549.0167022891615,6.8559021133492655,5.158996612201939,1,27.052165630894137,57.7822801559294
2024-03-30 11:40:00+00:00,3559.79,3560.67,3552.38,3554.79,3532.449826116902,3481.0455738830988,86.04492010606418,88.5028369331007,-1,74.38644095969974,65.07517576279476
2024-03-31 05:30:00+00:00,3589.43,3593.09,3583.8,3584.49,3561.0101141117957,3493.018985888203,86.79553463805193,86.99371224020025,-1,77.80987062319072,66.21328138820193
2024-03-31 07:50:00+00:00,3626.18,3627.65,3624.28,3624.38,3608.5466583195175,3466.0303416804836,82.5836204011045,86.93445319260043,-1,65.00948449939975,68.55580159065562
2024-04-01 05:50:00+00:00,3531.43,3531.43,3501.0,3515.63,3659.0435371981052,3590.631962801894,14.033938388348092,13.658013148451419,1,9.287778374282823,36.598631203237325
2024-04-01 06:00:00+00:00,3510.72,3525.83,3502.88,3523.37,3664.158426086715,3583.3677739132854,19.602364461946053,15.220979744491716,1,20.07720413087516,26.765366129775764
2024-04-02 02:40:00+00:00,3335.34,3369.32,3316.99,3353.29,3579.024195663668,3413.262604336333,16.430752631291607,12.62882883062848,1,16.545082613015254,38.125808941912325
2024-04-03 08:40:00+00:00,3349.87,3357.95,3344.11,3352.0,3331.8226257256347,3240.273474274365,92.41215389045301,93.54000209435746,-1,75.74556782329026,42.56466835013714
2024-04-04 02:30:00+00:00,3275.93,3283.53,3264.0,3281.08,3355.6759074592587,3287.1874925407405,18.940855725601413,14.69685815954963,1,26.14000788617281,45.929910236893164
2024-04-04 04:15:00+00:00,3266.14,3270.37,3251.0,3259.64,3360.2256337205554,3272.9482662794444,17.568301470656333,11.81570547083011,1,30.390011930355854,44.83048650378136
2024-04-04 13:20:00+00:00,3373.5,3380.88,3370.67,3371.06,3364.5017775424158,3268.649222457584,88.01200895356264,91.68336769266386,-1,71.03406905971556,55.98861699465187
2024-04-05 05:25:00+00:00,3250.74,3258.93,3245.0,3257.71,3417.429064577119,3259.204835422881,18.466100660216238,14.077720839178708,1,32.78972723161719,41.90895244579559
2024-04-06 23:10:00+00:00,3392.6,3396.84,3388.54,3392.29,3365.9952293430033,3316.3999706569966,86.65019662883253,89.55214281186518,-1,75.96656017060397,51.41484044230146
2024-04-07 22:25:00+00:00,3415.91,3417.74,3413.5,3416.44,3413.471645462948,3374.0060545370525,91.60286605072001,93.44591797512008,-1,62.60398588590336,48.08056272494906
2024-04-08 07:40:00+00:00,3478.89,3479.0,3463.8,3468.93,3455.8679856274216,3372.6025143725788,86.45610110462758,87.23800545247866,-1,72.81954339255839,53.702903993953214
2024-04-08 07:50:00+00:00,3475.42,3477.47,3470.41,3470.99,3458.0934363359233,3371.5872636640775,82.95180099453913,86.29658279697827,-1,70.70431307340738,59.648362092282504
2024-04-08 08:15:00+00:00,3540.81,3595.37,3537.14,3568.78,3471.3910441844664,3363.6331558155343,88.34253791430463,90.48833551405363,-1,88.71616386845079,70.60194525234289
2024-04-09 14:50:00+00:00,3503.83,3522.0,3498.05,3515.39,3743.9442717016477,3576.785428298352,18.579974346399784,13.467122164117031,1,23.36881739866668,33.69654459958456
2024-04-12 17:15:00+00:00,3418.08,3420.51,3410.1,3413.54,3579.9057664962547,3434.169633503744,19.352367209509584,15.456918756469667,1,33.961405983793554,31.66507855978419
2024-04-12 17:25:00+00:00,3385.61,3389.33,3266.58,3320.01,3584.563524201732,3426.072775798268,18.32653089746911,17.47541076745497,1,13.819645567358819,44.76424654163894
2024-04-13 19:55:00+00:00,3076.33,3102.29,2977.0,3083.8,3308.0156146300974,3193.282585369902,18.46340156912324,10.29856296273069,1,16.258778115528983,37.76930574536136
