trade_key,arm,matched,reason,control_signal_i,control_signal_bar_open,control_net_r,control_net_return,control_exit_time,month,vol_bin,fold
binance_um:AEROUSDT:4h:v9_long:1344,v9_long,True,matched,1378,2025-07-22 04:00:00+00:00,-1.02705698005698,-0.0759180793934926,2025-07-23 20:00:00+00:00,2025-07,3,earlier
binance_um:AEROUSDT:4h:v9_long:2805,v9_long,True,matched,2817,2026-03-19 00:00:00+00:00,-1.0343749999999992,-0.060181818181818114,2026-03-21 20:00:00+00:00,2026-03,3,later
binance_um:AEROUSDT:4h:v9_long:2937,v9_long,True,matched,2978,2026-04-14 20:00:00+00:00,1.1837962962963011,0.07005479452054808,2026-04-19 00:00:00+00:00,2026-04,3,later
binance_um:AEROUSDT:4h:box_chart:2939,box_chart,True,matched,2974,2026-04-14 04:00:00+00:00,0.580232931726911,0.038414783302313404,2026-04-19 00:00:00+00:00,2026-04,3,later
binance_um:AEROUSDT:4h:box_any:2939,box_any,False,censored,3035,2026-04-24 08:00:00+00:00,,,2026-04-30 20:00:00+00:00,2026-04,3,later
