conf,core_end_i,core_end_time,core_mid_i,core_mid_time,core_start_i,core_start_time,decision_delay_bars,decision_i,decision_time,predicted_core_bars,symbol,window_len,window_start_i,window_start_time,x1n,x2n,y1n,y2n
0.275618314743042,366,2025-11-14T22:45:00+00:00,362.5,2025-11-14T21:45:00+00:00,359,2025-11-14T21:00:00+00:00,6,372,2025-11-15T00:15:00+00:00,8,1INCH_USDT_SWAP,19,354,2025-11-14T19:45:00+00:00,0.3017116189002991,0.6882042288780212,0.4072960615158081,0.762686550617218
0.25824394822120667,367,2025-11-14T23:00:00+00:00,364.0,2025-11-14T22:15:00+00:00,361,2025-11-14T21:30:00+00:00,5,372,2025-11-15T00:15:00+00:00,7,1INCH_USDT_SWAP,19,354,2025-11-14T19:45:00+00:00,0.37126898765563965,0.7314071655273438,0.46580201387405396,0.8935865759849548
0.3565855026245117,401,2025-11-15T07:30:00+00:00,399.0,2025-11-15T07:00:00+00:00,397,2025-11-15T06:30:00+00:00,3,404,2025-11-15T08:15:00+00:00,5,2Z_USDT_SWAP,13,392,2025-11-15T05:15:00+00:00,0.3919996917247772,0.7711018919944763,0.3414080739021301,0.5581725239753723
0.293826699256897,401,2025-11-15T07:30:00+00:00,398.0,2025-11-15T06:45:00+00:00,395,2025-11-15T06:00:00+00:00,3,404,2025-11-15T08:15:00+00:00,7,2Z_USDT_SWAP,15,390,2025-11-15T04:45:00+00:00,0.3425098955631256,0.8054661154747009,0.3061055839061737,0.5599170327186584
0.5594137907028198,402,2025-11-15T07:45:00+00:00,400.5,2025-11-15T07:15:00+00:00,399,2025-11-15T07:00:00+00:00,3,405,2025-11-15T08:30:00+00:00,4,2Z_USDT_SWAP,12,394,2025-11-15T05:45:00+00:00,0.4239884912967682,0.7527903914451599,0.35207998752593994,0.5460432171821594
0.2684948444366455,400,2025-11-15T07:15:00+00:00,397.0,2025-11-15T06:30:00+00:00,394,2025-11-15T05:45:00+00:00,5,405,2025-11-15T08:30:00+00:00,7,2Z_USDT_SWAP,18,388,2025-11-15T04:15:00+00:00,0.3399357497692108,0.7144769430160522,0.32560858130455017,0.5090177059173584
0.25842082500457764,401,2025-11-15T07:30:00+00:00,398.0,2025-11-15T06:45:00+00:00,395,2025-11-15T06:00:00+00:00,4,405,2025-11-15T08:30:00+00:00,7,2Z_USDT_SWAP,17,389,2025-11-15T04:30:00+00:00,0.36030593514442444,0.764182448387146,0.3072977066040039,0.5609204769134521
0.7217977643013,403,2025-11-15T08:00:00+00:00,401.5,2025-11-15T07:45:00+00:00,400,2025-11-15T07:15:00+00:00,3,406,2025-11-15T08:45:00+00:00,4,2Z_USDT_SWAP,12,395,2025-11-15T06:00:00+00:00,0.42697182297706604,0.7499983906745911,0.28553611040115356,0.5430792570114136
0.5800791382789612,403,2025-11-15T08:00:00+00:00,400.0,2025-11-15T07:15:00+00:00,397,2025-11-15T06:30:00+00:00,3,406,2025-11-15T08:45:00+00:00,7,2Z_USDT_SWAP,15,392,2025-11-15T05:15:00+00:00,0.3425574004650116,0.8149641156196594,0.2768899202346802,0.5448647141456604
0.4414786398410797,403,2025-11-15T08:00:00+00:00,400.5,2025-11-15T07:15:00+00:00,398,2025-11-15T06:45:00+00:00,3,406,2025-11-15T08:45:00+00:00,6,2Z_USDT_SWAP,14,393,2025-11-15T05:30:00+00:00,0.3577601909637451,0.7806016206741333,0.2824263870716095,0.5437687635421753
