conf,core_end_i,core_end_time,core_mid_i,core_mid_time,core_start_i,core_start_time,decision_delay_bars,decision_i,decision_time,event_conf_max,event_decision_first,event_decision_last,event_id,predicted_core_bars,raw_detection_count,symbol,window_len,window_lengths_seen,window_start_i,window_start_time,x1n,x2n,y1n,y2n
0.275618314743042,366,2025-11-14T22:45:00+00:00,362.5,2025-11-14T21:45:00+00:00,359,2025-11-14T21:00:00+00:00,6,372,2025-11-15T00:15:00+00:00,0.275618314743042,2025-11-15T00:15:00+00:00,2025-11-15T00:15:00+00:00,caee51aeca80a98b,8,2,1INCH_USDT_SWAP,19,[19],354,2025-11-14T19:45:00+00:00,0.3017116189002991,0.6882042288780212,0.4072960615158081,0.762686550617218
0.47838094830513,368,2025-11-14T23:15:00+00:00,365.0,2025-11-14T22:30:00+00:00,362,2025-11-14T21:45:00+00:00,4,372,2025-11-15T00:15:00+00:00,0.5692601799964905,2025-11-15T00:15:00+00:00,2025-11-15T00:30:00+00:00,96ea191c2d3947fd,7,11,AEVO_USDT_SWAP,17,"[14, 15, 16, 17, 18, 19]",356,2025-11-14T20:15:00+00:00,0.3550782799720764,0.7538677453994751,0.19599446654319763,0.9348554015159607
0.36936652660369873,368,2025-11-14T23:15:00+00:00,365.0,2025-11-14T22:30:00+00:00,362,2025-11-14T21:45:00+00:00,4,372,2025-11-15T00:15:00+00:00,0.36936652660369873,2025-11-15T00:15:00+00:00,2025-11-15T00:30:00+00:00,23f247cd6be6718e,7,3,AGLD_USDT_SWAP,17,"[17, 19]",356,2025-11-14T20:15:00+00:00,0.3538080155849457,0.7595102190971375,0.27694475650787354,0.9102051854133606
0.5005295276641846,367,2025-11-14T23:00:00+00:00,364.0,2025-11-14T22:15:00+00:00,361,2025-11-14T21:30:00+00:00,5,372,2025-11-15T00:15:00+00:00,0.5005295276641846,2025-11-15T00:15:00+00:00,2025-11-15T00:30:00+00:00,c02ffd2ba6f4c332,7,6,AIXBT_USDT_SWAP,19,"[17, 18, 19]",354,2025-11-14T19:45:00+00:00,0.3659955859184265,0.7377375960350037,0.18558816611766815,0.7213059067726135
0.27563706040382385,368,2025-11-14T23:15:00+00:00,365.0,2025-11-14T22:30:00+00:00,362,2025-11-14T21:45:00+00:00,4,372,2025-11-15T00:15:00+00:00,0.3385263979434967,2025-11-15T00:15:00+00:00,2025-11-15T00:30:00+00:00,1c7403cfd76d2d37,7,2,ANIME_USDT_SWAP,17,"[17, 19]",356,2025-11-14T20:15:00+00:00,0.35537606477737427,0.7662574648857117,0.2685377895832062,0.9131610989570618
0.37698838114738464,368,2025-11-14T23:15:00+00:00,364.5,2025-11-14T22:15:00+00:00,361,2025-11-14T21:30:00+00:00,4,372,2025-11-15T00:15:00+00:00,0.37698838114738464,2025-11-15T00:15:00+00:00,2025-11-15T00:15:00+00:00,a6deedb47a7c0f48,8,6,APE_USDT_SWAP,18,"[13, 14, 15, 17, 18]",355,2025-11-14T20:00:00+00:00,0.3651765286922455,0.7690364122390747,0.2417396903038025,0.883843183517456
0.46893471479415894,369,2025-11-14T23:30:00+00:00,367.0,2025-11-14T23:00:00+00:00,365,2025-11-14T22:30:00+00:00,3,372,2025-11-15T00:15:00+00:00,0.46893471479415894,2025-11-15T00:15:00+00:00,2025-11-15T00:30:00+00:00,c1813b96b351b729,5,10,APT_USDT_SWAP,13,"[13, 14, 15, 16, 17, 19]",360,2025-11-14T21:15:00+00:00,0.38826093077659607,0.7746481895446777,0.2702378034591675,0.9461626410484314
0.3366333842277527,369,2025-11-14T23:30:00+00:00,366.0,2025-11-14T22:45:00+00:00,363,2025-11-14T22:00:00+00:00,3,372,2025-11-15T00:15:00+00:00,0.39095985889434814,2025-11-15T00:15:00+00:00,2025-11-15T00:30:00+00:00,0150e1c4720f3fcd,7,4,ARB_USDT_SWAP,15,"[15, 17, 18, 19]",358,2025-11-14T20:45:00+00:00,0.35265597701072693,0.8070650100708008,0.1490526795387268,0.9088979959487915
0.31909093260765076,368,2025-11-14T23:15:00+00:00,365.0,2025-11-14T22:30:00+00:00,362,2025-11-14T21:45:00+00:00,4,372,2025-11-15T00:15:00+00:00,0.31909093260765076,2025-11-15T00:15:00+00:00,2025-11-15T00:15:00+00:00,2fbcb1419caf06d6,7,1,ATH_USDT_SWAP,17,[17],356,2025-11-14T20:15:00+00:00,0.3518957793712616,0.7564373016357422,0.24128496646881104,0.9158223867416382
0.6465370655059814,366,2025-11-14T22:45:00+00:00,363.0,2025-11-14T22:00:00+00:00,360,2025-11-14T21:15:00+00:00,6,372,2025-11-15T00:15:00+00:00,0.6465370655059814,2025-11-15T00:15:00+00:00,2025-11-15T00:30:00+00:00,07b5cfb6b0bafe7a,7,10,ATOM_USDT_SWAP,19,"[13, 14, 15, 16, 17, 19]",354,2025-11-14T19:45:00+00:00,0.319902628660202,0.6811360716819763,0.2980959117412567,0.5228208303451538
0.5114716291427612,369,2025-11-14T23:30:00+00:00,367.0,2025-11-14T23:00:00+00:00,365,2025-11-14T22:30:00+00:00,3,372,2025-11-15T00:15:00+00:00,0.5114716291427612,2025-11-15T00:15:00+00:00,2025-11-15T02:15:00+00:00,4b405901887c089f,5,10,AXS_USDT_SWAP,13,"[13, 14, 15, 17, 18, 19]",360,2025-11-14T21:15:00+00:00,0.3836137652397156,0.7747336626052856,0.14050929248332977,0.8561657667160034
0.4445725381374359,368,2025-11-14T23:15:00+00:00,364.5,2025-11-14T22:15:00+00:00,361,2025-11-14T21:30:00+00:00,4,372,2025-11-15T00:15:00+00:00,0.4445725381374359,2025-11-15T00:15:00+00:00,2025-11-15T00:30:00+00:00,482dedec176afb40,8,6,A_USDT_SWAP,18,"[15, 17, 18, 19]",355,2025-11-14T20:00:00+00:00,0.3744852542877197,0.7679769396781921,0.29404962062835693,0.8787828683853149
0.4334486126899719,368,2025-11-14T23:15:00+00:00,365.0,2025-11-14T22:30:00+00:00,362,2025-11-14T21:45:00+00:00,4,372,2025-11-15T00:15:00+00:00,0.439613401889801,2025-11-15T00:15:00+00:00,2025-11-15T00:30:00+00:00,43a5c3e367fa8429,7,7,BICO_USDT_SWAP,17,"[14, 15, 17, 18, 19]",356,2025-11-14T20:15:00+00:00,0.3527723252773285,0.7582598924636841,0.1538293957710266,0.8754174113273621
0.3358962833881378,368,2025-11-14T23:15:00+00:00,365.0,2025-11-14T22:30:00+00:00,362,2025-11-14T21:45:00+00:00,4,372,2025-11-15T00:15:00+00:00,0.3358962833881378,2025-11-15T00:15:00+00:00,2025-11-15T00:30:00+00:00,1678bd9d0935ff05,7,2,BONK_USDT_SWAP,17,"[17, 19]",356,2025-11-14T20:15:00+00:00,0.35285162925720215,0.7584493160247803,0.22218693792819977,0.967280387878418
0.46375560760498047,369,2025-11-14T23:30:00+00:00,366.0,2025-11-14T22:45:00+00:00,363,2025-11-14T22:00:00+00:00,3,372,2025-11-15T00:15:00+00:00,0.6302715539932251,2025-11-15T00:15:00+00:00,2025-11-15T00:30:00+00:00,2beb5f49438c7153,7,11,BRETT_USDT_SWAP,15,"[13, 14, 15, 16, 17, 18, 19]",358,2025-11-14T20:45:00+00:00,0.3562903106212616,0.813571572303772,0.26927176117897034,0.9275848269462585
0.5778930187225342,366,2025-11-14T22:45:00+00:00,363.0,2025-11-14T22:00:00+00:00,360,2025-11-14T21:15:00+00:00,6,372,2025-11-15T00:15:00+00:00,0.5778930187225342,2025-11-15T00:15:00+00:00,2025-11-15T00:30:00+00:00,35ea6de7e5efa9e3,7,4,CHZ_USDT_SWAP,19,"[17, 19]",354,2025-11-14T19:45:00+00:00,0.3256773054599762,0.6799789667129517,0.30406659841537476,0.5149487853050232
0.36379626393318176,368,2025-11-14T23:15:00+00:00,364.0,2025-11-14T22:15:00+00:00,360,2025-11-14T21:15:00+00:00,4,372,2025-11-15T00:15:00+00:00,0.36379626393318176,2025-11-15T00:15:00+00:00,2025-11-15T00:15:00+00:00,4865ae6044b57ec0,9,3,COMP_USDT_SWAP,19,"[17, 19]",354,2025-11-14T19:45:00+00:00,0.3489343822002411,0.7485536932945251,0.30892935395240784,0.8972789645195007
0.47433334589004517,369,2025-11-14T23:30:00+00:00,366.0,2025-11-14T22:45:00+00:00,363,2025-11-14T22:00:00+00:00,3,372,2025-11-15T00:15:00+00:00,0.47433334589004517,2025-11-15T00:15:00+00:00,2025-11-15T00:45:00+00:00,9c97511863a73eb5,7,8,DOT_USDT_SWAP,14,"[14, 15, 17, 18, 19]",359,2025-11-14T21:00:00+00:00,0.327880859375,0.7785696983337402,0.18048079311847687,0.769882321357727
0.3548906743526459,368,2025-11-14T23:15:00+00:00,365.0,2025-11-14T22:30:00+00:00,362,2025-11-14T21:45:00+00:00,4,372,2025-11-15T00:15:00+00:00,0.3548906743526459,2025-11-15T00:15:00+00:00,2025-11-15T00:30:00+00:00,d5e0cdb6b1ec1bf3,7,3,EGLD_USDT_SWAP,17,"[17, 19]",356,2025-11-14T20:15:00+00:00,0.35127145051956177,0.7594627737998962,0.32751205563545227,0.8867818117141724
0.40184685587882996,366,2025-11-14T22:45:00+00:00,363.0,2025-11-14T22:00:00+00:00,360,2025-11-14T21:15:00+00:00,6,372,2025-11-15T00:15:00+00:00,0.40184685587882996,2025-11-15T00:15:00+00:00,2025-11-15T00:15:00+00:00,da0b681f54ac49b2,7,2,ENJ_USDT_SWAP,19,[19],354,2025-11-14T19:45:00+00:00,0.31657448410987854,0.6768693327903748,0.3133240044116974,0.5405332446098328
0.46740925312042236,368,2025-11-14T23:15:00+00:00,365.0,2025-11-14T22:30:00+00:00,362,2025-11-14T21:45:00+00:00,4,372,2025-11-15T00:15:00+00:00,0.46740925312042236,2025-11-15T00:15:00+00:00,2025-11-15T00:30:00+00:00,b9f23bdb493a787b,7,7,ENS_USDT_SWAP,17,"[14, 15, 16, 17, 19]",356,2025-11-14T20:15:00+00:00,0.35024046897888184,0.759248673915863,0.29342761635780334,0.8930558562278748
0.3675377070903778,367,2025-11-14T23:00:00+00:00,363.5,2025-11-14T22:15:00+00:00,360,2025-11-14T21:15:00+00:00,5,372,2025-11-15T00:15:00+00:00,0.3675377070903778,2025-11-15T00:15:00+00:00,2025-11-15T00:15:00+00:00,e25b5314501238d1,8,2,ETC_USDT_SWAP,19,[19],354,2025-11-14T19:45:00+00:00,0.3482227027416229,0.7404204607009888,0.35002127289772034,0.7715153098106384
0.3691776990890503,367,2025-11-14T23:00:00+00:00,363.5,2025-11-14T22:15:00+00:00,360,2025-11-14T21:15:00+00:00,5,372,2025-11-15T00:15:00+00:00,0.3691776990890503,2025-11-15T00:15:00+00:00,2025-11-15T00:15:00+00:00,6ee93738045b789a,8,2,ETH_USDT_SWAP,19,"[17, 19]",354,2025-11-14T19:45:00+00:00,0.3494584858417511,0.74524986743927,0.3913664221763611,0.8281844258308411
0.5374892950057983,368,2025-11-14T23:15:00+00:00,365.0,2025-11-14T22:30:00+00:00,362,2025-11-14T21:45:00+00:00,4,372,2025-11-15T00:15:00+00:00,0.6468617916107178,2025-11-15T00:15:00+00:00,2025-11-15T00:30:00+00:00,6a064d33701d827f,7,11,FLOKI_USDT_SWAP,17,"[13, 14, 15, 16, 17, 18, 19]",356,2025-11-14T20:15:00+00:00,0.3524574339389801,0.7549506425857544,0.21443893015384674,0.9652344584465027
0.497494101524353,366,2025-11-14T22:45:00+00:00,363.0,2025-11-14T22:00:00+00:00,360,2025-11-14T21:15:00+00:00,6,372,2025-11-15T00:15:00+00:00,0.497494101524353,2025-11-15T00:15:00+00:00,2025-11-15T00:15:00+00:00,ce39a4926a8bf260,7,3,FLOW_USDT_SWAP,19,"[17, 19]",354,2025-11-14T19:45:00+00:00,0.3312568664550781,0.6817569732666016,0.30320149660110474,0.5337396860122681
0.43348443508148193,368,2025-11-14T23:15:00+00:00,365.0,2025-11-14T22:30:00+00:00,362,2025-11-14T21:45:00+00:00,4,372,2025-11-15T00:15:00+00:00,0.5604779720306396,2025-11-15T00:15:00+00:00,2025-11-15T00:30:00+00:00,3c106ada57eac1e5,7,10,GALA_USDT_SWAP,17,"[14, 15, 16, 17, 18, 19]",356,2025-11-14T20:15:00+00:00,0.35655781626701355,0.7638152837753296,0.25197833776474,0.8958303928375244
0.28909748792648315,366,2025-11-14T22:45:00+00:00,363.0,2025-11-14T22:00:00+00:00,360,2025-11-14T21:15:00+00:00,6,372,2025-11-15T00:15:00+00:00,0.28909748792648315,2025-11-15T00:15:00+00:00,2025-11-15T00:15:00+00:00,d921557855ea1b89,7,1,GAS_USDT_SWAP,19,[19],354,2025-11-14T19:45:00+00:00,0.3265371024608612,0.6792264580726624,0.29456859827041626,0.4849812984466553
0.6881373524665833,369,2025-11-14T23:30:00+00:00,367.5,2025-11-14T23:15:00+00:00,366,2025-11-14T22:45:00+00:00,3,372,2025-11-15T00:15:00+00:00,0.7890951633453369,2025-11-15T00:15:00+00:00,2025-11-15T01:00:00+00:00,50d5e18a494d23d4,4,16,INIT_USDT_SWAP,12,"[12, 13, 14, 15, 17, 18, 19]",361,2025-11-14T21:30:00+00:00,0.42882347106933594,0.747882068157196,0.28837600350379944,0.9227873682975769
0.8382369875907898,369,2025-11-14T23:30:00+00:00,367.5,2025-11-14T23:15:00+00:00,366,2025-11-14T22:45:00+00:00,3,372,2025-11-15T00:15:00+00:00,0.8382369875907898,2025-11-15T00:15:00+00:00,2025-11-15T01:45:00+00:00,c90ef043ca698c46,4,48,INJ_USDT_SWAP,12,"[12, 13, 14, 15, 16, 17, 18, 19]",361,2025-11-14T21:30:00+00:00,0.42786845564842224,0.7455682158470154,0.30145180225372314,0.9240069389343262
0.4527859091758728,369,2025-11-14T23:30:00+00:00,366.0,2025-11-14T22:45:00+00:00,363,2025-11-14T22:00:00+00:00,3,372,2025-11-15T00:15:00+00:00,0.4527859091758728,2025-11-15T00:15:00+00:00,2025-11-15T00:30:00+00:00,38ffd1b5646a8bba,7,6,IOST_USDT_SWAP,15,"[14, 15, 17, 18, 19]",358,2025-11-14T20:45:00+00:00,0.3472368121147156,0.8147457242012024,0.31796571612358093,0.8608397245407104
0.4385502338409424,368,2025-11-14T23:15:00+00:00,365.0,2025-11-14T22:30:00+00:00,362,2025-11-14T21:45:00+00:00,4,372,2025-11-15T00:15:00+00:00,0.5753088593482971,2025-11-15T00:15:00+00:00,2025-11-15T00:30:00+00:00,468929b4907373fe,7,7,IOTA_USDT_SWAP,17,"[15, 17, 18, 19]",356,2025-11-14T20:15:00+00:00,0.35361239314079285,0.758176326751709,0.17989413440227509,0.884023904800415
0.29390960931777954,368,2025-11-14T23:15:00+00:00,365.0,2025-11-14T22:30:00+00:00,362,2025-11-14T21:45:00+00:00,4,372,2025-11-15T00:15:00+00:00,0.29390960931777954,2025-11-15T00:15:00+00:00,2025-11-15T00:15:00+00:00,cf79c7b8c014fa6b,7,1,KAITO_USDT_SWAP,17,[17],356,2025-11-14T20:15:00+00:00,0.35510605573654175,0.7651649117469788,0.2703399956226349,0.8929179310798645
