epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,74.3723,1.91024,12.9914,1.98688,0.71143,0.72603,0.7507,0.3376,0.53389,6.38375,0.58843,0.000664234,0.000664234,0.000664234
2,124.482,1.61789,1.88955,1.80405,0.46196,0.69863,0.53286,0.24537,0.54572,2.40717,0.58944,0.00131992,0.00131992,0.00131992
3,172.541,1.46749,1.6477,1.69723,0.62561,0.7774,0.73449,0.32525,0.52129,5.82957,0.58137,0.00196461,0.00196461,0.00196461
4,220.29,1.50312,1.69375,1.71098,0.15346,0.19178,0.07944,0.01375,1.01332,1.24985,1.27543,0.0019505,0.0019505,0.0019505
5,268.08,1.36556,1.6134,1.58299,0.59235,0.70166,0.67978,0.32166,0.48226,1.22715,0.54049,0.001934,0.001934,0.001934
6,315.84,1.26953,1.56668,1.51923,0.55408,0.71915,0.70117,0.38009,0.40811,4.96236,0.48354,0.0019175,0.0019175,0.0019175
7,364.54,1.24717,1.51611,1.50331,0.55691,0.81849,0.74187,0.37109,0.41449,1.8056,0.48168,0.001901,0.001901,0.001901
8,412.136,1.22428,1.56927,1.47783,0.5217,0.72945,0.63166,0.29643,0.51089,0.89976,0.55308,0.0018845,0.0018845,0.0018845
9,459.156,1.21494,1.51889,1.45985,0.22193,0.2774,0.11781,0.02882,0.96154,1.13818,0.95147,0.001868,0.001868,0.001868
10,509.955,1.17445,1.4429,1.42134,0.14576,0.14726,0.03835,0.00859,0.86594,1.76366,0.88391,0.0018515,0.0018515,0.0018515
11,559.646,1.1922,1.46941,1.42801,0.03759,0.01712,0.0023,0.00026,0.9996,2.09054,1.10564,0.001835,0.001835,0.001835
12,606.969,1.13069,1.42583,1.41756,0.28722,0.08904,0.05608,0.0143,1.08854,2.33838,1.29031,0.0018185,0.0018185,0.0018185
13,654.2,1.1054,1.43901,1.37588,0.68774,0.79795,0.83548,0.44236,0.36136,2.05922,0.44558,0.001802,0.001802,0.001802
