epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,1931.83,0.18165,0.86546,0.76075,0.35061,0.682,0.3531,0.28976,0.19248,16.0372,0.48169,3.3175e-05,3.3175e-05,3.3175e-05
29,1999.36,0.19107,0.66384,0.77066,0.36173,0.62879,0.35811,0.29147,0.19373,16.3907,0.47909,3.07e-05,3.07e-05,3.07e-05
30,2067.09,0.18451,0.6378,0.76304,0.3392,0.64604,0.34114,0.26866,0.22285,19.5495,0.50585,2.8225e-05,2.8225e-05,2.8225e-05
31,2139.64,0.17946,0.57037,0.76224,0.3397,0.57505,0.31978,0.25121,0.25801,18.8761,0.54946,2.575e-05,2.575e-05,2.575e-05
32,2207.55,0.17422,0.56061,0.76282,0.33911,0.64711,0.34739,0.28371,0.20947,21.7366,0.50427,2.3275e-05,2.3275e-05,2.3275e-05
33,2275.15,0.17039,0.5415,0.76881,0.35077,0.60195,0.35958,0.29117,0.20266,20.7827,0.48554,2.08e-05,2.08e-05,2.08e-05
34,2342.91,0.16491,0.46191,0.76277,0.35462,0.59548,0.33865,0.27404,0.20767,18.617,0.50487,1.8325e-05,1.8325e-05,1.8325e-05
35,2410.38,0.15769,0.41221,0.76061,0.35643,0.60579,0.34149,0.27623,0.20428,20.9004,0.50788,1.585e-05,1.585e-05,1.585e-05
36,2478.38,0.16059,0.38776,0.7618,0.33115,0.56743,0.33045,0.26482,0.19928,26.2187,0.49488,1.3375e-05,1.3375e-05,1.3375e-05
37,2546.04,0.15154,0.37423,0.74621,0.37109,0.59223,0.3309,0.26349,0.20557,24.5173,0.50774,1.09e-05,1.09e-05,1.09e-05
38,2613.81,0.15255,0.32209,0.76471,0.37361,0.57098,0.33231,0.26543,0.21505,22.1535,0.51689,8.425e-06,8.425e-06,8.425e-06
39,2681.84,0.15067,0.31597,0.7623,0.36794,0.58306,0.32573,0.26599,0.20245,24.9268,0.50688,5.95e-06,5.95e-06,5.95e-06
40,2749.43,0.14862,0.32824,0.76319,0.36032,0.57244,0.32659,0.26437,0.20692,24.2212,0.51366,3.475e-06,3.475e-06,3.475e-06
