fold,events,mean_gross_bp,mean_net_bp,median_net_bp,win_rate,profit_factor,equal_risk_1pct_return,max_drawdown,median_hold_bars,p90_net_bp,max_net_bp,mean_capture_of_horizon_mfe
2024H1,1711,0.3004799696723209,-19.69952003032769,-66.14531818341261,0.288135593220339,0.6701403015081367,-0.998468142140381,-0.9992318962690362,20.0,115.29199664649605,1032.0606731420146,0.2659180862667725
2024H2,1726,-1.0700594940121855,-21.070059494012195,-67.20701712418452,0.3174971031286211,0.6368337140399641,-0.9982649350657911,-0.9987242919388728,20.0,122.15849729433738,1234.238801220936,0.25366257406000026
2025H1,1593,0.3105461575557363,-19.689453842444273,-58.068262000555684,0.33019460138104206,0.6217037045518331,-0.9987269158462323,-0.9988977757490576,20.0,100.18219286241688,923.7691903648226,0.2628976585560881
2025H2,1602,-1.40739454502174,-21.407394545021745,-52.65747571776612,0.28901373283395754,0.5456743517990318,-0.9998112437846264,-0.9998126028325844,18.0,93.06688054728932,641.5032469162685,0.26501870740445244
2026P1,523,5.443941838653666,-14.556058161346343,-55.05760262105695,0.31166347992351817,0.7351718595829897,-0.8861978087865617,-0.9013858773105649,20.0,118.42096460290753,813.2725295514276,0.23675839901498524
