signal_i,signal_bar_open,symbol,asset,timeframe,source,box_entry_i,bars_after_v9,trade_key,entry_i,entry_time,entry_price,initial_stop,initial_risk,initial_risk_frac,exit_i,exit_time,exit_price,exit_reason,gross_return,net_return,gross_r,net_r,censored,mfe_r,arm,status,baseline_risk_frac,net_r_on_baseline_risk,signal_close,period,month,matched,reason,control_signal_i,control_parent_i,control_signal_bar_open,control_net_r,control_net_return,control_baseline_risk_frac,control_net_r_on_baseline_risk,control_exit_time,vol_bin,fold,net_bp,gross_bp,hold_h,cohort,review_id,v9_status,v9_censored,v9_entry,v9_stop,v9_exit_time,v9_net_r,v9_mfe_r,parent_exit_before_joint,entry_premium_pct,cost_r,boundary_close_time,risk_atr,stop_anchor,stop_above_prior20_low,signal_atr,signal_rv,above_all_ma,momentum_ok,signal_body_atr,signal_ma_distance_atr,held_bars,max_close_r,trail_ever_armed,trail_arm_i,active_stop_at_exit,exit_stop_r,exit_bar_open,exit_bar_high,exit_bar_low,mfe_lower_r,mfe_upper_r,exit_stop_5m_time,exit_5m_complete,stop_5m_order_ambiguous,below_break_line,confirm_not_rising,lines_json,h12_complete,h12_close_r,h12_close_return,h12_max_r,h12_min_r,h12_first_touch,h24_complete,h24_close_r,h24_close_return,h24_max_r,h24_min_r,h24_first_touch,h48_complete,h48_close_r,h48_close_return,h48_max_r,h48_min_r,h48_first_touch,post_exit48_complete,post_exit48_max_r,post_exit48_min_r,category,exit_explanation,observations,research_questions
11568,2024-12-23 21:00:00+00:00,DASHUSDT,DASH,15m,htf,11566.0,2.0,binance_um:DASHUSDT:15m:box_any:11568,11569,2024-12-23 21:15:00+00:00,39.04,37.1,1.9399999999999975,0.0496926229508196,11662,2024-12-24 20:30:00+00:00,42.87,trailing_stop,0.0981045081967213,0.0961045081967213,1.974226804123714,1.9339793814433015,False,3.3092783505154686,baseline,closed,0.0496926229508196,1.9339793814433015,2024-12-23 21:15:00+00:00,earlier,2024-12,True,matched,11031.0,11029.0,2024-12-18 06:45:00+00:00,-1.0893829787234022,-0.0243756248512257,0.0223756248512258,-1.0893829787234022,2024-12-18 20:00:00+00:00,2.0,earlier,961.0450819672128,981.045081967213,23.25,earlier,T050,closed,False,37.89,36.95,2024-12-24 10:30:00+00:00,2.1640638297872368,4.904255319148947,False,3.035101609923463,0.04024742268041242,,4.364285517086896,近5根低点减0.2ATR,True,0.44451720502808045,2.506819451850272,True,True,0.9673416352306011,3.8735978906639814,93,3.2680412371134078,True,11645.0,42.87,1.9742268041237128,43.08,43.23,42.67,3.3092783505154686,3.3092783505154686,2024-12-24 20:35:00+00:00,True,False,False,False,"[{""kind"": ""htf"", ""source_tf"": ""1h"", ""a_time"": ""2024-12-06 21:00:00+00:00"", ""b_time"": ""2024-12-17 17:00:00+00:00"", ""c_time"": ""2024-12-21 07:00:00+00:00"", ""ap"": 63.20054325455073, ""bp"": 46.29775517081465, ""cp"": 40.56, ""born_time"": ""2024-12-21 16:00:00+00:00"", ""break_time"": ""2024-12-23 20:00:00+00:00"", ""line_at_signal"": 36.67616810776489, ""confirm_two_bar_change_pct"": 6.191524490919087, ""confirm_last_bar_change_pct"": 3.7086804622413316}]",True,-0.04123711340206102,-0.002049180327868827,0.3402061855670126,-0.18041237113402156,neither,True,-0.17010309278350447,-0.008452868852458995,0.45876288659793896,-0.38144329896907364,neither,True,1.2113402061855691,0.060194672131147486,1.7835051546391778,-0.38144329896907364,up_first,True,3.7164948453608297,1.8505154639175296,盈利保护退出,持仓第94根K，最低价42.67触及当时已生效保护价42.87；按追踪止损在42.87退出，扣费后净+1.93R。,距V9 2根，较父V9独立模拟入场价+3.04%；初始风险4.97%（4.36个信号ATR），往返成本0.040R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量2.51倍。 原账本最大浮盈3.31R；5分钟审计得到实际止损前浮盈范围3.31–3.31R（若上下界不同，触及止损的5分钟内先后未知）。 已收盘触及2R并激活追踪；退出时保护在入场价+1.97R，激活不保证保本。 退出下一根起48根内，最高回到原入场+3.72R，最低到+1.85R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价；作为盈利对照保留：任何更早止盈/更严过滤都需计算会损失多少这类赢家
30532,2025-07-09 10:00:00+00:00,DASHUSDT,DASH,15m,chart,30524.0,8.0,binance_um:DASHUSDT:15m:box_any:30532,30533,2025-07-09 10:15:00+00:00,20.21,20.03,0.1799999999999997,0.0089064819396338,30534,2025-07-09 10:30:00+00:00,20.03,initial_stop,-0.0089064819396338,-0.0109064819396338,-1.0000000000000009,-1.224555555555557,False,0.1111111111111089,baseline,closed,0.0089064819396338,-1.224555555555557,2025-07-09 10:15:00+00:00,earlier,2025-07,True,matched,30407.0,30399.0,2025-07-08 02:45:00+00:00,0.5036666666666704,0.0046090493136756,0.009150991357397,0.5036666666666704,2025-07-08 14:45:00+00:00,0.0,earlier,-109.064819396338,-89.06481939633801,0.25,earlier,T215,closed,False,20.11,19.95,2025-07-10 04:15:00+00:00,2.7486249999999983,5.124999999999997,False,0.4972650422675251,0.22455555555555592,,2.616371775022447,近5根低点减0.2ATR,True,0.06879756222658968,1.3425576525131875,True,True,0.43606196250370677,1.8010611117990893,1,-0.05555555555556433,False,,20.03,-1.0,20.2,20.21,20.03,0.11111111111110891,0.11111111111110891,2025-07-09 10:35:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2025-07-03 20:30:00+00:00"", ""b_time"": ""2025-07-08 18:00:00+00:00"", ""c_time"": ""2025-07-09 06:00:00+00:00"", ""ap"": 20.65, ""bp"": 20.19, ""cp"": 20.12, ""born_time"": ""2025-07-09 08:15:00+00:00"", ""break_time"": ""2025-07-09 10:00:00+00:00"", ""line_at_signal"": 20.12736170212766, ""confirm_two_bar_change_pct"": 0.397614314115291, ""confirm_last_bar_change_pct"": 0.14873574615765772}]",True,0.6666666666666535,0.005937654626422484,0.9444444444444356,-1.0,down_first,True,0.5,0.004453240969816807,1.5,-1.0,down_first,True,3.277777777777782,0.029193468579910897,3.5,-1.0,down_first,True,3.5,-0.7222222222222375,前三根止损,持仓第2根K，最低价20.03触及当时已生效保护价20.03；按初始止损在20.03退出，扣费后净-1.22R。,距V9 8根，较父V9独立模拟入场价+0.50%；初始风险0.89%（2.62个信号ATR），往返成本0.225R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量1.34倍。 原账本最大浮盈0.11R；5分钟审计得到实际止损前浮盈范围0.11–0.11R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘-0.06R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场+3.50R，最低到-0.72R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价；退出后48根内曾回到+1R；属事后重启机会，不能证明放宽原止损会赚钱
34773,2025-08-22 14:15:00+00:00,DASHUSDT,DASH,15m,chart,34773.0,0.0,binance_um:DASHUSDT:15m:box_any:34773,34774,2025-08-22 14:30:00+00:00,22.13,21.18,0.9499999999999992,0.0429281518300948,34934,2025-08-24 06:30:00+00:00,22.79,opposite_v6_next_open,0.0298237686398554,0.0278237686398554,0.6947368421052653,0.6481473684210548,False,1.6842105263157925,baseline,closed,0.0429281518300948,0.6481473684210548,2025-08-22 14:30:00+00:00,earlier,2025-08,True,matched,32790.0,32790.0,2025-08-01 22:30:00+00:00,-0.094046511627907,-0.002,0.0212660731948565,-0.094046511627907,2025-08-01 23:00:00+00:00,2.0,earlier,278.237686398554,298.237686398554,40.0,earlier,T238,closed,False,22.13,21.18,2025-08-24 06:30:00+00:00,0.6481473684210548,1.6842105263157923,False,0.0,0.046589473684210556,,4.051264100535324,近5根低点减0.2ATR,True,0.23449470990411822,4.4404583909497335,True,True,-0.08528977053758402,1.0177912617485259,160,1.5473684210526353,False,,21.18,-1.0,22.79,22.8,22.72,1.6842105263157923,1.6842105263157923,,False,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2025-08-21 02:00:00+00:00"", ""b_time"": ""2025-08-22 02:15:00+00:00"", ""c_time"": ""2025-08-22 08:15:00+00:00"", ""ap"": 22.42, ""bp"": 22.2, ""cp"": 22.16, ""born_time"": ""2025-08-22 10:30:00+00:00"", ""break_time"": ""2025-08-22 14:15:00+00:00"", ""line_at_signal"": 22.091134020618554, ""confirm_two_bar_change_pct"": 3.361344537815114, ""confirm_last_bar_change_pct"": -0.13531799729364913}]",True,1.1578947368421075,0.04970628106642572,1.2000000000000015,0.0,up_first,True,1.1263157894736853,0.04835065521915949,1.2000000000000015,0.0,up_first,True,0.8526315789473714,0.036601897876186174,1.2421052631578953,0.0,up_first,True,1.4842105263157908,0.3684210526315807,反向确认盈利退出,上一根出现原始反向信号，下一根开盘22.79退出；这笔不是价格触及止损退出，扣费后净+0.65R。,距V9 0根，较父V9独立模拟入场价+0.00%；初始风险4.29%（4.05个信号ATR），往返成本0.047R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量4.44倍。 截至退出前/数据末端，原账本最大浮盈1.68R。 退出前最高收盘1.55R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场+1.48R，最低到+0.37R。,作为盈利对照保留：任何更早止盈/更严过滤都需计算会损失多少这类赢家
40982,2025-10-26 06:30:00+00:00,DASHUSDT,DASH,15m,chart,40953.0,29.0,binance_um:DASHUSDT:15m:box_any:40982,40983,2025-10-26 06:45:00+00:00,42.6,41.27,1.3299999999999983,0.0312206572769952,41063,2025-10-27 02:45:00+00:00,49.61,trailing_stop,0.1645539906103286,0.1625539906103286,5.27067669172933,5.206616541353389,False,8.744360902255647,baseline,closed,0.0312206572769952,5.206616541353389,2025-10-26 06:45:00+00:00,later,2025-10,True,matched,39227.0,39198.0,2025-10-07 23:45:00+00:00,-1.11077777777778,-0.0200541624874623,0.0180541624874623,-1.11077777777778,2025-10-08 03:30:00+00:00,1.0,later,1625.539906103286,1645.539906103286,20.0,later,T271,closed,False,41.94,41.02,2025-10-27 02:45:00+00:00,8.2457826086957,13.35869565217399,False,1.5736766809728353,0.06406015037593994,,3.865317285825676,近5根低点减0.2ATR,True,0.3440855954767747,7.850387011740567,True,True,1.7437521590191083,2.5221409059073676,80,8.338345864661662,True,40986.0,49.61,5.270676691729329,52.13,52.7,48.91,8.744360902255647,8.744360902255647,2025-10-27 02:55:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2025-10-24 02:30:00+00:00"", ""b_time"": ""2025-10-25 15:15:00+00:00"", ""c_time"": ""2025-10-25 22:45:00+00:00"", ""ap"": 43.432441152428225, ""bp"": 42.33, ""cp"": 42.12523101196056, ""born_time"": ""2025-10-26 01:00:00+00:00"", ""break_time"": ""2025-10-26 06:30:00+00:00"", ""line_at_signal"": 41.872524419740664, ""confirm_two_bar_change_pct"": 2.5024061597689995, ""confirm_last_bar_change_pct"": 1.5010721944245908}]",True,2.330827067669177,0.07276995305164324,3.5563909774436113,-0.06015037593984842,up_first,True,3.5864661654135355,0.11197183098591545,3.9924812030075203,-0.06015037593984842,up_first,True,5.165413533834591,0.1612676056338027,5.984962406015046,-0.06015037593984842,up_first,True,7.6691729323308335,4.992481203007526,盈利保护退出,持仓第81根K，最低价48.91触及当时已生效保护价49.61；按追踪止损在49.61退出，扣费后净+5.21R。,距V9 29根，较父V9独立模拟入场价+1.57%；初始风险3.12%（3.87个信号ATR），往返成本0.064R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量7.85倍。 原账本最大浮盈8.74R；5分钟审计得到实际止损前浮盈范围8.74–8.74R（若上下界不同，触及止损的5分钟内先后未知）。 已收盘触及2R并激活追踪；退出时保护在入场价+5.27R，激活不保证保本。 退出下一根起48根内，最高回到原入场+7.67R，最低到+4.99R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价；作为盈利对照保留：任何更早止盈/更严过滤都需计算会损失多少这类赢家
42731,2025-11-13 11:45:00+00:00,DASHUSDT,DASH,15m,chart,42730.0,1.0,binance_um:DASHUSDT:15m:box_any:42731,42732,2025-11-13 12:00:00+00:00,71.12,67.57000000000001,3.549999999999997,0.0499156355455567,42740,2025-11-13 14:00:00+00:00,67.57000000000001,initial_stop,-0.0499156355455567,-0.0519156355455567,-1.0000000000000004,-1.0400676056338034,False,0.0028169014084481,baseline,closed,0.0499156355455567,-1.0400676056338034,2025-11-13 12:00:00+00:00,later,2025-11,True,matched,42561.0,42560.0,2025-11-11 17:15:00+00:00,-1.0626972477064205,-0.0338993268949371,0.0318993268949371,-1.0626972477064205,2025-11-11 23:45:00+00:00,2.0,later,-519.156355455567,-499.156355455567,2.0,later,T277,closed,False,69.59,67.51,2025-11-13 14:00:00+00:00,-1.0669134615384614,0.971153846153845,False,2.198591751688461,0.04006760563380286,,3.1815906386485864,近5根低点减0.2ATR,True,1.1157940801296475,4.31497934797049,True,True,1.3712207541217871,2.2453712341358916,8,-0.3098591549295801,False,,67.57000000000001,-1.0,68.26,68.34,67.49,0.0028169014084481444,0.0028169014084481444,2025-11-13 14:00:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2025-11-11 06:00:00+00:00"", ""b_time"": ""2025-11-12 20:30:00+00:00"", ""c_time"": ""2025-11-13 06:15:00+00:00"", ""ap"": 77.48, ""bp"": 71.0, ""cp"": 69.69, ""born_time"": ""2025-11-13 08:30:00+00:00"", ""break_time"": ""2025-11-13 11:45:00+00:00"", ""line_at_signal"": 68.43324675324675, ""confirm_two_bar_change_pct"": 3.673469387755124, ""confirm_last_bar_change_pct"": 2.198591751688461}]",True,-0.8985915492957747,-0.044853768278965145,0.0028169014084481444,-1.442253521126763,down_first,True,-2.2028169014084544,-0.10995500562429705,0.0028169014084481444,-2.287323943661975,down_first,True,-2.112676056338032,-0.10545556805399336,0.0028169014084481444,-2.7014084507042284,down_first,True,-0.7380281690140864,-2.7014084507042284,推进不足后止损,持仓第9根K，最低价67.49触及当时已生效保护价67.57；按初始止损在67.57退出，扣费后净-1.04R。,距V9 1根，较父V9独立模拟入场价+2.20%；初始风险4.99%（3.18个信号ATR），往返成本0.040R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量4.31倍。 原账本最大浮盈0.00R；5分钟审计得到实际止损前浮盈范围0.00–0.00R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘-0.31R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场-0.74R，最低到-2.70R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价
46915,2025-12-27 01:45:00+00:00,DASHUSDT,DASH,15m,chart,46915.0,0.0,binance_um:DASHUSDT:15m:box_any:46915,46916,2025-12-27 02:00:00+00:00,40.02,39.12,0.9000000000000057,0.022488755622189,47055,2025-12-28 12:45:00+00:00,43.46,trailing_stop,0.0859570214892553,0.0839570214892553,3.822222222222196,3.7332888888888633,False,7.911111111111058,baseline,closed,0.022488755622189,3.7332888888888633,2025-12-27 02:00:00+00:00,later,2025-12,True,matched,45484.0,45484.0,2025-12-12 04:00:00+00:00,-1.1359999999999997,-0.0167058823529412,0.0147058823529412,-1.1359999999999997,2025-12-12 15:15:00+00:00,1.0,later,839.5702148925529,859.5702148925529,34.75,later,T307,closed,False,40.02,39.12,2025-12-28 12:45:00+00:00,3.7332888888888633,7.911111111111058,False,0.0,0.08893333333333278,,3.6140124288904247,近5根低点减0.2ATR,True,0.2490306875553065,5.857241218212101,True,True,2.730587168494969,2.829172883935026,139,7.355555555555506,True,46951.0,43.46,3.8222222222221958,43.77,43.86,43.41,7.911111111111058,7.911111111111058,2025-12-28 12:50:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2025-12-25 17:45:00+00:00"", ""b_time"": ""2025-12-26 13:15:00+00:00"", ""c_time"": ""2025-12-26 19:45:00+00:00"", ""ap"": 40.31965908934928, ""bp"": 39.69376623510239, ""cp"": 39.54, ""born_time"": ""2025-12-26 22:00:00+00:00"", ""break_time"": ""2025-12-27 01:45:00+00:00"", ""line_at_signal"": 39.29255286699541, ""confirm_two_bar_change_pct"": 1.9093686354378914, ""confirm_last_bar_change_pct"": 1.7022357723577297}]",True,0.12222222222222082,0.002748625687156503,0.8999999999999889,-0.40000000000000474,neither,True,-0.13333333333333755,-0.002998500749625266,0.8999999999999889,-0.40000000000000474,neither,True,4.233333333333301,0.09520239880059966,5.144444444444407,-0.5444444444444432,up_first,True,6.466666666666626,3.8777777777777476,盈利保护退出,持仓第140根K，最低价43.41触及当时已生效保护价43.46；按追踪止损在43.46退出，扣费后净+3.73R。,距V9 0根，较父V9独立模拟入场价+0.00%；初始风险2.25%（3.61个信号ATR），往返成本0.089R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量5.86倍。 原账本最大浮盈7.91R；5分钟审计得到实际止损前浮盈范围7.91–7.91R（若上下界不同，触及止损的5分钟内先后未知）。 已收盘触及2R并激活追踪；退出时保护在入场价+3.82R，激活不保证保本。 退出下一根起48根内，最高回到原入场+6.47R，最低到+3.88R。,作为盈利对照保留：任何更早止盈/更严过滤都需计算会损失多少这类赢家
50575,2026-02-03 04:45:00+00:00,DASHUSDT,DASH,15m,chart,50575.0,0.0,binance_um:DASHUSDT:15m:box_any:50575,50576,2026-02-03 05:00:00+00:00,44.54,43.21,1.3299999999999983,0.0298607992815446,50615,2026-02-03 14:45:00+00:00,43.21,initial_stop,-0.0298607992815446,-0.0318607992815446,-0.9999999999999992,-1.0669774436090218,False,0.1203007518797021,baseline,closed,0.0298607992815446,-1.0669774436090218,2026-02-03 05:00:00+00:00,later,2026-02,True,matched,51405.0,51405.0,2026-02-11 20:15:00+00:00,-1.08243373493976,-0.0262619117217187,0.0242619117217187,-1.08243373493976,2026-02-12 16:15:00+00:00,2.0,later,-318.60799281544604,-298.607992815446,9.75,later,T333,closed,False,44.54,43.21,2026-02-03 14:45:00+00:00,-1.0669774436090218,0.12030075187970218,False,0.0,0.06697744360902264,,2.9025050319954766,近5根低点减0.2ATR,True,0.4582248731143874,0.9689578464068817,True,True,-0.6110536909464194,0.68561679013928,39,0.06015037593984842,False,,43.21,-1.0,43.53,43.76,42.46,0.12030075187970218,0.12030075187970218,2026-02-03 14:50:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2026-01-28 20:15:00+00:00"", ""b_time"": ""2026-01-29 10:00:00+00:00"", ""c_time"": ""2026-02-02 17:15:00+00:00"", ""ap"": 59.91, ""bp"": 58.21, ""cp"": 45.53, ""born_time"": ""2026-02-02 19:30:00+00:00"", ""break_time"": ""2026-02-03 04:45:00+00:00"", ""line_at_signal"": 44.02272727272731, ""confirm_two_bar_change_pct"": 0.928862709560474, ""confirm_last_bar_change_pct"": -0.6245817532902098}]",True,-0.24812030075187874,-0.007409070498428316,0.015037593984964777,-0.9473684210526313,neither,True,-0.8195488721804494,-0.024472384373596667,0.12030075187970218,-0.954887218045111,neither,True,-1.3759398496240607,-0.04108666367310276,0.12030075187970218,-2.0150375939849647,down_first,True,0.045112781954888985,-3.2406015037594043,推进不足后止损,持仓第40根K，最低价42.46触及当时已生效保护价43.21；按初始止损在43.21退出，扣费后净-1.07R。,距V9 0根，较父V9独立模拟入场价+0.00%；初始风险2.99%（2.90个信号ATR），往返成本0.067R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量0.97倍。 原账本最大浮盈0.12R；5分钟审计得到实际止损前浮盈范围0.12–0.12R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘0.06R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场+0.05R，最低到-3.24R。,当前事实不足以提出特定改法；先保留原规则作为对照。
51550,2026-02-13 08:30:00+00:00,DASHUSDT,DASH,15m,chart,51550.0,0.0,binance_um:DASHUSDT:15m:box_any:51550,51551,2026-02-13 08:45:00+00:00,34.69,33.96,0.7299999999999969,0.0210435283943498,51664,2026-02-14 13:00:00+00:00,38.12,trailing_stop,0.0988757567022196,0.0968757567022196,4.698630136986318,4.603589041095907,False,7.986301369863055,baseline,closed,0.0210435283943498,4.603589041095907,2026-02-13 08:45:00+00:00,later,2026-02,True,matched,51999.0,51999.0,2026-02-18 00:45:00+00:00,0.0288301886792504,0.0004089935760172,0.014186295503212,0.0288301886792504,2026-02-18 11:00:00+00:00,1.0,later,968.757567022196,988.757567022196,28.25,later,T336,closed,False,34.69,33.96,2026-02-14 13:00:00+00:00,4.603589041095907,7.986301369863055,False,0.0,0.09504109589041136,,3.1783516738437187,近5根低点减0.2ATR,True,0.22967880049509315,2.337729006469083,True,True,0.8707812805051136,1.9201762889461804,113,7.5479452054794915,True,51582.0,38.12,4.6986301369863215,38.48,38.73,38.09,7.986301369863055,7.986301369863055,2026-02-14 13:10:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2026-02-11 01:15:00+00:00"", ""b_time"": ""2026-02-12 15:15:00+00:00"", ""c_time"": ""2026-02-13 01:30:00+00:00"", ""ap"": 35.826401015533406, ""bp"": 34.86, ""cp"": 34.61, ""born_time"": ""2026-02-13 03:45:00+00:00"", ""break_time"": ""2026-02-13 08:30:00+00:00"", ""line_at_signal"": 34.42130480215918, ""confirm_two_bar_change_pct"": 0.6966618287372883, ""confirm_last_bar_change_pct"": 0.6090487238979092}]",True,-0.1643835616438328,-0.003459210147016334,0.4794520547945246,-0.3698630136986263,neither,True,0.28767123287671476,0.006053617757278751,0.6575342465753508,-0.4383561643835639,neither,True,3.8082191780822097,0.08013836840588073,6.08219178082195,-0.4383561643835639,up_first,True,9.369863013698675,4.643835616438377,盈利保护退出,持仓第114根K，最低价38.09触及当时已生效保护价38.12；按追踪止损在38.12退出，扣费后净+4.60R。,距V9 0根，较父V9独立模拟入场价+0.00%；初始风险2.10%（3.18个信号ATR），往返成本0.095R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量2.34倍。 原账本最大浮盈7.99R；5分钟审计得到实际止损前浮盈范围7.99–7.99R（若上下界不同，触及止损的5分钟内先后未知）。 已收盘触及2R并激活追踪；退出时保护在入场价+4.70R，激活不保证保本。 退出下一根起48根内，最高回到原入场+9.37R，最低到+4.64R。,作为盈利对照保留：任何更早止盈/更严过滤都需计算会损失多少这类赢家
13108,2026-01-06 16:00:00+00:00,DASHUSDT,DASH,1h,htf,13103.0,5.0,binance_um:DASHUSDT:1h:box_any:13108,13109,2026-01-06 17:00:00+00:00,44.01,42.17,1.8399999999999963,0.0418086798454895,13125,2026-01-07 09:00:00+00:00,42.17,initial_stop,-0.0418086798454895,-0.0438086798454895,-0.9999999999999988,-1.047836956521738,False,0.4347826086956554,baseline,closed,0.0418086798454895,-1.047836956521738,2026-01-06 17:00:00+00:00,later,2026-01,True,matched,13438.0,13433.0,2026-01-20 10:00:00+00:00,-1.0277965451055668,-0.0739513879298439,0.0719513879298438,-1.0277965451055668,2026-01-21 03:00:00+00:00,3.0,later,-438.086798454895,-418.086798454895,16.0,later,T504,closed,False,45.64,43.58,2026-01-06 17:00:00+00:00,-1.04431067961165,0.514563106796117,False,-3.571428571428581,0.04783695652173922,,2.001194139289262,信号收盘减2ATR,False,0.9194510237040198,2.381026287707369,False,False,-1.38125899831379,-0.6775613538155062,16,0.34239130434782816,False,,42.17,-1.0,43.26,43.27,42.08,0.4347826086956554,0.4347826086956554,2026-01-07 09:45:00+00:00,True,False,False,False,"[{""kind"": ""htf"", ""source_tf"": ""4h"", ""a_time"": ""2025-12-10 00:00:00+00:00"", ""b_time"": ""2025-12-27 12:00:00+00:00"", ""c_time"": ""2026-01-03 04:00:00+00:00"", ""ap"": 53.08, ""bp"": 47.14, ""cp"": 45.12, ""born_time"": ""2026-01-04 16:00:00+00:00"", ""break_time"": ""2026-01-06 12:00:00+00:00"", ""line_at_signal"": 43.689142857142855, ""confirm_two_bar_change_pct"": 2.9558890404729476, ""confirm_last_bar_change_pct"": -0.7887817703768563}]",True,-0.3260869565217406,-0.01363326516700758,0.4347826086956554,-0.6358695652173897,neither,True,-1.4076086956521747,-0.058850261304248974,0.4347826086956554,-1.7554347826086976,down_first,True,-2.820652173913048,-0.11792774369461478,0.4347826086956554,-3.5108695652173987,down_first,True,-0.7771739130434797,-3.5108695652173987,推进不足后止损,持仓第17根K，最低价42.08触及当时已生效保护价42.17；按初始止损在42.17退出，扣费后净-1.05R。,距V9 5根，较父V9独立模拟入场价-3.57%；初始风险4.18%（2.00个信号ATR），往返成本0.048R。 入场信号收盘不在六均线上方，IMACD未同时满足向上和增强，相对成交量2.38倍。 原账本最大浮盈0.43R；5分钟审计得到实际止损前浮盈范围0.43–0.43R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘0.34R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场-0.78R，最低到-3.51R。,突破当时支撑或动能不完整，但此前单加六均线门未改善全池，不能直接套门
1605,2024-09-27 12:00:00+00:00,DASHUSDT,DASH,4h,chart,1557.0,48.0,binance_um:DASHUSDT:4h:box_any:1605,1606,2024-09-27 16:00:00+00:00,26.29,25.45,0.8399999999999999,0.0319513122860403,1610,2024-09-28 08:00:00+00:00,25.45,initial_stop,-0.0319513122860403,-0.0339513122860403,-1.0,-1.062595238095238,False,0.1666666666666673,box_any,closed,,,2024-09-27 16:00:00+00:00,,2024-09,True,matched,1616.0,,2024-09-29 08:00:00+00:00,-1.0518979591836748,-0.0405371608336611,,,2024-09-30 20:00:00+00:00,2.0,earlier,-339.513122860403,-319.513122860403,16.0,earlier,T535,closed,False,24.95,23.67,2024-10-01 12:00:00+00:00,-1.038984375,1.3515625000000029,False,5.370741482965924,0.0625952380952381,,2.011117527002694,信号收盘减2ATR,True,0.4176782255246461,1.589567623122775,True,True,0.2633606285360658,1.0271064512906583,4,-0.011904761904759538,False,,25.45,-1.0,25.82,26.68,25.35,0.16666666666666738,0.16666666666666738,2024-09-28 09:05:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""4h"", ""a_time"": ""2024-05-21 00:00:00+00:00"", ""b_time"": ""2024-07-21 12:00:00+00:00"", ""c_time"": ""2024-08-24 16:00:00+00:00"", ""ap"": 31.41, ""bp"": 28.87, ""cp"": 27.37, ""born_time"": ""2024-08-26 04:00:00+00:00"", ""break_time"": ""2024-09-27 12:00:00+00:00"", ""line_at_signal"": 26.061544715447155, ""confirm_two_bar_change_pct"": 0.5738332058148332, ""confirm_last_bar_change_pct"": 0.38182512409314917}]",True,-0.8452380952380963,-0.027006466337010315,0.464285714285715,-1.3928571428571408,down_first,True,-3.273809523809524,-0.10460251046025104,0.464285714285715,-4.0,down_first,True,-2.94047619047619,-0.09395207303157094,0.464285714285715,-5.0,down_first,True,0.3809523809523814,-5.0,推进不足后止损,持仓第5根K，最低价25.35触及当时已生效保护价25.45；按初始止损在25.45退出，扣费后净-1.06R。,距V9 48根，较父V9独立模拟入场价+5.37%；初始风险3.20%（2.01个信号ATR），往返成本0.063R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量1.59倍。 原账本最大浮盈0.17R；5分钟审计得到实际止损前浮盈范围0.17–0.17R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘-0.01R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场+0.38R，最低到-5.00R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价
