trade_key,arm,matched,reason,control_signal_i,control_signal_bar_open,control_net_r,control_net_return,control_exit_time,month,vol_bin,fold
binance_um:SOLUSDT:4h:v9_long:1705,v9_long,True,matched,1729,2024-10-18 04:00:00+00:00,1.164078947368421,0.05175365615859606,2024-10-25 20:00:00+00:00,2024-10,2,earlier
binance_um:SOLUSDT:4h:v9_long:3261,v9_long,True,matched,3155,2025-06-12 20:00:00+00:00,-1.0408150134048255,-0.051001576458223896,2025-06-13 00:00:00+00:00,2025-06,3,earlier
binance_um:SOLUSDT:4h:v9_long:3316,v9_long,True,matched,3302,2025-07-07 08:00:00+00:00,-1.0659697624190059,-0.0323169198533263,2025-07-07 20:00:00+00:00,2025-07,2,earlier
binance_um:SOLUSDT:4h:v9_long:4812,v9_long,True,matched,4804,2026-03-14 16:00:00+00:00,0.32283943661972153,0.01317939282428715,2026-03-19 12:00:00+00:00,2026-03,3,later
binance_um:SOLUSDT:4h:joint:3316,v10_4,True,matched,3295,2025-07-06 04:00:00+00:00,7.7787511111111165,0.2368201068939857,2025-07-24 04:00:00+00:00,2025-07,2,earlier
binance_um:SOLUSDT:4h:box_htf:3324,box_htf,True,matched,3311,2025-07-08 20:00:00+00:00,6.61373305084746,0.20592928293423052,2025-07-24 04:00:00+00:00,2025-07,2,earlier
binance_um:SOLUSDT:4h:box_any:3324,box_any,True,matched,3307,2025-07-08 04:00:00+00:00,7.370478935698467,0.22224282944440743,2025-07-24 04:00:00+00:00,2025-07,2,earlier
