trade_id,side,entry_i,exit_i,entry_time,exit_time,entry_price,stop_price,target_price,exit_price,risk_pct,gross_return,net_return,gross_r,net_r,reason,dual_touch,holding_bars,diamond_open_time,diamond_close_time,confirm_time,wait_bars
44,-1,85515,86053,2024-06-12 19:15:00+00:00,2024-06-14 16:05:00+00:00,68915.9,69816.7,66213.49999999999,66213.49999999999,0.013071003933780202,0.039213011801340604,0.0372130118013406,3.0,2.8469895648312615,target,False,539,2024-06-12 18:00:00+00:00,2024-06-12 19:00:00+00:00,2024-06-12 19:15:00+00:00,3
92,-1,164770,165253,2025-03-14 23:50:00+00:00,2025-03-16 16:05:00+00:00,84068.1,84941.8,81447.00000000001,84941.8,0.010392764913207234,-0.010392764913207234,-0.012392764913207234,-1.0,-1.1924415703330669,stop,False,484,2025-03-14 19:00:00+00:00,2025-03-14 20:00:00+00:00,2025-03-14 23:50:00+00:00,46
114,-1,197617,197629,2025-07-07 01:05:00+00:00,2025-07-07 02:05:00+00:00,108650.8,109240.5,106881.70000000001,109240.5,0.005427479595180128,-0.005427479595180128,-0.007427479595180128,-1.0,-1.368495167034087,stop,False,13,2025-07-07 00:00:00+00:00,2025-07-07 01:00:00+00:00,2025-07-07 01:05:00+00:00,1
133,-1,228051,228085,2025-10-20 17:15:00+00:00,2025-10-20 20:05:00+00:00,110517.9,111271.9,108255.9,111271.9,0.006822424240779096,-0.006822424240779096,-0.008822424240779097,-1.0,-1.2931509283819629,stop,False,35,2025-10-20 16:00:00+00:00,2025-10-20 17:00:00+00:00,2025-10-20 17:15:00+00:00,3
175,-1,298671,298750,2026-06-22 22:15:00+00:00,2026-06-23 04:50:00+00:00,64279.7,64456.7,63748.7,63748.7,0.0027535909470641586,0.008260772841192476,0.006260772841192476,3.0,2.2736757062146893,target,False,80,2026-06-22 21:00:00+00:00,2026-06-22 22:00:00+00:00,2026-06-22 22:15:00+00:00,3
