arm,group,label,n,win_rate,gross_win_rate,gross_r_sum,net_r_sum,net_r_mean,gross_bp_mean,mean_net_r_month_bootstrap_95,net_bp_mean,net_bp_sum,profit_factor_r,profit_factor_bp,max_closed_drawdown_r,longest_net_loss_streak,risk_pct_median,risk_pct_p10,risk_pct_p90,cost_r_mean,holding_hours_median,holding_hours_p95,wait_minutes_median,dual_touch,optimistic_dual_touch_net_r_sum,break_even_roundtrip_cost_bp,min_trade_net_r,max_trade_net_r,control_net_r_mean,control_net_bp_mean,matched_n,excess_net_r_mean
short_only,month,2025-07,5,0.0,0.0,-5.0,-7.493749931432396,-1.4987499862864793,-49.3662387668027,"[-1.4987499862864795, -1.4987499862864795]",-69.3662387668027,-346.8311938340135,0.0,0.0,7.493749931432396,5.0,0.00499408240067133,0.0026888047330687246,0.007355169726420795,0.4987499862864794,1.8333333333333333,8.45,5.0,0.0,-7.493749931432396,-49.3662387668027,-1.9084707327056791,-1.2314735384943016,-0.6187499862864829,-24.351443056738642,5.0,-0.8799999999999963
short_only,month,2025-08,6,0.5,0.5,6.0,3.5083706755129147,0.5847284459188191,67.91401447688746,"[0.5847284459188191, 0.5847284459188191]",47.91401447688745,287.4840868613247,1.8014839071414073,2.371099092136209,4.377343879587,3.0,0.0060961242780667585,0.0031062125609277996,0.007567343713885958,0.4152715540811808,4.916666666666667,38.645833333333336,7.5,0.0,3.5083706755129147,67.91401447688746,-1.7206765447667154,2.756391523913257,-0.23527155408118225,-12.058032696089185,6.0,0.8200000000000014
short_only,month,2025-09,4,0.25,0.25,0.0,-2.0592569625862986,-0.5148142406465747,-47.198390003166566,"[-0.5148142406465748, -0.5148142406465748]",-67.19839000316654,-268.79356001266615,0.5406885949620617,0.2384983550844361,4.483356912106738,3.0,0.003263692807037895,0.0027988808843245772,0.017529623619709875,0.5148142406465746,4.0,75.3958333333333,30.0,0.0,-2.0592569625862986,-47.198390003166566,-1.7436869009584666,2.4240999495204396,-0.6480793835480608,-63.07351386838508,4.0,0.13326514290148617
short_only,month,2025-10,10,0.2,0.2,-2.0,-5.208439528119382,-0.5208439528119382,-13.991568587575678,"[-0.5208439528119382, -0.5208439528119382]",-33.99156858757567,-339.9156858757567,0.5131553313642144,0.5798462227850261,6.341278917479818,5.0,0.006485657064613403,0.003729587377716437,0.014565525439830855,0.3208439528119383,9.791666666666666,37.07083333333332,27.5,0.0,-5.208439528119382,-13.991568587575678,-1.7141570005858353,2.815182433521354,-0.15684395281193744,7.234135303663475,10.0,-0.36400000000000077
short_only,month,2025-11,2,0.0,0.0,-2.0,-2.4744071583292264,-1.2372035791646132,-113.40663098971312,"[-1.2372035791646132, -1.2372035791646132]",-133.4066309897131,-266.8132619794262,0.0,0.0,2.4744071583292264,2.0,0.011340663098971313,0.006745641308308927,0.0159356848896337,0.2372035791646132,11.291666666666666,17.254166666666666,25.0,0.0,-2.4744071583292264,-113.40663098971312,-1.3573415734745948,-1.1170655848546314,-0.4372035791646165,-15.111195453967785,2.0,-0.7999999999999967
short_only,month,2025-12,7,0.14285714285714285,0.14285714285714285,-3.0,-4.827867495470667,-0.6896953564958095,-52.243366232205425,"[-0.6896953564958095, -0.6896953564958095]",-72.24336623220543,-505.70356362543805,0.364338339788958,0.31973383912962267,6.480736370685107,5.0,0.00858957249187167,0.004815552548401015,0.01804419832960439,0.2611239279243808,13.166666666666666,71.53333333333327,5.0,0.0,-4.827867495470667,-52.243366232205425,-1.4986758658008776,2.767159541188737,-0.5239810707815222,-54.596757806812604,7.0,-0.16571428571428726
short_only,month,2026-01,5,0.2,0.2,-1.0,-2.188930745442751,-0.43778614908855024,-26.785696604695882,"[-0.43778614908855007, -0.43778614908855007]",-46.78569660469589,-233.92848302347946,0.555349264687197,0.4676055378638048,4.9228092334152596,4.0,0.00907971242803537,0.006866521285942754,0.010225541237415363,0.23778614908855006,11.833333333333334,36.46666666666666,70.0,0.0,-2.188930745442751,-26.785696604695882,-1.3108505707957094,2.7338784879725084,0.09821385091144975,8.18880779579587,5.0,-0.536
short_only,month,2026-02,5,0.2,0.2,-1.0,-1.8393712534420972,-0.36787425068841945,-13.097051736686463,"[-0.36787425068841945, -0.36787425068841945]",-33.097051736686474,-165.48525868343236,0.6086164618093098,0.7121773951794003,3.5888209517755376,3.0,0.013007417635916401,0.00912023916256892,0.016552359661256497,0.16787425068841946,3.0,65.09999999999998,5.0,0.0,-1.8393712534420972,-13.097051736686463,-1.2295726699608134,2.860293075684381,0.376125749311581,53.17660874734523,5.0,-0.7440000000000004
short_only,month,2026-03,7,0.14285714285714285,0.14285714285714285,-3.0,-4.736841085890667,-0.6766915836986668,-57.757610090665494,"[-0.6766915836986669, -0.6766915836986669]",-77.7576100906655,-544.3032706346585,0.3733261307210165,0.36791160571939024,6.38136942887732,5.0,0.011485536655574766,0.0077359631336356635,0.017471424955440226,0.24812015512723823,8.666666666666666,52.058333333333316,15.0,0.0,-4.736841085890667,-57.757610090665494,-1.8002798594847638,2.821861004784689,-0.27097729798438175,-32.765543375093614,7.0,-0.40571428571428503
short_only,month,2026-04,4,0.5,0.5,4.0,3.0979672179503828,0.7744918044875957,33.76481548011226,"[0.7744918044875957, 0.7744918044875957]",13.764815480112276,55.0592619204491,2.343635256850723,1.1789043690021925,2.3056608571075667,2.0,0.009149838019339399,0.006630719520508541,0.014191545312713766,0.2255081955124044,63.833333333333336,130.33333333333331,15.0,0.0,3.0979672179503828,33.76481548011226,-1.1757654956366101,2.7110193427230045,-0.6255081955124024,-66.12878285951572,4.0,1.3999999999999981
short_only,month,2026-05,5,0.2,0.2,-1.0,-2.3041007240645897,-0.46082014481291794,-44.54176221626147,"[-0.46082014481291794, -0.46082014481291794]",-64.54176221626147,-322.7088110813074,0.5327809873530372,0.3041296862270324,4.9315217525310775,4.0,0.010303461653347851,0.005268983829978503,0.011651575489918846,0.2608201448129178,10.583333333333334,86.3,5.0,0.0,-2.3041007240645897,-44.54176221626147,-1.3843950920245398,2.627421028466488,0.11517985518708271,17.808615978650455,5.0,-0.5760000000000006
short_only,month,2026-06,3,0.3333333333333333,0.3333333333333333,1.0,-0.20043088047512825,-0.06681029349170942,-39.962241656661426,"[-0.06681029349170942, -0.06681029349170942]",-59.962241656661426,-179.88672496998427,0.9189885829683309,0.2581821049462219,2.4741065866898175,2.0,0.005990896363808742,0.003401052030413075,0.012605018452267478,0.40014362682504273,9.166666666666666,11.716666666666667,15.0,0.0,-0.20043088047512825,-39.962241656661426,-1.3338398594377436,2.2736757062146893,0.09318970650829121,27.046682897048004,3.0,-0.16000000000000064
short_only,month,2026-07,9,0.4444444444444444,0.4444444444444444,7.0,2.1872167206948383,0.24302408007720425,33.04107966174789,"[0.24302408007720416, 0.24302408007720416]",13.041079661747894,117.36971695573104,1.2895102815477746,1.3539603797272628,3.0753374765549406,2.0,0.0035094823513531085,0.0026722231097379666,0.008310218159917303,0.5347536977005736,6.916666666666667,47.583333333333314,5.0,0.0,2.1872167206948383,33.04107966174789,-1.6830940803382504,2.7555290858725763,-0.779198142145019,-25.373533474845157,9.0,1.0222222222222233
short_only,month,2026-08,6,0.3333333333333333,0.3333333333333333,2.0,-0.948444410248984,-0.15807406837483065,-25.697815264309586,"[-0.15807406837483065, -0.15807406837483065]",-45.69781526430959,-274.18689158585755,0.8498031128142395,0.5537768419555419,4.908849760685143,3.0,0.006337907920088074,0.0030573809324562448,0.023665687407100854,0.49140740170816416,22.25,64.125,5.0,0.0,-0.948444410248984,-25.697815264309586,-2.685597911227186,2.703594533029613,-0.8470574997527915,-90.77769114669667,6.0,0.6889834313779609
short_only,month,2026-09,3,0.6666666666666666,0.6666666666666666,5.0,4.4963241387465125,1.4987747129155042,197.00040628194253,"[1.4987747129155042, 1.4987747129155042]",177.00040628194253,531.0012188458276,5.033759688371003,3.7313676612805406,1.1146732790525538,1.0,0.017440854718067486,0.009199233070260745,0.018188035911006314,0.16789195375116225,71.91666666666667,168.36666666666665,25.0,0.0,4.4963241387465125,197.00040628194253,-1.1146732790525538,2.891155462750909,-0.25295195374154344,-47.74513844093648,3.0,1.7517266666570477
short_only,quarter,2023Q3,2,0.0,0.0,-2.0,-2.4753337812733625,-1.2376668906366812,-102.99986155849196,"[-1.2376668906366812, -1.2376668906366812]",-122.99986155849196,-245.99972311698392,0.0,0.0,2.4753337812733625,2.0,0.010299986155849195,0.006775089910074872,0.01382488240162352,0.23766689063668134,12.083333333333334,18.90833333333333,5.0,0.0,-2.4753337812733625,-102.99986155849196,-1.3393358538122226,-1.1359979274611398,-0.5576668906366786,-77.63422941913774,2.0,-0.6800000000000026
short_only,quarter,2023Q4,15,0.06666666666666667,0.06666666666666667,-11.0,-14.709533804198474,-0.9806355869465649,-87.87289478414866,"[-1.3013797713120034, -0.4938096957473899]",-107.87289478414867,-1618.09342176223,0.16423218098909886,0.24599222117035077,16.020873676700088,13.0,0.012103984228141764,0.0038734682165131136,0.022677929218756235,0.24730225361323166,6.916666666666667,259.1416666666665,15.0,0.0,-14.709533804198474,-87.87289478414866,-1.7282827657379178,2.890490352757747,-0.6553022536132321,-99.26745552523322,15.0,-0.3253333333333328
short_only,quarter,2024Q1,15,0.26666666666666666,0.26666666666666666,1.0,-2.3139086039908876,-0.15426057359939252,18.028040440918165,"[-0.239395404901246, -0.07428693986960022]",-1.9719595590818415,-29.579393386227622,0.8287335567183409,0.9795816245549047,4.6443352482044835,3.0,0.00899285451482352,0.0059173805387944,0.018229958339241247,0.22092724026605914,10.083333333333334,113.36666666666655,30.0,0.0,-2.3139086039908876,18.028040440918165,-1.4336761805915834,2.89333418043202,-0.5142605735993931,-60.895175174215574,15.0,0.36000000000000065
short_only,quarter,2024Q2,14,0.42857142857142855,0.42857142857142855,10.0,5.580885226320321,0.3986346590228801,79.70473048256554,"[-0.09270473064213595, 1.5339475058083643]",59.70473048256553,835.8662267559174,1.5106330387875266,1.9284586716626668,5.957498022645214,4.0,0.00916911603843933,0.003375220661028419,0.016407029350210434,0.3156510552628342,6.375,71.21249999999999,5.0,0.0,5.580885226320321,79.70473048256554,-1.9738362989323845,2.88200367680853,-0.3470796266914026,-19.170224613939112,14.0,0.7457142857142827
short_only,quarter,2024Q3,14,0.14285714285714285,0.14285714285714285,-6.0,-9.640665310192222,-0.6886189507280159,-62.063358787119064,"[-1.2428300612578265, -0.16699504055573827]",-82.06335878711904,-1148.8870230196667,0.3531991621823922,0.22828082451902368,12.410986190080488,8.0,0.008526408342446981,0.0045936858260969445,0.017925097969599926,0.2600475221565874,11.625,55.92083333333333,35.0,0.0,-9.640665310192222,-62.063358787119064,-1.4514217443249726,2.7703208798882635,-0.17147609358515922,-7.702862447436518,14.0,-0.5171428571428567
short_only,quarter,2024Q4,20,0.15,0.15,-8.0,-14.4838509850249,-0.724192549251245,-46.54015410622076,"[-0.8574033356570833, -0.6155710835156578]",-66.54015410622077,-1330.8030821244154,0.35276828330355603,0.3657911598339614,14.4838509850249,7.0,0.007081373010986828,0.0035618007889426056,0.018614458693043325,0.32419254925124497,4.25,20.762500000000006,5.0,0.0,-14.4838509850249,-46.54015410622076,-1.6527875647668395,2.8882746389941256,-0.5701925492512461,-64.9269416201374,20.0,-0.15399999999999892
short_only,quarter,2025Q1,15,0.4,0.4,9.0,4.608567640451422,0.3072378426967615,51.152351952523986,"[-0.4094526677153315, 1.1255617985828712]",31.15235195252399,467.28527928785985,1.3926998776193689,1.4596299245380242,3.72349740170249,3.0,0.009694161443511486,0.0034274586648902713,0.014740540965300135,0.29276215730323857,11.416666666666666,115.29999999999991,45.0,0.0,4.608567640451422,51.152351952523986,-1.6848258289703317,2.8452782773308076,-0.10076215730323948,5.573785325997169,15.0,0.40800000000000103
