conf,core_end_i,core_end_time,core_mid_i,core_mid_time,core_start_i,core_start_time,decision_delay_bars,decision_i,decision_time,predicted_core_bars,symbol,window_len,window_start_i,window_start_time,x1n,x2n,y1n,y2n
0.30953913927078247,369,2026-01-14T23:30:00+00:00,366.0,2026-01-14T22:45:00+00:00,363,2026-01-14T22:00:00+00:00,3,372,2026-01-15T00:15:00+00:00,7,0G_USDT_SWAP,15,358,2026-01-14T20:45:00+00:00,0.3420568108558655,0.8026167750358582,0.4299839735031128,0.6085558533668518
0.3053610324859619,367,2026-01-14T23:00:00+00:00,364.0,2026-01-14T22:15:00+00:00,361,2026-01-14T21:30:00+00:00,5,372,2026-01-15T00:15:00+00:00,7,0G_USDT_SWAP,19,354,2026-01-14T19:45:00+00:00,0.37733373045921326,0.7361966967582703,0.4665253460407257,0.6675090193748474
0.6002954840660095,370,2026-01-14T23:45:00+00:00,367.0,2026-01-14T23:00:00+00:00,364,2026-01-14T22:15:00+00:00,3,373,2026-01-15T00:30:00+00:00,7,0G_USDT_SWAP,15,359,2026-01-14T21:00:00+00:00,0.3439745604991913,0.8084841966629028,0.3861812353134155,0.568300724029541
0.4578380584716797,369,2026-01-14T23:30:00+00:00,366.0,2026-01-14T22:45:00+00:00,363,2026-01-14T22:00:00+00:00,4,373,2026-01-15T00:30:00+00:00,7,0G_USDT_SWAP,18,356,2026-01-14T20:15:00+00:00,0.38710910081863403,0.7739161849021912,0.4201025068759918,0.6123111844062805
0.44055622816085815,369,2026-01-14T23:30:00+00:00,366.0,2026-01-14T22:45:00+00:00,363,2026-01-14T22:00:00+00:00,4,373,2026-01-15T00:30:00+00:00,7,0G_USDT_SWAP,16,358,2026-01-14T20:45:00+00:00,0.3190305233001709,0.7472261190414429,0.3948480188846588,0.5790296196937561
0.40633267164230347,368,2026-01-14T23:15:00+00:00,365.0,2026-01-14T22:30:00+00:00,362,2026-01-14T21:45:00+00:00,5,373,2026-01-15T00:30:00+00:00,7,0G_USDT_SWAP,18,356,2026-01-14T20:15:00+00:00,0.33438777923583984,0.7190585732460022,0.4395862817764282,0.6098049283027649
0.40185603499412537,369,2026-01-14T23:30:00+00:00,366.0,2026-01-14T22:45:00+00:00,363,2026-01-14T22:00:00+00:00,4,373,2026-01-15T00:30:00+00:00,7,0G_USDT_SWAP,17,357,2026-01-14T20:30:00+00:00,0.3628067076206207,0.7577400207519531,0.4054461717605591,0.5848981738090515
0.37807175517082214,370,2026-01-14T23:45:00+00:00,367.0,2026-01-14T23:00:00+00:00,364,2026-01-14T22:15:00+00:00,3,373,2026-01-15T00:30:00+00:00,7,0G_USDT_SWAP,14,360,2026-01-14T21:15:00+00:00,0.321234792470932,0.7852117419242859,0.3781196177005768,0.5516040325164795
0.36613011360168457,371,2026-01-15T00:00:00+00:00,368.5,2026-01-14T23:15:00+00:00,366,2026-01-14T22:45:00+00:00,2,373,2026-01-15T00:30:00+00:00,6,0G_USDT_SWAP,13,361,2026-01-14T21:30:00+00:00,0.3923394978046417,0.7969542741775513,0.3702019155025482,0.5367662906646729
0.28917229175567627,370,2026-01-14T23:45:00+00:00,368.5,2026-01-14T23:15:00+00:00,367,2026-01-14T23:00:00+00:00,3,373,2026-01-15T00:30:00+00:00,4,0G_USDT_SWAP,12,362,2026-01-14T21:45:00+00:00,0.42226195335388184,0.7567359805107117,0.3699302077293396,0.523158609867096
0.8719568848609924,371,2026-01-15T00:00:00+00:00,369.5,2026-01-14T23:45:00+00:00,368,2026-01-14T23:15:00+00:00,3,374,2026-01-15T00:45:00+00:00,4,0G_USDT_SWAP,12,363,2026-01-14T22:00:00+00:00,0.4295196533203125,0.7506219744682312,0.3217189311981201,0.5287026166915894
0.8393756151199341,371,2026-01-15T00:00:00+00:00,368.0,2026-01-14T23:15:00+00:00,365,2026-01-14T22:30:00+00:00,3,374,2026-01-15T00:45:00+00:00,7,0G_USDT_SWAP,15,360,2026-01-14T21:15:00+00:00,0.34264248609542847,0.8061434030532837,0.33735379576683044,0.5419312715530396
0.8250433206558228,369,2026-01-14T23:30:00+00:00,366.0,2026-01-14T22:45:00+00:00,363,2026-01-14T22:00:00+00:00,5,374,2026-01-15T00:45:00+00:00,7,0G_USDT_SWAP,19,356,2026-01-14T20:15:00+00:00,0.3795122802257538,0.7326711416244507,0.3774336576461792,0.5643315315246582
0.7861930727958679,371,2026-01-15T00:00:00+00:00,368.5,2026-01-14T23:15:00+00:00,366,2026-01-14T22:45:00+00:00,3,374,2026-01-15T00:45:00+00:00,6,0G_USDT_SWAP,14,361,2026-01-14T21:30:00+00:00,0.35888671875,0.7865452170372009,0.33160027861595154,0.5286056995391846
0.772577702999115,370,2026-01-14T23:45:00+00:00,367.0,2026-01-14T23:00:00+00:00,364,2026-01-14T22:15:00+00:00,4,374,2026-01-15T00:45:00+00:00,7,0G_USDT_SWAP,17,358,2026-01-14T20:45:00+00:00,0.35775026679039,0.7678918242454529,0.3523992598056793,0.5362823009490967
0.7664549946784973,371,2026-01-15T00:00:00+00:00,369.0,2026-01-14T23:30:00+00:00,367,2026-01-14T23:00:00+00:00,3,374,2026-01-15T00:45:00+00:00,5,0G_USDT_SWAP,13,362,2026-01-14T21:45:00+00:00,0.3952617347240448,0.7716111540794373,0.3300633132457733,0.5287341475486755
0.7041712999343872,369,2026-01-14T23:30:00+00:00,366.0,2026-01-14T22:45:00+00:00,363,2026-01-14T22:00:00+00:00,5,374,2026-01-15T00:45:00+00:00,7,0G_USDT_SWAP,18,357,2026-01-14T20:30:00+00:00,0.34310266375541687,0.7136465907096863,0.3619575500488281,0.5489898920059204
0.6710060834884644,370,2026-01-14T23:45:00+00:00,367.0,2026-01-14T23:00:00+00:00,364,2026-01-14T22:15:00+00:00,4,374,2026-01-15T00:45:00+00:00,7,0G_USDT_SWAP,16,359,2026-01-14T21:00:00+00:00,0.3182506263256073,0.7507081627845764,0.34444737434387207,0.5250601172447205
0.6405634880065918,370,2026-01-14T23:45:00+00:00,367.0,2026-01-14T23:00:00+00:00,364,2026-01-14T22:15:00+00:00,4,374,2026-01-15T00:45:00+00:00,7,0G_USDT_SWAP,18,357,2026-01-14T20:30:00+00:00,0.4010465145111084,0.7781504988670349,0.3634864389896393,0.5552976131439209
0.3614051342010498,369,2026-01-14T23:30:00+00:00,366.0,2026-01-14T22:45:00+00:00,363,2026-01-14T22:00:00+00:00,5,374,2026-01-15T00:45:00+00:00,7,0G_USDT_SWAP,17,358,2026-01-14T20:45:00+00:00,0.2979751229286194,0.706866443157196,0.3615601658821106,0.5440434217453003
0.3231390416622162,368,2026-01-14T23:15:00+00:00,365.0,2026-01-14T22:30:00+00:00,362,2026-01-14T21:45:00+00:00,6,374,2026-01-15T00:45:00+00:00,7,0G_USDT_SWAP,19,356,2026-01-14T20:15:00+00:00,0.31154581904411316,0.6802064776420593,0.40154558420181274,0.565923810005188
0.9042615294456482,370,2026-01-14T23:45:00+00:00,367.0,2026-01-14T23:00:00+00:00,364,2026-01-14T22:15:00+00:00,5,375,2026-01-15T01:00:00+00:00,7,0G_USDT_SWAP,19,357,2026-01-14T20:30:00+00:00,0.3716227114200592,0.7365326285362244,0.36841967701911926,0.557898998260498
