stop_distance,range_pct,cost_r_median,trades,win_rate,mean_r,total_r,avg_win_r,avg_loss_r,pf,random_mean_r,excess_r,p
最窄25%,0.4–2.9%,0.08686206896551778,369,0.3712737127371274,0.24523629669863914,90.49219348179784,2.4235896764069103,-1.0411189318359864,1.374647454948639,0.04241752636259215,0.20644679016403245,0.09695152423788106
25-50%,2.9–4.0%,0.05829740187949172,369,0.3252032520325203,-0.08185118103111493,-30.203085800481407,1.8257144956344302,-1.0011599408699319,0.878843001618834,-0.24210070930461916,0.16289715552741757,0.14192903548225888
50-75%,4.0–5.4%,0.043322834645669404,369,0.3143631436314363,0.20900478182828905,77.12276449463866,2.7174004781615646,-0.94108968763677,1.3239149947643318,-0.27963778430315295,0.48864256613144197,0.0079960019990005
最宽25%,5.4–47.0%,0.028890282131661428,369,0.3008130081300813,-0.021174178201167144,-7.813271756230677,1.9916952290548742,-0.8871761324857432,0.965864727480544,-0.14024841977492927,0.11580456810972188,0.2543728135932034
