order,trades,win_rate,mean_r,total_r,avg_win_r,avg_loss_r,pf,random_mean_r,excess_r,p
break_first,689,0.34107402031930334,0.16944771486099364,116.74947553922462,2.417410102581763,-0.994145151029713,1.258671920133661,-0.2665239692421312,0.43449985569948435,0.004497751124437781
same_bar,493,0.3002028397565923,-0.026822271579434915,-13.223379888661412,2.1037444518222923,-0.9408045181401761,0.9592597222702449,-0.008323947635304654,-0.01633764766685269,0.5527236381809095
spike_first,294,0.3435374149659864,0.08868198901075247,26.072504769161228,2.0590950302900723,-0.942466804612104,1.1433373542969607,-0.13930818816569013,0.23189754918832645,0.033483258370814596
