order,period,trades,win_rate,mean_r,total_r,avg_win_r,avg_loss_r,pf,random_mean_r,excess_r,p
break_first,earlier,335,0.417910447761194,0.39891233810270754,133.63563326440703,2.3465575035045814,-0.9993970114165865,1.6857244238164009,-0.18841613606237834,0.5873284741650858,0.015992003998001
break_first,later,354,0.268361581920904,-0.04770101052311414,-16.886157725182404,2.5218244591165577,-0.9901910476496346,0.9341566253005363,-0.34064896673566436,0.28946419794884265,0.09395302348825588
same_bar,earlier,254,0.37401574803149606,0.0803819323007224,20.417010804383487,1.78981205692771,-0.9409756893317552,1.1364635393234594,0.013984838955060542,0.06639709334566181,0.37631184407796103
same_bar,later,239,0.2217573221757322,-0.14075477277424636,-33.64039069304488,2.666453461538995,-0.9406581943796325,0.8077279115467821,-0.032132484584686025,-0.10463438807516645,0.7481259370314842
spike_first,earlier,158,0.379746835443038,0.2020608176947539,31.925609195771116,2.0748894394109203,-0.9445689507028991,1.344889086353522,0.08604697616755498,0.11601384152719892,0.27386306846576713
spike_first,later,136,0.3014705882352941,-0.04303753254860204,-5.853104426609878,2.035981260844929,-0.9402982749605469,0.9344765090142838,-0.4030571953112659,0.36752440704357203,0.02848575712143928
