bar_i,signal_time,gap_run_id,strict_oos,atr_pct,train_pixel_overlap_bars,atr_bucket
10417,2026-04-04 05:06:00+00:00,7,False,0.0004183596641545712,0,0
10418,2026-04-04 05:09:00+00:00,7,False,0.0004247365548504431,0,0
10419,2026-04-04 05:12:00+00:00,7,False,0.0004748840721712542,0,0
10420,2026-04-04 05:15:00+00:00,7,False,0.0004645014141391243,0,0
10421,2026-04-04 05:18:00+00:00,7,False,0.0004592347315009422,0,0
10422,2026-04-04 05:21:00+00:00,7,False,0.0004688090599314437,0,0
10423,2026-04-04 05:24:00+00:00,7,False,0.00048146393593319727,0,0
10424,2026-04-04 05:27:00+00:00,7,False,0.00047966103111044526,0,0
10425,2026-04-04 05:30:00+00:00,7,False,0.0005497052773641637,0,1
10426,2026-04-04 05:33:00+00:00,7,False,0.0005568558562000255,0,1
10427,2026-04-04 05:36:00+00:00,7,False,0.000543289886193781,0,1
10428,2026-04-04 05:39:00+00:00,7,False,0.0005326987434179633,0,0
10429,2026-04-04 05:42:00+00:00,7,False,0.0005190588141142557,0,0
10430,2026-04-04 05:45:00+00:00,7,False,0.000509979987086093,0,0
10431,2026-04-04 05:48:00+00:00,7,False,0.00050075947163124,0,0
10432,2026-04-04 05:51:00+00:00,7,False,0.0004993265882424125,0,0
10433,2026-04-04 05:54:00+00:00,7,False,0.0004848695297194667,0,0
10434,2026-04-04 05:57:00+00:00,7,False,0.00046941692067638773,0,0
10435,2026-04-04 06:00:00+00:00,7,False,0.00045149415400816585,0,0
10436,2026-04-04 06:03:00+00:00,7,False,0.00046342207137305006,0,0
10437,2026-04-04 06:06:00+00:00,7,False,0.00046026477504132766,0,0
10438,2026-04-04 06:09:00+00:00,7,False,0.00047312304253422553,0,0
10439,2026-04-04 06:12:00+00:00,7,False,0.00045667087620695075,0,0
10440,2026-04-04 06:15:00+00:00,7,False,0.00045527100622175487,0,0
10441,2026-04-04 06:18:00+00:00,7,False,0.0004480084108758512,0,0
10442,2026-04-04 06:21:00+00:00,7,False,0.0004656442105367419,0,0
10443,2026-04-04 06:24:00+00:00,7,False,0.00046283610733354244,0,0
10444,2026-04-04 06:27:00+00:00,7,False,0.0004819162257873973,0,0
10445,2026-04-04 06:30:00+00:00,7,False,0.0004942333987950148,0,0
10446,2026-04-04 06:33:00+00:00,7,False,0.00047833692862766684,0,0
10447,2026-04-04 06:36:00+00:00,7,False,0.00046690835822763867,0,0
10448,2026-04-04 06:39:00+00:00,7,False,0.0004485205612896579,0,0
10449,2026-04-04 06:42:00+00:00,7,False,0.0004521026779053824,0,0
10450,2026-04-04 06:45:00+00:00,7,False,0.00043159017658570275,0,0
10451,2026-04-04 06:48:00+00:00,7,False,0.0004330031584996693,0,0
10452,2026-04-04 06:51:00+00:00,7,False,0.0004620597877591407,0,0
10453,2026-04-04 06:54:00+00:00,7,False,0.000505647881327453,0,0
10454,2026-04-04 06:57:00+00:00,7,False,0.000495030588767592,0,0
10455,2026-04-04 07:00:00+00:00,7,False,0.000521334955995076,0,0
10456,2026-04-04 07:03:00+00:00,7,False,0.000502589981327138,0,0
10457,2026-04-04 07:06:00+00:00,7,False,0.0005517446100889436,0,1
10458,2026-04-04 07:09:00+00:00,7,False,0.0005525563298698214,0,1
10459,2026-04-04 07:12:00+00:00,7,False,0.0005450752135559256,0,1
10460,2026-04-04 07:15:00+00:00,7,False,0.0005277001626784906,0,0
10461,2026-04-04 07:18:00+00:00,7,False,0.00054218848952219,0,1
10462,2026-04-04 07:21:00+00:00,7,False,0.0005267502879244346,0,0
10463,2026-04-04 07:24:00+00:00,7,False,0.0005119388730680571,0,0
10464,2026-04-04 07:27:00+00:00,7,False,0.0005082157627143842,0,0
10465,2026-04-04 07:30:00+00:00,7,False,0.0005017263255748142,0,0
10466,2026-04-04 07:33:00+00:00,7,False,0.0004830542409254077,0,0
10467,2026-04-04 07:36:00+00:00,7,False,0.000472518086021348,0,0
10468,2026-04-04 07:39:00+00:00,7,False,0.00046612232894190705,0,0
10469,2026-04-04 07:42:00+00:00,7,False,0.00047624975377611036,0,0
10470,2026-04-04 07:45:00+00:00,7,False,0.0004931365941757887,0,0
10471,2026-04-04 07:48:00+00:00,7,False,0.0004757475123494932,0,0
10472,2026-04-04 07:51:00+00:00,7,False,0.0004764800834289483,0,0
10473,2026-04-04 07:54:00+00:00,7,False,0.0004746135951183984,0,0
10474,2026-04-04 07:57:00+00:00,7,False,0.0004910826311741521,0,0
10475,2026-04-04 08:00:00+00:00,7,False,0.0005010810214365936,0,0
10476,2026-04-04 08:03:00+00:00,7,False,0.0004951440502889133,0,0
10477,2026-04-04 08:06:00+00:00,7,False,0.0004978278831735735,0,0
10478,2026-04-04 08:09:00+00:00,7,False,0.0004831076069432509,0,0
10479,2026-04-04 08:12:00+00:00,7,False,0.0004646882697566021,0,0
10480,2026-04-04 08:15:00+00:00,7,False,0.0004481646981795713,0,0
10481,2026-04-04 08:18:00+00:00,7,False,0.0004521710272004996,0,0
10482,2026-04-04 08:21:00+00:00,7,False,0.0004474225029446418,0,0
10483,2026-04-04 08:24:00+00:00,7,False,0.00043947373263887276,0,0
10484,2026-04-04 08:27:00+00:00,7,False,0.00043861054927430505,0,0
10485,2026-04-04 08:30:00+00:00,7,False,0.0004422343752037754,0,0
10486,2026-04-04 08:33:00+00:00,7,False,0.0004802176932029621,0,0
10487,2026-04-04 08:36:00+00:00,7,False,0.00046579147015486975,0,0
10488,2026-04-04 08:39:00+00:00,7,False,0.00045233215433107164,0,0
10489,2026-04-04 08:42:00+00:00,7,False,0.0004613037024303401,0,0
10490,2026-04-04 08:45:00+00:00,7,False,0.0004597485457533733,0,0
10491,2026-04-04 08:48:00+00:00,7,False,0.0004379945257985933,0,0
10492,2026-04-04 08:51:00+00:00,7,False,0.0005039857264281883,0,0
10493,2026-04-04 08:54:00+00:00,7,False,0.0004971631321463444,0,0
10494,2026-04-04 08:57:00+00:00,7,False,0.0004758879686044098,0,0
10495,2026-04-04 09:00:00+00:00,7,False,0.0004784295855011275,0,0
10496,2026-04-04 09:03:00+00:00,7,False,0.0004683175398105641,0,0
10497,2026-04-04 09:06:00+00:00,7,False,0.0004421474046082927,0,0
10498,2026-04-04 09:09:00+00:00,7,False,0.00043100339754835833,0,0
10499,2026-04-04 09:12:00+00:00,7,False,0.00040751072616398895,0,0
10500,2026-04-04 09:15:00+00:00,7,False,0.00043366602743524313,0,0
10501,2026-04-04 09:18:00+00:00,7,False,0.0004207608277122538,0,0
10502,2026-04-04 09:21:00+00:00,7,False,0.0004134412677646004,0,0
10503,2026-04-04 09:24:00+00:00,7,False,0.0004158511053966325,0,0
10504,2026-04-04 09:27:00+00:00,7,False,0.0004427486739122994,0,0
10505,2026-04-04 09:30:00+00:00,7,False,0.00044917081690877943,0,0
10506,2026-04-04 09:33:00+00:00,7,False,0.0004303821179410628,0,0
10507,2026-04-04 09:36:00+00:00,7,False,0.0004291697286182278,0,0
10508,2026-04-04 09:39:00+00:00,7,False,0.00040935972952752344,0,0
10509,2026-04-04 09:42:00+00:00,7,False,0.0004144042853599458,0,0
10510,2026-04-04 09:45:00+00:00,7,False,0.0004035286843488471,0,0
10511,2026-04-04 09:48:00+00:00,7,False,0.00039147034173662965,0,0
10512,2026-04-04 09:51:00+00:00,7,False,0.00037739058506512234,0,0
10513,2026-04-04 09:54:00+00:00,7,False,0.00037582456452447813,0,0
10514,2026-04-04 09:57:00+00:00,7,False,0.00036674179688241755,0,0
10515,2026-04-04 10:00:00+00:00,7,False,0.00037876140122494745,0,0
10516,2026-04-04 10:03:00+00:00,7,False,0.0003954164270571227,0,0
10517,2026-04-04 10:06:00+00:00,7,False,0.0003772339159492022,0,0
10518,2026-04-04 10:09:00+00:00,7,False,0.00041223742960501354,0,0
10519,2026-04-04 10:12:00+00:00,7,False,0.00044341665940305904,0,0
10520,2026-04-04 10:15:00+00:00,7,False,0.00043463468219555085,0,0
10521,2026-04-04 10:18:00+00:00,7,False,0.00043364454332728075,0,0
10522,2026-04-04 10:21:00+00:00,7,False,0.0004374877221731914,0,0
10523,2026-04-04 10:24:00+00:00,7,False,0.0004344765976416923,0,0
10524,2026-04-04 10:27:00+00:00,7,False,0.0004354950887451927,0,0
10525,2026-04-04 10:30:00+00:00,7,False,0.00046033736267916275,0,0
10526,2026-04-04 10:33:00+00:00,7,False,0.0004653262023566395,0,0
10527,2026-04-04 10:36:00+00:00,7,False,0.00053008457655647,0,0
10528,2026-04-04 10:39:00+00:00,7,False,0.0006305659526475483,0,1
10529,2026-04-04 10:42:00+00:00,7,False,0.000635257714761475,0,1
10530,2026-04-04 10:45:00+00:00,7,False,0.0006432693323177913,0,1
10531,2026-04-04 10:48:00+00:00,7,False,0.0006848893004859088,0,1
10532,2026-04-04 10:51:00+00:00,7,False,0.0006879075364156391,0,1
10533,2026-04-04 10:54:00+00:00,7,False,0.0006851331275630804,0,1
10534,2026-04-04 10:57:00+00:00,7,False,0.0006549826880219526,0,1
10535,2026-04-04 11:00:00+00:00,7,False,0.0006535252870008168,0,1
10536,2026-04-04 11:03:00+00:00,7,False,0.0006408551442823288,0,1
10537,2026-04-04 11:06:00+00:00,7,False,0.0006320973651954678,0,1
10538,2026-04-04 11:09:00+00:00,7,False,0.0006335226123868789,0,1
10539,2026-04-04 11:12:00+00:00,7,False,0.0005906989729432645,0,1
10540,2026-04-04 11:15:00+00:00,7,False,0.0005865128950196225,0,1
10541,2026-04-04 11:18:00+00:00,7,False,0.0005789251205404862,0,1
10542,2026-04-04 11:21:00+00:00,7,False,0.0005469700365322913,0,1
10543,2026-04-04 11:24:00+00:00,7,False,0.0005372894125235094,0,1
10544,2026-04-04 11:27:00+00:00,7,False,0.0005223226181773208,0,0
10545,2026-04-04 11:30:00+00:00,7,False,0.0005114858229810977,0,0
10546,2026-04-04 11:33:00+00:00,7,False,0.0005028456102499602,0,0
10547,2026-04-04 11:36:00+00:00,7,False,0.0004869070476726004,0,0
10548,2026-04-04 11:39:00+00:00,7,False,0.0004598042771290155,0,0
10549,2026-04-04 11:42:00+00:00,7,False,0.00044750990732008757,0,0
10550,2026-04-04 11:45:00+00:00,7,False,0.0004374378727487322,0,0
10551,2026-04-04 11:48:00+00:00,7,False,0.000420203382568412,0,0
10552,2026-04-04 11:51:00+00:00,7,False,0.00040790076019418304,0,0
10553,2026-04-04 11:54:00+00:00,7,False,0.00039131140720225996,0,0
10554,2026-04-04 11:57:00+00:00,7,False,0.00037236934657928995,0,0
10555,2026-04-04 12:00:00+00:00,7,False,0.00041491184744354097,0,0
10556,2026-04-04 12:03:00+00:00,7,False,0.00040683918920631456,0,0
10557,2026-04-04 12:06:00+00:00,7,False,0.00046186306373535425,0,0
10558,2026-04-04 12:09:00+00:00,7,False,0.0004918386279801195,0,0
10559,2026-04-04 12:12:00+00:00,7,False,0.00048819478007690597,0,0
10560,2026-04-04 12:15:00+00:00,7,False,0.00048642162418242397,0,0
10561,2026-04-04 12:18:00+00:00,7,False,0.0004783378616341181,0,0
10562,2026-04-04 12:21:00+00:00,7,False,0.00046507641209336624,0,0
10563,2026-04-04 12:24:00+00:00,7,False,0.0004844550838801633,0,0
10564,2026-04-04 12:27:00+00:00,7,False,0.0004971471597839666,0,0
10565,2026-04-04 12:30:00+00:00,7,False,0.00048295616840806537,0,0
10566,2026-04-04 12:33:00+00:00,7,False,0.0004795200671434967,0,0
10567,2026-04-04 12:36:00+00:00,7,False,0.000457151003749921,0,0
10568,2026-04-04 12:39:00+00:00,7,False,0.0004978778280641255,0,0
10569,2026-04-04 12:42:00+00:00,7,False,0.0005233166837993421,0,0
10570,2026-04-04 12:45:00+00:00,7,False,0.0005414406584752725,0,1
10571,2026-04-04 12:48:00+00:00,7,False,0.0005247814155265883,0,0
10572,2026-04-04 12:51:00+00:00,7,False,0.0005057590859520953,0,0
10573,2026-04-04 12:54:00+00:00,7,False,0.0004954290596587734,0,0
10574,2026-04-04 12:57:00+00:00,7,False,0.0004846559485321074,0,0
10575,2026-04-04 13:00:00+00:00,7,False,0.0004750846599308692,0,0
10576,2026-04-04 13:03:00+00:00,7,False,0.0004554169503283278,0,0
10577,2026-04-04 13:06:00+00:00,7,False,0.00044559608664461074,0,0
10578,2026-04-04 13:09:00+00:00,7,False,0.00042737138194040477,0,0
10579,2026-04-04 13:12:00+00:00,7,False,0.0004055784225598886,0,0
10580,2026-04-04 13:15:00+00:00,7,False,0.0003839359593208383,0,0
10581,2026-04-04 13:18:00+00:00,7,False,0.0004022647218220932,0,0
10582,2026-04-04 13:21:00+00:00,7,False,0.00041978402887117225,0,0
10583,2026-04-04 13:24:00+00:00,7,False,0.00040854275091174383,0,0
10584,2026-04-04 13:27:00+00:00,7,False,0.0003944123494815118,0,0
10585,2026-04-04 13:30:00+00:00,7,False,0.0003931812096112473,0,0
10586,2026-04-04 13:33:00+00:00,7,False,0.00038355495063799734,0,0
10587,2026-04-04 13:36:00+00:00,7,False,0.0005146208177152905,0,0
10588,2026-04-04 13:39:00+00:00,7,False,0.0005193410801421753,0,0
10589,2026-04-04 13:42:00+00:00,7,False,0.000519839273665852,0,0
10590,2026-04-04 13:45:00+00:00,7,False,0.0005176508435522636,0,0
10591,2026-04-04 13:48:00+00:00,7,False,0.0005330538479910153,0,0
10592,2026-04-04 13:51:00+00:00,7,False,0.0005191820936106847,0,0
10593,2026-04-04 13:54:00+00:00,7,False,0.0006135127426064345,0,1
10594,2026-04-04 13:57:00+00:00,7,False,0.0006291822467573062,0,1
10595,2026-04-04 14:00:00+00:00,7,False,0.0006337944271539938,0,1
10596,2026-04-04 14:03:00+00:00,7,False,0.0006141132113522607,0,1
10597,2026-04-04 14:06:00+00:00,7,False,0.0006055612989507993,0,1
10598,2026-04-04 14:09:00+00:00,7,False,0.0005899481381042511,0,1
10599,2026-04-04 14:12:00+00:00,7,False,0.000565251102549645,0,1
10600,2026-04-04 14:15:00+00:00,7,False,0.0005465877658263186,0,1
10601,2026-04-04 14:18:00+00:00,7,False,0.000545988234599867,0,1
10602,2026-04-04 14:21:00+00:00,7,False,0.0005423959616315868,0,1
10603,2026-04-04 14:24:00+00:00,7,False,0.0005378024389270746,0,1
10604,2026-04-04 14:27:00+00:00,7,False,0.0005228666888998674,0,0
10605,2026-04-04 14:30:00+00:00,7,False,0.0005284224451083415,0,0
10606,2026-04-04 14:33:00+00:00,7,False,0.0005133968329195155,0,0
10607,2026-04-04 14:36:00+00:00,7,False,0.0005003007422451663,0,0
10608,2026-04-04 14:39:00+00:00,7,False,0.00073763478258787,0,1
10609,2026-04-04 14:42:00+00:00,7,False,0.0007939198560214802,0,2
10610,2026-04-04 14:45:00+00:00,7,False,0.0008769438644747512,0,2
10611,2026-04-04 14:48:00+00:00,7,False,0.0008510543194586603,0,2
10612,2026-04-04 14:51:00+00:00,7,False,0.0008141444070944047,0,2
10613,2026-04-04 14:54:00+00:00,7,False,0.0007823672037760985,0,2
10614,2026-04-04 14:57:00+00:00,7,False,0.0008269604209857704,0,2
10615,2026-04-04 15:00:00+00:00,7,False,0.0008026304893473084,0,2
10616,2026-04-04 15:03:00+00:00,7,False,0.0008850979001937556,0,2
10617,2026-04-04 15:06:00+00:00,7,False,0.0009424936860962094,0,2
10618,2026-04-04 15:09:00+00:00,7,False,0.0009713890202188347,0,2
10619,2026-04-04 15:12:00+00:00,7,False,0.0011673375176033682,0,3
10620,2026-04-04 15:15:00+00:00,7,False,0.0012073708931958282,0,3
10621,2026-04-04 15:18:00+00:00,7,False,0.001168470716143785,0,3
10622,2026-04-04 15:21:00+00:00,7,False,0.0011676336650474504,0,3
10623,2026-04-04 15:24:00+00:00,7,False,0.0012107381644305445,0,3
10624,2026-04-04 15:27:00+00:00,7,False,0.0011859059622506517,0,3
10625,2026-04-04 15:30:00+00:00,7,False,0.001141587592195922,0,3
10626,2026-04-04 15:33:00+00:00,7,False,0.0011238431958520605,0,3
10627,2026-04-04 15:36:00+00:00,7,False,0.0010613876698997683,0,3
10628,2026-04-04 15:39:00+00:00,7,False,0.0010101579929578217,0,2
10629,2026-04-04 15:42:00+00:00,7,False,0.0009848057692804979,0,2
10630,2026-04-04 15:45:00+00:00,7,False,0.000956703368520255,0,2
10631,2026-04-04 15:48:00+00:00,7,False,0.0009264260379796105,0,2
10632,2026-04-04 15:51:00+00:00,7,False,0.0008793987482707137,0,2
10633,2026-04-04 15:54:00+00:00,7,False,0.0008406536857568949,0,2
10634,2026-04-04 15:57:00+00:00,7,False,0.0008385128181967504,0,2
10635,2026-04-04 16:00:00+00:00,7,False,0.0008163966249294195,0,2
10636,2026-04-04 16:03:00+00:00,7,False,0.0007913213467657999,0,2
10637,2026-04-04 16:06:00+00:00,7,False,0.0007506338716044173,0,1
10638,2026-04-04 16:09:00+00:00,7,False,0.0007338511949345164,0,1
10639,2026-04-04 16:12:00+00:00,7,False,0.0007164147372820881,0,1
10640,2026-04-04 16:15:00+00:00,7,False,0.0006753945262250843,0,1
10641,2026-04-04 16:18:00+00:00,7,False,0.0006417317871248747,0,1
10642,2026-04-04 16:21:00+00:00,7,False,0.0007084997068734279,0,1
10643,2026-04-04 16:24:00+00:00,7,False,0.0007441278983550422,0,1
10644,2026-04-04 16:27:00+00:00,7,False,0.0008393341966078283,0,2
10645,2026-04-04 16:30:00+00:00,7,False,0.0008543479950278084,0,2
10646,2026-04-04 16:33:00+00:00,7,False,0.0008413579068892441,0,2
10647,2026-04-04 16:36:00+00:00,7,False,0.000871858336877184,0,2
10648,2026-04-04 16:39:00+00:00,7,False,0.0008598666266273945,0,2
10649,2026-04-04 16:42:00+00:00,7,False,0.0008468262231674809,0,2
10650,2026-04-04 16:45:00+00:00,7,False,0.0008872823278082561,0,2
10651,2026-04-04 16:48:00+00:00,7,False,0.0008570735333719175,0,2
10652,2026-04-04 16:51:00+00:00,7,False,0.0008219854879489121,0,2
10653,2026-04-04 16:54:00+00:00,7,False,0.0008587850853000743,0,2
10654,2026-04-04 16:57:00+00:00,7,False,0.0009064548481074106,0,2
10655,2026-04-04 17:00:00+00:00,7,False,0.0009608304650281715,0,2
10656,2026-04-04 17:03:00+00:00,7,False,0.0009250272377145423,0,2
10657,2026-04-04 17:06:00+00:00,7,False,0.0008992954558196286,0,2
10658,2026-04-04 17:09:00+00:00,7,False,0.000938221258014366,0,2
10659,2026-04-04 17:12:00+00:00,7,False,0.0009210111614348164,0,2
10660,2026-04-04 17:15:00+00:00,7,False,0.0009121788026457986,0,2
10661,2026-04-04 17:18:00+00:00,7,False,0.0009092767799193285,0,2
10662,2026-04-04 17:21:00+00:00,7,False,0.0008958431007172718,0,2
10663,2026-04-04 17:24:00+00:00,7,False,0.0008660210164170746,0,2
10664,2026-04-04 17:27:00+00:00,7,False,0.000832765132897712,0,2
10665,2026-04-04 17:30:00+00:00,7,False,0.0008018960261354986,0,2
10666,2026-04-04 17:33:00+00:00,7,False,0.0007800231246766705,0,2
10667,2026-04-04 17:36:00+00:00,7,False,0.0007663320748305424,0,2
10668,2026-04-04 17:39:00+00:00,7,False,0.0007359997878403158,0,1
10669,2026-04-04 17:42:00+00:00,7,False,0.0006956694419628757,0,1
10670,2026-04-04 17:45:00+00:00,7,False,0.0006867389260382201,0,1
10671,2026-04-04 17:48:00+00:00,7,False,0.0006649952064539564,0,1
10672,2026-04-04 17:51:00+00:00,7,False,0.000634570839133783,0,1
10673,2026-04-04 17:54:00+00:00,7,False,0.0006382090640535345,0,1
10674,2026-04-04 17:57:00+00:00,7,False,0.0006170868407022654,0,1
10675,2026-04-04 18:00:00+00:00,7,False,0.0006145392466379846,0,1
10676,2026-04-04 18:03:00+00:00,7,False,0.0006263120022800885,0,1
10677,2026-04-04 18:06:00+00:00,7,False,0.0006341423319831469,0,1
10678,2026-04-04 18:09:00+00:00,7,False,0.0006250816654415626,0,1
10679,2026-04-04 18:12:00+00:00,7,False,0.0006063838584100029,0,1
10680,2026-04-04 18:15:00+00:00,7,False,0.0006310656179031746,0,1
10681,2026-04-04 18:18:00+00:00,7,False,0.0006106402772409804,0,1
10682,2026-04-04 18:21:00+00:00,7,False,0.0005917170320114823,0,1
10683,2026-04-04 18:24:00+00:00,7,False,0.000586723786340304,0,1
10684,2026-04-04 18:27:00+00:00,7,False,0.0005735158211999101,0,1
10685,2026-04-04 18:30:00+00:00,7,False,0.0005828489789901903,0,1
10686,2026-04-04 18:33:00+00:00,7,False,0.0005793667874243528,0,1
10687,2026-04-04 18:36:00+00:00,7,False,0.0005473855401934781,0,1
10688,2026-04-04 18:39:00+00:00,7,False,0.000530272343572441,0,0
10689,2026-04-04 18:42:00+00:00,7,False,0.0005133320643129026,0,0
10690,2026-04-04 18:45:00+00:00,7,False,0.0005103016172334844,0,0
10691,2026-04-04 18:48:00+00:00,7,False,0.0005079831652793291,0,0
10692,2026-04-04 18:51:00+00:00,7,False,0.0004796665170045818,0,0
10693,2026-04-04 18:54:00+00:00,7,False,0.00047146284938395897,0,0
10694,2026-04-04 18:57:00+00:00,7,False,0.0004594218761057715,0,0
10695,2026-04-04 19:00:00+00:00,7,False,0.0005761246791044293,0,1
10696,2026-04-04 19:03:00+00:00,7,False,0.0005755622437670683,0,1
10697,2026-04-04 19:06:00+00:00,7,False,0.0008944811530596849,0,2
10698,2026-04-04 19:09:00+00:00,7,False,0.0010408916104039576,0,2
10699,2026-04-04 19:12:00+00:00,7,False,0.0014019024283597155,0,3
10700,2026-04-04 19:15:00+00:00,7,False,0.0017347948682670633,0,4
10701,2026-04-04 19:18:00+00:00,7,False,0.0016860008380633125,0,4
10702,2026-04-04 19:21:00+00:00,7,False,0.0016778013219599303,0,4
10703,2026-04-04 19:24:00+00:00,7,False,0.0016583540285184403,0,4
10704,2026-04-04 19:27:00+00:00,7,False,0.0016221183405585368,0,3
10705,2026-04-04 19:30:00+00:00,7,False,0.0015964528420654074,0,3
10706,2026-04-04 19:33:00+00:00,7,False,0.0015162211281062074,0,3
10707,2026-04-04 19:36:00+00:00,7,False,0.0014520968218635212,0,3
10708,2026-04-04 19:39:00+00:00,7,False,0.0015083382105423567,0,3
10709,2026-04-04 19:42:00+00:00,7,False,0.0014445449510244463,0,3
10710,2026-04-04 19:45:00+00:00,7,False,0.0014247915531185086,0,3
10711,2026-04-04 19:48:00+00:00,7,False,0.0013847217515639062,0,3
10712,2026-04-04 19:51:00+00:00,7,False,0.0013476141392963516,0,3
10713,2026-04-04 19:54:00+00:00,7,False,0.0012960809308060932,0,3
10714,2026-04-04 19:57:00+00:00,7,False,0.0012919683879297594,0,3
10715,2026-04-04 20:00:00+00:00,7,False,0.0013259037792731462,0,3
10716,2026-04-04 20:03:00+00:00,7,False,0.0013417403851756734,0,3
10717,2026-04-04 20:06:00+00:00,7,False,0.001260042417972801,0,3
10718,2026-04-04 20:09:00+00:00,7,False,0.0012022056369573027,0,3
12240,2026-04-08 00:15:00+00:00,8,False,0.004414730389906483,0,4
12241,2026-04-08 00:18:00+00:00,8,False,0.00432407786737942,0,4
12242,2026-04-08 00:21:00+00:00,8,False,0.004210647193139466,0,4
12243,2026-04-08 00:24:00+00:00,8,False,0.004044892867103812,0,4
12244,2026-04-08 00:27:00+00:00,8,False,0.003910922502315163,0,4
12245,2026-04-08 00:30:00+00:00,8,False,0.0039023700883910016,0,4
12246,2026-04-08 00:33:00+00:00,8,False,0.0038670677774378308,0,4
12247,2026-04-08 00:36:00+00:00,8,False,0.0037965206507273096,0,4
12248,2026-04-08 00:39:00+00:00,8,False,0.0036859819428112974,0,4
12249,2026-04-08 00:42:00+00:00,8,False,0.00366563830924262,0,4
12250,2026-04-08 00:45:00+00:00,8,False,0.003748185382297671,0,4
12251,2026-04-08 00:48:00+00:00,8,False,0.0036112310360484896,0,4
12252,2026-04-08 00:51:00+00:00,8,False,0.003463456239389628,0,4
12253,2026-04-08 00:54:00+00:00,8,False,0.0033641758284124637,0,4
12254,2026-04-08 00:57:00+00:00,8,False,0.003203709465383149,0,4
12255,2026-04-08 01:00:00+00:00,8,False,0.003089794908709695,0,4
12256,2026-04-08 01:03:00+00:00,8,False,0.0030401614232161574,0,4
12257,2026-04-08 01:06:00+00:00,8,False,0.0030624954834672343,0,4
12258,2026-04-08 01:09:00+00:00,8,False,0.002953945929230872,0,4
12259,2026-04-08 01:12:00+00:00,8,False,0.002842256962947668,0,4
12260,2026-04-08 01:15:00+00:00,8,False,0.0027977602975687867,0,4
12261,2026-04-08 01:18:00+00:00,8,False,0.0028245328169856612,0,4
12262,2026-04-08 01:21:00+00:00,8,False,0.0027387279768954125,0,4
12263,2026-04-08 01:24:00+00:00,8,False,0.002618265139300198,0,4
12264,2026-04-08 01:27:00+00:00,8,False,0.002523463963632622,0,4
12265,2026-04-08 01:30:00+00:00,8,False,0.0024459197509293295,0,4
12266,2026-04-08 01:33:00+00:00,8,False,0.002373614322698883,0,4
12267,2026-04-08 01:36:00+00:00,8,False,0.0023288466010899975,0,4
12268,2026-04-08 01:39:00+00:00,8,False,0.0022672452669827954,0,4
12269,2026-04-08 01:42:00+00:00,8,False,0.002187805995108696,0,4
12270,2026-04-08 01:45:00+00:00,8,False,0.002145026970579212,0,4
12271,2026-04-08 01:48:00+00:00,8,False,0.002075225471100745,0,4
12272,2026-04-08 01:51:00+00:00,8,False,0.0020423232212224843,0,4
12273,2026-04-08 01:54:00+00:00,8,False,0.0019789317123120346,0,4
12274,2026-04-08 01:57:00+00:00,8,False,0.0019225226148025481,0,4
12275,2026-04-08 02:00:00+00:00,8,False,0.0019337200081048973,0,4
12276,2026-04-08 02:03:00+00:00,8,False,0.0019514364477910215,0,4
12277,2026-04-08 02:06:00+00:00,8,False,0.002064647950518472,0,4
12278,2026-04-08 02:09:00+00:00,8,False,0.001986343550470864,0,4
12279,2026-04-08 02:12:00+00:00,8,False,0.0020296579892767888,0,4
12280,2026-04-08 02:15:00+00:00,8,False,0.002049497059160302,0,4
12281,2026-04-08 02:18:00+00:00,8,False,0.0022467321478415437,0,4
12282,2026-04-08 02:21:00+00:00,8,False,0.0021943931401531757,0,4
12283,2026-04-08 02:24:00+00:00,8,False,0.0021038286805821677,0,4
12284,2026-04-08 02:27:00+00:00,8,False,0.0020602794524199504,0,4
12285,2026-04-08 02:30:00+00:00,8,False,0.0020388438901662105,0,4
12286,2026-04-08 02:33:00+00:00,8,False,0.0020922624034708953,0,4
12287,2026-04-08 02:36:00+00:00,8,False,0.002076644940898345,0,4
12288,2026-04-08 02:39:00+00:00,8,False,0.0020127517488078045,0,4
12289,2026-04-08 02:42:00+00:00,8,False,0.0019488111190807164,0,4
12290,2026-04-08 02:45:00+00:00,8,False,0.0018975204687894072,0,4
12291,2026-04-08 02:48:00+00:00,8,False,0.001953464400243246,0,4
12292,2026-04-08 02:51:00+00:00,8,False,0.001895004789614334,0,4
12293,2026-04-08 02:54:00+00:00,8,False,0.0018400490102705482,0,4
12294,2026-04-08 02:57:00+00:00,8,False,0.0018018500825648215,0,4
12295,2026-04-08 03:00:00+00:00,8,False,0.0017227293562048242,0,4
12296,2026-04-08 03:03:00+00:00,8,False,0.0016648224349118499,0,4
12297,2026-04-08 03:06:00+00:00,8,False,0.0016377276542143457,0,3
12298,2026-04-08 03:09:00+00:00,8,False,0.001596380487396074,0,3
12299,2026-04-08 03:12:00+00:00,8,False,0.0015421107419610217,0,3
12300,2026-04-08 03:15:00+00:00,8,False,0.0014849251243996906,0,3
12301,2026-04-08 03:18:00+00:00,8,False,0.0014565780644075009,0,3
12302,2026-04-08 03:21:00+00:00,8,False,0.001406365637482775,0,3
12303,2026-04-08 03:24:00+00:00,8,False,0.001395582203610476,0,3
12304,2026-04-08 03:27:00+00:00,8,False,0.0014897233369643604,0,3
12305,2026-04-08 03:30:00+00:00,8,False,0.0015077612453220511,0,3
