fold,events,mean_gross_bp,mean_net_bp,median_net_bp,win_rate,profit_factor,equal_risk_1pct_return,max_drawdown,median_hold_bars,p90_net_bp,max_net_bp,mean_capture_of_horizon_mfe,banked_events,banked_to_nonpositive_events,banked_to_nonpositive_share,runner_armed_events,runner_armed_to_nonpositive_events,runner_armed_to_nonpositive_share,actual_mfe_2atr_events,actual_mfe_2atr_to_nonpositive_share,median_giveback_atr,p95_net_bp,mean_banked_gross_bp,profit_floor_gap_breaches,policy
2023H1,46,-2.3524564759386246,-22.35245647593863,-56.403203618857184,0.2391304347826087,0.5973782239994949,-0.003568615646681872,-0.20150327453269223,24.0,125.92322577801076,428.14046642706717,0.42005158470105447,0,0,,21,10,0.47619047619047616,25,0.56,4.911075093615351,199.0177022748352,0.0,0,baseline
2023H2,41,1.4687063899898871,-18.531293610010117,-63.78051746209866,0.14634146341463414,0.6491587269524137,-0.1864217437006077,-0.2355140173260003,16.0,64.73322768092983,882.3894051786784,0.4351876960644226,0,0,,13,7,0.5384615384615384,18,0.6666666666666666,5.00440555930437,154.03302639936723,0.0,0,baseline
2024H1,47,5.660318054501037,-14.33968194549897,-68.47842662785595,0.2553191489361702,0.7820756838974554,-0.028989422268831944,-0.17398004375918907,22.0,227.78064407316143,715.0637758439626,0.429893058620611,0,0,,22,10,0.45454545454545453,24,0.5,4.371003308944421,364.4799230242186,0.0,0,baseline
2024H2,48,-13.760135310753805,-33.76013531075381,-81.887482137844,0.1875,0.5515816133683503,-0.15125283978983162,-0.16118093081611762,16.0,156.17290671819234,432.81263366917733,0.37682915914844295,0,0,,21,12,0.5714285714285714,23,0.6086956521739131,5.748999175277564,334.86231292020386,0.0,0,baseline
