epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,115.007,1.98243,8.13286,1.99968,0.0041,0.51111,0.00776,0.00194,2.53594,4.38261,3.16638,0.000665472,0.000665472,0.000665472
2,205.84,1.75729,2.76229,1.87895,0.13689,0.28395,0.10668,0.04063,1.74628,2.67142,1.91951,0.00131565,0.00131565,0.00131565
3,295.143,1.64011,2.54793,1.8233,0.09562,0.10617,0.05323,0.02024,1.71715,3.10545,1.85122,0.00194933,0.00194933,0.00194933
4,382.991,1.49039,2.54525,1.69516,0.00358,0.71605,0.00275,0.00115,1.61338,12.8693,1.79864,0.00192575,0.00192575,0.00192575
5,470.781,1.33723,2.46802,1.57879,0.06446,0.23704,0.05145,0.02327,1.33304,4.76542,1.5335,0.001901,0.001901,0.001901
6,558.559,1.2578,2.40143,1.53003,0.01825,0.9358,0.07035,0.03191,1.2212,3.20642,1.48532,0.00187625,0.00187625,0.00187625
7,646.389,1.16117,2.39288,1.4617,0.09103,0.09383,0.0511,0.02375,1.09913,3.05806,1.43382,0.0018515,0.0018515,0.0018515
8,734.114,1.07035,2.36887,1.40645,0.02708,0.75062,0.05465,0.02545,1.15887,3.05435,1.45973,0.00182675,0.00182675,0.00182675
9,821.873,1.02999,2.32268,1.37971,0.0874,0.28395,0.07206,0.03431,1.03126,3.18019,1.39124,0.001802,0.001802,0.001802
10,909.76,0.99506,2.27439,1.34907,0.11154,0.19506,0.07809,0.0355,0.96954,3.00157,1.29946,0.00177725,0.00177725,0.00177725
11,997.45,0.94978,2.28027,1.31691,0.12336,0.20988,0.09783,0.0464,0.9447,2.8533,1.28078,0.0017525,0.0017525,0.0017525
12,1086.45,0.88323,2.26003,1.26642,0.14064,0.25679,0.10937,0.05308,0.84675,2.83699,1.21372,0.00172775,0.00172775,0.00172775
13,1175.22,0.83801,2.25968,1.23958,0.16792,0.20741,0.12843,0.06657,0.79249,2.55318,1.17855,0.001703,0.001703,0.001703
14,1264.65,0.80784,2.25375,1.23243,0.15916,0.31852,0.14056,0.0775,0.77506,2.61403,1.17883,0.00167825,0.00167825,0.00167825
15,1353.87,0.77011,2.22232,1.20032,0.12729,0.2096,0.0939,0.04675,0.73423,3.0599,1.16873,0.0016535,0.0016535,0.0016535
16,1441.85,0.74066,2.21459,1.1845,0.1901,0.45432,0.18894,0.09561,0.64396,2.39927,1.09437,0.00162875,0.00162875,0.00162875
17,1530.68,0.74156,2.19711,1.18992,0.23991,0.33827,0.22155,0.10661,0.71575,2.31694,1.15247,0.001604,0.001604,0.001604
18,1619.88,0.72191,2.17908,1.17095,0.18148,0.32346,0.15411,0.07905,0.62909,2.51794,1.09262,0.00157925,0.00157925,0.00157925
19,1707.67,0.70973,2.17937,1.15304,0.22528,0.37531,0.19346,0.10704,0.66704,2.41701,1.10604,0.0015545,0.0015545,0.0015545
20,1796.65,0.68529,2.15198,1.14502,0.11591,0.23457,0.09206,0.04405,0.68948,3.00907,1.12378,0.00152975,0.00152975,0.00152975
21,1884.45,0.66649,2.14933,1.138,0.17797,0.40359,0.18667,0.09447,0.64557,2.40069,1.09514,0.001505,0.001505,0.001505
22,1972.33,0.66322,2.16848,1.13795,0.09204,0.17531,0.05723,0.02904,0.66355,3.15843,1.14466,0.00148025,0.00148025,0.00148025
23,2060.17,0.64795,2.13773,1.12985,0.04551,0.1358,0.03663,0.02013,0.66578,3.35321,1.13774,0.0014555,0.0014555,0.0014555
24,2148.04,0.61859,2.12238,1.09853,0.22925,0.42963,0.2375,0.11759,0.58526,2.3851,1.07237,0.00143075,0.00143075,0.00143075
25,2236.89,0.6176,2.09307,1.10727,0.19912,0.47882,0.20947,0.10526,0.5499,2.31349,1.05094,0.001406,0.001406,0.001406
26,2324.65,0.58338,2.08675,1.09752,0.25652,0.38252,0.23005,0.10966,0.58215,2.34682,1.04931,0.00138125,0.00138125,0.00138125
27,2412.37,0.59733,2.07882,1.10052,0.22683,0.40276,0.21609,0.1086,0.54462,2.38007,1.0339,0.0013565,0.0013565,0.0013565
28,2500.06,0.59266,2.09506,1.08929,0.19341,0.19506,0.11459,0.057,0.68246,3.00904,1.17471,0.00133175,0.00133175,0.00133175
29,2587.56,0.56911,2.04747,1.08268,0.22524,0.41975,0.2217,0.11453,0.55758,2.38565,1.05837,0.001307,0.001307,0.001307
30,2675.23,0.55861,2.06035,1.07337,0.24216,0.35802,0.2243,0.1081,0.52487,2.56856,1.02978,0.00128225,0.00128225,0.00128225
31,2762.66,0.54159,2.03883,1.06281,0.22493,0.35802,0.18498,0.08868,0.58048,2.44002,1.07573,0.0012575,0.0012575,0.0012575
32,2850.36,0.53577,2.01316,1.06344,0.09777,0.14321,0.07131,0.03642,0.61803,3.07646,1.17094,0.00123275,0.00123275,0.00123275
33,2937.78,0.52198,2.02206,1.04397,0.27668,0.38765,0.24933,0.12059,0.54234,2.24574,1.05484,0.001208,0.001208,0.001208
34,3026.45,0.50023,1.99418,1.03722,0.17649,0.27407,0.15006,0.07397,0.71878,2.73294,1.32379,0.00118325,0.00118325,0.00118325
35,3113.91,0.51009,1.99049,1.03995,0.28268,0.35802,0.25225,0.12496,0.55127,2.30232,1.05582,0.0011585,0.0011585,0.0011585
36,3202.54,0.53079,1.98065,1.05463,0.24201,0.4,0.23579,0.11727,0.56215,2.31218,1.07594,0.00113375,0.00113375,0.00113375
37,3290.07,0.50255,1.96417,1.0354,0.2536,0.34568,0.20456,0.09487,0.52672,2.58424,1.05133,0.001109,0.001109,0.001109
38,3377.27,0.48353,1.9277,1.02687,0.05998,0.53333,0.06422,0.02533,1.04017,4.31268,1.74923,0.00108425,0.00108425,0.00108425
