venue,symbol,asset,timeframe_min,arm,signal_i,side,signal_bar_open,signal_close,in_window,htf_sma60,htf_slope,htf_slope_aligned,htf_close_time,signal_atr_pct,rv,momentum,signal_price,policy,entry_i,entry_time,entry_price,initial_stop,initial_risk,initial_risk_frac,exit_i,exit_time,exit_price,exit_reason,gross_return,net_return,gross_r,net_r,censored,mfe_r,mfe_known_r,mfe_upper_r,close_peak_r,stop_bar_excursion_ambiguous,trade_key,status,first_touch_i,first_touch_clock,first_touch_phase,first_close4_i,first_close4_clock,first4_observation,first4_ambiguous,max_giveback_r,first4_bar_close_features,four_r_target_price,four_r_stop_target_ambiguous,fee_r,entry_context,review_label,entry_time_beijing,exit_time_beijing,net_bp,gross_bp,month,week,period,protective_stop,loss,gross_loss,mfe_known_net_r,giveback_r,holding_hours,fold,matched,control_net_bp,control_net_r,excess_bp,control_exit_time,utc_week,last_5m_signal_close,last_5m_side,last_5m_age_hours,last_5m_aligned,last_15m_signal_close,last_15m_side,last_15m_age_hours,last_15m_aligned,last_60m_signal_close,last_60m_side,last_60m_age_hours,last_60m_aligned,take4_net_r,take4_exit_time,take4_censored,take4_net_bp,same_entry_take4_delta_r,entry_decision_note,slope_rule_note,four_r_review_note,selection_reason
binance_um,BTCUSDT,BTC,5,joint,282766,1,2022-09-08 19:50:00+00:00,2022-09-08 19:55:00+00:00,True,19228.7,-1.430000000000291,False,2022-09-08 19:45:00+00:00,0.0018614298616405,3.041905184700577,0.0609037776367146,19313.9,baseline,282767,2022-09-08 19:55:00+00:00,19313.8,19229.5,84.29999999999927,0.0043647547349563,283109,2022-09-10 00:25:00+00:00,21211.300000000003,trailing_stop,0.0982458138740176,0.0962458138740176,22.508896797153245,22.050680901542325,False,27.902728351127177,27.902728351127177,27.902728351127177,24.628706998813986,False,BTCUSDT:5:joint:baseline:2022-09-08 19:55:00+00:00,closed,282857.0,2022-09-09 03:30:00+00:00,intrabar,282858.0,2022-09-09 03:35:00+00:00,known,False,5.393831553973914,"{'bar_open': Timestamp('2022-09-09 03:25:00+0000', tz='UTC'), 'bar_close': Timestamp('2022-09-09 03:30:00+0000', tz='UTC'), 'open': 19424.6, 'high': 19812.8, 'low': 19424.6, 'close': 19645.5, 'atr': 50.0427587243438, 'atr_pct_of_close': 0.0025472886271331245, 'observed_at': Timestamp('2022-09-09 03:30:00+0000', tz='UTC')}",,,0.4582158956109189,上级SMA60斜率不同向或未知,原退出保留4R及以上,2022-09-09 03:55:00+08:00,2022-09-10 08:25:00+08:00,962.458138740176,982.458138740176,2022-09,2022-09-05,earlier,True,False,False,27.444512455516257,5.393831553973932,28.5,earlier,True,-23.071021139700036,-0.7115869565217257,985.5291598798766,2022-09-06 11:20:00+00:00,2022-W36,2022-09-08 19:55:00+00:00,1,0.0,True,2022-09-05 11:00:00+00:00,-1.0,80.91666666666667,False,2022-08-04 17:00:00+00:00,-1.0,842.9166666666666,False,3.5417841043890586,2022-09-09 03:25:00+00:00,False,154.59018939825154,-18.508896797153266,原规则：已确认多头联合信号且该账本空仓，下一开盘入场；联合线原生平台值尚未对齐。,信号当时被上级已完成SMA60斜率同向门拒绝；事后盈亏不能证明该过滤有效。,曾可确认触达毛4R；同入场预挂4R目标净结果3.542R，相对原退出变化-18.509R；此比较在事后才能知道。,best_original_outcome
binance_um,BTCUSDT,BTC,5,joint,399198,1,2023-10-18 02:30:00+00:00,2023-10-18 02:35:00+00:00,True,28412.26333333333,-0.2050000000017462,False,2023-10-18 02:30:00+00:00,0.0011738501402597,2.1975879693484117,0.5838664138851717,28459.0,baseline,399199,2023-10-18 02:35:00+00:00,28459.0,28336.300000000003,122.69999999999708,0.0043114656172035,399261,2023-10-18 07:45:00+00:00,28465.1,trailing_stop,0.0002143434414421,-0.0017856565585578,0.0497147514262524,-0.4141646291768555,False,5.224123879380727,5.224123879380727,5.224123879380727,2.4694376528117945,False,BTCUSDT:5:joint:baseline:2023-10-18 02:35:00+00:00,closed,399227.0,2023-10-18 05:00:00+00:00,intrabar,,,known,False,5.1744091279544655,"{'bar_open': Timestamp('2023-10-18 04:55:00+0000', tz='UTC'), 'bar_close': Timestamp('2023-10-18 05:00:00+0000', tz='UTC'), 'open': 28546.3, 'high': 29100.0, 'low': 28546.3, 'close': 28716.8, 'atr': 68.67472341520006, 'atr_pct_of_close': 0.002391447633970361, 'observed_at': Timestamp('2023-10-18 05:00:00+0000', tz='UTC')}",,,0.4638793806031182,上级SMA60斜率不同向或未知,已知浮盈达4R后净亏,2023-10-18 10:35:00+08:00,2023-10-18 15:45:00+08:00,-17.856565585578,2.143434414421,2023-10,2023-10-16,earlier,True,True,False,4.760244498777609,5.174409127954474,5.166666666666667,earlier,True,-29.19307198909425,-0.8903731343283681,11.336506403515356,2023-10-20 01:20:00+00:00,2023-W42,2023-10-18 02:35:00+00:00,1,0.0,True,2023-10-09 09:00:00+00:00,-1.0,209.58333333333334,False,2023-10-11 03:00:00+00:00,-1.0,167.58333333333334,False,3.5361206193968786,2023-10-18 04:55:00+00:00,False,152.4586246881432,3.950285248573734,原规则：已确认多头联合信号且该账本空仓，下一开盘入场；联合线原生平台值尚未对齐。,信号当时被上级已完成SMA60斜率同向门拒绝；事后盈亏不能证明该过滤有效。,曾可确认触达毛4R；同入场预挂4R目标净结果3.536R，相对原退出变化+3.950R；此比较在事后才能知道。,largest_4r_rescue
binance_um,BTCUSDT,BTC,5,joint,282766,1,2022-09-08 19:50:00+00:00,2022-09-08 19:55:00+00:00,True,19228.7,-1.430000000000291,False,2022-09-08 19:45:00+00:00,0.0018614298616405,3.041905184700577,0.0609037776367146,19313.9,baseline,282767,2022-09-08 19:55:00+00:00,19313.8,19229.5,84.29999999999927,0.0043647547349563,283109,2022-09-10 00:25:00+00:00,21211.300000000003,trailing_stop,0.0982458138740176,0.0962458138740176,22.508896797153245,22.050680901542325,False,27.902728351127177,27.902728351127177,27.902728351127177,24.628706998813986,False,BTCUSDT:5:joint:baseline:2022-09-08 19:55:00+00:00,closed,282857.0,2022-09-09 03:30:00+00:00,intrabar,282858.0,2022-09-09 03:35:00+00:00,known,False,5.393831553973914,"{'bar_open': Timestamp('2022-09-09 03:25:00+0000', tz='UTC'), 'bar_close': Timestamp('2022-09-09 03:30:00+0000', tz='UTC'), 'open': 19424.6, 'high': 19812.8, 'low': 19424.6, 'close': 19645.5, 'atr': 50.0427587243438, 'atr_pct_of_close': 0.0025472886271331245, 'observed_at': Timestamp('2022-09-09 03:30:00+0000', tz='UTC')}",,,0.4582158956109189,上级SMA60斜率不同向或未知,原退出保留4R及以上,2022-09-09 03:55:00+08:00,2022-09-10 08:25:00+08:00,962.458138740176,982.458138740176,2022-09,2022-09-05,earlier,True,False,False,27.444512455516257,5.393831553973932,28.5,earlier,True,-23.071021139700036,-0.7115869565217257,985.5291598798766,2022-09-06 11:20:00+00:00,2022-W36,2022-09-08 19:55:00+00:00,1,0.0,True,2022-09-05 11:00:00+00:00,-1.0,80.91666666666667,False,2022-08-04 17:00:00+00:00,-1.0,842.9166666666666,False,3.5417841043890586,2022-09-09 03:25:00+00:00,False,154.59018939825154,-18.508896797153266,原规则：已确认多头联合信号且该账本空仓，下一开盘入场；联合线原生平台值尚未对齐。,信号当时被上级已完成SMA60斜率同向门拒绝；事后盈亏不能证明该过滤有效。,曾可确认触达毛4R；同入场预挂4R目标净结果3.542R，相对原退出变化-18.509R；此比较在事后才能知道。,largest_4r_sacrifice
binance_um,BTCUSDT,BTC,5,joint,472177,1,2024-06-27 12:05:00+00:00,2024-06-27 12:10:00+00:00,True,60973.025,3.3549999999959255,True,2024-06-27 12:00:00+00:00,0.0015766895656677,4.058972238985362,0.0780059867636739,61403.4,baseline,472178,2024-06-27 12:10:00+00:00,61403.3,61165.600000000006,237.6999999999971,0.0038711274475475,472183,2024-06-27 12:35:00+00:00,61165.600000000006,initial_stop,-0.0038711274475475,-0.0058711274475475,-1.0000000000000064,-1.5166453512831428,False,1.0710980227177185,1.0710980227177185,1.0710980227177185,0.3664282709297417,False,BTCUSDT:5:joint:baseline:2024-06-27 12:10:00+00:00,closed,,,,,,not_reached,False,,,,,0.5166453512831443,上级SMA60斜率同向,亏损,2024-06-27 20:10:00+08:00,2024-06-27 20:35:00+08:00,-58.711274475475,-38.711274475475,2024-06,2024-06-24,earlier,True,True,True,0.5544526714345742,2.0710980227177247,0.4166666666666667,earlier,True,82.05163899108526,2.479298948422703,-140.7629134665611,2024-06-25 05:45:00+00:00,2024-W26,2024-06-27 12:10:00+00:00,1,0.0,True,2024-06-17 10:00:00+00:00,-1.0,242.16666666666666,False,2024-06-03 07:00:00+00:00,1.0,581.1666666666666,True,-1.5166453512831428,2024-06-27 12:35:00+00:00,False,-58.71127447547585,0.0,原规则：已确认多头联合信号且该账本空仓，下一开盘入场；联合线原生平台值尚未对齐。,信号当时通过上级已完成SMA60斜率同向门；仍须按该政策自己的仓位占用决定是否成交。,本笔持仓没有可确认的4R触达；不要从离场后的走势计算浮盈。,typical_initial_stop
binance_um,BTCUSDT,BTC,5,ordinary,282766,1,2022-09-08 19:50:00+00:00,2022-09-08 19:55:00+00:00,True,19228.7,-1.430000000000291,False,2022-09-08 19:45:00+00:00,0.0018614298616405,3.041905184700577,0.0609037776367146,19313.9,baseline,282767,2022-09-08 19:55:00+00:00,19313.8,19229.5,84.29999999999927,0.0043647547349563,283109,2022-09-10 00:25:00+00:00,21211.300000000003,trailing_stop,0.0982458138740176,0.0962458138740176,22.508896797153245,22.050680901542325,False,27.902728351127177,27.902728351127177,27.902728351127177,24.628706998813986,False,BTCUSDT:5:ordinary:baseline:2022-09-08 19:55:00+00:00,closed,282857.0,2022-09-09 03:30:00+00:00,intrabar,282858.0,2022-09-09 03:35:00+00:00,known,False,5.393831553973914,"{'bar_open': Timestamp('2022-09-09 03:25:00+0000', tz='UTC'), 'bar_close': Timestamp('2022-09-09 03:30:00+0000', tz='UTC'), 'open': 19424.6, 'high': 19812.8, 'low': 19424.6, 'close': 19645.5, 'atr': 50.0427587243438, 'atr_pct_of_close': 0.0025472886271331245, 'observed_at': Timestamp('2022-09-09 03:30:00+0000', tz='UTC')}",,,0.4582158956109189,上级SMA60斜率不同向或未知,原退出保留4R及以上,2022-09-09 03:55:00+08:00,2022-09-10 08:25:00+08:00,962.458138740176,982.458138740176,2022-09,2022-09-05,earlier,True,False,False,27.444512455516257,5.393831553973932,28.5,earlier,True,0.8123845380359103,0.0237945205479655,961.6457542021406,2022-09-10 07:40:00+00:00,2022-W36,2022-09-08 19:55:00+00:00,1,0.0,True,2022-09-05 11:00:00+00:00,-1.0,80.91666666666667,False,2022-08-04 17:00:00+00:00,-1.0,842.9166666666666,False,3.5417841043890586,2022-09-09 03:25:00+00:00,False,154.59018939825154,-18.508896797153266,原规则：已确认普通信号且该账本空仓，下一开盘入场；盈利结果不是入场条件。,信号当时被上级已完成SMA60斜率同向门拒绝；事后盈亏不能证明该过滤有效。,曾可确认触达毛4R；同入场预挂4R目标净结果3.542R，相对原退出变化-18.509R；此比较在事后才能知道。,best_original_outcome
binance_um,BTCUSDT,BTC,5,ordinary,307543,-1,2022-12-03 20:35:00+00:00,2022-12-03 20:40:00+00:00,True,16952.506666666668,-1.0733333333300834,True,2022-12-03 20:30:00+00:00,0.0004170738736622,1.194645759212896,0.1364514337277086,16934.5,baseline,307544,2022-12-03 20:40:00+00:00,16934.5,16949.9,15.400000000001455,0.0009093861643391,307587,2022-12-04 00:15:00+00:00,16943.4,trailing_stop,-0.0005255543417284,-0.0025255543417284,-0.5779220779220043,-2.777207792207511,False,5.480519480519058,5.480519480519058,5.480519480519058,4.29870129870094,False,BTCUSDT:5:ordinary:baseline:2022-12-03 20:40:00+00:00,closed,307549.0,2022-12-03 21:10:00+00:00,intrabar,307569.0,2022-12-03 22:50:00+00:00,known,False,6.058441558441175,"{'bar_open': Timestamp('2022-12-03 21:05:00+0000', tz='UTC'), 'bar_close': Timestamp('2022-12-03 21:10:00+0000', tz='UTC'), 'open': 16917.4, 'high': 16917.5, 'low': 16865.0, 'close': 16904.3, 'atr': 11.53715952175014, 'atr_pct_of_close': 0.0006824985075838775, 'observed_at': Timestamp('2022-12-03 21:10:00+0000', tz='UTC')}",,,2.199285714285645,上级SMA60斜率同向,已知浮盈达4R后净亏,2022-12-04 04:40:00+08:00,2022-12-04 08:15:00+08:00,-25.255543417284,-5.2555434172840005,2022-12,2022-11-28,earlier,True,True,True,3.281233766233413,6.058441558441062,3.5833333333333335,earlier,True,-4.2664451005025406,-0.5284817518250681,-20.98909831678153,2022-12-04 00:15:00+00:00,2022-W48,2022-12-03 20:40:00+00:00,-1,0.0,True,2022-12-03 08:45:00+00:00,-1.0,11.916666666666666,True,2022-11-30 21:00:00+00:00,1.0,71.66666666666667,False,1.8007142857145302,2022-12-03 21:05:00+00:00,False,16.375446573566617,4.577922077922041,原规则：已确认普通信号且该账本空仓，下一开盘入场；盈利结果不是入场条件。,信号当时通过上级已完成SMA60斜率同向门；仍须按该政策自己的仓位占用决定是否成交。,曾可确认触达毛4R；同入场预挂4R目标净结果1.801R，相对原退出变化+4.578R；此比较在事后才能知道。,largest_4r_rescue
binance_um,BTCUSDT,BTC,5,ordinary,282766,1,2022-09-08 19:50:00+00:00,2022-09-08 19:55:00+00:00,True,19228.7,-1.430000000000291,False,2022-09-08 19:45:00+00:00,0.0018614298616405,3.041905184700577,0.0609037776367146,19313.9,baseline,282767,2022-09-08 19:55:00+00:00,19313.8,19229.5,84.29999999999927,0.0043647547349563,283109,2022-09-10 00:25:00+00:00,21211.300000000003,trailing_stop,0.0982458138740176,0.0962458138740176,22.508896797153245,22.050680901542325,False,27.902728351127177,27.902728351127177,27.902728351127177,24.628706998813986,False,BTCUSDT:5:ordinary:baseline:2022-09-08 19:55:00+00:00,closed,282857.0,2022-09-09 03:30:00+00:00,intrabar,282858.0,2022-09-09 03:35:00+00:00,known,False,5.393831553973914,"{'bar_open': Timestamp('2022-09-09 03:25:00+0000', tz='UTC'), 'bar_close': Timestamp('2022-09-09 03:30:00+0000', tz='UTC'), 'open': 19424.6, 'high': 19812.8, 'low': 19424.6, 'close': 19645.5, 'atr': 50.0427587243438, 'atr_pct_of_close': 0.0025472886271331245, 'observed_at': Timestamp('2022-09-09 03:30:00+0000', tz='UTC')}",,,0.4582158956109189,上级SMA60斜率不同向或未知,原退出保留4R及以上,2022-09-09 03:55:00+08:00,2022-09-10 08:25:00+08:00,962.458138740176,982.458138740176,2022-09,2022-09-05,earlier,True,False,False,27.444512455516257,5.393831553973932,28.5,earlier,True,0.8123845380359103,0.0237945205479655,961.6457542021406,2022-09-10 07:40:00+00:00,2022-W36,2022-09-08 19:55:00+00:00,1,0.0,True,2022-09-05 11:00:00+00:00,-1.0,80.91666666666667,False,2022-08-04 17:00:00+00:00,-1.0,842.9166666666666,False,3.5417841043890586,2022-09-09 03:25:00+00:00,False,154.59018939825154,-18.508896797153266,原规则：已确认普通信号且该账本空仓，下一开盘入场；盈利结果不是入场条件。,信号当时被上级已完成SMA60斜率同向门拒绝；事后盈亏不能证明该过滤有效。,曾可确认触达毛4R；同入场预挂4R目标净结果3.542R，相对原退出变化-18.509R；此比较在事后才能知道。,largest_4r_sacrifice
binance_um,BTCUSDT,BTC,5,ordinary,472177,1,2024-06-27 12:05:00+00:00,2024-06-27 12:10:00+00:00,True,60973.025,3.3549999999959255,True,2024-06-27 12:00:00+00:00,0.0015766895656677,4.058972238985362,0.0780059867636739,61403.4,baseline,472178,2024-06-27 12:10:00+00:00,61403.3,61165.600000000006,237.6999999999971,0.0038711274475475,472183,2024-06-27 12:35:00+00:00,61165.600000000006,initial_stop,-0.0038711274475475,-0.0058711274475475,-1.0000000000000064,-1.5166453512831428,False,1.0710980227177185,1.0710980227177185,1.0710980227177185,0.3664282709297417,False,BTCUSDT:5:ordinary:baseline:2024-06-27 12:10:00+00:00,closed,,,,,,not_reached,False,,,,,0.5166453512831443,上级SMA60斜率同向,亏损,2024-06-27 20:10:00+08:00,2024-06-27 20:35:00+08:00,-58.711274475475,-38.711274475475,2024-06,2024-06-24,earlier,True,True,True,0.5544526714345742,2.0710980227177247,0.4166666666666667,earlier,True,-44.13091385896627,-1.828812373907225,-14.58036061650958,2024-06-28 12:30:00+00:00,2024-W26,2024-06-27 12:10:00+00:00,1,0.0,True,2024-06-17 10:00:00+00:00,-1.0,242.16666666666666,False,2024-06-03 07:00:00+00:00,1.0,581.1666666666666,True,-1.5166453512831428,2024-06-27 12:35:00+00:00,False,-58.71127447547585,0.0,原规则：已确认普通信号且该账本空仓，下一开盘入场；盈利结果不是入场条件。,信号当时通过上级已完成SMA60斜率同向门；仍须按该政策自己的仓位占用决定是否成交。,本笔持仓没有可确认的4R触达；不要从离场后的走势计算浮盈。,typical_initial_stop
binance_um,BTCUSDT,BTC,15,joint,121524,1,2023-06-19 21:00:00+00:00,2023-06-19 21:15:00+00:00,True,26493.278333333332,2.014999999999418,True,2023-06-19 21:00:00+00:00,0.0046837978573563,0.5596308408505777,0.1410987487728733,26647.1,baseline,121525,2023-06-19 21:15:00+00:00,26647.0,26397.4,249.59999999999857,0.0093669080947198,121772,2023-06-22 11:00:00+00:00,29875.800000000003,trailing_stop,0.1211693624047736,0.1191693624047736,12.93589743589752,12.72237980769239,False,16.726762820512917,16.726762820512917,16.726762820512917,16.013621794871888,False,BTCUSDT:15:joint:baseline:2023-06-19 21:15:00+00:00,closed,121607.0,2023-06-20 18:00:00+00:00,intrabar,121607.0,2023-06-20 18:00:00+00:00,known,False,4.230769230769255,"{'bar_open': Timestamp('2023-06-20 17:45:00+0000', tz='UTC'), 'bar_close': Timestamp('2023-06-20 18:00:00+0000', tz='UTC'), 'open': 27481.1, 'high': 28000.0, 'low': 27456.0, 'close': 27784.0, 'atr': 141.48975177222823, 'atr_pct_of_close': 0.005092490345962721, 'observed_at': Timestamp('2023-06-20 18:00:00+0000', tz='UTC')}",,,0.2135176282051294,上级SMA60斜率同向,原退出保留4R及以上,2023-06-20 05:15:00+08:00,2023-06-22 19:00:00+08:00,1191.693624047736,1211.693624047736,2023-06,2023-06-19,earlier,True,False,False,16.51324519230779,3.7908653846153975,61.75,earlier,True,-134.04103218262463,-1.1753754733469253,1325.7346562303608,2023-06-22 14:30:00+00:00,2023-W25,2023-06-19 14:25:00+00:00,-1,6.833333333333333,False,2023-06-19 17:45:00+00:00,1.0,3.5,True,2023-05-23 06:00:00+00:00,1.0,663.25,True,3.7864823717948672,2023-06-20 17:45:00+00:00,False,354.67632378879176,-8.935897435897523,原规则：已确认多头联合信号且该账本空仓，下一开盘入场；联合线原生平台值尚未对齐。,信号当时通过上级已完成SMA60斜率同向门；仍须按该政策自己的仓位占用决定是否成交。,曾可确认触达毛4R；同入场预挂4R目标净结果3.786R，相对原退出变化-8.936R；此比较在事后才能知道。,best_original_outcome
binance_um,BTCUSDT,BTC,15,joint,222782,1,2026-05-09 15:30:00+00:00,2026-05-09 15:45:00+00:00,True,80202.23,-13.07333333333372,False,2026-05-09 15:00:00+00:00,0.0012765731697598,8.095419731681453,0.0038822010909959,80440.0,baseline,222783,2026-05-09 15:45:00+00:00,80439.9,80169.40000000001,270.49999999998545,0.0033627590287902,222898,2026-05-10 20:30:00+00:00,80915.0,trailing_stop,0.0059062728819903,0.0039062728819903,1.7563770794825782,1.1616273567468716,False,4.243992606284887,4.243992606284887,4.243992606284887,3.734195933456785,False,BTCUSDT:15:joint:baseline:2026-05-09 15:45:00+00:00,closed,222887.0,2026-05-10 18:00:00+00:00,intrabar,,,known,False,2.4876155268023306,"{'bar_open': Timestamp('2026-05-10 17:45:00+0000', tz='UTC'), 'bar_close': Timestamp('2026-05-10 18:00:00+0000', tz='UTC'), 'open': 81350.0, 'high': 81587.9, 'low': 81305.0, 'close': 81441.5, 'atr': 153.8751329064331, 'atr_pct_of_close': 0.0018893946318085141, 'observed_at': Timestamp('2026-05-10 18:00:00+0000', tz='UTC')}",,,0.5947497227357169,上级SMA60斜率不同向或未知,已知浮盈达4R但兑现较低,2026-05-09 23:45:00+08:00,2026-05-11 04:30:00+08:00,39.062728819903,59.062728819903,2026-05,2026-05-04,later,True,False,False,3.64924288354917,2.4876155268023084,28.75,later,True,-73.02665614423385,-1.377168794984906,112.0893849641369,2026-05-05 22:30:00+00:00,2026-W19,2026-05-09 15:45:00+00:00,1,0.0,True,2026-05-09 15:45:00+00:00,1.0,0.0,True,2026-04-29 17:00:00+00:00,-1.0,238.75,False,3.4052502772642725,2026-05-10 17:45:00+00:00,False,114.51036115160962,2.243622920517401,原规则：已确认多头联合信号且该账本空仓，下一开盘入场；联合线原生平台值尚未对齐。,信号当时被上级已完成SMA60斜率同向门拒绝；事后盈亏不能证明该过滤有效。,曾可确认触达毛4R；同入场预挂4R目标净结果3.405R，相对原退出变化+2.244R；此比较在事后才能知道。,largest_4r_rescue
