fold,events,mean_gross_bp,mean_net_bp,median_net_bp,win_rate,profit_factor,equal_risk_1pct_return,max_drawdown,median_hold_bars,p90_net_bp,max_net_bp,mean_capture_of_horizon_mfe,banked_events,banked_to_nonpositive_events,banked_to_nonpositive_share,runner_armed_events,runner_armed_to_nonpositive_events,runner_armed_to_nonpositive_share,actual_mfe_2atr_events,actual_mfe_2atr_to_nonpositive_share,median_giveback_atr,p95_net_bp,mean_banked_gross_bp,profit_floor_gap_breaches,policy
2023H1,46,0.11985465796869658,-19.88014534203131,-46.34241866415865,0.2826086956521739,0.5995484500561203,-0.053233839520002046,-0.1577850325118727,24.0,132.2869155817813,229.6409131498872,0.31788174741683684,25,12,0.48,21,8,0.38095238095238093,25,0.48,3.785466901458077,190.88448424280784,16.444528012833217,0,wide_ladder_v6
2023H2,41,-3.62331220847316,-23.623312208473166,-60.115526304979745,0.17073170731707318,0.5154346317810509,-0.20798997222018845,-0.2281452366671196,16.0,56.874096455855636,527.2076906290879,0.2952656047389548,18,11,0.6111111111111112,13,6,0.46153846153846156,18,0.6111111111111112,2.865026402822796,130.07209772165186,10.852836012195267,0,wide_ladder_v6
2024H1,47,5.447008808347107,-14.552991191652902,-67.94061329850163,0.3191489361702128,0.758722172072891,-0.05358930289599384,-0.14384961830090703,22.0,180.4713380451291,626.122420507517,0.3118855574850114,24,9,0.375,22,7,0.3181818181818182,24,0.375,3.122433502560889,244.6518001122447,23.0166915052942,0,wide_ladder_v6
2024H2,48,-9.534972366274527,-29.534972366274545,-68.73071073932658,0.3125,0.5744499551434268,-0.12818903972042273,-0.1376957063363211,16.0,140.0330766492762,368.86279011347096,0.30071725752197165,23,8,0.34782608695652173,21,6,0.2857142857142857,23,0.34782608695652173,3.184393285134016,285.52083369717997,21.669125853516686,0,wide_ladder_v6
