setup_id,match_status,matched_control_count,candidate_net_return,control_mean_net_return,paired_excess_return
bb468b231bf2cd3e,matched_exact,3,-0.0022373202315404527,-0.003414877543828246,0.0011775573122877934
9a9d91733b83b461,matched_exact,3,-0.006828895009774681,-0.006395207924896768,-0.00043368708487791317
4f376c8a54a7ce93,matched_exact,3,-0.009386677353758309,-0.0038216463171245082,-0.0055650310366338
1052b4902b1b7007,matched_exact,3,0.0011941171263775158,-0.005830143902482268,0.007024261028859784
3318deedc2e206b7,matched_exact,3,-0.014020859897894143,-0.011994684143367641,-0.002026175754526502
22b979653c3fec37,matched_exact,3,-0.003561886180734759,0.014809523380009806,-0.018371409560744567
5a50eacf78729627,matched_exact,3,0.006099133859574392,-0.007231924801438433,0.013331058661012824
bd90e626d2b97065,matched_exact,3,-0.02136115162729313,0.025736545287645,-0.047097696914938134
99e5af53b8fcda7e,matched_exact,3,-0.012229043463554799,-0.013424389964751295,0.0011953465011964957
05e61d2c14b6149c,matched_exact,3,-0.010401980216263483,0.004274029209936573,-0.014676009426200055
353d575a68f41c69,matched_exact,3,0.10871363235929167,-0.015933353427860803,0.12464698578715247
99059f611a51a3b8,matched_exact,3,-0.01303101844568119,-0.015282854875249515,0.0022518364295683255
d1435d2abb4312e8,matched_exact,3,-0.009253131996811948,0.00316126375768452,-0.012414395754496469
332ca3dd75442cbc,matched_exact,3,-0.015153320803192425,0.014914286305604934,-0.03006760710879736
54cf6035fd76853d,matched_exact,3,0.007209368412377489,-0.008544380521062676,0.015753748933440163
49af56dd467a5d8d,matched_exact,3,-0.008279025872140576,-0.006883259951766865,-0.0013957659203737106
0e61107a7a818198,matched_exact,3,-0.011514197708099026,-0.011813701600913438,0.00029950389281441225
2cec2e5f4e3a4743,matched_exact,3,0.007329737050577602,-0.0062372376489194135,0.013566974699497015
52e4b45a333f9165,matched_exact,3,-0.016394060267477764,0.02342709476666277,-0.039821155034140535
3915b954cee81466,matched_exact,3,0.02077436709403324,0.010331245091627814,0.010443122002405427
d709c5ea6df4ca24,matched_exact,3,-0.020029340015936592,0.02156498159455501,-0.041594321610491605
b7fab3435a3ec45e,matched_exact,3,-0.013268238607853531,-0.012882281213393021,-0.0003859573944605104
b55eda84d87aee2f,matched_exact,3,0.006808234041739527,0.023947027677483718,-0.017138793635744193
d4765d923cccfba3,matched_exact,3,-0.011285088272734665,-0.009451087026407663,-0.0018340012463270022
e62a69b350fa38cf,matched_exact,3,-0.008966288142457866,-0.0026821946645716635,-0.006284093477886202
a61fc598e7290857,matched_exact,3,-0.00967170470847578,0.015458535289816463,-0.025130239998292243
3a5f63ec15a31afb,matched_exact,3,-0.011036446059460523,-0.004665036540783483,-0.00637140951867704
314ed634566dd283,matched_exact,3,-0.0022762101926613303,-0.0009991882872276518,-0.0012770219054336785
7c969031dd97e537,matched_exact,3,-0.011068351618211512,-0.00651437811194307,-0.004553973506268442
6058d794ed33dc19,matched_exact,3,-0.019035194023602653,0.008337138323607676,-0.02737233234721033
40bf269f2bde7c0b,matched_exact,3,-0.0032233880587288193,-0.0021967836100946388,-0.0010266044486341806
b118f91c31f03c4b,matched_exact,3,-0.01113342383794602,0.0011324416048203647,-0.012265865442766385
9f38326f6b24a061,matched_exact,3,-0.013487336928549752,-0.013572642924808196,8.53059962584446e-05
675bf89ddedb30a5,matched_exact,3,-0.006534916814958656,-0.005678129014733868,-0.0008567878002247878
f2b895222ace7e87,matched_exact,3,-0.014569629363925472,-0.0017953709976047747,-0.012774258366320698
53c1653cdc96fffb,matched_exact,3,-0.012560900958224595,-0.001405271983833272,-0.011155628974391324
6bbee14a6d17acf9,matched_exact,3,-0.012182416693032659,-0.008016986677812086,-0.0041654300152205725
d7a378d849c9f5a5,matched_exact,3,-0.00766488002049681,-0.008301749513697958,0.0006368694932011483
d4b731b0600287ca,matched_exact,3,0.06268308309104709,-0.0001679435167292262,0.06285102660777632
e720482e236b3e9b,matched_exact,3,-0.015721952868003042,0.012643282884998793,-0.028365235753001837
6e4f0d31ef83e6c6,matched_exact,3,-0.013125444716052257,0.012024532084951836,-0.025149976801004094
dad4d58592f7f6f0,matched_exact,3,-0.012012900422534665,-0.004778097922094325,-0.0072348025004403405
ebad7e017d336d5c,matched_exact,3,-0.014915045236985723,-0.0025512509188350256,-0.012363794318150698
21bcf0cb4ee0705a,matched_exact,3,0.0022848162143508117,-0.014543743459951573,0.016828559674302385
33e7a896f0763c5b,matched_exact,3,0.012288561404363423,0.006566725682103427,0.0057218357222599955
faf734463aeca548,matched_exact,3,-0.01075625323395024,-0.013400474319663623,0.002644221085713383
9b5fd5908e451914,matched_exact,3,0.027242684889707755,-0.014568110063984889,0.041810794953692644
f5e8bedf05c42093,matched_exact,3,0.0034851285025644125,0.005806252021972714,-0.0023211235194083015
f42ddc52762d2cd4,matched_exact,3,0.03513532011593423,-0.011193909533856421,0.04632922964979065
032fda42f796e04a,matched_exact,3,-0.015717392054031443,-0.0012751302690216925,-0.01444226178500975
7dcaf34476f007dd,matched_exact,3,0.004359047146579033,-0.009197301523372515,0.013556348669951548
f98ce193da455846,matched_exact,3,-0.009850486775108134,0.03724288956050672,-0.047093376335614855
7158f787a886f878,matched_exact,3,-0.0032171879406225606,0.006625385865663618,-0.009842573806286179
2bc3e98737d882d3,matched_exact,3,-0.006379600444320841,-0.005622455499558678,-0.0007571449447621639
a8b5cb4ad54b1770,matched_exact,3,0.03310744968868451,-0.007215496622158163,0.04032294631084267
3b2e6ca429298ccc,matched_exact,3,-0.007950948118772947,-0.0009971148277967302,-0.0069538332909762175
87415c3cc9464abd,matched_exact,3,0.03721442704817701,-0.0013653860373501546,0.038579813085527166
8475a4bd65fb01c9,matched_exact,3,-0.013087591657355178,-0.014073798164317046,0.0009862065069618682
