setup_id,net_return_candidate,net_return_baseline,delta
bb468b231bf2cd3e,-0.0022373202315404527,-0.0031393099076491,0.0009019896761086471
9a9d91733b83b461,-0.006828895009774681,-0.006828895009774681,0.0
4f376c8a54a7ce93,-0.009386677353758309,-0.009386677353758309,0.0
1052b4902b1b7007,0.0011941171263775158,-0.0009113069342652196,0.0021054240606427355
3318deedc2e206b7,-0.014020859897894143,-0.014020859897894143,0.0
22b979653c3fec37,-0.003561886180734759,-0.005494426908720261,0.0019325407279855017
5a50eacf78729627,0.006099133859574392,0.0030990268247741443,0.003000107034800248
bd90e626d2b97065,-0.02136115162729313,-0.02136115162729313,0.0
99e5af53b8fcda7e,-0.012229043463554799,-0.012229043463554799,0.0
05e61d2c14b6149c,-0.010401980216263483,-0.010401980216263483,0.0
353d575a68f41c69,0.10871363235929167,0.18248412558299276,-0.07377049322370109
99059f611a51a3b8,-0.01303101844568119,-0.01784337188010321,0.004812353434422019
d1435d2abb4312e8,-0.009253131996811948,-0.011670842662415913,0.0024177106656039643
332ca3dd75442cbc,-0.015153320803192425,-0.015153320803192425,0.0
54cf6035fd76853d,0.007209368412377489,0.0019548974094649747,0.005254471002912514
49af56dd467a5d8d,-0.008279025872140576,-0.008279025872140576,0.0
0e61107a7a818198,-0.011514197708099026,-0.011514197708099026,0.0
2cec2e5f4e3a4743,0.007329737050577602,0.0031453599029112062,0.004184377147666396
52e4b45a333f9165,-0.016394060267477764,-0.021192080356637,0.004798020089159236
3915b954cee81466,0.02077436709403324,0.020508931776611616,0.00026543531742162507
d709c5ea6df4ca24,-0.020029340015936592,-0.020029340015936592,0.0
b7fab3435a3ec45e,-0.013268238607853531,-0.013268238607853531,0.0
b55eda84d87aee2f,0.006808234041739527,0.002521006371955294,0.004287227669784233
d4765d923cccfba3,-0.011285088272734665,-0.011285088272734665,0.0
e62a69b350fa38cf,-0.008966288142457866,-0.011288384189943821,0.0023220960474859553
a61fc598e7290857,-0.00967170470847578,-0.00967170470847578,0.0
3a5f63ec15a31afb,-0.011036446059460523,-0.011036446059460523,0.0
314ed634566dd283,-0.0022762101926613303,-0.00419361376752425,0.0019174035748629192
7c969031dd97e537,-0.011068351618211512,-0.011068351618211512,0.0
6058d794ed33dc19,-0.019035194023602653,-0.019035194023602653,0.0
40bf269f2bde7c0b,-0.0032233880587288193,-0.0055456839881224945,0.002322295929393675
b118f91c31f03c4b,-0.01113342383794602,-0.01113342383794602,0.0
9f38326f6b24a061,-0.013487336928549752,-0.013487336928549752,0.0
675bf89ddedb30a5,-0.006534916814958656,-0.006534916814958656,0.0
f2b895222ace7e87,-0.014569629363925472,-0.014569629363925472,0.0
53c1653cdc96fffb,-0.012560900958224595,-0.012560900958224595,0.0
6bbee14a6d17acf9,-0.012182416693032659,-0.012182416693032659,0.0
d7a378d849c9f5a5,-0.00766488002049681,-0.00766488002049681,0.0
d4b731b0600287ca,0.06268308309104709,0.08523362475240748,-0.02255054166136039
e720482e236b3e9b,-0.015721952868003042,-0.015721952868003042,0.0
6e4f0d31ef83e6c6,-0.013125444716052257,-0.013125444716052257,0.0
dad4d58592f7f6f0,-0.012012900422534665,-0.012012900422534665,0.0
ebad7e017d336d5c,-0.014915045236985723,-0.014915045236985723,0.0
21bcf0cb4ee0705a,0.0022848162143508117,-0.002762827122614551,0.005047643336965363
33e7a896f0763c5b,0.012288561404363423,0.012196237603885553,9.232380047786981e-05
faf734463aeca548,-0.01075625323395024,-0.01075625323395024,0.0
9b5fd5908e451914,0.027242684889707755,0.027955899866284994,-0.0007132149765772394
