fold,events,mean_gross_bp,mean_net_bp,median_net_bp,win_rate,profit_factor,equal_risk_1pct_return,max_drawdown,median_hold_bars,p90_net_bp,max_net_bp,mean_capture_of_horizon_mfe,banked_events,banked_to_nonpositive_events,banked_to_nonpositive_share,runner_armed_events,runner_armed_to_nonpositive_events,runner_armed_to_nonpositive_share,actual_mfe_2atr_events,actual_mfe_2atr_to_nonpositive_share,median_giveback_atr,p95_net_bp,mean_banked_gross_bp,profit_floor_gap_breaches,policy
2025H1,54,-5.506547365660113,-25.506547365660126,-95.29191031117044,0.25925925925925924,0.6893252311248121,-0.1466035324789482,-0.19211362809880328,19.5,108.00914098227692,1087.1363235929166,0.3409000544363484,24,10,0.4166666666666667,20,6,0.3,26,0.46153846153846156,3.1558942273310038,300.0510721888698,23.78268555736272,0,wide_ladder_v6
2025H2,47,40.740923336796385,20.74092333679637,-75.37810459308457,0.3191489361702128,1.3130284834914268,0.12663694241155476,-0.07911139562394343,28.0,347.50240632481507,630.7840852547597,0.40600114112704705,24,9,0.375,20,5,0.25,24,0.375,3.4031526500359814,415.38334097235696,33.06902988395129,0,wide_ladder_v6
2026P1,13,20.27737483936338,0.27737483936337753,-85.59182244172388,0.3076923076923077,1.003431778802069,-0.029460637173997162,-0.05306912761807858,35.0,135.08367259974273,786.7773762124531,0.3025780103117535,8,4,0.5,5,1,0.2,8,0.5,3.7045517749951027,400.5781414571003,46.766409619493686,0,wide_ladder_v6
