fold,minutes,policy,time,equity
development,60,P00,2024-05-24T00:00:00+00:00,1.0106346347238497
development,60,P00,2024-05-25T00:00:00+00:00,1.0112803140069553
development,60,P00,2024-05-26T00:00:00+00:00,1.009669436296426
development,60,P00,2024-05-27T00:00:00+00:00,1.0071972461235055
development,60,P00,2024-05-28T00:00:00+00:00,1.0024579057724343
development,60,P00,2024-05-29T00:00:00+00:00,1.0008517734067295
development,60,P00,2024-05-30T00:00:00+00:00,0.9986818190617737
development,60,P00,2024-05-31T00:00:00+00:00,0.9985397598817746
development,60,P00,2024-06-01T00:00:00+00:00,0.9954071167367946
development,60,P00,2024-06-02T00:00:00+00:00,0.9977185139698486
development,60,P00,2024-06-03T00:00:00+00:00,0.9926512697688131
development,60,P00,2024-06-04T00:00:00+00:00,0.9886338919030007
development,60,P00,2024-06-05T00:00:00+00:00,0.988687755836506
development,60,P00,2024-06-06T00:00:00+00:00,0.9864077446809999
development,60,P00,2024-06-07T00:00:00+00:00,0.986983301616431
development,60,P00,2024-06-08T00:00:00+00:00,0.9948496256062018
development,60,P00,2024-06-09T00:00:00+00:00,0.9891048258222104
development,60,P00,2024-06-10T00:00:00+00:00,0.9927478605589636
development,60,P00,2024-06-11T00:00:00+00:00,1.0012021919439282
development,60,P00,2024-06-12T00:00:00+00:00,0.9924461233628725
development,60,P00,2024-06-13T00:00:00+00:00,0.9970598093017203
development,60,P00,2024-06-14T00:00:00+00:00,1.0008502965799293
development,60,P00,2024-06-15T00:00:00+00:00,0.9978075327947931
development,60,P00,2024-06-16T00:00:00+00:00,0.9965907837030294
development,60,P00,2024-06-17T00:00:00+00:00,1.003683391647199
development,60,P00,2024-06-18T00:00:00+00:00,1.0160326374203494
development,60,P00,2024-06-19T00:00:00+00:00,1.0118933669253307
development,60,P00,2024-06-20T00:00:00+00:00,1.0087801870234763
development,60,P00,2024-06-21T00:00:00+00:00,1.007103837933823
development,60,P00,2024-06-22T00:00:00+00:00,1.0099316555232398
development,60,P00,2024-06-23T00:00:00+00:00,1.0103378785386752
development,60,P00,2024-06-24T00:00:00+00:00,1.0078883764125812
development,60,P00,2024-06-25T00:00:00+00:00,0.9987927385593537
development,60,P00,2024-06-26T00:00:00+00:00,0.9979921620177933
development,60,P00,2024-06-27T00:00:00+00:00,0.9944214236192197
development,60,P00,2024-06-28T00:00:00+00:00,0.9901652010510498
development,60,P00,2024-06-29T00:00:00+00:00,0.9905162835412603
development,60,P00,2024-06-30T00:00:00+00:00,0.9810205476981058
development,60,P00,2024-07-01T00:00:00+00:00,0.9797063164542592
development,60,P00,2024-07-02T00:00:00+00:00,0.9792986404765358
development,60,P00,2024-07-03T00:00:00+00:00,0.9839564430407687
development,60,P00,2024-07-04T00:00:00+00:00,1.0003749560444395
development,60,P00,2024-07-05T00:00:00+00:00,1.0107723963139443
development,60,P00,2024-07-06T00:00:00+00:00,0.9969093486000806
development,60,P00,2024-07-07T00:00:00+00:00,1.001294525655163
development,60,P00,2024-07-08T00:00:00+00:00,0.9905908386139981
development,60,P00,2024-07-09T00:00:00+00:00,0.9895895068682761
development,60,P00,2024-07-10T00:00:00+00:00,0.989498398416306
development,60,P00,2024-07-11T00:00:00+00:00,0.9858462468239447
development,60,P00,2024-07-12T00:00:00+00:00,0.9848457682611063
development,60,P00,2024-07-13T00:00:00+00:00,0.9936100502804394
development,60,P00,2024-07-14T00:00:00+00:00,0.9998247415427566
development,60,P00,2024-07-15T00:00:00+00:00,1.0294807577778102
development,60,P00,2024-07-16T00:00:00+00:00,1.0372928584892365
development,60,P00,2024-07-17T00:00:00+00:00,1.0443617841858774
development,60,P00,2024-07-18T00:00:00+00:00,1.0323230962923193
development,60,P00,2024-07-19T00:00:00+00:00,1.030493305381594
development,60,P00,2024-07-20T00:00:00+00:00,1.0303390831776202
development,60,P00,2024-07-21T00:00:00+00:00,1.0322026692542512
development,60,P00,2024-07-22T00:00:00+00:00,1.0286322603089904
development,60,P00,2024-07-23T00:00:00+00:00,1.029048603965973
development,60,P00,2024-07-24T00:00:00+00:00,1.0326776558531392
development,60,P00,2024-07-25T00:00:00+00:00,1.037868676683156
development,60,P00,2024-07-26T00:00:00+00:00,1.026783715049738
development,60,P00,2024-07-27T00:00:00+00:00,1.0252716414778755
development,60,P00,2024-07-28T00:00:00+00:00,1.028036875201573
development,60,P00,2024-07-29T00:00:00+00:00,1.0195515177338823
development,60,P00,2024-07-30T00:00:00+00:00,1.0187607052414722
development,60,P00,2024-07-31T00:00:00+00:00,1.0207366345328657
development,60,P00,2024-08-01T00:00:00+00:00,1.0241666145697377
development,60,P00,2024-08-02T00:00:00+00:00,1.0400650467349297
development,60,P00,2024-08-03T00:00:00+00:00,1.0465857044598208
development,60,P00,2024-08-04T00:00:00+00:00,1.053305002866055
development,60,P00,2024-08-05T00:00:00+00:00,1.0675316022785255
development,60,P00,2024-08-06T00:00:00+00:00,1.0614696085251
development,60,P00,2024-08-07T00:00:00+00:00,1.0639727617156272
development,60,P00,2024-08-08T00:00:00+00:00,1.0524416903161362
development,60,P00,2024-08-09T00:00:00+00:00,1.046752287178754
development,60,P00,2024-08-10T00:00:00+00:00,1.0494649332902075
development,60,P00,2024-08-11T00:00:00+00:00,1.0432725779692396
development,60,P00,2024-08-12T00:00:00+00:00,1.0399477300468545
development,60,P00,2024-08-13T00:00:00+00:00,1.0368978206279016
development,60,P00,2024-08-14T00:00:00+00:00,1.0328079966195356
development,60,P00,2024-08-15T00:00:00+00:00,1.0342440001990982
development,60,P00,2024-08-16T00:00:00+00:00,1.0350271057464084
development,60,P00,2024-08-17T00:00:00+00:00,1.0313202396823038
development,60,P00,2024-08-18T00:00:00+00:00,1.0277822390878344
development,60,P00,2024-08-19T00:00:00+00:00,1.0226139177928
development,60,P00,2024-08-20T00:00:00+00:00,1.0181291310385694
development,60,P00,2024-08-21T00:00:00+00:00,1.021507421541299
development,60,P00,2024-08-22T00:00:00+00:00,1.0228801069486877
development,60,P00,2024-08-23T00:00:00+00:00,1.0421924086480843
development,60,P00,2024-08-24T00:00:00+00:00,1.0435682149104133
development,60,P00,2024-08-25T00:00:00+00:00,1.0426233982753164
development,60,P00,2024-08-26T00:00:00+00:00,1.0374835069076145
development,60,P00,2024-08-27T00:00:00+00:00,1.0423037615987927
development,60,P00,2024-08-28T00:00:00+00:00,1.041749579312972
development,60,P00,2024-08-29T00:00:00+00:00,1.042690538928872
development,60,P00,2024-08-30T00:00:00+00:00,1.0408514648052187
development,60,P00,2024-08-31T00:00:00+00:00,1.0406636803757396
development,60,P00,2024-09-01T00:00:00+00:00,1.048380188762736
development,60,P00,2024-09-02T00:00:00+00:00,1.0419093010504619
development,60,P00,2024-09-03T00:00:00+00:00,1.0438861484474107
development,60,P00,2024-09-04T00:00:00+00:00,1.0404417372333927
development,60,P00,2024-09-05T00:00:00+00:00,1.0439568038573646
development,60,P00,2024-09-06T00:00:00+00:00,1.0485525048251303
development,60,P00,2024-09-07T00:00:00+00:00,1.0428471898465708
development,60,P00,2024-09-08T00:00:00+00:00,1.0380765482992067
development,60,P00,2024-09-09T00:00:00+00:00,1.0482069005481385
development,60,P00,2024-09-10T00:00:00+00:00,1.0507836623221187
development,60,P00,2024-09-11T00:00:00+00:00,1.0408617810212255
development,60,P00,2024-09-12T00:00:00+00:00,1.0429605692646964
development,60,P00,2024-09-13T00:00:00+00:00,1.0517668788515153
development,60,P00,2024-09-14T00:00:00+00:00,1.046739328599109
development,60,P00,2024-09-15T00:00:00+00:00,1.0406938499758107
development,60,P00,2024-09-16T00:00:00+00:00,1.0398768260940774
development,60,P00,2024-09-17T00:00:00+00:00,1.038670380307958
development,60,P00,2024-09-18T00:00:00+00:00,1.0353842595113243
development,60,P00,2024-09-19T00:00:00+00:00,1.03560697356712
development,60,P00,2024-09-20T00:00:00+00:00,1.0359983933936694
development,60,P00,2024-09-21T00:00:00+00:00,1.0378371320717659
development,60,P00,2024-09-22T00:00:00+00:00,1.0364987948144209
development,60,P00,2024-09-23T00:00:00+00:00,1.0394640978123935
development,60,P00,2024-09-24T00:00:00+00:00,1.0514162061250352
development,60,P00,2024-09-25T00:00:00+00:00,1.042582006783201
development,60,P00,2024-09-26T00:00:00+00:00,1.0598908587153775
development,60,P00,2024-09-27T00:00:00+00:00,1.0723484491336734
development,60,P00,2024-09-28T00:00:00+00:00,1.0663231402806015
development,60,P00,2024-09-29T00:00:00+00:00,1.0625544552922719
development,60,P00,2024-09-30T00:00:00+00:00,1.0642863340261077
development,60,P00,2024-10-01T00:00:00+00:00,1.084015547966212
development,60,P00,2024-10-02T00:00:00+00:00,1.0896033695652585
development,60,P00,2024-10-03T00:00:00+00:00,1.0936343709096983
development,60,P00,2024-10-04T00:00:00+00:00,1.0809294633330087
development,60,P00,2024-10-05T00:00:00+00:00,1.0801380876842557
development,60,P00,2024-10-06T00:00:00+00:00,1.0805169275212783
development,60,P00,2024-10-07T00:00:00+00:00,1.0779589287279412
development,60,P00,2024-10-08T00:00:00+00:00,1.0729295138804753
development,60,P00,2024-10-09T00:00:00+00:00,1.0745344449391676
development,60,P00,2024-10-10T00:00:00+00:00,1.0746643655330361
development,60,P00,2024-10-11T00:00:00+00:00,1.0641526746026542
development,60,P00,2024-10-12T00:00:00+00:00,1.0631854579469189
development,60,P00,2024-10-13T00:00:00+00:00,1.0614643372978012
development,60,P00,2024-10-14T00:00:00+00:00,1.0624746313279592
development,60,P00,2024-10-15T00:00:00+00:00,1.0631016295800426
development,60,P00,2024-10-16T00:00:00+00:00,1.0621092469215598
development,60,P00,2024-10-17T00:00:00+00:00,1.0612470914038108
development,60,P00,2024-10-18T00:00:00+00:00,1.0511797530320004
development,60,P00,2024-10-19T00:00:00+00:00,1.0495878089512596
development,60,P00,2024-10-20T00:00:00+00:00,1.0492875566141326
development,60,P00,2024-10-21T00:00:00+00:00,1.0421144219380845
development,60,P00,2024-10-22T00:00:00+00:00,1.041751526602019
development,60,P00,2024-10-23T00:00:00+00:00,1.0412341511083278
development,60,P00,2024-10-24T00:00:00+00:00,1.0408551651950968
development,60,P00,2024-10-25T00:00:00+00:00,1.0434262085917045
development,60,P00,2024-10-26T00:00:00+00:00,1.0439498481014684
development,60,P00,2024-10-27T00:00:00+00:00,1.0436965100657218
development,60,P00,2024-10-28T00:00:00+00:00,1.0434350628792641
development,60,P00,2024-10-29T00:00:00+00:00,1.0423280761242855
development,60,P00,2024-10-30T00:00:00+00:00,1.0415166525251827
development,60,P00,2024-10-31T00:00:00+00:00,1.0407426186804212
development,60,P00,2024-11-01T00:00:00+00:00,1.042841720747793
development,60,P00,2024-11-02T00:00:00+00:00,1.0439867052054692
development,60,P00,2024-11-03T00:00:00+00:00,1.0480639844097137
development,60,P00,2024-11-04T00:00:00+00:00,1.0512209775959198
development,60,P00,2024-11-05T00:00:00+00:00,1.0457501196442252
development,60,P00,2024-11-06T00:00:00+00:00,1.046823585038652
development,60,P00,2024-11-07T00:00:00+00:00,1.0471656200003459
development,60,P00,2024-11-08T00:00:00+00:00,1.0471656200003459
development,60,P00,2024-11-09T00:00:00+00:00,1.0476155512329426
development,60,P00,2024-11-10T00:00:00+00:00,1.0492548524115959
development,60,P00,2024-11-11T00:00:00+00:00,1.0510641216364187
development,60,P00,2024-11-12T00:00:00+00:00,1.05261947094065
development,60,P00,2024-11-13T00:00:00+00:00,1.052786363108201
development,60,P00,2024-11-14T00:00:00+00:00,1.0555712969521043
development,60,P00,2024-11-15T00:00:00+00:00,1.0491370720497923
development,60,P00,2024-11-16T00:00:00+00:00,1.062626410947529
development,60,P00,2024-11-17T00:00:00+00:00,1.0552982189219395
development,60,P00,2024-11-18T00:00:00+00:00,1.0588090321850727
development,60,P00,2024-11-19T00:00:00+00:00,1.0568290022602218
development,60,P00,2024-11-20T00:00:00+00:00,1.0529256482326956
development,60,P00,2024-11-21T00:00:00+00:00,1.0356645822108723
development,60,P00,2024-11-22T00:00:00+00:00,1.0603208136076472
development,60,P00,2024-11-23T00:00:00+00:00,1.0815015174276719
development,60,P00,2024-11-24T00:00:00+00:00,1.0738338358062594
development,60,P00,2024-11-25T00:00:00+00:00,1.0617350872648008
development,60,P00,2024-11-26T00:00:00+00:00,1.0512071491470036
development,60,P00,2024-11-27T00:00:00+00:00,1.0431765678491633
development,60,P00,2024-11-28T00:00:00+00:00,1.038597718378364
development,60,P00,2024-11-29T00:00:00+00:00,1.0457199662003158
development,60,P00,2024-11-30T00:00:00+00:00,1.0579172368882568
development,60,P00,2024-12-01T00:00:00+00:00,1.0673805661209923
development,60,P00,2024-12-02T00:00:00+00:00,1.0889135285148157
development,60,P00,2024-12-03T00:00:00+00:00,1.1211178451425483
development,60,P00,2024-12-04T00:00:00+00:00,1.1272276149997542
development,60,P00,2024-12-05T00:00:00+00:00,1.1188862742173622
development,60,P00,2024-12-06T00:00:00+00:00,1.1287317922263045
development,60,P00,2024-12-07T00:00:00+00:00,1.119847839467652
development,60,P00,2024-12-08T00:00:00+00:00,1.1206108124547443
development,60,P00,2024-12-09T00:00:00+00:00,1.1756641246081108
development,60,P00,2024-12-10T00:00:00+00:00,1.179236688182546
development,60,P00,2024-12-11T00:00:00+00:00,1.146019513181901
development,60,P00,2024-12-12T00:00:00+00:00,1.1429124770251293
development,60,P00,2024-12-13T00:00:00+00:00,1.1409242294804869
development,60,P00,2024-12-14T00:00:00+00:00,1.1390691591843796
development,60,P00,2024-12-15T00:00:00+00:00,1.1299403650624917
development,60,P00,2024-12-16T00:00:00+00:00,1.118248155546217
development,60,P00,2024-12-17T00:00:00+00:00,1.1202794086204364
development,60,P00,2024-12-18T00:00:00+00:00,1.144842953709387
development,60,P00,2024-12-19T00:00:00+00:00,1.1769498842770403
development,60,P00,2024-12-20T00:00:00+00:00,1.1699340464605001
development,60,P00,2024-12-21T00:00:00+00:00,1.1830611926700552
development,60,P00,2024-12-22T00:00:00+00:00,1.1814711932717896
development,60,P00,2024-12-23T00:00:00+00:00,1.167126533619607
development,60,P00,2024-12-24T00:00:00+00:00,1.1738733100640177
development,60,P00,2024-12-25T00:00:00+00:00,1.1656461504120588
development,60,P00,2024-12-26T00:00:00+00:00,1.1644317224993366
development,60,P00,2024-12-27T00:00:00+00:00,1.1662731797855757
development,60,P00,2024-12-28T00:00:00+00:00,1.1635452707252485
development,60,P00,2024-12-29T00:00:00+00:00,1.164410010143788
development,60,P00,2024-12-30T00:00:00+00:00,1.1585096723182329
development,60,P00,2024-12-31T00:00:00+00:00,1.1615544366622386
development,60,P00,2025-01-01T00:00:00+00:00,1.1599528739518676
development,60,P01,2023-01-01T00:00:00+00:00,1.000230969800075
development,60,P01,2023-01-02T00:00:00+00:00,1.0035630007810528
development,60,P01,2023-01-03T00:00:00+00:00,1.0066447250762836
development,60,P01,2023-01-04T00:00:00+00:00,1.0095456961451459
development,60,P01,2023-01-05T00:00:00+00:00,1.0102820304032945
development,60,P01,2023-01-06T00:00:00+00:00,1.0161131759836373
development,60,P01,2023-01-07T00:00:00+00:00,1.0138866572559673
development,60,P01,2023-01-08T00:00:00+00:00,1.0274361600512354
development,60,P01,2023-01-09T00:00:00+00:00,1.0465359381300148
development,60,P01,2023-01-10T00:00:00+00:00,1.052240646743844
development,60,P01,2023-01-11T00:00:00+00:00,1.0490458832759575
development,60,P01,2023-01-12T00:00:00+00:00,1.058528000202193
development,60,P01,2023-01-13T00:00:00+00:00,1.0653392085865958
development,60,P01,2023-01-14T00:00:00+00:00,1.0785947518943795
development,60,P01,2023-01-15T00:00:00+00:00,1.0796267043693935
development,60,P01,2023-01-16T00:00:00+00:00,1.0769873270903505
development,60,P01,2023-01-17T00:00:00+00:00,1.0718440861279181
development,60,P01,2023-01-18T00:00:00+00:00,1.0634779323042522
development,60,P01,2023-01-19T00:00:00+00:00,1.06028113673584
development,60,P01,2023-01-20T00:00:00+00:00,1.0676842758019454
development,60,P01,2023-01-21T00:00:00+00:00,1.0739164917976276
development,60,P01,2023-01-22T00:00:00+00:00,1.0793136322558057
development,60,P01,2023-01-23T00:00:00+00:00,1.0779914169847011
development,60,P01,2023-01-24T00:00:00+00:00,1.0738650016202798
development,60,P01,2023-01-25T00:00:00+00:00,1.0672151124179379
development,60,P01,2023-01-26T00:00:00+00:00,1.0655830262954331
development,60,P01,2023-01-27T00:00:00+00:00,1.0643784461263652
development,60,P01,2023-01-28T00:00:00+00:00,1.0583733937590591
development,60,P01,2023-01-29T00:00:00+00:00,1.061337318316109
development,60,P01,2023-01-30T00:00:00+00:00,1.0487184599562447
development,60,P01,2023-01-31T00:00:00+00:00,1.0487184599562447
development,60,P01,2023-02-01T00:00:00+00:00,1.0487184599562447
development,60,P01,2023-02-02T00:00:00+00:00,1.049084813449909
development,60,P01,2023-02-03T00:00:00+00:00,1.0496119465348357
development,60,P01,2023-02-04T00:00:00+00:00,1.050042637006519
development,60,P01,2023-02-05T00:00:00+00:00,1.0488790093936369
development,60,P01,2023-02-06T00:00:00+00:00,1.049908987807635
development,60,P01,2023-02-07T00:00:00+00:00,1.0475729140701715
development,60,P01,2023-02-08T00:00:00+00:00,1.0448902495362429
development,60,P01,2023-02-09T00:00:00+00:00,1.058811017771367
development,60,P01,2023-02-10T00:00:00+00:00,1.0552877021349965
development,60,P01,2023-02-11T00:00:00+00:00,1.0523143852450354
development,60,P01,2023-02-12T00:00:00+00:00,1.0517704178663556
development,60,P01,2023-02-13T00:00:00+00:00,1.0499034567844852
development,60,P01,2023-02-14T00:00:00+00:00,1.0455768843043478
development,60,P01,2023-02-15T00:00:00+00:00,1.0468023447879944
development,60,P01,2023-02-16T00:00:00+00:00,1.045226493974308
development,60,P01,2023-02-17T00:00:00+00:00,1.0471814591415871
development,60,P01,2023-02-18T00:00:00+00:00,1.047373020962043
development,60,P01,2023-02-19T00:00:00+00:00,1.04623574608073
development,60,P01,2023-02-20T00:00:00+00:00,1.0470013660457034
development,60,P01,2023-02-21T00:00:00+00:00,1.046574601330535
development,60,P01,2023-02-22T00:00:00+00:00,1.0477464096131133
development,60,P01,2023-02-23T00:00:00+00:00,1.0481839450400057
development,60,P01,2023-02-24T00:00:00+00:00,1.0613027876553591
development,60,P01,2023-02-25T00:00:00+00:00,1.0657682559513497
development,60,P01,2023-02-26T00:00:00+00:00,1.0593622574859285
development,60,P01,2023-02-27T00:00:00+00:00,1.060980542092997
development,60,P01,2023-02-28T00:00:00+00:00,1.069916177653304
development,60,P01,2023-03-01T00:00:00+00:00,1.055533177246036
development,60,P01,2023-03-02T00:00:00+00:00,1.0535547249095292
development,60,P01,2023-03-03T00:00:00+00:00,1.0568026912727746
development,60,P01,2023-03-04T00:00:00+00:00,1.0616409655537271
development,60,P01,2023-03-05T00:00:00+00:00,1.0574152272488968
development,60,P01,2023-03-06T00:00:00+00:00,1.0558598812130233
development,60,P01,2023-03-07T00:00:00+00:00,1.0584026660660064
development,60,P01,2023-03-08T00:00:00+00:00,1.0622295557148482
development,60,P01,2023-03-09T00:00:00+00:00,1.0731803760090781
development,60,P01,2023-03-10T00:00:00+00:00,1.0654467237393463
development,60,P01,2023-03-11T00:00:00+00:00,1.069452003079411
development,60,P01,2023-03-12T00:00:00+00:00,1.05976364955831
development,60,P01,2023-03-13T00:00:00+00:00,1.0603615738877552
development,60,P01,2023-03-14T00:00:00+00:00,1.0607520457602642
development,60,P01,2023-03-15T00:00:00+00:00,1.0585872161437633
development,60,P01,2023-03-16T00:00:00+00:00,1.0585872161437633
development,60,P01,2023-03-17T00:00:00+00:00,1.0639588918530833
development,60,P01,2023-03-18T00:00:00+00:00,1.064072132750807
development,60,P01,2023-03-19T00:00:00+00:00,1.0670367996093109
development,60,P01,2023-03-20T00:00:00+00:00,1.062712224988581
development,60,P01,2023-03-21T00:00:00+00:00,1.0607165683627804
development,60,P01,2023-03-22T00:00:00+00:00,1.0601383870665746
development,60,P01,2023-03-23T00:00:00+00:00,1.0582464152613233
development,60,P01,2023-03-24T00:00:00+00:00,1.058910968170961
development,60,P01,2023-03-25T00:00:00+00:00,1.0605689083513234
development,60,P01,2023-03-26T00:00:00+00:00,1.0564654155850166
development,60,P01,2023-03-27T00:00:00+00:00,1.0631172873913932
development,60,P01,2023-03-28T00:00:00+00:00,1.0562806980163404
development,60,P01,2023-03-29T00:00:00+00:00,1.0538956682955891
development,60,P01,2023-03-30T00:00:00+00:00,1.0534873089634864
development,60,P01,2023-03-31T00:00:00+00:00,1.0540392440661719
development,60,P01,2023-04-01T00:00:00+00:00,1.0533728519134402
development,60,P01,2023-04-02T00:00:00+00:00,1.0526197254779672
development,60,P01,2023-04-03T00:00:00+00:00,1.0484465015390703
development,60,P01,2023-04-04T00:00:00+00:00,1.0485287825031058
development,60,P01,2023-04-05T00:00:00+00:00,1.0498604276528878
development,60,P01,2023-04-06T00:00:00+00:00,1.0486003851093746
development,60,P01,2023-04-07T00:00:00+00:00,1.047389124965821
development,60,P01,2023-04-08T00:00:00+00:00,1.0469640903592055
development,60,P01,2023-04-09T00:00:00+00:00,1.0450644383398806
development,60,P01,2023-04-10T00:00:00+00:00,1.0469519369099605
development,60,P01,2023-04-11T00:00:00+00:00,1.0463095056174683
development,60,P01,2023-04-12T00:00:00+00:00,1.041475341208172
development,60,P01,2023-04-13T00:00:00+00:00,1.0426203562208047
development,60,P01,2023-04-14T00:00:00+00:00,1.0443070961188405
development,60,P01,2023-04-15T00:00:00+00:00,1.0460349362651142
development,60,P01,2023-04-16T00:00:00+00:00,1.0482382865974003
development,60,P01,2023-04-17T00:00:00+00:00,1.0463342301417144
development,60,P01,2023-04-18T00:00:00+00:00,1.0484552488066972
development,60,P01,2023-04-19T00:00:00+00:00,1.0381138422299885
development,60,P01,2023-04-20T00:00:00+00:00,1.04221397530673
development,60,P01,2023-04-21T00:00:00+00:00,1.0503236356615258
development,60,P01,2023-04-22T00:00:00+00:00,1.0470410877748886
development,60,P01,2023-04-23T00:00:00+00:00,1.0481034583969189
development,60,P01,2023-04-24T00:00:00+00:00,1.0484012238500886
development,60,P01,2023-04-25T00:00:00+00:00,1.046566846999868
development,60,P01,2023-04-26T00:00:00+00:00,1.045723691654371
development,60,P01,2023-04-27T00:00:00+00:00,1.0459355370939594
development,60,P01,2023-04-28T00:00:00+00:00,1.0450698694343676
development,60,P01,2023-04-29T00:00:00+00:00,1.0461553361226974
development,60,P01,2023-04-30T00:00:00+00:00,1.0411624342337948
development,60,P01,2023-05-01T00:00:00+00:00,1.0406736271379597
development,60,P01,2023-05-02T00:00:00+00:00,1.0395026569173291
development,60,P01,2023-05-03T00:00:00+00:00,1.0384624787812613
development,60,P01,2023-05-04T00:00:00+00:00,1.0404821395466801
development,60,P01,2023-05-05T00:00:00+00:00,1.042351062674881
development,60,P01,2023-05-06T00:00:00+00:00,1.0421966118452934
development,60,P01,2023-05-07T00:00:00+00:00,1.0421000013535764
development,60,P01,2023-05-08T00:00:00+00:00,1.0539875209592913
development,60,P01,2023-05-09T00:00:00+00:00,1.0539866465102898
development,60,P01,2023-05-10T00:00:00+00:00,1.0476340502732908
development,60,P01,2023-05-11T00:00:00+00:00,1.0513064640148402
development,60,P01,2023-05-12T00:00:00+00:00,1.0477429846287538
development,60,P01,2023-05-13T00:00:00+00:00,1.0471277288256429
development,60,P01,2023-05-14T00:00:00+00:00,1.0471679416023534
development,60,P01,2023-05-15T00:00:00+00:00,1.0482513275760394
development,60,P01,2023-05-16T00:00:00+00:00,1.045754519360339
development,60,P01,2023-05-17T00:00:00+00:00,1.0427951199464465
development,60,P01,2023-05-18T00:00:00+00:00,1.0358770348240212
development,60,P01,2023-05-19T00:00:00+00:00,1.035779304888803
development,60,P01,2023-05-20T00:00:00+00:00,1.0352324638921646
development,60,P01,2023-05-21T00:00:00+00:00,1.036410386238537
development,60,P01,2023-05-22T00:00:00+00:00,1.0348954685800542
development,60,P01,2023-05-23T00:00:00+00:00,1.0340651003865442
development,60,P01,2023-05-24T00:00:00+00:00,1.0356329151507357
development,60,P01,2023-05-25T00:00:00+00:00,1.0356345175235537
development,60,P01,2023-05-26T00:00:00+00:00,1.0341939962283135
development,60,P01,2023-05-27T00:00:00+00:00,1.0353558889910388
development,60,P01,2023-05-28T00:00:00+00:00,1.0413658477329437
development,60,P01,2023-05-29T00:00:00+00:00,1.0380870460666027
development,60,P01,2023-05-30T00:00:00+00:00,1.0376077563412835
development,60,P01,2023-05-31T00:00:00+00:00,1.0363069027675693
development,60,P01,2023-06-01T00:00:00+00:00,1.035682362239609
development,60,P01,2023-06-02T00:00:00+00:00,1.033998690148826
development,60,P01,2023-06-03T00:00:00+00:00,1.033380042044918
development,60,P01,2023-06-04T00:00:00+00:00,1.0350967384776644
development,60,P01,2023-06-05T00:00:00+00:00,1.0346088627061005
development,60,P01,2023-06-06T00:00:00+00:00,1.032473878110452
development,60,P01,2023-06-07T00:00:00+00:00,1.0347190416492247
development,60,P01,2023-06-08T00:00:00+00:00,1.0343481910970231
development,60,P01,2023-06-09T00:00:00+00:00,1.0351249054810219
development,60,P01,2023-06-10T00:00:00+00:00,1.036455428142809
development,60,P01,2023-06-11T00:00:00+00:00,1.0372672763681192
development,60,P01,2023-06-12T00:00:00+00:00,1.0375718981456385
development,60,P01,2023-06-13T00:00:00+00:00,1.0369262368027172
development,60,P01,2023-06-14T00:00:00+00:00,1.0305966106297648
development,60,P01,2023-06-15T00:00:00+00:00,1.0264292427951105
development,60,P01,2023-06-16T00:00:00+00:00,1.0261905759327725
development,60,P01,2023-06-17T00:00:00+00:00,1.0295187386380915
development,60,P01,2023-06-18T00:00:00+00:00,1.0236870740660127
development,60,P01,2023-06-19T00:00:00+00:00,1.0251754285835972
development,60,P01,2023-06-20T00:00:00+00:00,1.021941737442309
development,60,P01,2023-06-21T00:00:00+00:00,1.0360196435438864
development,60,P01,2023-06-22T00:00:00+00:00,1.0324515329958308
development,60,P01,2023-06-23T00:00:00+00:00,1.050848629345628
development,60,P01,2023-06-24T00:00:00+00:00,1.052428378188141
development,60,P01,2023-06-25T00:00:00+00:00,1.0547197691287322
development,60,P01,2023-06-26T00:00:00+00:00,1.056912030664867
development,60,P01,2023-06-27T00:00:00+00:00,1.057565355376402
development,60,P01,2023-06-28T00:00:00+00:00,1.065990263903638
development,60,P01,2023-06-29T00:00:00+00:00,1.0632575758770761
development,60,P01,2023-06-30T00:00:00+00:00,1.0698761263790886
development,60,P01,2023-07-01T00:00:00+00:00,1.068392325817832
development,60,P01,2023-07-02T00:00:00+00:00,1.0708313532968763
development,60,P01,2023-07-03T00:00:00+00:00,1.0784806512211815
development,60,P01,2023-07-04T00:00:00+00:00,1.0762034006473244
development,60,P01,2023-07-05T00:00:00+00:00,1.073023202482285
development,60,P01,2023-07-06T00:00:00+00:00,1.0705649430135762
development,60,P01,2023-07-07T00:00:00+00:00,1.069131111718713
development,60,P01,2023-07-08T00:00:00+00:00,1.0682851744524513
development,60,P01,2023-07-09T00:00:00+00:00,1.0693600593205441
development,60,P01,2023-07-10T00:00:00+00:00,1.0639710405030767
development,60,P01,2023-07-11T00:00:00+00:00,1.0629869158750198
development,60,P01,2023-07-12T00:00:00+00:00,1.0588647644119087
development,60,P01,2023-07-13T00:00:00+00:00,1.0617101835897023
development,60,P01,2023-07-14T00:00:00+00:00,1.0526417502380716
development,60,P01,2023-07-15T00:00:00+00:00,1.0543943874413413
development,60,P01,2023-07-16T00:00:00+00:00,1.0549824820212186
development,60,P01,2023-07-17T00:00:00+00:00,1.053993040902192
development,60,P01,2023-07-18T00:00:00+00:00,1.0541255700491772
development,60,P01,2023-07-19T00:00:00+00:00,1.0567676673759197
development,60,P01,2023-07-20T00:00:00+00:00,1.0538597926933784
development,60,P01,2023-07-21T00:00:00+00:00,1.0506792090663246
development,60,P01,2023-07-22T00:00:00+00:00,1.0511897318719303
