signal_i,signal_bar_open,symbol,asset,timeframe,source,box_entry_i,bars_after_v9,trade_key,entry_i,entry_time,entry_price,initial_stop,initial_risk,initial_risk_frac,exit_i,exit_time,exit_price,exit_reason,gross_return,net_return,gross_r,net_r,censored,mfe_r,arm,status,baseline_risk_frac,net_r_on_baseline_risk,signal_close,period,month,matched,reason,control_signal_i,control_parent_i,control_signal_bar_open,control_net_r,control_net_return,control_baseline_risk_frac,control_net_r_on_baseline_risk,control_exit_time,vol_bin,fold,net_bp,gross_bp,hold_h,cohort,review_id,v9_status,v9_censored,v9_entry,v9_stop,v9_exit_time,v9_net_r,v9_mfe_r,parent_exit_before_joint,entry_premium_pct,cost_r,boundary_close_time,risk_atr,stop_anchor,stop_above_prior20_low,signal_atr,signal_rv,above_all_ma,momentum_ok,signal_body_atr,signal_ma_distance_atr,held_bars,max_close_r,trail_ever_armed,trail_arm_i,active_stop_at_exit,exit_stop_r,exit_bar_open,exit_bar_high,exit_bar_low,mfe_lower_r,mfe_upper_r,exit_stop_5m_time,exit_5m_complete,stop_5m_order_ambiguous,below_break_line,confirm_not_rising,lines_json,h12_complete,h12_close_r,h12_close_return,h12_max_r,h12_min_r,h12_first_touch,h24_complete,h24_close_r,h24_close_return,h24_max_r,h24_min_r,h24_first_touch,h48_complete,h48_close_r,h48_close_return,h48_max_r,h48_min_r,h48_first_touch,post_exit48_complete,post_exit48_max_r,post_exit48_min_r,category,exit_explanation,observations,research_questions
6197,2024-10-28 22:15:00+00:00,SOLUSDT,SOL,15m,chart,6196.0,1.0,binance_um:SOLUSDT:15m:box_any:6197,6198,2024-10-28 22:30:00+00:00,178.86,176.03,2.8300000000000125,0.0158224309515823,6284,2024-10-29 20:00:00+00:00,178.14,opposite_v6_next_open,-0.0040254948004027,-0.0060254948004027,-0.2544169611307509,-0.380819787985874,False,1.58303886925794,baseline,closed,0.0158224309515823,-0.380819787985874,2024-10-28 22:30:00+00:00,earlier,2024-10,True,matched,3740.0,3739.0,2024-10-03 08:00:00+00:00,-1.1492285251215522,-0.0154022633968329,0.0134022633968329,-1.1492285251215522,2024-10-03 08:45:00+00:00,1.0,earlier,-60.254948004027,-40.254948004027,21.5,earlier,T024,closed,False,178.88,175.98,2024-10-29 20:00:00+00:00,-0.37853793103448663,1.5379310344827584,False,-0.01118067978531645,0.12640282685512313,,3.024610296291636,近5根低点减0.2ATR,True,0.935657728689799,3.968139073549677,True,True,-0.021375337782960226,2.3470249059582846,86,1.25088339222614,False,,176.03,-1.0,178.14,178.87,178.01,1.58303886925794,1.58303886925794,,False,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2024-10-24 22:45:00+00:00"", ""b_time"": ""2024-10-27 23:00:00+00:00"", ""c_time"": ""2024-10-28 19:15:00+00:00"", ""ap"": 179.3, ""bp"": 178.22, ""cp"": 178.1, ""born_time"": ""2024-10-28 21:30:00+00:00"", ""break_time"": ""2024-10-28 22:15:00+00:00"", ""line_at_signal"": 177.87245674740484, ""confirm_two_bar_change_pct"": 0.754844524560605, ""confirm_last_bar_change_pct"": -0.005590652429132703}]",True,-0.5265017667844532,-0.008330537850833153,0.24734982332154967,-0.5441696113074254,neither,True,1.2049469964664246,0.019065190651906594,1.3957597173144773,-0.6360424028268563,up_first,True,0.6855123674911623,0.010846472101084581,1.3957597173144773,-0.6360424028268563,up_first,True,0.8939929328621772,-0.9010600706713782,反向确认亏损退出,上一根出现原始反向信号，下一根开盘178.14退出；这笔不是价格触及止损退出，扣费后净-0.38R。,距V9 1根，较父V9独立模拟入场价-0.01%；初始风险1.58%（3.02个信号ATR），往返成本0.126R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量3.97倍。 截至退出前/数据末端，原账本最大浮盈1.58R。 退出前最高收盘1.25R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场+0.89R，最低到-0.90R。,当前事实不足以提出特定改法；先保留原规则作为对照。
6829,2024-11-04 12:15:00+00:00,SOLUSDT,SOL,15m,chart,6827.0,2.0,binance_um:SOLUSDT:15m:box_any:6829,6830,2024-11-04 12:30:00+00:00,164.42,162.68,1.739999999999981,0.0105826541783236,6838,2024-11-04 14:30:00+00:00,162.68,initial_stop,-0.0105826541783237,-0.0125826541783237,-1.0000000000000024,-1.1889885057471312,False,0.2758620689655308,baseline,closed,0.0105826541783236,-1.1889885057471312,2024-11-04 12:30:00+00:00,earlier,2024-11,True,matched,7058.0,7056.0,2024-11-06 21:30:00+00:00,-1.1065842696629205,-0.0207644950453299,0.0187644950453299,-1.1065842696629205,2024-11-07 00:00:00+00:00,1.0,earlier,-125.826541783237,-105.826541783237,2.0,earlier,T025,closed,False,163.98,162.27,2024-11-04 14:45:00+00:00,-1.1917894736842134,0.5555555555555721,False,0.2683254055372508,0.18898850574712853,,1.990102441719242,信号收盘减2ATR,True,0.8743268504795166,1.045933216498717,True,True,-0.25162214780358383,1.4960655414260726,8,0.03448275862069135,False,,162.68,-1.0,163.49,163.5,162.271,0.2758620689655308,0.2758620689655308,2024-11-04 14:30:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2024-11-02 08:00:00+00:00"", ""b_time"": ""2024-11-02 21:30:00+00:00"", ""c_time"": ""2024-11-04 03:00:00+00:00"", ""ap"": 167.78, ""bp"": 166.86, ""cp"": 164.953, ""born_time"": ""2024-11-04 05:15:00+00:00"", ""break_time"": ""2024-11-04 12:15:00+00:00"", ""line_at_signal"": 164.2192592592593, ""confirm_two_bar_change_pct"": 0.27442371020858225, ""confirm_last_bar_change_pct"": -0.12755102040814537}]",True,-1.051724137931037,-0.01113003284271974,0.2758620689655308,-1.666666666666672,down_first,True,-2.206896551724148,-0.02335482301423164,0.2758620689655308,-2.7298850574712947,down_first,True,-3.3103448275862384,-0.03503223452134774,0.2758620689655308,-5.396551724137983,down_first,True,-0.5517241379310288,-5.396551724137983,推进不足后止损,持仓第9根K，最低价162.271触及当时已生效保护价162.68；按初始止损在162.68退出，扣费后净-1.19R。,距V9 2根，较父V9独立模拟入场价+0.27%；初始风险1.06%（1.99个信号ATR），往返成本0.189R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量1.05倍。 原账本最大浮盈0.28R；5分钟审计得到实际止损前浮盈范围0.28–0.28R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘0.03R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场-0.55R，最低到-5.40R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价
12036,2024-12-28 18:00:00+00:00,SOLUSDT,SOL,15m,htf,12017.0,19.0,binance_um:SOLUSDT:15m:box_any:12036,12037,2024-12-28 18:15:00+00:00,194.21,192.19,2.0200000000000102,0.010401112198136,12128,2024-12-29 17:00:00+00:00,192.19,initial_stop,-0.0104011121981361,-0.0124011121981361,-1.0000000000000018,-1.1922871287128722,False,1.7178217821782085,baseline,closed,0.010401112198136,-1.1922871287128722,2024-12-28 18:15:00+00:00,earlier,2024-12,True,matched,10351.0,10332.0,2024-12-11 04:45:00+00:00,2.5755882352941084,0.0440553395838096,0.0171049622684656,2.5755882352941084,2024-12-12 11:00:00+00:00,1.0,earlier,-124.011121981361,-104.011121981361,22.75,earlier,T065,closed,False,187.75,186.26,2024-12-29 14:15:00+00:00,4.143959731543607,6.664429530201306,False,3.4407456724367513,0.19228712871287032,,1.9921857255628934,信号收盘减2ATR,True,1.0139616874472173,1.8817574029509494,True,True,-0.5227021953209556,2.8616683926615423,91,1.3267326732673093,False,,192.19,-1.0,192.8,193.49,192.03,1.7178217821782085,1.7178217821782085,2024-12-29 17:05:00+00:00,True,False,False,False,"[{""kind"": ""htf"", ""source_tf"": ""1h"", ""a_time"": ""2024-12-17 18:00:00+00:00"", ""b_time"": ""2024-12-25 20:00:00+00:00"", ""c_time"": ""2024-12-27 09:00:00+00:00"", ""ap"": 228.9, ""bp"": 200.04, ""cp"": 194.29, ""born_time"": ""2024-12-27 18:00:00+00:00"", ""break_time"": ""2024-12-28 17:00:00+00:00"", ""line_at_signal"": 189.62659793814433, ""confirm_two_bar_change_pct"": 2.435432118247327, ""confirm_last_bar_change_pct"": 1.1478730587440866}]",True,-0.5594059405940544,-0.005818443952422592,0.24752475247524627,-0.7920792079207852,neither,True,0.2821782178217774,0.0029349673034344548,0.8762376237623628,-0.7920792079207852,neither,True,0.18811881188118493,0.001956644868956303,0.8762376237623628,-0.9257425742574233,neither,True,0.07920792079207711,-2.8267326732673164,到过1R后回吐,持仓第92根K，最低价192.03触及当时已生效保护价192.19；按初始止损在192.19退出，扣费后净-1.19R。,距V9 19根，较父V9独立模拟入场价+3.44%；初始风险1.04%（1.99个信号ATR），往返成本0.192R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量1.88倍。 原账本最大浮盈1.72R；5分钟审计得到实际止损前浮盈范围1.72–1.72R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘1.33R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场+0.08R，最低到-2.83R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价
12888,2025-01-06 15:00:00+00:00,SOLUSDT,SOL,15m,htf,12883.0,5.0,binance_um:SOLUSDT:15m:box_any:12888,12889,2025-01-06 15:15:00+00:00,221.73,216.33,5.399999999999977,0.0243539439859287,12936,2025-01-07 03:00:00+00:00,216.33,initial_stop,-0.0243539439859287,-0.0263539439859287,-0.9999999999999994,-1.082122222222222,False,0.2611111111111115,baseline,closed,0.0243539439859287,-1.082122222222222,2025-01-06 15:15:00+00:00,earlier,2025-01,True,matched,15080.0,15075.0,2025-01-29 11:00:00+00:00,-1.164971631205675,-0.0141232965048795,0.0121232965048795,-1.164971631205675,2025-01-29 12:30:00+00:00,1.0,earlier,-263.53943985928703,-243.539439859287,11.75,earlier,T071,closed,False,218.6,215.51,2025-01-07 07:30:00+00:00,-1.1414886731391616,1.4692556634304166,False,1.4318389752973504,0.08212222222222257,,3.915998293953134,近5根低点减0.2ATR,True,1.378958721289117,3.294386607149317,True,True,0.5873997440929742,3.0320637632747465,47,0.1685185185185186,False,,216.33,-1.0,216.47,217.13,216.09,0.26111111111111157,0.26111111111111157,2025-01-07 03:00:00+00:00,True,False,False,False,"[{""kind"": ""htf"", ""source_tf"": ""1h"", ""a_time"": ""2024-12-17 18:00:00+00:00"", ""b_time"": ""2025-01-03 16:00:00+00:00"", ""c_time"": ""2025-01-05 04:00:00+00:00"", ""ap"": 228.9, ""bp"": 219.69, ""cp"": 218.98, ""born_time"": ""2025-01-05 13:00:00+00:00"", ""break_time"": ""2025-01-06 14:00:00+00:00"", ""line_at_signal"": 218.0793842364532, ""confirm_two_bar_change_pct"": 1.947392708814033, ""confirm_last_bar_change_pct"": 1.0659225033166964}]",True,-0.6203703703703719,-0.01510846525052989,0.26111111111111157,-0.8259259259259256,neither,True,-0.650000000000001,-0.015830063590853705,0.26111111111111157,-0.8259259259259256,neither,True,-0.9129629629629628,-0.02223424886122749,0.26111111111111157,-1.0444444444444463,down_first,True,-0.7685185185185175,-2.616666666666677,推进不足后止损,持仓第48根K，最低价216.09触及当时已生效保护价216.33；按初始止损在216.33退出，扣费后净-1.08R。,距V9 5根，较父V9独立模拟入场价+1.43%；初始风险2.44%（3.92个信号ATR），往返成本0.082R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量3.29倍。 原账本最大浮盈0.26R；5分钟审计得到实际止损前浮盈范围0.26–0.26R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘0.17R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场-0.77R，最低到-2.62R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价
16103,2025-02-09 02:45:00+00:00,SOLUSDT,SOL,15m,chart,16037.0,66.0,binance_um:SOLUSDT:15m:box_any:16103,16104,2025-02-09 03:00:00+00:00,201.42,199.39,2.0299999999999727,0.0100784430543142,16128,2025-02-09 09:00:00+00:00,202.16,trailing_stop,0.0036739152020652,0.0016739152020652,0.3645320197044329,0.1660886699507356,False,2.8768472906404345,baseline,closed,0.0100784430543142,0.1660886699507356,2025-02-09 03:00:00+00:00,earlier,2025-02,True,matched,16283.0,16217.0,2025-02-10 23:45:00+00:00,0.2139809523809527,0.0022432108626198,0.0104832268370606,0.2139809523809527,2025-02-11 10:30:00+00:00,1.0,earlier,16.739152020652,36.739152020652,6.0,earlier,T092,closed,False,194.42,192.13,2025-02-09 09:00:00+00:00,3.2101135371179113,5.606986899563339,False,3.6004526283304195,0.19844334975369723,,2.005703528561594,信号收盘减2ATR,True,1.0121136903297983,0.7188838756722268,True,True,-0.06916219064007724,1.2789125096719391,24,2.7586206896552206,True,16107.0,202.16,0.3645320197044429,202.97,203.0,201.7,2.8768472906404345,2.8768472906404345,2025-02-09 09:00:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2025-02-01 13:15:00+00:00"", ""b_time"": ""2025-02-04 02:15:00+00:00"", ""c_time"": ""2025-02-04 16:00:00+00:00"", ""ap"": 229.35, ""bp"": 219.89, ""cp"": 217.87, ""born_time"": ""2025-02-04 18:15:00+00:00"", ""break_time"": ""2025-02-09 02:45:00+00:00"", ""line_at_signal"": 201.20262295081966, ""confirm_two_bar_change_pct"": 0.07452675510506435, ""confirm_last_bar_change_pct"": -0.03970223325062694}]",True,2.3201970443350106,0.02338397378611856,2.8768472906404345,-0.2167487684729082,up_first,True,0.7684729064039524,0.007745010425975529,2.8768472906404345,-0.2167487684729082,up_first,True,-1.024630541871927,-0.010326680567967372,2.8768472906404345,-2.5221674876847513,up_first,True,0.6354679802955852,-2.5221674876847513,盈利保护退出,持仓第25根K，最低价201.7触及当时已生效保护价202.16；按追踪止损在202.16退出，扣费后净+0.17R。,距V9 66根，较父V9独立模拟入场价+3.60%；初始风险1.01%（2.01个信号ATR），往返成本0.198R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量0.72倍。 原账本最大浮盈2.88R；5分钟审计得到实际止损前浮盈范围2.88–2.88R（若上下界不同，触及止损的5分钟内先后未知）。 已收盘触及2R并激活追踪；退出时保护在入场价+0.36R，激活不保证保本。 退出下一根起48根内，最高回到原入场+0.64R，最低到-2.52R。,等待超过48根，需检验突破时原启动结构是否已失效；已比V9入场更贵，需评估确认收益能否覆盖追价代价；作为盈利对照保留：任何更早止盈/更严过滤都需计算会损失多少这类赢家
20065,2025-03-22 09:15:00+00:00,SOLUSDT,SOL,15m,chart,20065.0,0.0,binance_um:SOLUSDT:15m:box_any:20065,20066,2025-03-22 09:30:00+00:00,130.39,128.56,1.829999999999984,0.0140348186210597,20089,2025-03-22 15:15:00+00:00,128.56,initial_stop,-0.0140348186210598,-0.0160348186210598,-1.000000000000003,-1.1425027322404415,False,0.7540983606557573,baseline,closed,0.0140348186210597,-1.1425027322404415,2025-03-22 09:30:00+00:00,earlier,2025-03,True,matched,20845.0,20845.0,2025-03-30 12:15:00+00:00,-0.8720366972477046,-0.0075883761775507,0.0087019000479003,-0.8720366972477046,2025-03-30 13:30:00+00:00,0.0,earlier,-160.348186210598,-140.348186210598,5.75,earlier,T125,closed,False,130.39,128.56,2025-03-22 15:15:00+00:00,-1.1425027322404415,0.7540983606557573,False,0.0,0.14250273224043838,,3.4778309085871655,近5根低点减0.2ATR,True,0.5261900443410009,6.369274266878836,True,True,1.026245186140469,2.251491772184476,23,0.5464480874316987,False,,128.56,-1.0,128.81,128.91,128.55,0.7540983606557573,0.7540983606557573,2025-03-22 15:15:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2025-03-20 14:15:00+00:00"", ""b_time"": ""2025-03-21 18:30:00+00:00"", ""c_time"": ""2025-03-22 06:15:00+00:00"", ""ap"": 132.22, ""bp"": 130.38, ""cp"": 129.68, ""born_time"": ""2025-03-22 08:30:00+00:00"", ""break_time"": ""2025-03-22 09:15:00+00:00"", ""line_at_signal"": 129.41929203539823, ""confirm_two_bar_change_pct"": 0.8274688732503144, ""confirm_last_bar_change_pct"": 0.4158964879852123}]",True,-0.13114754098359713,-0.001840631950302818,0.7540983606557573,-0.1857923497267639,neither,True,-0.918032786885242,-0.012884423652120391,0.7540983606557573,-1.005464480874312,down_first,True,-0.6120218579234895,-0.00858961576808015,0.7540983606557573,-1.005464480874312,down_first,True,-0.10382513661202152,-1.289617486338801,推进不足后止损,持仓第24根K，最低价128.55触及当时已生效保护价128.56；按初始止损在128.56退出，扣费后净-1.14R。,距V9 0根，较父V9独立模拟入场价+0.00%；初始风险1.40%（3.48个信号ATR），往返成本0.143R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量6.37倍。 原账本最大浮盈0.75R；5分钟审计得到实际止损前浮盈范围0.75–0.75R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘0.55R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场-0.10R，最低到-1.29R。,当前事实不足以提出特定改法；先保留原规则作为对照。
25852,2025-05-21 16:00:00+00:00,SOLUSDT,SOL,15m,htf,25847.0,5.0,binance_um:SOLUSDT:15m:box_any:25852,25853,2025-05-21 16:15:00+00:00,172.03,169.54,2.490000000000009,0.0144742196128582,25857,2025-05-21 17:15:00+00:00,169.54,initial_stop,-0.0144742196128583,-0.0164742196128583,-1.0000000000000038,-1.1381767068273128,False,1.1566265060240903,baseline,closed,0.0144742196128582,-1.1381767068273128,2025-05-21 16:15:00+00:00,earlier,2025-05,True,matched,24960.0,24955.0,2025-05-12 09:00:00+00:00,-1.1092981366459618,-0.0202985736205034,0.0182985736205034,-1.1092981366459618,2025-05-12 17:45:00+00:00,1.0,earlier,-164.742196128583,-144.742196128583,1.0,earlier,T172,closed,False,172.72,168.71,2025-05-21 17:15:00+00:00,-1.0861446384039926,0.5461346633416465,False,-0.39949050486336457,0.13817670682730873,,2.009503601721483,信号收盘减2ATR,True,1.239111986595545,1.322306154996679,True,True,-0.08070295589242414,1.1324404313782162,4,1.0883534136546178,False,,169.54,-1.0,172.94,173.04,166.38,1.1566265060240903,1.1566265060240903,2025-05-21 17:20:00+00:00,True,False,False,False,"[{""kind"": ""htf"", ""source_tf"": ""1h"", ""a_time"": ""2025-05-14 01:00:00+00:00"", ""b_time"": ""2025-05-18 16:00:00+00:00"", ""c_time"": ""2025-05-21 05:00:00+00:00"", ""ap"": 184.87, ""bp"": 176.73, ""cp"": 171.7, ""born_time"": ""2025-05-21 14:00:00+00:00"", ""break_time"": ""2025-05-21 15:00:00+00:00"", ""line_at_signal"": 171.45, ""confirm_two_bar_change_pct"": 1.599669441001117, ""confirm_last_bar_change_pct"": -0.3473830477072726}]",True,-1.702811244979917,-0.024646863919083883,1.1566265060240903,-2.6867469879517967,up_first,True,-0.8755020080321281,-0.012672208335755442,1.1566265060240903,-2.6867469879517967,up_first,True,1.5702811244979848,0.022728593849909773,2.1887550200803085,-2.6867469879517967,up_first,True,2.305220883534132,-2.6867469879517967,到过1R后回吐,持仓第5根K，最低价166.38触及当时已生效保护价169.54；按初始止损在169.54退出，扣费后净-1.14R。,距V9 5根，较父V9独立模拟入场价-0.40%；初始风险1.45%（2.01个信号ATR），往返成本0.138R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量1.32倍。 原账本最大浮盈1.16R；5分钟审计得到实际止损前浮盈范围1.16–1.16R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘1.09R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场+2.31R，最低到-2.69R。,退出后48根内曾回到+1R；属事后重启机会，不能证明放宽原止损会赚钱
30515,2025-07-09 05:45:00+00:00,SOLUSDT,SOL,15m,chart,30515.0,0.0,binance_um:SOLUSDT:15m:box_any:30515,30516,2025-07-09 06:00:00+00:00,153.05,150.8,2.25,0.0147010780790591,30644,2025-07-10 14:00:00+00:00,156.58,trailing_stop,0.0230643580529239,0.0210643580529239,1.5688888888888937,1.432844444444449,False,2.791111111111112,baseline,closed,0.0147010780790591,1.432844444444449,2025-07-09 06:00:00+00:00,earlier,2025-07,True,matched,30199.0,30199.0,2025-07-05 22:45:00+00:00,-1.3560722891566153,-0.0076168369763822,0.0056168369763823,-1.3560722891566153,2025-07-06 01:15:00+00:00,0.0,earlier,210.643580529239,230.64358052923905,32.0,earlier,T213,closed,False,153.05,150.8,2025-07-10 14:00:00+00:00,1.432844444444449,2.7911111111111118,False,0.0,0.13604444444444447,,3.5460614120216634,近5根低点减0.2ATR,True,0.6345067776807737,3.9149188511049102,True,True,-0.5200890070964855,2.2023707456284427,128,2.6755555555555475,True,30580.0,156.58,1.5688888888888894,156.97,157.34,156.3,2.7911111111111118,2.7911111111111118,2025-07-10 14:05:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2025-07-03 09:15:00+00:00"", ""b_time"": ""2025-07-06 21:30:00+00:00"", ""c_time"": ""2025-07-07 11:30:00+00:00"", ""ap"": 156.33, ""bp"": 154.0, ""cp"": 153.55, ""born_time"": ""2025-07-07 13:45:00+00:00"", ""break_time"": ""2025-07-09 05:45:00+00:00"", ""line_at_signal"": 152.44436201780414, ""confirm_two_bar_change_pct"": 1.0563845239667247, ""confirm_last_bar_change_pct"": -0.21513788382553356}]",True,-0.2888888888888914,-0.00424697811172825,0.15999999999999343,-0.3555555555555606,neither,True,0.2622222222222111,0.003854949362953164,0.6266666666666652,-0.36444444444445406,neither,True,0.23999999999999647,0.0035282587389742215,1.0799999999999903,-0.36444444444445406,up_first,True,5.471111111111112,1.088888888888884,盈利保护退出,持仓第129根K，最低价156.3触及当时已生效保护价156.58；按追踪止损在156.58退出，扣费后净+1.43R。,距V9 0根，较父V9独立模拟入场价+0.00%；初始风险1.47%（3.55个信号ATR），往返成本0.136R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量3.91倍。 原账本最大浮盈2.79R；5分钟审计得到实际止损前浮盈范围2.79–2.79R（若上下界不同，触及止损的5分钟内先后未知）。 已收盘触及2R并激活追踪；退出时保护在入场价+1.57R，激活不保证保本。 退出下一根起48根内，最高回到原入场+5.47R，最低到+1.09R。,作为盈利对照保留：任何更早止盈/更严过滤都需计算会损失多少这类赢家
40404,2025-10-20 06:00:00+00:00,SOLUSDT,SOL,15m,htf,40396.0,8.0,binance_um:SOLUSDT:15m:box_any:40404,40405,2025-10-20 06:15:00+00:00,192.86,190.52,2.3400000000000034,0.0121331535829099,40443,2025-10-20 15:45:00+00:00,190.52,initial_stop,-0.0121331535829098,-0.0141331535829098,-0.9999999999999996,-1.1648376068376065,False,0.6752136752136674,baseline,closed,0.0121331535829099,-1.1648376068376065,2025-10-20 06:15:00+00:00,later,2025-10,True,matched,38674.0,38666.0,2025-10-02 05:30:00+00:00,1.9315402298850708,0.0224717838994383,0.011634126771864,1.9315402298850708,2025-10-03 06:45:00+00:00,1.0,later,-141.331535829098,-121.331535829098,9.5,later,T264,closed,False,191.5,185.48,2025-10-20 16:30:00+00:00,-0.550332225913621,0.4883720930232546,False,0.7101827676240235,0.16483760683760662,,2.0096213899946926,信号收盘减2ATR,True,1.164398434277306,0.959613764374378,True,True,-0.060116879187869475,2.273668990755417,38,0.40598290598290054,False,,190.52,-1.0,191.59,192.09,190.31,0.6752136752136674,0.6752136752136674,2025-10-20 15:55:00+00:00,True,False,False,False,"[{""kind"": ""htf"", ""source_tf"": ""1h"", ""a_time"": ""2025-10-06 17:00:00+00:00"", ""b_time"": ""2025-10-10 13:00:00+00:00"", ""c_time"": ""2025-10-14 00:00:00+00:00"", ""ap"": 237.74, ""bp"": 224.35, ""cp"": 211.29, ""born_time"": ""2025-10-14 09:00:00+00:00"", ""break_time"": ""2025-10-20 05:00:00+00:00"", ""line_at_signal"": 190.43836956521736, ""confirm_two_bar_change_pct"": 0.9260228105054003, ""confirm_last_bar_change_pct"": 0.42165538781884226}]",True,0.23076923076922704,0.00279995851913295,0.6752136752136674,-0.32051282051282004,neither,True,-0.4786324786324799,-0.0058073213730167605,0.6752136752136674,-0.8418803418803523,neither,True,-2.170940170940173,-0.02634035051332584,0.6752136752136674,-3.1538461538461595,down_first,True,-0.7649572649572726,-3.2948717948717934,推进不足后止损,持仓第39根K，最低价190.31触及当时已生效保护价190.52；按初始止损在190.52退出，扣费后净-1.16R。,距V9 8根，较父V9独立模拟入场价+0.71%；初始风险1.21%（2.01个信号ATR），往返成本0.165R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量0.96倍。 原账本最大浮盈0.68R；5分钟审计得到实际止损前浮盈范围0.68–0.68R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘0.41R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场-0.76R，最低到-3.29R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价
44008,2025-11-26 19:00:00+00:00,SOLUSDT,SOL,15m,htf,44002.0,6.0,binance_um:SOLUSDT:15m:box_any:44008,44009,2025-11-26 19:15:00+00:00,143.75,140.36,3.3899999999999864,0.023582608695652,44122,2025-11-27 23:30:00+00:00,140.36,initial_stop,-0.023582608695652,-0.025582608695652,-1.0000000000000009,-1.084808259587022,False,0.2684365781710915,baseline,closed,0.023582608695652,-1.084808259587022,2025-11-26 19:15:00+00:00,later,2025-11,True,matched,42698.0,42692.0,2025-11-13 03:30:00+00:00,-0.3857850877193017,-0.0113796493951744,0.029497380166893,-0.3857850877193017,2025-11-13 14:15:00+00:00,1.0,later,-255.82608695652,-235.82608695652,28.25,later,T289,closed,False,139.78,136.16,2025-11-28 02:00:00+00:00,-0.30374585635358986,1.3591160220994423,False,2.840177421662604,0.084808259587021,,2.8050916040689904,近5根低点减0.2ATR,True,1.208516682693194,0.8203785548076321,True,True,-0.6950669461409944,3.109604611812282,113,0.17994100294985726,False,,140.36,-1.0,140.83,140.99,140.34,0.2684365781710915,0.2684365781710915,2025-11-27 23:30:00+00:00,True,False,False,False,"[{""kind"": ""htf"", ""source_tf"": ""1h"", ""a_time"": ""2025-11-03 00:00:00+00:00"", ""b_time"": ""2025-11-11 03:00:00+00:00"", ""c_time"": ""2025-11-26 01:00:00+00:00"", ""ap"": 188.611236161294, ""bp"": 171.64728743463604, ""cp"": 140.62, ""born_time"": ""2025-11-26 10:00:00+00:00"", ""break_time"": ""2025-11-26 18:00:00+00:00"", ""line_at_signal"": 138.93731450528534, ""confirm_two_bar_change_pct"": 5.555555555555558, ""confirm_last_bar_change_pct"": 2.764747690120828}]",True,-0.03539823008849706,-0.0008347826086957388,0.2684365781710915,-0.38053097345132664,neither,True,-0.28613569321534005,-0.006747826086956565,0.2684365781710915,-0.47492625368732155,neither,True,-0.026548672566372795,-0.0006260869565217764,0.2684365781710915,-0.5162241887905625,neither,True,-0.3480825958702099,-1.5486725663716876,推进不足后止损,持仓第114根K，最低价140.34触及当时已生效保护价140.36；按初始止损在140.36退出，扣费后净-1.08R。,距V9 6根，较父V9独立模拟入场价+2.84%；初始风险2.36%（2.81个信号ATR），往返成本0.085R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量0.82倍。 原账本最大浮盈0.27R；5分钟审计得到实际止损前浮盈范围0.27–0.27R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘0.18R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场-0.35R，最低到-1.55R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价
