bar,setup_id,match_status,matched_control_count,candidate_net_return,control_mean_net_return,paired_excess_return
15m,f42d11110d5a7547,matched_exact,3,-0.0038030682090278694,0.0011321609126965615,-0.004935229121724431
15m,a376d9f6d435317c,matched_exact,3,-0.0037061510481006792,-0.0034857971232051792,-0.00022035392489549999
15m,ee3a3f6db3071a3e,matched_exact,3,-0.00468437456955517,-0.0013253362687659254,-0.003359038300789245
15m,f740d6aef5400431,matched_exact,3,-0.004825291859407053,-0.0050152992298131025,0.00019000737040604943
15m,918795387dc42f00,matched_exact,3,-0.0058214589618627004,-0.004033274491837063,-0.0017881844700256373
15m,a18475188280063d,matched_exact,3,-0.0036477471934693844,-0.0017358122045945466,-0.0019119349888748378
15m,9af59745c26c72e7,matched_exact,3,-0.004030585819197128,-0.004134453481290303,0.0001038676620931751
15m,7f2d8ea39baa31f0,matched_exact,3,1.734723475976807e-18,-0.0007753953343571079,0.0007753953343571096
15m,1eabd5436d3b11de,matched_exact,3,-0.004487752602571947,-0.0009965960190523298,-0.0034911565835196168
15m,d126019f0db2fff3,matched_exact,3,0.024158991887853754,-3.3167592275413355e-05,0.024192159480129167
15m,d38d3cdb256b5e81,matched_exact,3,-0.004342480762691723,-0.006047896094259595,0.0017054153315678713
15m,06c0a61b8b1e714f,matched_exact,3,-0.004041717249751773,-0.0012814452194239694,-0.002760272030327804
15m,80ffa834c569aaf3,matched_exact,3,0.0040817263390686715,-0.0024649486493749633,0.006546674988443635
15m,4ca3875f449b9c66,matched_exact,3,-0.0047320585032628575,-0.0007432468539772327,-0.0039888116492856245
15m,da75205f0a6175cc,matched_exact,3,1.734723475976807e-18,0.0019049065646131,-0.0019049065646130983
15m,298cc5bb70efb8ae,matched_exact,3,-0.003947656725502123,-0.0025479980479724165,-0.0013996586775297062
15m,888c8882bf4c3efd,matched_exact,3,0.0031672820628214655,-0.002370227736928408,0.0055375097997498735
15m,4a5180237ff8a2c9,matched_exact,3,-0.005075474016134949,-0.005472867940535103,0.00039739392440015387
15m,3567007814fa4dda,matched_exact,3,-0.004190255643900851,-7.445893277446651e-05,-0.004115796711126385
15m,3ac2024331fd0a91,matched_exact,3,1.734723475976807e-18,-0.0040553848502748995,0.004055384850274901
15m,1abbc92877c88633,matched_exact,3,-0.005355108850054522,-0.0022508674756676413,-0.003104241374386881
15m,ab671a326096f86b,matched_exact,3,-0.004074195887555419,-0.0038289964565172033,-0.00024519943103821574
15m,fdaa3cffd4d6c980,matched_exact,3,0.0033595215412743924,-0.0040288320573284376,0.00738835359860283
15m,58d1ab0fc69e8f07,matched_exact,3,1.734723475976807e-18,-0.0022428271797404827,0.0022428271797404844
15m,d1ec0870fe9c3319,matched_exact,3,-0.004694202261742329,0.003012590853815113,-0.007706793115557442
15m,dd55247b253f8de6,matched_exact,3,1.734723475976807e-18,-0.0019915085304007523,0.001991508530400754
15m,2678f82dc5413581,matched_exact,3,-0.006386465191222655,-0.00628800723472252,-9.845795650013488e-05
15m,556cc6585bb6e611,matched_exact,3,-0.013145261349219338,0.007866763279930708,-0.021012024629150045
15m,e65b321391f4f4e7,matched_exact,3,1.1275702593849246e-16,-0.003294350165117697,0.0032943501651178098
15m,af6a245404d58024,matched_exact,3,-0.0055698756309142654,-2.200259430062794e-05,-0.0055478730366136375
15m,de1c086ea99e7b72,matched_exact,3,-0.011606899318090667,0.00024093641159243437,-0.011847835729683101
15m,e835847749d41b93,matched_exact,3,-0.007547274015786474,-0.0019528398597356354,-0.005594434156050839
15m,50c252b3e12d28c8,matched_exact,3,-0.006423979123444832,-0.006335133945157757,-8.884517828707493e-05
15m,0daf1931ade4d8b5,matched_exact,3,-0.0037241971817967272,0.0027419199839295878,-0.006466117165726315
15m,bcb274e2b98a5273,matched_exact,3,0.0058416715568006,-0.0004999635378609314,0.006341635094661531
