fold,events,mean_gross_bp,mean_net_bp,median_net_bp,win_rate,profit_factor,equal_risk_1pct_return,max_drawdown,median_hold_bars,p90_net_bp,max_net_bp,mean_capture_of_horizon_mfe
2024H1,41,79.81381781137557,59.81381781137556,-61.70768214183607,0.34146341463414637,2.041776084384306,0.2836554289170816,-0.09497083422925567,33.0,556.7614674042499,787.6958923236277,0.5217848401856556
2024H2,45,-1.965674331480131,-21.96567433148014,-67.74244997709954,0.26666666666666666,0.64927265872662,-0.17104788773978186,-0.18669934664502763,18.0,143.86850645880725,471.82724738235925,0.44945215623378876
