outcome,direction,fold,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
colour_exit,-1,2025H1,13,14.2391039979,-27.7382396082,185.108351972,1.61327933366,False,0.384615384615,8,0
colour_exit,-1,2025H2,16,-12.5775734907,-35.8747186566,-201.241175851,0.652717172304,False,0.3125,11,0
colour_exit,-1,2026P1,4,1.10982407148,15.2273781013,4.43929628592,1.03983792812,False,0.5,2,0
colour_exit,1,2025H1,17,2.49346509201,-12.2513845108,42.3889065642,1.14018568512,False,0.352941176471,11,0
colour_exit,1,2025H2,19,-21.6079625461,-35.3709809432,-410.551288376,0.308210894709,False,0.315789473684,13,0
colour_exit,1,2026P1,2,-64.980584585,-64.980584585,-129.96116917,0,False,0,2,0
hard_stop,-1,2025H2,2,-137.154500865,-137.154500865,-274.30900173,0,False,0,2,0
hard_stop,1,2025H2,1,-113.929684794,-113.929684794,-113.929684794,0,False,0,1,0
