event_id,signal_time,decision_time,direction,signal_open,signal_high,signal_low,signal_close,initial_stop,signal_atr,ma,ma_side,body_ratio,range_atr,close_location,volume_ratio,ma_slope_atr,cross_count24,efficiency24,is_engulf,breakout20,extension_atr,fold,entry_time,entry_price,exit_time,exit_price,closed,outcome,gross_return,net_return,net_r,risk_pct,risk_atr,hold_minutes,partial_fraction,exit_remaining_fraction,partial_exit_time,partial_exit_price,realised_partial_gross_return,marked_gross_return,marked_net_return,max_favourable_r,max_adverse_r,bars_to_first_positive,funding_modelled,diagnostic_eligible,net_loser,hard_stop,colour_exit,fees_flip,never_positive,giveback,early_30min,fee_to_risk,observed_cost_fraction,primary_loss_reason,entry_day,entry_month,diagnostic_explanation,share_of_positive_event_profits,share_of_total_event_net,cumulative_share_of_positive_profits
2025-09-30T18:00:00+00:00_L,2025-09-30 18:00:00+00:00,2025-09-30 19:00:00+00:00,1,113200.1,113666,113127.6,113665.9,113127.6,497.004610835,113232.76875,1,0.865156017831,1.08328974875,0.999814264487,0.664163160089,0.0617809493057,3,0.0632808366907,False,False,0.87148336365,2025H2,2025-09-30 19:00:00+00:00,113666,2025-10-02 07:45:00+00:00,118435.9,True,colour_exit,0.041964175743,0.039964175743,8.43716196137,0.00473668467264,1.08328974875,2205,0,1,,,0,0.041964175743,0.039964175743,10.7187964339,-0.0230312035661,0,False,True,False,False,True,False,False,False,False,0.422236255572,0.002,net_profit,2025-09-30,2025-09,"net_profit; outcome=colour_exit; gross=419.64bp; net=399.64bp; held=2205min; recorded MFE=10.719R; flags=colour_exit. Descriptive, not a proven causal mechanism.",0.0729826365464,,0.0729826365464
2025-11-26T16:00:00+00:00_L,2025-11-26 16:00:00+00:00,2025-11-26 17:00:00+00:00,1,86939,87931.3,86923.7,87794,86923.7,664.983690262,87337.94875,1,0.848551012306,1.51522513222,0.863735609369,2.09067376808,-0.045775558778,6,0.0837780087106,False,False,0.685808173461,2025H2,2025-11-26 17:00:00+00:00,87794,2025-11-27 12:15:00+00:00,91354.9,True,colour_exit,0.040559719343,0.038559719343,3.88982190049,0.00991297810784,1.30875390291,1155,0,1,,,0,0.040559719343,0.038559719343,4.72768011031,-0.144662759968,0,False,True,False,False,True,False,False,False,False,0.20175571642,0.002,net_profit,2025-11-26,2025-11,"net_profit; outcome=colour_exit; gross=405.60bp; net=385.60bp; held=1155min; recorded MFE=4.728R; flags=colour_exit. Descriptive, not a proven causal mechanism.",0.0704178162022,,0.143400452749
2025-11-30T23:00:00+00:00_S,2025-11-30 23:00:00+00:00,2025-12-01 00:00:00+00:00,-1,91178.6,91213,90300,90316.5,91213,422.772642594,90948.85125,-1,0.944249726177,2.15955316881,0.981927710843,2.43516735246,-0.0227860849137,1,0.100217816002,True,True,1.49572414648,2025H2,2025-12-01 00:00:00+00:00,90316.6,2025-12-01 10:00:00+00:00,86660.6,True,colour_exit,0.0404798231997,0.0384798231997,3.87702677376,0.00992508575389,2.12028856574,600,0,1,,,0,0.0404798231997,0.0384798231997,5.3062248996,-0.0768630075859,0,False,True,False,False,True,False,False,False,False,0.201509593931,0.002,net_profit,2025-12-01,2025-12,"net_profit; outcome=colour_exit; gross=404.80bp; net=384.80bp; held=600min; recorded MFE=5.306R; flags=colour_exit. Descriptive, not a proven causal mechanism.",0.0702719097478,,0.213672362496
2025-01-26T21:00:00+00:00_S,2025-01-26 21:00:00+00:00,2025-01-26 22:00:00+00:00,-1,104976.5,105000,104506.6,104550.1,105000,323.2473657,104828.635,-1,0.864207539522,1.52638521564,0.911836238346,1.8469536963,-0.0186724904014,6,0.184118385413,False,False,0.861677555814,2025H1,2025-01-26 22:00:00+00:00,104550.1,2025-01-27 13:00:00+00:00,100626.4,True,colour_exit,0.0375293758686,0.0355293758686,8.25650100022,0.00430320009259,1.3918133533,900,0,1,,,0,0.0375293758686,0.0355293758686,15.1420315626,-0.382307179373,0,False,True,False,False,True,False,False,False,False,0.464770393421,0.002,net_profit,2025-01-26,2025-01,"net_profit; outcome=colour_exit; gross=375.29bp; net=355.29bp; held=900min; recorded MFE=15.142R; flags=colour_exit. Descriptive, not a proven causal mechanism.",0.0648837984903,,0.278556160987
2025-06-09T08:00:00+00:00_L,2025-06-09 08:00:00+00:00,2025-06-09 09:00:00+00:00,1,105513.1,105891.3,105425.9,105880.1,105425.9,327.804359946,105652,1,0.788568972927,1.41974926775,0.975934679845,1.11010856051,0.00961320343793,1,0.12905227978,True,False,0.695841873602,2025H1,2025-06-09 09:00:00+00:00,105880,2025-06-10 04:30:00+00:00,109348,True,colour_exit,0.0327540612014,0.0307540612014,7.17075534023,0.00428881752928,1.38527748708,1170,0,1,,,0,0.0327540612014,0.0307540612014,10.5031931293,-0.242017176833,0,False,True,False,False,True,False,False,False,False,0.466329002422,0.002,net_profit,2025-06-09,2025-06,"net_profit; outcome=colour_exit; gross=327.54bp; net=307.54bp; held=1170min; recorded MFE=10.503R; flags=colour_exit. Descriptive, not a proven causal mechanism.",0.0561631118184,,0.334719272805
2025-11-09T13:00:00+00:00_L,2025-11-09 13:00:00+00:00,2025-11-09 14:00:00+00:00,1,102055.5,102950.9,102036.1,102872,102036.1,484.896019506,102183.13125,1,0.89254481854,1.88659003828,0.913751639703,2.75524295161,-0.0529331697948,2,0.225545576462,True,True,1.42065251577,2025H2,2025-11-09 14:00:00+00:00,102871.9,2025-11-10 10:45:00+00:00,106000,True,colour_exit,0.0304077206701,0.0284077206701,3.49647786552,0.00812466766921,1.72366851114,1245,0,1,,,0,0.0304077206701,0.0284077206701,4.49198372816,-0.190117252931,0,False,True,False,False,True,False,False,False,False,0.246163914812,0.002,net_profit,2025-11-09,2025-11,"net_profit; outcome=colour_exit; gross=304.08bp; net=284.08bp; held=1245min; recorded MFE=4.492R; flags=colour_exit. Descriptive, not a proven causal mechanism.",0.0518782212877,,0.386597494093
2025-01-01T12:00:00+00:00_L,2025-01-01 12:00:00+00:00,2025-01-01 13:00:00+00:00,1,93443.6,93989.6,93404,93825,93404,583.337510015,93652.74,1,0.651297814208,1.00387852649,0.718920765027,1.16843980755,-0.0360868844741,3,0.0849685564329,False,False,0.295300742782,2025H1,2025-01-01 13:00:00+00:00,93825,2025-01-02 16:15:00+00:00,96664,True,colour_exit,0.0302584598987,0.0282584598987,6.29774346793,0.00448707700506,0.721709118258,1635,0,1,,,0,0.0302584598987,0.0282584598987,8.58669833729,-0.501187648456,0,False,True,False,False,True,False,False,False,False,0.445724465558,0.002,net_profit,2025-01-01,2025-01,"net_profit; outcome=colour_exit; gross=302.58bp; net=282.58bp; held=1635min; recorded MFE=8.587R; flags=colour_exit. Descriptive, not a proven causal mechanism.",0.0516056410475,,0.43820313514
2025-04-20T23:00:00+00:00_L,2025-04-20 23:00:00+00:00,2025-04-21 00:00:00+00:00,1,84845.1,85309.3,84845,85193.1,84845,313.350603238,84952.06,1,0.749515399526,1.48172684272,0.749730777515,1.5543426233,-0.00403435210783,3,0.0264481329963,False,False,0.76923419808,2025H1,2025-04-21 00:00:00+00:00,85193.1,2025-04-21 10:30:00+00:00,87301.1,True,colour_exit,0.0247437879359,0.0227437879359,5.5662562482,0.00408601166057,1.11089621785,630,0,1,,,0,0.0247437879359,0.0227437879359,7.48865268601,-0.119505889112,0,False,True,False,False,True,False,False,False,False,0.489474863545,0.002,net_profit,2025-04-21,2025-04,"net_profit; outcome=colour_exit; gross=247.44bp; net=227.44bp; held=630min; recorded MFE=7.489R; flags=colour_exit. Descriptive, not a proven causal mechanism.",0.0415347389944,,0.479737874135
2025-06-23T17:00:00+00:00_L,2025-06-23 17:00:00+00:00,2025-06-23 18:00:00+00:00,1,100646,102659.6,100450,102434.4,100450,927.580984494,101247.7825,1,0.809377262853,2.38211006579,0.898081100652,2.8909399876,-0.0270659206614,4,0.304687737349,True,False,1.27926026928,2025H1,2025-06-23 18:00:00+00:00,102434.4,2025-06-24 08:00:00+00:00,104889.7,True,colour_exit,0.023969486813,0.021969486813,1.13406127797,0.0193723983349,2.13932802976,840,0,1,,,0,0.023969486813,0.021969486813,1.81893771417,-0.0523583954848,0,False,True,False,False,True,False,False,False,False,0.103239669421,0.002,net_profit,2025-06-23,2025-06,"net_profit; outcome=colour_exit; gross=239.69bp; net=219.69bp; held=840min; recorded MFE=1.819R; flags=colour_exit. Descriptive, not a proven causal mechanism.",0.0401207091446,,0.519858583279
2025-06-05T13:00:00+00:00_S,2025-06-05 13:00:00+00:00,2025-06-05 14:00:00+00:00,-1,105588.5,105864.8,104250.8,104478.3,105864.8,506.487829617,105072.47,-1,0.687856257745,3.18665110121,0.859045848823,6.28495833644,0.0409042405139,1,0.0378025222622,True,False,1.17311802033,2025H1,2025-06-05 14:00:00+00:00,104478.4,2025-06-06 03:00:00+00:00,102145,True,colour_exit,0.0223338029679,0.0203338029679,1.53234506636,0.0132697284798,2.73728196203,780,0,1,,,0,0.0223338029679,0.0203338029679,2.99004616272,-0.294070975188,0,False,True,False,False,True,False,False,False,False,0.15071898442,0.002,net_profit,2025-06-05,2025-06,"net_profit; outcome=colour_exit; gross=223.34bp; net=203.34bp; held=780min; recorded MFE=2.990R; flags=colour_exit. Descriptive, not a proven causal mechanism.",0.0371336208998,,0.556992204179
