entry_day,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
2025-01-03,1,-17.5146531906,-17.5146531906,-17.5146531906,0,False,0,1,0
2025-01-11,1,-17.5160295371,-17.5160295371,-17.5160295371,0,False,0,1,0
2025-02-09,1,-66.3553436918,-66.3553436918,-66.3553436918,0,False,0,1,0
2025-03-07,1,11.309836262,11.309836262,11.309836262,inf,True,1,0,0
2025-03-12,1,79.6842585522,79.6842585522,79.6842585522,inf,True,1,0,0
2025-03-16,1,89.8571035246,89.8571035246,89.8571035246,inf,True,1,0,0
2025-03-17,1,-48.1278762373,-48.1278762373,-48.1278762373,0,False,0,1,0
2025-03-19,1,-53.4749004833,-53.4749004833,-53.4749004833,0,False,0,1,0
2025-03-22,1,-28.0056706834,-28.0056706834,-28.0056706834,0,False,0,1,0
2025-03-25,1,-38.0334070873,-38.0334070873,-38.0334070873,0,False,0,1,0
2025-03-26,1,-1.71351714242,-1.71351714242,-1.71351714242,0,False,0,1,0
2025-03-31,1,-48.9342703438,-48.9342703438,-48.9342703438,0,False,0,1,0
2025-04-14,2,-50.093197591,-50.093197591,-100.186395182,0,False,0,2,0
2025-04-17,1,40.1121336141,40.1121336141,40.1121336141,inf,True,1,0,0
2025-04-19,1,5.14586844653,5.14586844653,5.14586844653,inf,True,1,0,0
2025-04-26,1,-27.537163282,-27.537163282,-27.537163282,0,False,0,1,0
2025-04-29,1,-12.2513845108,-12.2513845108,-12.2513845108,0,False,0,1,0
2025-05-03,1,-35.242123612,-35.242123612,-35.242123612,0,False,0,1,0
2025-05-10,1,14.7894169976,14.7894169976,14.7894169976,inf,True,1,0,0
2025-05-12,1,-10.4631369091,-10.4631369091,-10.4631369091,0,False,0,1,0
2025-05-24,1,3.71911679375,3.71911679375,3.71911679375,inf,True,1,0,0
2025-05-27,1,-10.2635064164,-10.2635064164,-10.2635064164,0,False,0,1,0
2025-05-29,1,111.038874711,111.038874711,111.038874711,inf,True,1,0,0
2025-06-01,1,-27.7382396082,-27.7382396082,-27.7382396082,0,False,0,1,0
2025-06-02,1,98.2490441631,98.2490441631,98.2490441631,inf,True,1,0,0
2025-06-05,1,271.017090614,271.017090614,271.017090614,inf,True,1,0,0
2025-06-09,1,106.785039668,106.785039668,106.785039668,inf,True,1,0,0
2025-06-14,1,-12.4390948191,-12.4390948191,-12.4390948191,0,False,0,1,0
2025-06-15,1,-48.4138120734,-48.4138120734,-48.4138120734,0,False,0,1,0
2025-07-17,1,-45.3335471185,-45.3335471185,-45.3335471185,0,False,0,1,0
2025-07-20,1,-37.5227331072,-37.5227331072,-37.5227331072,0,False,0,1,0
2025-07-29,1,-55.8347528661,-55.8347528661,-55.8347528661,0,False,0,1,0
2025-08-06,1,-42.5072931358,-42.5072931358,-42.5072931358,0,False,0,1,0
2025-08-08,2,-39.3615670911,-39.3615670911,-78.7231341823,0,False,0,2,0
2025-08-10,1,42.4302529691,42.4302529691,42.4302529691,inf,True,1,0,0
2025-08-20,1,-59.5920921583,-59.5920921583,-59.5920921583,0,False,0,1,0
2025-08-31,1,-4.04693052829,-4.04693052829,-4.04693052829,0,False,0,1,0
2025-09-01,1,-94.8463672503,-94.8463672503,-94.8463672503,0,False,0,1,0
2025-09-02,1,-77.7926987327,-77.7926987327,-77.7926987327,0,False,0,1,0
2025-09-15,1,-29.2421441774,-29.2421441774,-29.2421441774,0,False,0,1,0
2025-09-20,1,-14.9469254417,-14.9469254417,-14.9469254417,0,False,0,1,0
2025-09-28,1,22.9435200546,22.9435200546,22.9435200546,inf,True,1,0,0
2025-09-30,1,21.1820597188,21.1820597188,21.1820597188,inf,True,1,0,0
2025-10-04,1,3.70915890303,3.70915890303,3.70915890303,inf,True,1,0,0
2025-10-09,2,-35.6813908428,-35.6813908428,-71.3627816856,0.0212479377628,False,0.5,1,0
2025-10-21,1,-35.3709809432,-35.3709809432,-35.3709809432,0,False,0,1,0
2025-10-28,3,-50.2074688066,-59.1911991085,-150.62240642,0.129958194387,False,0.333333333333,2,0
2025-11-06,1,-49.4084324831,-49.4084324831,-49.4084324831,0,False,0,1,0
2025-11-12,1,209.816610405,209.816610405,209.816610405,inf,True,1,0,0
2025-11-13,1,-101.998306652,-101.998306652,-101.998306652,0,False,0,1,0
2025-11-17,1,-172.310695077,-172.310695077,-172.310695077,0,False,0,1,0
2025-11-19,3,8.24964142157,39.7916469679,24.7489242647,1.39503504973,False,0.666666666667,1,0
2025-11-25,1,-11.4867216985,-11.4867216985,-11.4867216985,0,False,0,1,0
2025-11-28,1,-75.3704055331,-75.3704055331,-75.3704055331,0,False,0,1,0
2025-12-08,2,-36.9612348673,-36.9612348673,-73.9224697346,0,False,0,2,0
2025-12-09,1,91.0975632126,91.0975632126,91.0975632126,inf,True,1,0,0
2025-12-12,1,-79.9969066877,-79.9969066877,-79.9969066877,0,False,0,1,0
2025-12-14,1,58.5183096528,58.5183096528,58.5183096528,inf,True,1,0,0
2025-12-17,1,-55.4582826704,-55.4582826704,-55.4582826704,0,False,0,1,0
2025-12-26,1,-56.7805416465,-56.7805416465,-56.7805416465,0,False,0,1,0
2026-01-12,1,-78.2585728942,-78.2585728942,-78.2585728942,0,False,0,1,0
2026-01-19,1,82.0452848649,82.0452848649,82.0452848649,inf,True,1,0,0
2026-01-21,1,-108.060744781,-108.060744781,-108.060744781,0,False,0,1,0
2026-01-23,1,-51.7025962758,-51.7025962758,-51.7025962758,0,False,0,1,0
2026-02-10,1,-3.3731699596,-3.3731699596,-3.3731699596,0,False,0,1,0
2026-02-16,1,33.8279261621,33.8279261621,33.8279261621,inf,True,1,0,0
