signal_i,entry_i,exit_i,side,entry_price,initial_risk,initial_stop,exit_price,exit_reason,tp_i,tp_price,partial,gross_r,net_r,tail_price_r,gross_pnl,fees,net_pnl,censored,ambiguous_bar_count,entry_open_beyond_target,same_open_be_approximation,marketable_be_approximation,signal_time,entry_time,exit_time,signal_close,month,hold_hours
5231,5232,5517,1,41026.2,1230.7859999999998,39795.414,41854.6,opposite_signal_close,5506.0,41694.03,True,0.6078351557460043,0.5405606539235916,0.6730658294780746,748.1150000000016,82.80051499999999,665.3144850000016,False,0,False,False,False,2024-01-18T19:55:00+00:00,2024-01-18T20:00:00+00:00,2024-01-19T19:45:00+00:00,2024-01-18T20:00:00+00:00,2024-01,23.833333333333332
5517,5518,5821,-1,41854.6,1255.638,43110.238,41854.6,break_even,5740.0,41506.4,True,0.13865461223696524,0.07212660018253553,-0.0,174.09999999999854,83.5351,90.56489999999854,False,0,False,False,False,2024-01-19T19:45:00+00:00,2024-01-19T19:50:00+00:00,2024-01-20T21:05:00+00:00,2024-01-19T19:50:00+00:00,2024-01,25.333333333333332
6138,6139,6369,1,41546.2,1246.386,40299.814,40299.814,initial_stop,,,False,-0.9999999999999989,-1.0656666666666657,-0.9999999999999989,-1246.3859999999986,81.846014,-1328.2320139999986,False,0,False,False,False,2024-01-21T23:30:00+00:00,2024-01-21T23:35:00+00:00,2024-01-22T18:45:00+00:00,2024-01-21T23:35:00+00:00,2024-01,19.25
6721,6722,6989,-1,39906.0,1197.18,41103.18,39906.0,break_even,6969.0,39622.56,True,0.1183781887435483,0.05182990026562518,-0.0,141.72000000000116,79.67028,62.04972000000116,False,0,False,False,False,2024-01-24T00:05:00+00:00,2024-01-24T00:10:00+00:00,2024-01-24T22:25:00+00:00,2024-01-24T00:10:00+00:00,2024-01,22.333333333333332
7215,7216,7423,1,39600.0,1188.0,38412.0,40462.8,opposite_signal_close,7324.0,40174.590000000004,True,0.604962121212124,0.5376904924242452,0.7262626262626287,718.6950000000033,79.91869500000001,638.7763050000033,False,0,False,False,False,2024-01-25T17:15:00+00:00,2024-01-25T17:20:00+00:00,2024-01-26T10:35:00+00:00,2024-01-25T17:20:00+00:00,2024-01,17.333333333333332
7423,7424,7491,-1,40462.8,1213.884,41676.684,41676.684,initial_stop,,,False,-0.9999999999999986,-1.0676666666666652,-0.9999999999999986,-1213.8839999999982,82.13948400000001,-1296.0234839999982,False,0,False,False,False,2024-01-26T10:35:00+00:00,2024-01-26T10:40:00+00:00,2024-01-26T16:15:00+00:00,2024-01-26T10:40:00+00:00,2024-01,5.666666666666667
7494,7495,7769,-1,41836.6,1255.098,43091.698,41836.6,break_even,7683.0,41575.75,True,0.10391618821797124,0.03735343773952256,-0.0,130.42499999999927,83.54277499999999,46.88222499999928,False,0,False,False,False,2024-01-26T16:30:00+00:00,2024-01-26T16:35:00+00:00,2024-01-27T15:25:00+00:00,2024-01-26T16:35:00+00:00,2024-01,22.916666666666668
7929,7930,8101,-1,42496.6,1274.898,43771.498,41982.3,opposite_signal_close,8091.0,42049.5,True,0.377049771824881,0.3107601549300392,0.40340482140531686,480.6999999999971,84.5125,396.1874999999971,False,0,False,False,False,2024-01-28T04:45:00+00:00,2024-01-28T04:50:00+00:00,2024-01-28T19:05:00+00:00,2024-01-28T04:50:00+00:00,2024-01,14.333333333333334
8101,8102,8352,1,41982.4,1259.472,40722.928,42685.8,opposite_signal_close,8350.0,42432.39,True,0.4578863206168932,0.3907617676296096,0.5584880013211897,576.6949999999997,84.541495,492.1535049999997,False,0,False,False,False,2024-01-28T19:05:00+00:00,2024-01-28T19:10:00+00:00,2024-01-29T16:00:00+00:00,2024-01-28T19:10:00+00:00,2024-01,20.916666666666668
8352,8353,8726,-1,42685.9,1280.577,43966.477,43212.83,break_even_marketable,8726.0,43212.83,True,-0.41147857567331,-0.47855672091565,-0.41147857567331,-526.9300000000003,85.89873,-612.8287300000003,False,1,False,False,True,2024-01-29T16:00:00+00:00,2024-01-29T16:05:00+00:00,2024-01-30T23:10:00+00:00,2024-01-29T16:05:00+00:00,2024-01,31.166666666666668
8732,8733,8925,1,42785.6,1283.568,41502.032,43390.3,opposite_signal_close,8922.0,43185.520000000004,True,0.3913388305099574,0.32428082501278077,0.4711086596113368,502.31000000000495,86.07351,416.23649000000495,False,0,False,False,False,2024-01-30T23:40:00+00:00,2024-01-30T23:45:00+00:00,2024-01-31T15:45:00+00:00,2024-01-30T23:45:00+00:00,2024-01,16.083333333333332
8925,8926,9041,-1,43390.3,1301.709,44692.009000000005,42023.2,opposite_signal_close,8993.0,42313.05,True,0.9389003225759389,0.8731725562318482,1.0502347298820287,1222.175000000003,85.55842500000001,1136.616575000003,False,0,False,False,False,2024-01-31T15:45:00+00:00,2024-01-31T15:50:00+00:00,2024-02-01T01:25:00+00:00,2024-01-31T15:50:00+00:00,2024-01,9.666666666666666
9041,9042,9229,1,42023.3,1260.699,40762.601,42867.9,opposite_signal_close,9203.0,42601.47,True,0.5642782297757025,0.49704728487926014,0.6699457999094142,711.3849999999984,84.75798500000002,626.6270149999984,False,0,False,False,False,2024-02-01T01:25:00+00:00,2024-02-01T01:30:00+00:00,2024-02-01T17:05:00+00:00,2024-02-01T01:30:00+00:00,2024-02,15.666666666666666
9229,9230,9474,-1,42867.8,1286.034,44153.834,42909.71,break_even_marketable,9474.0,42909.71,True,-0.03258856297733669,-0.09928781820698068,-0.03258856297733669,-41.90999999999622,85.77750999999999,-127.68750999999621,False,1,False,False,True,2024-02-01T17:05:00+00:00,2024-02-01T17:10:00+00:00,2024-02-02T13:30:00+00:00,2024-02-01T17:10:00+00:00,2024-02,20.416666666666668
9505,9506,10188,-1,43408.9,1302.267,44711.167,42400.0,opposite_signal_close,9529.0,42802.64,True,0.6201339663832391,0.5540874336829558,0.7747259202605928,807.5800000000017,86.01022,721.5697800000017,False,0,False,False,False,2024-02-02T16:05:00+00:00,2024-02-02T16:10:00+00:00,2024-02-05T01:00:00+00:00,2024-02-02T16:10:00+00:00,2024-02,56.916666666666664
10188,10189,10269,1,42400.0,1272.0,41128.0,43106.2,opposite_signal_close,10267.0,43037.340000000004,True,0.5281210691823903,0.46092628144654124,0.5551886792452807,671.7700000000004,85.47177,586.2982300000004,False,0,False,False,False,2024-02-05T01:00:00+00:00,2024-02-05T01:05:00+00:00,2024-02-05T07:45:00+00:00,2024-02-05T01:05:00+00:00,2024-02,6.75
10269,10270,10572,-1,43106.0,1293.18,44399.18,43106.0,break_even,10420.0,42437.69,True,0.2583979028441507,0.1919896340803282,-0.0,334.15499999999884,85.87784500000001,248.27715499999883,False,0,False,False,False,2024-02-05T07:45:00+00:00,2024-02-05T07:50:00+00:00,2024-02-06T09:00:00+00:00,2024-02-05T07:50:00+00:00,2024-02,25.25
10956,10957,11045,-1,43278.4,1298.352,44576.752,44576.752,initial_stop,,,False,-0.9999999999999991,-1.0676666666666659,-0.9999999999999991,-1298.351999999999,87.855152,-1386.207151999999,False,0,False,False,False,2024-02-07T17:00:00+00:00,2024-02-07T17:05:00+00:00,2024-02-08T00:25:00+00:00,2024-02-07T17:05:00+00:00,2024-02,7.416666666666667
11396,11397,11473,-1,46180.9,1385.427,47566.327000000005,47566.327000000005,initial_stop,,,False,-1.0000000000000024,-1.0676666666666692,-1.0000000000000024,-1385.4270000000033,93.74722700000001,-1479.1742270000034,False,0,False,False,False,2024-02-09T05:40:00+00:00,2024-02-09T05:45:00+00:00,2024-02-09T12:05:00+00:00,2024-02-09T05:45:00+00:00,2024-02,6.416666666666667
11853,11854,12154,-1,47589.8,1427.694,49017.494000000006,48030.22,break_even_marketable,12154.0,48030.22,True,-0.3084834705476091,-0.37545862068482344,-0.3084834705476091,-440.41999999999825,95.62002000000001,-536.0400199999983,False,1,False,False,True,2024-02-10T19:45:00+00:00,2024-02-10T19:50:00+00:00,2024-02-11T20:50:00+00:00,2024-02-10T19:50:00+00:00,2024-02,25.083333333333332
12198,12199,12369,-1,48690.0,1460.7,50150.7,48690.0,break_even,12273.0,47927.82,True,0.26089546108030404,0.19448968987471768,-0.0,381.09000000000015,96.99891,284.0910900000001,False,0,False,False,False,2024-02-12T00:30:00+00:00,2024-02-12T00:35:00+00:00,2024-02-12T14:45:00+00:00,2024-02-12T00:35:00+00:00,2024-02,14.25
12374,12375,12614,-1,49110.4,1473.312,50583.712,49736.0,break_even_marketable,12614.0,49736.0,True,-0.4246215329814721,-0.49171282118112025,-0.4246215329814721,-625.5999999999985,98.84640000000002,-724.4463999999986,False,1,False,False,True,2024-02-12T15:10:00+00:00,2024-02-12T15:15:00+00:00,2024-02-13T11:10:00+00:00,2024-02-12T15:15:00+00:00,2024-02,20.0
12878,12879,13063,-1,50992.9,1529.787,52522.687,52522.687,initial_stop,,,False,-0.9999999999999978,-1.0676666666666645,-0.9999999999999978,-1529.7869999999966,103.51558700000001,-1633.3025869999967,False,0,False,False,False,2024-02-14T09:10:00+00:00,2024-02-14T09:15:00+00:00,2024-02-15T00:35:00+00:00,2024-02-14T09:15:00+00:00,2024-02,15.416666666666666
13793,13794,14188,1,51386.0,1541.58,49844.42,52267.7,opposite_signal_close,14028.0,51958.5,True,0.47165894731379404,0.40452062169981357,0.571945666134743,727.0999999999985,103.4991,623.6008999999985,False,0,False,False,False,2024-02-17T13:25:00+00:00,2024-02-17T13:30:00+00:00,2024-02-18T22:20:00+00:00,2024-02-17T13:30:00+00:00,2024-02,32.916666666666664
14188,14189,14439,-1,52267.7,1568.031,53835.731,51828.0,opposite_signal_close,14410.0,51963.090000000004,True,0.23733905770995292,0.17090973010099622,0.2804153744409371,372.1549999999952,104.163245,267.9917549999952,False,0,False,False,False,2024-02-18T22:20:00+00:00,2024-02-18T22:25:00+00:00,2024-02-19T19:15:00+00:00,2024-02-18T22:25:00+00:00,2024-02,20.916666666666668
14439,14440,14672,1,51827.9,1554.837,50273.063,51827.9,break_even,14625.0,52114.450000000004,True,0.09214792290124396,0.02538910831167605,0.0,143.27500000000146,103.799075,39.47592500000145,False,0,False,False,False,2024-02-19T19:15:00+00:00,2024-02-19T19:20:00+00:00,2024-02-20T14:40:00+00:00,2024-02-19T19:20:00+00:00,2024-02,19.416666666666668
14903,14904,15236,1,51086.1,1532.5829999999999,49553.517,51086.1,break_even,15063.0,51729.86,True,0.21002451416986948,0.14314782298903292,0.0,321.880000000001,102.49408,219.38592000000102,False,0,False,False,False,2024-02-21T09:55:00+00:00,2024-02-21T10:00:00+00:00,2024-02-22T13:40:00+00:00,2024-02-21T10:00:00+00:00,2024-02,27.75
15636,15637,15862,1,50726.6,1521.798,49204.801999999996,51669.8,opposite_signal_close,15855.0,51311.69,True,0.5021330031975362,0.4349642035276719,0.6197931657158207,764.1450000000041,102.21734500000001,661.927655000004,False,0,False,False,False,2024-02-23T23:00:00+00:00,2024-02-23T23:05:00+00:00,2024-02-24T17:50:00+00:00,2024-02-23T23:05:00+00:00,2024-02,18.833333333333332
15862,15863,16136,-1,51669.7,1550.091,53219.791,51371.5,opposite_signal_close,16125.0,51480.14,True,0.15733269853189097,0.09082336456375618,0.19237580245288638,243.87999999999738,103.09552,140.7844799999974,False,0,False,False,False,2024-02-24T17:50:00+00:00,2024-02-24T17:55:00+00:00,2024-02-25T16:40:00+00:00,2024-02-24T17:55:00+00:00,2024-02,22.833333333333332
16136,16137,16180,1,51371.5,1541.145,49830.355,51951.3,opposite_signal_close,16177.0,51815.25,True,0.33207452900278783,0.2650757878071184,0.37621378909836706,511.77500000000146,103.25477500000001,408.52022500000146,False,0,False,False,False,2024-02-25T16:40:00+00:00,2024-02-25T16:45:00+00:00,2024-02-25T20:20:00+00:00,2024-02-25T16:45:00+00:00,2024-02,3.6666666666666665
16180,16181,16341,-1,51951.3,1558.539,53509.839,51020.0,opposite_signal_close,16316.0,51334.91,True,0.4965194967851309,0.4303493496152494,0.5975468050526827,773.8450000000012,103.12875500000001,670.7162450000012,False,0,False,False,False,2024-02-25T20:20:00+00:00,2024-02-25T20:25:00+00:00,2024-02-26T09:45:00+00:00,2024-02-25T20:25:00+00:00,2024-02,13.416666666666666
16341,16342,16406,1,51020.0,1530.6,49489.4,51960.6,opposite_signal_close,16405.0,51875.700000000004,True,0.5867960277015559,0.5195425650071878,0.614530249575329,898.1500000000015,102.93815000000001,795.2118500000015,False,0,False,False,False,2024-02-26T09:45:00+00:00,2024-02-26T09:50:00+00:00,2024-02-26T15:10:00+00:00,2024-02-26T09:50:00+00:00,2024-02,5.416666666666667
16406,16407,16417,-1,51960.7,1558.821,53519.52099999999,53519.52099999999,initial_stop,,,False,-0.9999999999999977,-1.0676666666666643,-0.9999999999999977,-1558.8209999999963,105.480221,-1664.3012209999963,False,0,False,False,False,2024-02-26T15:10:00+00:00,2024-02-26T15:15:00+00:00,2024-02-26T16:05:00+00:00,2024-02-26T15:15:00+00:00,2024-02,0.9166666666666666
16418,16419,16532,-1,53518.3,1605.549,55123.849,55123.849,initial_stop,,,False,-0.9999999999999994,-1.067666666666666,-0.9999999999999994,-1605.548999999999,108.642149,-1714.191148999999,False,0,False,False,False,2024-02-26T16:10:00+00:00,2024-02-26T16:15:00+00:00,2024-02-27T01:40:00+00:00,2024-02-26T16:15:00+00:00,2024-02,9.5
16891,16892,16907,-1,57704.0,1731.12,59435.12,59435.12,initial_stop,,,False,-1.0000000000000016,-1.0676666666666683,-1.0000000000000016,-1731.1200000000026,117.13912,-1848.2591200000027,False,0,False,False,False,2024-02-28T07:35:00+00:00,2024-02-28T07:40:00+00:00,2024-02-28T08:55:00+00:00,2024-02-28T07:40:00+00:00,2024-02,1.3333333333333333
16980,16981,17004,-1,60821.6,1824.648,62646.248,62646.248,initial_stop,,,False,-1.0000000000000007,-1.0676666666666672,-1.0000000000000007,-1824.648000000001,123.467848,-1948.115848000001,False,0,False,False,False,2024-02-28T15:00:00+00:00,2024-02-28T15:05:00+00:00,2024-02-28T17:00:00+00:00,2024-02-28T15:05:00+00:00,2024-02,2.0
17005,17006,17626,-1,62779.9,1883.397,64663.297,62779.9,break_even,17299.0,61211.51,True,0.4163726500573165,0.35012235604070713,-0.0,784.1949999999997,124.77560500000001,659.4193949999997,False,0,False,False,False,2024-02-28T17:05:00+00:00,2024-02-28T17:10:00+00:00,2024-03-01T20:50:00+00:00,2024-02-28T17:10:00+00:00,2024-02,51.75
18098,18099,18247,-1,62280.4,1868.412,64148.812,64148.812,initial_stop,,,False,-0.9999999999999982,-1.0676666666666648,-0.9999999999999982,-1868.4119999999966,126.42921199999999,-1994.8412119999966,False,0,False,False,False,2024-03-03T12:10:00+00:00,2024-03-03T12:15:00+00:00,2024-03-04T00:35:00+00:00,2024-03-03T12:15:00+00:00,2024-03,12.416666666666666
18340,18341,18434,-1,64818.2,1944.5459999999998,66762.746,66762.746,initial_stop,,,False,-1.000000000000001,-1.0676666666666679,-1.000000000000001,-1944.546000000002,131.580946,-2076.126946000002,False,0,False,False,False,2024-03-04T08:20:00+00:00,2024-03-04T08:25:00+00:00,2024-03-04T16:10:00+00:00,2024-03-04T08:25:00+00:00,2024-03,7.833333333333333
18451,18452,18602,-1,67145.6,2014.3680000000002,69159.96800000001,67145.6,break_even,18588.0,65063.14,True,0.5169015790560628,0.45075181396845215,-0.0,1041.2300000000032,133.24997000000002,907.9800300000031,False,1,False,False,False,2024-03-04T17:35:00+00:00,2024-03-04T17:40:00+00:00,2024-03-05T06:10:00+00:00,2024-03-04T17:40:00+00:00,2024-03,12.583333333333334
18750,18751,18759,1,64779.6,1943.388,62836.212,62836.212,initial_stop,,,False,-0.9999999999999996,-1.065666666666666,-0.9999999999999996,-1943.387999999999,127.615812,-2071.003811999999,False,0,False,False,False,2024-03-05T18:30:00+00:00,2024-03-05T18:35:00+00:00,2024-03-05T19:15:00+00:00,2024-03-05T18:35:00+00:00,2024-03,0.75
18916,18917,19278,-1,67449.1,2023.4730000000002,69472.573,67449.1,break_even,19092.0,65765.04000000001,True,0.4161310776076571,0.3498805420185981,-0.0,842.0299999999988,134.05617,707.9738299999988,False,0,False,False,False,2024-03-06T08:20:00+00:00,2024-03-06T08:25:00+00:00,2024-03-07T14:30:00+00:00,2024-03-06T08:25:00+00:00,2024-03,30.166666666666668
19559,19560,19577,-1,67800.0,2034.0,69834.0,69834.0,initial_stop,,,False,-1.0,-1.0676666666666668,-1.0,-2034.0,137.63400000000001,-2171.634,False,0,False,False,False,2024-03-08T13:55:00+00:00,2024-03-08T14:00:00+00:00,2024-03-08T15:25:00+00:00,2024-03-08T14:00:00+00:00,2024-03,1.5
19984,19985,20339,-1,69195.0,2075.85,71270.85,69195.0,break_even,20232.0,69067.09,True,0.03080906616566792,-0.03582679143483308,-0.0,63.955000000001746,138.326045,-74.37104499999825,False,0,False,False,False,2024-03-10T01:20:00+00:00,2024-03-10T01:25:00+00:00,2024-03-11T06:55:00+00:00,2024-03-10T01:25:00+00:00,2024-03,29.583333333333332
20343,20344,20443,-1,70474.9,2114.247,72589.147,72589.147,initial_stop,,,False,-1.0000000000000016,-1.067666666666668,-1.0000000000000016,-2114.247000000003,143.064047,-2257.311047000003,False,0,False,False,False,2024-03-11T07:15:00+00:00,2024-03-11T07:20:00+00:00,2024-03-11T15:35:00+00:00,2024-03-11T07:20:00+00:00,2024-03,8.333333333333334
20741,20742,20919,1,70635.9,2119.0769999999998,68516.82299999999,73029.3,opposite_signal_close,20911.0,72750.54000000001,True,1.0636800833570519,0.9959497366070283,1.1294540028512456,2254.0200000000114,143.52582,2110.4941800000115,False,0,False,False,False,2024-03-12T16:25:00+00:00,2024-03-12T16:30:00+00:00,2024-03-13T07:15:00+00:00,2024-03-12T16:30:00+00:00,2024-03,14.833333333333334
20919,20920,21265,-1,73027.8,2190.834,75218.634,73027.8,break_even,21255.0,72707.34,True,0.07313653156743195,0.006543001432332705,-0.0,160.2300000000032,145.89537,14.334630000003187,False,0,False,False,False,2024-03-13T07:15:00+00:00,2024-03-13T07:20:00+00:00,2024-03-14T12:05:00+00:00,2024-03-13T07:20:00+00:00,2024-03,28.833333333333332
21287,21288,21346,1,71853.5,2155.605,69697.895,69697.895,initial_stop,,,False,-0.9999999999999981,-1.0656666666666648,-0.9999999999999981,-2155.604999999996,141.551395,-2297.156394999996,False,0,False,False,False,2024-03-14T13:55:00+00:00,2024-03-14T14:00:00+00:00,2024-03-14T18:50:00+00:00,2024-03-14T14:00:00+00:00,2024-03,4.916666666666667
21635,21636,21914,-1,70245.3,2107.359,72352.659,67074.2,opposite_signal_close,21833.0,67976.0,True,1.2908099664081936,1.225434109707935,1.5047744594063024,2720.2000000000044,137.7704,2582.4296000000045,False,0,False,False,False,2024-03-15T18:55:00+00:00,2024-03-15T19:00:00+00:00,2024-03-16T18:10:00+00:00,2024-03-15T19:00:00+00:00,2024-03,23.25
21914,21915,21975,1,67075.0,2012.25,65062.75,65062.75,initial_stop,,,False,-1.0,-1.0656666666666665,-1.0,-2012.25,132.13775,-2144.38775,False,0,False,False,False,2024-03-16T18:10:00+00:00,2024-03-16T18:15:00+00:00,2024-03-16T23:15:00+00:00,2024-03-16T18:15:00+00:00,2024-03,5.083333333333333
21975,21976,22175,1,65062.8,1951.884,63110.916000000005,67978.0,opposite_signal_close,22118.0,67537.92,True,1.3807992688090052,1.3127518028735294,1.4935313778892583,2695.159999999996,132.82076,2562.339239999996,False,0,False,False,False,2024-03-16T23:15:00+00:00,2024-03-16T23:20:00+00:00,2024-03-17T15:55:00+00:00,2024-03-16T23:20:00+00:00,2024-03,16.666666666666668
22175,22176,22378,-1,67978.1,2039.343,70017.443,67978.1,break_even,22373.0,67453.22,True,0.1286885040917601,0.0621505259291852,-0.0,262.4400000000023,135.69376,126.74624000000233,False,0,False,False,False,2024-03-17T15:55:00+00:00,2024-03-17T16:00:00+00:00,2024-03-18T08:50:00+00:00,2024-03-17T16:00:00+00:00,2024-03,16.916666666666668
22449,22450,22604,1,66988.0,2009.6399999999999,64978.36,64978.36,initial_stop,,,False,-0.9999999999999998,-1.0656666666666663,-0.9999999999999998,-2009.6399999999994,131.96636,-2141.6063599999993,False,0,False,False,False,2024-03-18T14:45:00+00:00,2024-03-18T14:50:00+00:00,2024-03-19T03:40:00+00:00,2024-03-18T14:50:00+00:00,2024-03,12.916666666666666
22604,22605,22666,1,65249.5,1957.485,63292.015,63292.015,initial_stop,,,False,-1.0000000000000004,-1.065666666666667,-1.0000000000000004,-1957.4850000000006,128.541515,-2086.0265150000005,False,0,False,False,False,2024-03-19T03:40:00+00:00,2024-03-19T03:45:00+00:00,2024-03-19T08:50:00+00:00,2024-03-19T03:45:00+00:00,2024-03,5.166666666666667
22839,22840,23046,1,62102.6,1863.078,60239.522,62102.6,break_even,22997.0,64332.41,True,0.5984210000869542,0.5311559124202005,0.0,1114.9050000000025,125.32010500000001,989.5848950000025,False,0,False,False,False,2024-03-19T23:15:00+00:00,2024-03-19T23:20:00+00:00,2024-03-20T16:30:00+00:00,2024-03-19T23:20:00+00:00,2024-03,17.25
23076,23077,23094,-1,65348.1,1960.443,67308.543,67308.543,initial_stop,,,False,-1.0000000000000033,-1.0676666666666699,-1.0000000000000033,-1960.4430000000066,132.656643,-2093.0996430000064,False,0,False,False,False,2024-03-20T19:00:00+00:00,2024-03-20T19:05:00+00:00,2024-03-20T20:30:00+00:00,2024-03-20T19:05:00+00:00,2024-03,1.5
23095,23096,23351,-1,67560.0,2026.8,69586.8,65738.3,opposite_signal_close,23318.0,66408.14,True,0.7335602920860465,0.6676271857114658,0.8988059996052877,1486.7799999999988,133.63322,1353.146779999999,False,0,False,False,False,2024-03-20T20:35:00+00:00,2024-03-20T20:40:00+00:00,2024-03-21T17:55:00+00:00,2024-03-20T20:40:00+00:00,2024-03,21.333333333333332
23351,23352,23584,1,65738.3,1972.1490000000001,63766.151000000005,63766.151000000005,initial_stop,,,False,-0.9999999999999988,-1.0656666666666652,-0.9999999999999988,-1972.1489999999976,129.50445100000002,-2101.6534509999974,False,0,False,False,False,2024-03-21T17:55:00+00:00,2024-03-21T18:00:00+00:00,2024-03-22T13:20:00+00:00,2024-03-21T18:00:00+00:00,2024-03,19.416666666666668
23590,23591,23911,1,63213.0,1896.3899999999999,61316.61,65415.3,opposite_signal_close,23797.0,64391.82,True,0.8914621992311715,0.8239040703652738,1.1613117554933337,1690.5600000000013,128.11656,1562.4434400000014,False,0,False,False,False,2024-03-22T13:50:00+00:00,2024-03-22T13:55:00+00:00,2024-03-23T16:35:00+00:00,2024-03-22T13:55:00+00:00,2024-03,26.75
23911,23912,24144,-1,65415.4,1962.462,67377.86200000001,65415.4,break_even,23999.0,64064.0,True,0.3443123994248045,0.2779900451575627,-0.0,675.7000000000007,130.1551,545.5449000000008,False,0,False,False,False,2024-03-23T16:35:00+00:00,2024-03-23T16:40:00+00:00,2024-03-24T12:00:00+00:00,2024-03-23T16:40:00+00:00,2024-03,19.416666666666668
