signal_close_time,open,high,low,close,volume,rsi,sar,side,state_run,visible_dot_run,strong_side,flip_side,strong_streak
2024-06-12 12:00:00+00:00,67451.4,68068.1,67352.0,67790.0,1213623.2,41.74827177138368,21.108110440410343,1,1,0,1,1,1
2024-06-25 04:00:00+00:00,60280.2,61589.8,60243.0,61299.9,1977556.0,36.19662413754992,11.925360001412372,1,1,0,1,1,2
2024-07-02 08:00:00+00:00,63130.9,63248.4,62577.0,62638.7,1000691.4,55.042302701373245,71.28545951151511,-1,1,0,-1,-1,1
2024-07-05 12:00:00+00:00,54401.2,55662.4,53888.0,55490.0,4003414.4,27.55051314877059,16.559714955518302,1,1,0,1,1,1
2024-07-16 08:00:00+00:00,64767.5,65000.0,62718.0,62920.1,4163826.4,63.60155349331608,82.89986568109119,-1,1,0,-1,-1,1
2024-07-22 08:00:00+00:00,67885.1,68009.4,67120.0,67231.2,1296017.0,60.103910888356104,72.0735672726784,-1,1,0,-1,-1,2
2024-07-28 08:00:00+00:00,67945.1,68047.3,67071.0,67545.7,1159037.8,54.36598486803201,70.70594426778976,-1,1,0,-1,-1,3
2024-07-29 16:00:00+00:00,69588.1,70098.0,67650.3,68100.0,5212246.4,52.65724399992436,70.1347298686787,-1,1,0,-1,-1,4
2024-08-02 00:00:00+00:00,63415.6,65660.0,63326.7,65353.6,3315301.8,47.50200325283559,26.579260656348268,1,1,0,1,1,1
2024-08-05 20:00:00+00:00,54320.2,55679.4,52525.3,53478.8,5401544.4,29.206614809357134,13.489613698724185,1,1,0,1,1,2
2024-08-26 08:00:00+00:00,64125.1,64221.8,63574.7,63634.4,1283283.9,58.866035962307194,72.03212282011802,-1,1,0,-1,-1,1
2024-08-29 04:00:00+00:00,59040.1,59331.6,58866.7,59146.8,714629.3,34.62998890758334,23.61752473756448,1,1,0,1,1,1
2024-09-07 12:00:00+00:00,54280.4,54496.8,54150.0,54326.7,858001.8,34.782042204286284,24.808980990232683,1,1,0,1,1,2
2024-09-15 12:00:00+00:00,60190.1,60200.0,59870.0,60001.9,742352.2,62.89024568316319,71.95564291078763,-1,1,0,-1,-1,1
2024-09-20 20:00:00+00:00,63164.9,63288.5,62337.9,62800.4,2042365.7,61.413277237602216,72.90062089932772,-1,1,0,-1,-1,2
2024-09-23 20:00:00+00:00,63626.5,63842.9,63107.1,63306.0,1287361.3,55.168949299889945,70.59964835592928,-1,1,0,-1,-1,3
2024-09-29 08:00:00+00:00,65817.2,65817.3,65450.0,65480.9,598537.7,56.767862147509,70.81849680472618,-1,1,0,-1,-1,4
2024-10-02 08:00:00+00:00,61736.0,61944.0,61350.0,61729.5,1196585.2,32.72753158806613,20.64316374076043,1,1,0,1,1,1
2024-10-11 12:00:00+00:00,60673.5,61272.0,60650.0,61180.9,1465153.4,47.006050117771984,29.022261034749704,1,1,0,1,1,2
2024-10-15 12:00:00+00:00,65666.9,65868.2,65280.0,65403.8,1148619.1,65.18476270864821,76.76793602781534,-1,1,0,-1,-1,1
2024-10-17 12:00:00+00:00,67305.9,67533.4,66822.0,66894.2,1610164.1,61.70823157933564,77.78383954367096,-1,1,0,-1,-1,2
2024-10-30 08:00:00+00:00,72271.7,72654.1,72113.9,72244.8,851056.8,76.0219950154115,84.78183426311901,-1,1,0,-1,-1,3
2024-11-09 12:00:00+00:00,76539.2,76750.0,76383.0,76499.6,699930.2,66.88384165302656,77.8591442381328,-1,1,0,-1,-1,4
2024-11-12 12:00:00+00:00,89048.8,89550.4,85466.1,87232.0,6306893.1,74.94194984978446,90.83236247905053,-1,1,0,-1,-1,5
2024-11-22 16:00:00+00:00,98898.9,98988.0,97139.8,98650.9,3566250.6,68.5348671591893,74.66170901892512,-1,1,0,-1,-1,6
2024-12-05 20:00:00+00:00,101344.2,102163.7,98565.4,99100.0,3669090.0,54.44268550392643,77.39377749650274,-1,1,0,-1,-1,7
2024-12-17 16:00:00+00:00,106820.5,108416.9,105720.7,106475.9,3364995.9,68.4485508184038,75.90239935784915,-1,1,0,-1,-1,8
2024-12-20 16:00:00+00:00,92733.5,97549.6,92280.0,96977.5,5192134.8,39.718052789121785,22.610640192773715,1,1,0,1,1,1
2025-01-07 12:00:00+00:00,101687.9,102013.8,100501.0,100854.4,1422410.0,63.25461663481104,80.30603626269149,-1,1,0,-1,-1,1
2025-01-10 04:00:00+00:00,92554.8,93743.4,92463.4,93708.4,945490.4,40.613029810247845,29.228977684123876,1,1,0,1,1,1
2025-01-14 00:00:00+00:00,92311.9,94733.0,91905.3,94539.9,1729857.1,51.65022701107449,28.74678704252213,1,1,0,1,1,2
2025-01-18 00:00:00+00:00,105825.0,105837.5,104100.0,104100.1,1258714.7,69.27552358597012,81.19322387755233,-1,1,0,-1,-1,1
2025-01-28 04:00:00+00:00,102075.7,102913.3,101329.1,102640.0,1398360.27,48.63780407583324,25.819693968059937,1,1,0,1,1,1
2025-02-03 16:00:00+00:00,95110.0,99499.8,94151.3,98838.8,3995783.7600000002,45.50560434994541,18.685729304073632,1,1,0,1,1,2
2025-02-19 00:00:00+00:00,94104.2,95674.4,93732.3,95662.3,1187912.81,45.71668692729212,28.185674886438605,1,1,0,1,1,3
2025-02-27 04:00:00+00:00,84245.5,85465.9,84026.2,85210.9,1691947.21,26.846046787052046,16.71180874151318,1,1,0,1,1,4
2025-02-28 16:00:00+00:00,80515.9,84427.4,80049.4,83989.0,4722758.14,41.41151285374523,20.492729220121518,1,1,0,1,1,5
2025-03-03 16:00:00+00:00,92736.6,93719.1,89118.0,90036.8,5484910.1899999995,55.110234377954946,73.99233607024435,-1,1,0,-1,-1,1
2025-03-10 12:00:00+00:00,82316.1,84084.5,81143.8,83580.0,3301534.34,42.01873268010167,26.149810407797986,1,1,0,1,1,1
2025-03-20 20:00:00+00:00,84677.5,84915.8,83638.1,84164.2,2425013.9899999998,50.02505763679125,70.14355119448456,-1,1,0,-1,-1,1
2025-03-25 04:00:00+00:00,87506.8,87688.0,86323.6,86526.0,1282707.11,57.335852378784324,78.77444462019047,-1,1,0,-1,-1,2
2025-03-30 04:00:00+00:00,82650.6,83513.4,82500.0,83077.1,1162731.52,36.02646100967892,26.48041776396535,1,1,0,1,1,1
2025-03-31 16:00:00+00:00,82215.1,83943.6,81656.0,83427.3,3843486.1,47.67246927257525,26.300923459878007,1,1,0,1,1,2
2025-04-07 16:00:00+00:00,76690.1,81233.5,75783.9,78480.1,12724657.3,38.89591245656713,18.698980844323458,1,1,0,1,1,3
2025-04-24 04:00:00+00:00,93683.6,93778.0,92600.0,92659.3,1139706.28,67.97874316641182,86.29733979369797,-1,1,0,-1,-1,1
2025-05-09 12:00:00+00:00,103610.2,103919.0,102388.0,102909.0,2351108.71,72.57640119741194,82.66297829110407,-1,1,0,-1,-1,2
2025-05-23 12:00:00+00:00,110702.9,111332.1,108823.7,109053.3,2154540.98,54.21149803646853,76.94213078332142,-1,1,0,-1,-1,3
2025-05-31 20:00:00+00:00,104503.0,104750.0,104226.7,104659.9,480020.18,40.52909580185635,29.70192875561952,1,1,0,1,1,1
2025-06-06 08:00:00+00:00,102440.1,103427.9,102318.5,103102.1,1396385.08,41.82237598984919,27.56612911604155,1,1,0,1,1,2
2025-06-11 08:00:00+00:00,109670.2,109698.9,109313.7,109397.6,450937.44,62.68552753227174,78.24091169649165,-1,1,0,-1,-1,1
2025-06-14 00:00:00+00:00,105060.1,106138.1,104964.2,106009.0,592368.64,45.33322174038533,28.862027633305573,1,1,0,1,1,1
2025-06-23 04:00:00+00:00,100898.2,101561.4,100426.7,101110.4,1315093.07,40.495619244345384,23.33048309368469,1,1,0,1,1,2
2025-06-26 12:00:00+00:00,107760.0,108118.0,107051.3,107276.0,945435.73,63.62751146124031,71.14355796394736,-1,1,0,-1,-1,1
2025-07-12 04:00:00+00:00,117509.0,117808.0,117124.8,117760.0,495869.97000000003,75.98604425758242,86.16640396234325,-1,1,0,-1,-1,2
2025-07-14 16:00:00+00:00,121516.0,122132.9,119641.8,119913.7,2454459.98,63.36029028623781,86.70410680131374,-1,1,0,-1,-1,3
2025-08-03 04:00:00+00:00,112502.0,113671.0,111850.0,113549.4,1187000.95,38.10304624973676,24.024616120662714,1,1,0,1,1,1
2025-08-11 20:00:00+00:00,120288.0,120781.0,118533.3,119057.1,1226931.71,55.88084771342446,77.60545133857059,-1,1,0,-1,-1,1
2025-08-14 12:00:00+00:00,121787.0,122074.3,120723.6,121013.2,1104783.92,55.385426158349226,73.49223053072947,-1,1,0,-1,-1,2
2025-08-20 12:00:00+00:00,113456.0,114000.0,113015.8,113631.4,792072.46,35.52955117228218,27.400608429738483,1,1,0,1,1,1
2025-08-22 16:00:00+00:00,112270.2,117276.6,111623.2,116333.3,4724261.18,60.9373441403917,29.457257030572208,1,1,0,1,1,2
2025-09-13 20:00:00+00:00,115732.1,115784.5,115077.0,115762.2,625841.5,63.32758697190964,73.95687164637393,-1,1,0,-1,-1,1
2025-09-23 08:00:00+00:00,112285.8,113064.4,111800.0,113036.4,781782.69,37.57496858210359,21.46079507556648,1,1,0,1,1,1
2025-09-28 00:00:00+00:00,109353.8,109636.0,109301.4,109581.8,281796.62,37.41497109117504,23.770869176826622,1,1,0,1,1,2
2025-09-30 16:00:00+00:00,113000.3,113617.8,112795.8,113061.8,1192369.9000000001,60.16281541243187,76.18407609427902,-1,1,0,-1,-1,1
2025-10-03 08:00:00+00:00,120194.0,120298.5,119596.9,119628.1,579726.81,72.64162548592246,85.86191789713605,-1,1,0,-1,-1,2
2025-10-05 12:00:00+00:00,124703.1,124847.7,122450.0,123405.5,2026226.47,69.49783203539984,82.77547985359114,-1,1,0,-1,-1,3
2025-10-12 08:00:00+00:00,110654.1,112075.8,110566.8,111478.9,813090.9400000001,29.915507326459363,17.937365185974414,1,1,0,1,1,1
2025-10-18 04:00:00+00:00,106375.9,107246.0,106261.9,107030.2,642145.41,37.51627460280834,27.922105241096645,1,1,0,1,1,2
2025-10-28 00:00:00+00:00,114893.8,114893.8,113803.1,114060.3,774059.48,61.24836568201961,77.05952296214278,-1,1,0,-1,-1,1
2025-10-31 04:00:00+00:00,108261.0,109983.7,108216.0,109163.7,1582978.57,41.676666920779965,25.580353570221405,1,1,0,1,1,1
2025-11-05 16:00:00+00:00,102028.9,103763.3,101877.7,103679.9,2030770.69,40.446111733916645,21.560547168750148,1,1,0,1,1,2
2025-11-15 04:00:00+00:00,94533.0,96769.1,94507.5,96365.1,1237529.01,36.51851118966362,26.779495933750255,1,1,0,1,1,3
2025-11-18 16:00:00+00:00,91467.0,93000.0,90880.0,92861.4,2979058.7199999997,40.84272080672541,25.996207368697924,1,1,0,1,1,4
2025-11-20 00:00:00+00:00,88848.7,91568.8,88556.1,91520.6,2028022.08,42.72660383490052,27.10783525668664,1,1,0,1,1,5
2025-11-22 08:00:00+00:00,84405.5,84770.0,83802.6,84548.0,833660.4,34.50862650169748,20.80806151904858,1,1,0,1,1,6
2025-12-02 16:00:00+00:00,87333.0,91174.6,87000.0,90800.1,4227632.51,60.26433490447031,22.738315559043997,1,1,0,1,1,7
2025-12-16 16:00:00+00:00,87209.8,88146.6,86045.3,87941.5,2801703.63,45.33053977620077,27.741792277646226,1,1,0,1,1,8
2025-12-29 20:00:00+00:00,87632.5,87965.0,87258.1,87326.3,719221.15,45.49911908698426,70.66109363005653,-1,1,0,-1,-1,1
2026-01-04 20:00:00+00:00,91294.0,91415.9,90811.1,91099.7,515622.82,66.44483509158843,73.59647474331416,-1,1,0,-1,-1,2
2026-01-06 08:00:00+00:00,93722.9,93963.0,93088.3,93225.1,790654.29,66.26325339259954,80.41533797120245,-1,1,0,-1,-1,3
2026-01-15 20:00:00+00:00,96681.0,97031.7,95121.8,95472.9,1698246.2,57.94911863398229,78.28764775144995,-1,1,0,-1,-1,4
2026-01-21 08:00:00+00:00,89378.1,90080.0,89050.0,89171.3,1100406.1,27.087088736446105,16.292629901285707,1,1,0,1,1,1
2026-01-26 08:00:00+00:00,87228.1,88033.7,87183.9,87963.4,718862.7,40.69157376835664,21.904155777687734,1,1,0,1,1,2
2026-02-01 12:00:00+00:00,78315.5,79187.9,78111.1,78714.3,1020859.32,27.548309952873055,17.67309479067751,1,1,0,1,1,3
2026-02-06 12:00:00+00:00,64810.0,66724.6,64416.9,66587.9,2608641.5300000003,30.833770768378713,10.720710384524878,1,1,0,1,1,4
2026-02-25 04:00:00+00:00,64028.2,66311.9,63876.0,65368.7,3466504.68,47.78355211789435,28.008661018216188,1,1,0,1,1,5
2026-03-05 16:00:00+00:00,72889.7,73052.3,71131.0,71622.0,3190405.96,59.207933735560864,74.2806998145219,-1,1,0,-1,-1,1
2026-03-18 00:00:00+00:00,74472.0,74771.7,73831.3,73870.6,650132.71,60.511360910180954,76.35726766008146,-1,1,0,-1,-1,2
2026-03-20 04:00:00+00:00,69884.8,70778.8,69800.0,70693.2,1064208.69,43.309460750805044,29.07533039331402,1,1,0,1,1,1
2026-03-23 12:00:00+00:00,68303.7,71487.0,67876.3,70099.9,5480651.2,52.29185036113634,29.94495594096763,1,1,0,1,1,2
2026-03-28 16:00:00+00:00,66290.0,67294.4,66195.1,66984.0,1721966.53,39.34674578499123,26.187965217512698,1,1,0,1,1,3
2026-04-07 04:00:00+00:00,68812.9,69100.6,68233.5,68745.2,1223058.42,57.469147304028155,75.56102079450056,-1,1,0,-1,-1,1
2026-04-12 04:00:00+00:00,73014.7,73107.1,71270.2,71557.7,2191123.87,48.673619296471955,75.85527641682722,-1,1,0,-1,-1,2
2026-04-15 08:00:00+00:00,74296.3,74400.0,73443.0,73706.9,1262123.2,56.53323691835149,73.7233502082114,-1,1,0,-1,-1,3
2026-04-18 12:00:00+00:00,76969.3,77016.0,75733.3,76008.5,1968581.54,56.90934886863237,74.69833128955425,-1,1,0,-1,-1,4
2026-04-23 04:00:00+00:00,78147.1,78545.9,77425.9,77704.3,1902932.06,57.39831574933856,70.80863563448725,-1,1,0,-1,-1,5
2026-05-04 12:00:00+00:00,79665.2,79894.9,78146.8,78756.9,2838215.0,54.99870381087062,74.72196103036107,-1,1,0,-1,-1,6
2026-05-07 04:00:00+00:00,81395.7,81448.3,80786.1,80808.0,1150836.81,54.385136490792924,72.20549587423804,-1,1,0,-1,-1,7
2026-05-11 08:00:00+00:00,80700.8,81021.7,80612.7,80706.3,628275.42,50.520484711700846,70.0293320199728,-1,1,0,-1,-1,8
2026-05-18 20:00:00+00:00,76384.0,76980.0,76111.0,76907.5,1684469.43,36.45235767486215,29.05020276896721,1,1,0,1,1,1
2026-05-23 20:00:00+00:00,75482.7,75999.4,75326.3,75949.8,961556.39,43.17499631006468,24.639540406034982,1,1,0,1,1,2
2026-05-29 00:00:00+00:00,73388.7,73923.9,73207.7,73586.0,821868.28,33.742670742611026,23.046822594572433,1,1,0,1,1,3
2026-06-03 08:00:00+00:00,65823.6,67477.5,65790.5,67187.5,2863186.36,25.618517454334366,9.75881667471458,1,1,0,1,1,4
2026-06-16 16:00:00+00:00,66458.1,66790.0,65324.3,65834.7,2576934.4,57.138917319138315,75.57794471672648,-1,1,0,-1,-1,1
2026-06-25 08:00:00+00:00,60852.0,61929.5,60752.9,61877.6,2098170.2,44.30841975420596,22.862581806820828,1,1,0,1,1,1
2026-07-05 04:00:00+00:00,63119.3,63119.4,62570.2,62742.6,848322.57,62.85688753038122,72.01696625814046,-1,1,0,-1,-1,1
2026-07-22 08:00:00+00:00,66180.0,66398.0,65654.2,65806.4,1350001.16,56.675932027648656,71.29090645045503,-1,1,0,-1,-1,2
2026-08-19 04:00:00+00:00,64700.6,64712.8,64251.2,64304.4,919221.38,57.945954567404314,74.02371686248276,-1,1,0,-1,-1,3
2026-08-22 08:00:00+00:00,78402.0,78812.1,76438.5,77282.0,2569323.36,81.99579229370036,95.34960549942718,-1,1,0,-1,-1,4
2026-08-25 12:00:00+00:00,79665.4,80220.4,78843.2,79095.8,1716595.7,65.00720324740207,77.33548203531645,-1,1,0,-1,-1,5
2026-09-04 16:00:00+00:00,81183.4,81331.6,78610.6,79378.9,5000721.52,52.36240490350341,77.72650214869384,-1,1,0,-1,-1,6
2026-09-11 16:00:00+00:00,77000.0,79888.0,75866.0,77687.8,6518926.04,45.31051122197942,26.489478889481262,1,1,0,1,1,1
