position_id,status,entry_time,entry_price,side,orig_qty,remaining_fraction,gross_realized_return,costs,terminal_mark_cost,terminal_mark_time,terminal_mark_price,terminal_marked_net_return,finalexit_time,noR,holding_days,raw_price_mae,raw_price_mfe,minimum_position_marked_return,maximum_position_marked_return,partial_exits
0,closed,2023-11-10 08:00:00+00:00,36466.8,-1,2.742220320949466e-05,0.0,-0.12070842519771396,0.002,0.0,2026-09-19 21:00:00+00:00,81135.0,-0.12270842519771397,2024-01-14 08:00:00+00:00,True,65.0,-0.3436879572652385,0.055167988416861435,-0.1707315585683416,0.053167988416861434,4
1,closed,2024-02-29 16:00:00+00:00,62787.3,-1,1.5926787742107082e-05,0.0,-0.05315724676805652,0.002,0.0,2026-09-19 21:00:00+00:00,81135.0,-0.05515724676805652,2024-04-15 00:00:00+00:00,True,45.333333333333336,-0.17628883548106056,0.06191220198989289,-0.17828883548106056,0.05991220198989289,4
2,closed,2024-11-12 12:00:00+00:00,87232.1,-1,1.1463669910503129e-05,0.0,-0.11159166178505381,0.002,0.0,2026-09-19 21:00:00+00:00,81135.0,-0.11359166178505381,2025-01-28 04:00:00+00:00,True,76.66666666666667,-0.2609910801184425,0.023875385322605025,-0.2448555543200266,0.021875385322605023,4
3,closed,2025-02-28 16:00:00+00:00,83988.8,1,1.190634941801764e-05,0.0,0.05188489417636637,0.002,0.0,2026-09-19 21:00:00+00:00,81135.0,0.049884894176366365,2025-04-24 04:00:00+00:00,True,54.5,-0.11291505534071211,0.13169851218257667,-0.04997782561484389,0.12969851218257666,4
4,closed,2025-11-20 00:00:00+00:00,91520.6,1,1.0926501793038943e-05,0.0,0.0028458073919969216,0.002,0.0,2026-09-19 21:00:00+00:00,81135.0,0.0008458073919969215,2026-01-15 20:00:00+00:00,True,56.833333333333336,-0.11929773187675796,0.06970452553851247,-0.12129773187675796,0.031318181917513455,4
5,closed,2026-02-25 04:00:00+00:00,65368.6,1,1.5297864724041818e-05,0.0,0.09301407709511914,0.002,0.0,2026-09-19 21:00:00+00:00,81135.0,0.09101407709511913,2026-04-12 04:00:00+00:00,True,46.0,-0.036607790284632125,0.16238989361864875,-0.038607790284632126,0.14370795458369923,4
6,closed,2026-04-23 04:00:00+00:00,77704.2,-1,1.2869317231243614e-05,0.0,0.05529849094386136,0.002,0.0,2026-09-19 21:00:00+00:00,81135.0,0.05329849094386136,2026-06-03 08:00:00+00:00,True,41.166666666666664,-0.06557946674697135,0.1583685309159607,-0.06757946674697135,0.059048823615711794,4
7,open,2026-08-25 12:00:00+00:00,79095.7,-1,1.2642912320138769e-05,0.75,0.004449989063880825,0.00125,0.00075,2026-09-19 21:00:00+00:00,81135.0,-0.01688702925696345,,True,25.375,-0.04025756140978576,0.05308885312349454,-0.04225756140978576,0.04226662890650173,1
