position_id,status,entry_time,entry_price,side,orig_qty,remaining_fraction,gross_realized_return,costs,terminal_mark_cost,terminal_mark_time,terminal_mark_price,terminal_marked_net_return,finalexit_time,noR
0,closed,2023-11-10 08:00:00+00:00,36466.8,-1,2.742220320949466e-05,0.0,-0.12070842519771396,0.002,0.0,2025-09-19 21:00:00+00:00,115293.0,-0.12270842519771397,2024-01-14 08:00:00+00:00,True
1,closed,2024-02-29 16:00:00+00:00,62787.3,-1,1.5926787742107082e-05,0.0,-0.05315724676805652,0.002,0.0,2025-09-19 21:00:00+00:00,115293.0,-0.05515724676805652,2024-04-15 00:00:00+00:00,True
2,closed,2024-11-12 12:00:00+00:00,87232.1,-1,1.1463669910503129e-05,0.0,-0.11159166178505381,0.002,0.0,2025-09-19 21:00:00+00:00,115293.0,-0.11359166178505381,2025-01-28 04:00:00+00:00,True
3,closed,2025-02-28 16:00:00+00:00,83988.8,1,1.190634941801764e-05,0.0,0.05188489417636637,0.002,0.0,2025-09-19 21:00:00+00:00,115293.0,0.049884894176366365,2025-04-24 04:00:00+00:00,True
