signal_i,signal_bar_open,symbol,asset,timeframe,source,box_entry_i,bars_after_v9,trade_key,entry_i,entry_time,entry_price,initial_stop,initial_risk,initial_risk_frac,exit_i,exit_time,exit_price,exit_reason,gross_return,net_return,gross_r,net_r,censored,mfe_r,arm,status,baseline_risk_frac,net_r_on_baseline_risk,signal_close,period,month,matched,reason,control_signal_i,control_parent_i,control_signal_bar_open,control_net_r,control_net_return,control_baseline_risk_frac,control_net_r_on_baseline_risk,control_exit_time,vol_bin,fold,net_bp,gross_bp,hold_h,cohort,review_id,v9_status,v9_censored,v9_entry,v9_stop,v9_exit_time,v9_net_r,v9_mfe_r,parent_exit_before_joint,entry_premium_pct,cost_r,boundary_close_time,risk_atr,stop_anchor,stop_above_prior20_low,signal_atr,signal_rv,above_all_ma,momentum_ok,signal_body_atr,signal_ma_distance_atr,held_bars,max_close_r,trail_ever_armed,trail_arm_i,active_stop_at_exit,exit_stop_r,exit_bar_open,exit_bar_high,exit_bar_low,mfe_lower_r,mfe_upper_r,exit_stop_5m_time,exit_5m_complete,stop_5m_order_ambiguous,below_break_line,confirm_not_rising,lines_json,h12_complete,h12_close_r,h12_close_return,h12_max_r,h12_min_r,h12_first_touch,h24_complete,h24_close_r,h24_close_return,h24_max_r,h24_min_r,h24_first_touch,h48_complete,h48_close_r,h48_close_return,h48_max_r,h48_min_r,h48_first_touch,post_exit48_complete,post_exit48_max_r,post_exit48_min_r,category,exit_explanation,observations,research_questions
5395,2024-10-20 13:45:00+00:00,AAVEUSDT,AAVE,15m,chart,5222.0,173.0,binance_um:AAVEUSDT:15m:box_any:5395,5396,2024-10-20 14:00:00+00:00,158.88,157.70000000000002,1.1799999999999784,0.007426988922457,5407,2024-10-20 16:45:00+00:00,157.70000000000002,initial_stop,-0.007426988922457,-0.009426988922457,-1.0000000000000018,-1.2692881355932273,False,1.406779661016972,baseline,closed,0.007426988922457,-1.2692881355932273,2024-10-20 14:00:00+00:00,earlier,2024-10,True,matched,5408.0,5235.0,2024-10-20 17:00:00+00:00,-1.231794117647061,-0.0106283466565157,0.0086283466565157,-1.231794117647061,2024-10-21 04:15:00+00:00,0.0,earlier,-94.26988922457,-74.26988922457001,2.75,earlier,T021,closed,False,157.0,155.3,2024-10-21 04:15:00+00:00,-0.6200000000000061,2.0823529411764796,False,1.1974522292993672,0.2692881355932253,,2.3213915964384335,近5根低点减0.2ATR,True,0.5083157886029995,1.5151180754800266,True,True,0.3737833926468688,1.1400393475729553,11,1.1610169491525675,False,,157.70000000000002,-1.0,158.23,158.29,157.5,1.406779661016972,1.406779661016972,2024-10-20 16:55:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2024-10-15 04:45:00+00:00"", ""b_time"": ""2024-10-19 21:45:00+00:00"", ""c_time"": ""2024-10-20 08:15:00+00:00"", ""ap"": 165.93, ""bp"": 159.36, ""cp"": 158.59, ""born_time"": ""2024-10-20 10:30:00+00:00"", ""break_time"": ""2024-10-20 13:45:00+00:00"", ""line_at_signal"": 158.42973451327435, ""confirm_two_bar_change_pct"": 0.32838648563309203, ""confirm_last_bar_change_pct"": 0.12604777210563078}]",True,-1.008474576271203,-0.007489929506545812,1.406779661016972,-1.1694915254237463,up_first,True,-1.322033898305111,-0.00981873111782483,1.406779661016972,-1.6525423728813766,up_first,True,-0.7542372881355954,-0.005601711983887148,1.406779661016972,-1.6525423728813766,up_first,True,0.9661016949152844,-2.62711864406784,到过1R后回吐,持仓第12根K，最低价157.5触及当时已生效保护价157.7；按初始止损在157.7退出，扣费后净-1.27R。,距V9 173根，较父V9独立模拟入场价+1.20%；初始风险0.74%（2.32个信号ATR），往返成本0.269R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量1.52倍。 原账本最大浮盈1.41R；5分钟审计得到实际止损前浮盈范围1.41–1.41R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘1.16R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场+0.97R，最低到-2.63R。,等待超过48根，需检验突破时原启动结构是否已失效；已比V9入场更贵，需评估确认收益能否覆盖追价代价
16258,2025-02-10 17:30:00+00:00,AAVEUSDT,AAVE,15m,chart,16221.0,37.0,binance_um:AAVEUSDT:15m:box_any:16258,16259,2025-02-10 17:45:00+00:00,252.41,247.15,5.259999999999991,0.0208391109702467,16352,2025-02-11 17:00:00+00:00,247.15,initial_stop,-0.0208391109702468,-0.0228391109702468,-1.0000000000000018,-1.0959733840304204,False,1.9239543726235728,baseline,closed,0.0208391109702467,-1.0959733840304204,2025-02-10 17:45:00+00:00,earlier,2025-02,True,matched,15682.0,15645.0,2025-02-04 17:30:00+00:00,-1.06525307125307,-0.0326498983357179,0.030649898335718,-1.06525307125307,2025-02-04 20:00:00+00:00,2.0,earlier,-228.391109702468,-208.391109702468,23.25,earlier,T096,closed,False,251.18,244.96,2025-02-11 18:15:00+00:00,-1.080765273311896,1.8247588424437247,False,0.4896886694800484,0.09597338403041843,,2.0013223816268497,信号收盘减2ATR,True,2.628262217166733,0.81450985554771,True,True,-0.33862679080759106,0.8519132250391526,93,1.644486692015213,False,,247.15,-1.0,248.51,248.8,246.42,1.9239543726235728,1.9239543726235728,2025-02-11 17:05:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2025-02-06 06:45:00+00:00"", ""b_time"": ""2025-02-07 14:15:00+00:00"", ""c_time"": ""2025-02-10 08:15:00+00:00"", ""ap"": 266.69, ""bp"": 262.01, ""cp"": 252.56, ""born_time"": ""2025-02-10 10:30:00+00:00"", ""break_time"": ""2025-02-10 17:30:00+00:00"", ""line_at_signal"": 250.82999999999998, ""confirm_two_bar_change_pct"": 0.6981568658740889, ""confirm_last_bar_change_pct"": -0.35529588251549393}]",True,0.3574144486692013,0.007448199358186969,1.0760456273764272,-0.15209125475284874,up_first,True,-0.3155893536121672,-0.006576601560952411,1.0760456273764272,-0.6844106463878328,up_first,True,1.2851711026616028,0.026781823224119483,1.9239543726235728,-0.6844106463878328,up_first,True,-0.6330798479087433,-2.614068441064643,到过1R后回吐,持仓第94根K，最低价246.42触及当时已生效保护价247.15；按初始止损在247.15退出，扣费后净-1.10R。,距V9 37根，较父V9独立模拟入场价+0.49%；初始风险2.08%（2.00个信号ATR），往返成本0.096R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量0.81倍。 原账本最大浮盈1.92R；5分钟审计得到实际止损前浮盈范围1.92–1.92R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘1.64R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场-0.63R，最低到-2.61R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价
19374,2025-03-15 04:30:00+00:00,AAVEUSDT,AAVE,15m,chart,19319.0,55.0,binance_um:AAVEUSDT:15m:box_any:19374,19375,2025-03-15 04:45:00+00:00,176.45,173.8,2.6499999999999773,0.0150184188155283,19384,2025-03-15 07:00:00+00:00,173.8,initial_stop,-0.0150184188155283,-0.0170184188155283,-0.9999999999999996,-1.1331698113207556,False,0.3132075471698187,baseline,closed,0.0150184188155283,-1.1331698113207556,2025-03-15 04:45:00+00:00,earlier,2025-03,True,matched,19994.0,19939.0,2025-03-21 15:30:00+00:00,1.901530864197553,0.0264585432890518,0.0139143380668803,1.901530864197553,2025-03-22 14:30:00+00:00,1.0,earlier,-170.184188155283,-150.184188155283,2.25,earlier,T114,closed,False,171.0,166.41,2025-03-16 10:30:00+00:00,-0.28148148148148056,1.3681917211328969,False,3.1871345029239606,0.13316981132075587,,2.392045977230793,近5根低点减0.2ATR,True,1.1078382377364713,1.9440405725711412,True,True,0.8123929733991494,1.9702991119812967,9,0.018867924528306337,False,,173.8,-1.0,174.55,174.67,173.77,0.31320754716981875,0.31320754716981875,2025-03-15 07:05:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2025-03-12 12:30:00+00:00"", ""b_time"": ""2025-03-14 17:00:00+00:00"", ""c_time"": ""2025-03-14 23:00:00+00:00"", ""ap"": 179.40809834436757, ""bp"": 175.75, ""cp"": 175.57, ""born_time"": ""2025-03-15 01:15:00+00:00"", ""break_time"": ""2025-03-15 04:30:00+00:00"", ""line_at_signal"": 174.94870226742424, ""confirm_two_bar_change_pct"": 0.9266674293559207, ""confirm_last_bar_change_pct"": 0.5069780689262338}]",True,-1.0226415094339634,-0.015358458486823379,0.31320754716981875,-1.2792452830188739,down_first,True,-1.064150943396233,-0.015981864550864255,0.31320754716981875,-1.377358490566041,down_first,True,-0.6641509433962287,-0.009974497024652806,0.31320754716981875,-1.8037735849056762,down_first,True,-0.27547169811320604,-1.8037735849056762,推进不足后止损,持仓第10根K，最低价173.77触及当时已生效保护价173.8；按初始止损在173.8退出，扣费后净-1.13R。,距V9 55根，较父V9独立模拟入场价+3.19%；初始风险1.50%（2.39个信号ATR），往返成本0.133R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量1.94倍。 原账本最大浮盈0.31R；5分钟审计得到实际止损前浮盈范围0.31–0.31R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘0.02R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场-0.28R，最低到-1.80R。,等待超过48根，需检验突破时原启动结构是否已失效；已比V9入场更贵，需评估确认收益能否覆盖追价代价
19788,2025-03-19 12:00:00+00:00,AAVEUSDT,AAVE,15m,htf,19744.0,44.0,binance_um:AAVEUSDT:15m:box_any:19788,19789,2025-03-19 12:15:00+00:00,179.72,174.66,5.060000000000002,0.0281549076340974,19877,2025-03-20 10:15:00+00:00,174.66,initial_stop,-0.0281549076340974,-0.0301549076340974,-0.9999999999999982,-1.071035573122528,False,0.9604743083003976,baseline,closed,0.0281549076340974,-1.071035573122528,2025-03-19 12:15:00+00:00,earlier,2025-03,True,matched,18086.0,18042.0,2025-03-01 18:30:00+00:00,-0.3135643044619444,-0.0062112925028595,0.0198086721430799,-0.3135643044619444,2025-03-02 15:15:00+00:00,1.0,earlier,-301.549076340974,-281.549076340974,22.0,earlier,T124,closed,False,171.44,169.21,2025-03-20 01:30:00+00:00,2.6713542600897053,5.892376681614383,False,4.8296780214652335,0.07103557312252962,,3.5361690335305673,近5根低点减0.2ATR,True,1.4309270716473692,2.7878980563336713,True,True,-0.6010089661731887,3.3146552144490875,88,0.8695652173913051,False,,174.66,-1.0,175.58,175.72,172.65,0.9604743083003975,0.9604743083003975,2025-03-20 10:15:00+00:00,True,False,False,False,"[{""kind"": ""htf"", ""source_tf"": ""1h"", ""a_time"": ""2025-03-10 09:00:00+00:00"", ""b_time"": ""2025-03-17 19:00:00+00:00"", ""c_time"": ""2025-03-19 00:00:00+00:00"", ""ap"": 201.91, ""bp"": 177.14, ""cp"": 173.32, ""born_time"": ""2025-03-19 09:00:00+00:00"", ""break_time"": ""2025-03-19 11:00:00+00:00"", ""line_at_signal"": 171.43455056179772, ""confirm_two_bar_change_pct"": 4.902701132733078, ""confirm_last_bar_change_pct"": 3.2296787469989763}]",True,0.33992094861660044,0.009570442911195132,0.4901185770750966,-0.6442687747035553,neither,True,-0.23320158102766922,-0.0065657689739595515,0.543478260869565,-0.7233201581027658,neither,True,0.5494071146245059,0.015468506565768925,0.9604743083003975,-0.7233201581027658,neither,True,-0.08695652173912995,-1.6403162055335982,推进不足后止损,持仓第89根K，最低价172.65触及当时已生效保护价174.66；按初始止损在174.66退出，扣费后净-1.07R。,距V9 44根，较父V9独立模拟入场价+4.83%；初始风险2.82%（3.54个信号ATR），往返成本0.071R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量2.79倍。 原账本最大浮盈0.96R；5分钟审计得到实际止损前浮盈范围0.96–0.96R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘0.87R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场-0.09R，最低到-1.64R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价
20068,2025-03-22 10:00:00+00:00,AAVEUSDT,AAVE,15m,htf,20003.0,65.0,binance_um:AAVEUSDT:15m:box_any:20068,20069,2025-03-22 10:15:00+00:00,181.87,180.06,1.8100000000000025,0.0099521636333645,20074,2025-03-22 11:30:00+00:00,180.06,initial_stop,-0.0099521636333644,-0.0119521636333644,-0.9999999999999982,-1.200961325966849,False,0.5690607734806629,baseline,closed,0.0099521636333645,-1.200961325966849,2025-03-22 10:15:00+00:00,earlier,2025-03,True,matched,20176.0,20111.0,2025-03-23 13:00:00+00:00,-1.2109942857142872,-0.0114789296934243,0.0094789296934243,-1.2109942857142872,2025-03-23 15:30:00+00:00,0.0,earlier,-119.521636333644,-99.521636333644,1.25,earlier,T126,closed,False,178.44,176.07,2025-03-22 23:45:00+00:00,0.3093333333333361,2.1940928270042104,False,1.9222147500560505,0.2009613259668506,,2.0074646246779295,信号收盘减2ATR,True,0.9016348172463523,1.4645961145194275,True,True,-0.5878211331929855,0.7736931744262945,5,0.314917127071819,False,,180.06,-1.0,181.44,181.44,180.03,0.5690607734806629,0.5690607734806629,2025-03-22 11:35:00+00:00,True,False,False,False,"[{""kind"": ""htf"", ""source_tf"": ""1h"", ""a_time"": ""2025-03-10 09:00:00+00:00"", ""b_time"": ""2025-03-19 23:00:00+00:00"", ""c_time"": ""2025-03-21 01:00:00+00:00"", ""ap"": 201.91, ""bp"": 184.58, ""cp"": 183.12, ""born_time"": ""2025-03-21 10:00:00+00:00"", ""break_time"": ""2025-03-22 09:00:00+00:00"", ""line_at_signal"": 180.13447826086957, ""confirm_two_bar_change_pct"": 1.4574178116482095, ""confirm_last_bar_change_pct"": 0.9017481743748501}]",True,-0.23756906077348414,-0.0023643261670424076,0.5690607734806629,-1.0165745856353596,down_first,True,-1.1104972375690543,-0.01105185022268651,0.5690607734806629,-1.4696132596685045,down_first,True,-0.13812154696132578,-0.0013746082366525858,0.5690607734806629,-1.5359116022099435,down_first,True,0.5690607734806629,-1.5359116022099435,推进不足后止损,持仓第6根K，最低价180.03触及当时已生效保护价180.06；按初始止损在180.06退出，扣费后净-1.20R。,距V9 65根，较父V9独立模拟入场价+1.92%；初始风险1.00%（2.01个信号ATR），往返成本0.201R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量1.46倍。 原账本最大浮盈0.57R；5分钟审计得到实际止损前浮盈范围0.57–0.57R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘0.31R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场+0.57R，最低到-1.54R。,等待超过48根，需检验突破时原启动结构是否已失效；已比V9入场更贵，需评估确认收益能否覆盖追价代价
22104,2025-04-12 15:00:00+00:00,AAVEUSDT,AAVE,15m,htf,22089.0,15.0,binance_um:AAVEUSDT:15m:box_any:22104,22105,2025-04-12 15:15:00+00:00,146.73,143.55,3.1799999999999784,0.0216724596197095,22157,2025-04-13 04:15:00+00:00,143.55,initial_stop,-0.0216724596197095,-0.0236724596197095,-1.0000000000000009,-1.0922830188679258,False,1.0723270440251635,baseline,closed,0.0216724596197095,-1.0922830188679258,2025-04-12 15:15:00+00:00,earlier,2025-04,True,matched,22542.0,22527.0,2025-04-17 04:30:00+00:00,0.2307560975609724,0.0027871556930327,0.0120783620562673,0.2307560975609724,2025-04-17 10:15:00+00:00,1.0,earlier,-236.724596197095,-216.724596197095,13.0,earlier,T133,closed,False,139.96,137.95000000000002,2025-04-13 01:45:00+00:00,2.8458109452736515,5.064676616915435,False,4.8370963132323475,0.09228301886792516,,2.5296369586853396,近5根低点减0.2ATR,True,1.25709738272192,1.8936244398182807,True,True,-0.4613803257979681,3.081275757828803,52,0.9371069182390058,False,,143.55,-1.0,144.79,144.79,143.3,1.0723270440251635,1.0723270440251635,2025-04-13 04:15:00+00:00,True,False,False,False,"[{""kind"": ""htf"", ""source_tf"": ""1h"", ""a_time"": ""2025-03-29 08:00:00+00:00"", ""b_time"": ""2025-04-01 15:00:00+00:00"", ""c_time"": ""2025-04-02 20:00:00+00:00"", ""ap"": 180.61, ""bp"": 171.43, ""cp"": 168.92, ""born_time"": ""2025-04-03 05:00:00+00:00"", ""break_time"": ""2025-04-12 14:00:00+00:00"", ""line_at_signal"": 140.7525316455696, ""confirm_two_bar_change_pct"": 4.164604397935356, ""confirm_last_bar_change_pct"": 2.1211701095244617}]",True,0.18238993710692342,0.003952838546991133,0.8647798742138424,-0.10377358490565608,neither,True,0.745283018867931,0.016152116131670446,1.0188679245283117,-0.10377358490565608,up_first,True,-0.3176100628930811,-0.006883391262863747,1.0723270440251635,-0.682389937106919,up_first,True,-0.2610062893081729,-2.1855345911949797,到过1R后回吐,持仓第53根K，最低价143.3触及当时已生效保护价143.55；按初始止损在143.55退出，扣费后净-1.09R。,距V9 15根，较父V9独立模拟入场价+4.84%；初始风险2.17%（2.53个信号ATR），往返成本0.092R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量1.89倍。 原账本最大浮盈1.07R；5分钟审计得到实际止损前浮盈范围1.07–1.07R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘0.94R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场-0.26R，最低到-2.19R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价
22596,2025-04-17 18:00:00+00:00,AAVEUSDT,AAVE,15m,htf,22590.0,6.0,binance_um:AAVEUSDT:15m:box_any:22596,22597,2025-04-17 18:15:00+00:00,140.94,138.86,2.079999999999984,0.0147580530722292,22600,2025-04-17 19:00:00+00:00,138.86,initial_stop,-0.0147580530722292,-0.0167580530722292,-1.0000000000000009,-1.1355192307692326,False,0.2740384615384603,baseline,closed,0.0147580530722292,-1.1355192307692326,2025-04-17 18:15:00+00:00,earlier,2025-04,True,matched,22255.0,22249.0,2025-04-14 04:45:00+00:00,-1.1055202952029506,-0.0209536998181562,0.0189536998181562,-1.1055202952029506,2025-04-14 06:00:00+00:00,1.0,earlier,-167.580530722292,-147.580530722292,0.75,earlier,T141,closed,False,139.09,136.38,2025-04-21 14:00:00+00:00,1.1814833948339447,2.542435424354231,False,1.3300740527715904,0.1355192307692318,,1.9943164283078285,信号收盘减2ATR,True,1.0429638799921324,1.1004218976417333,True,True,0.3451701510532665,1.946662358157619,3,-0.1923076923076965,False,,138.86,-1.0,139.04,139.34,138.37,0.27403846153846034,0.27403846153846034,2025-04-17 19:05:00+00:00,True,False,False,False,"[{""kind"": ""htf"", ""source_tf"": ""1h"", ""a_time"": ""2025-03-28 01:00:00+00:00"", ""b_time"": ""2025-04-12 22:00:00+00:00"", ""c_time"": ""2025-04-17 07:00:00+00:00"", ""ap"": 186.88196218303662, ""bp"": 150.14, ""cp"": 140.02, ""born_time"": ""2025-04-17 16:00:00+00:00"", ""break_time"": ""2025-04-17 17:00:00+00:00"", ""line_at_signal"": 138.9534708314114, ""confirm_two_bar_change_pct"": 2.4710255849551777, ""confirm_last_bar_change_pct"": 0.5507474429583104}]",True,-1.2884615384615516,-0.01901518376614164,0.27403846153846034,-2.004807692307702,down_first,True,-1.1298076923076983,-0.01667376188448977,0.27403846153846034,-2.004807692307702,down_first,True,-0.9086538461538466,-0.013409961685823646,0.27403846153846034,-2.004807692307702,down_first,True,-0.6971153846153845,-2.004807692307702,推进不足后止损,持仓第4根K，最低价138.37触及当时已生效保护价138.86；按初始止损在138.86退出，扣费后净-1.14R。,距V9 6根，较父V9独立模拟入场价+1.33%；初始风险1.48%（1.99个信号ATR），往返成本0.136R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量1.10倍。 原账本最大浮盈0.27R；5分钟审计得到实际止损前浮盈范围0.27–0.27R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘-0.19R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场-0.70R，最低到-2.00R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价
25921,2025-05-22 09:15:00+00:00,AAVEUSDT,AAVE,15m,chart,25920.0,1.0,binance_um:AAVEUSDT:15m:box_any:25921,25922,2025-05-22 09:30:00+00:00,259.55,253.05,6.5,0.0250433442496628,25924,2025-05-22 10:00:00+00:00,253.05,initial_stop,-0.0250433442496629,-0.0270433442496629,-1.000000000000002,-1.0798615384615404,False,0.0538461538461485,baseline,closed,0.0250433442496628,-1.0798615384615404,2025-05-22 09:30:00+00:00,earlier,2025-05,True,matched,24543.0,24542.0,2025-05-08 00:45:00+00:00,9.625190476190433,0.1851422028852758,0.0192351728875659,9.625190476190433,2025-05-09 09:15:00+00:00,1.0,earlier,-270.43344249662897,-250.433442496629,0.5,earlier,T173,closed,False,257.19,251.61,2025-05-22 11:00:00+00:00,-1.0921827956989274,0.4856630824372737,False,0.9176095493603986,0.07986153846153847,,2.9292326239386783,近5根低点减0.2ATR,True,2.2190112000254962,2.2836667688132035,True,True,1.0635367680762033,2.390024805291551,2,-0.5461538461538479,False,,253.05,-1.0,254.74,254.92,252.67,0.053846153846148596,0.053846153846148596,2025-05-22 10:05:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2025-05-20 16:00:00+00:00"", ""b_time"": ""2025-05-21 06:15:00+00:00"", ""c_time"": ""2025-05-22 03:45:00+00:00"", ""ap"": 265.4, ""bp"": 261.96, ""cp"": 257.0, ""born_time"": ""2025-05-22 06:00:00+00:00"", ""break_time"": ""2025-05-22 09:15:00+00:00"", ""line_at_signal"": 255.44210526315788, ""confirm_two_bar_change_pct"": 1.9682564626384957, ""confirm_last_bar_change_pct"": 0.921533556264098}]",True,-0.5815384615384617,-0.014563667886727028,0.053846153846148596,-1.2815384615384635,down_first,True,-0.38461538461538464,-0.009632055480639612,0.053846153846148596,-1.2815384615384635,down_first,True,-0.7676923076923091,-0.019225582739356595,0.053846153846148596,-1.2815384615384635,down_first,True,-0.08153846153846608,-1.2815384615384635,前三根止损,持仓第3根K，最低价252.67触及当时已生效保护价253.05；按初始止损在253.05退出，扣费后净-1.08R。,距V9 1根，较父V9独立模拟入场价+0.92%；初始风险2.50%（2.93个信号ATR），往返成本0.080R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量2.28倍。 原账本最大浮盈0.05R；5分钟审计得到实际止损前浮盈范围0.05–0.05R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘-0.55R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场-0.08R，最低到-1.28R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价
25989,2025-05-23 02:15:00+00:00,AAVEUSDT,AAVE,15m,chart,25989.0,0.0,binance_um:AAVEUSDT:15m:box_any:25989,25990,2025-05-23 02:30:00+00:00,262.9,254.33,8.569999999999965,0.0325979459870671,26005,2025-05-23 06:15:00+00:00,254.33,initial_stop,-0.0325979459870672,-0.0345979459870672,-1.0000000000000009,-1.0613535589264889,False,0.1388564760793468,baseline,closed,0.0325979459870671,-1.0613535589264889,2025-05-23 02:30:00+00:00,earlier,2025-05,True,matched,26646.0,26646.0,2025-05-29 22:30:00+00:00,-1.164221498371334,-0.014178673437004,0.012178673437004,-1.164221498371334,2025-05-29 23:45:00+00:00,1.0,earlier,-345.979459870672,-325.97945987067203,3.75,earlier,T174,closed,False,262.9,254.33,2025-05-23 06:15:00+00:00,-1.0613535589264889,0.13885647607934687,False,0.0,0.06135355892648799,,4.36987990695056,近5根低点减0.2ATR,True,1.9611522930799214,3.93365990532949,True,True,1.5552081349124052,2.925635534791303,15,-0.07117852975495441,False,,254.33,-1.0,255.86,256.46,254.24,0.13885647607934687,0.13885647607934687,2025-05-23 06:25:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2025-05-20 16:00:00+00:00"", ""b_time"": ""2025-05-22 09:30:00+00:00"", ""c_time"": ""2025-05-22 15:30:00+00:00"", ""ap"": 265.4, ""bp"": 259.9, ""cp"": 258.72, ""born_time"": ""2025-05-22 17:45:00+00:00"", ""break_time"": ""2025-05-23 02:15:00+00:00"", ""line_at_signal"": 257.6801204819277, ""confirm_two_bar_change_pct"": 2.140803481233977, ""confirm_last_bar_change_pct"": 1.173799261083741}]",True,-0.6756126021003486,-0.02202358311144903,0.13885647607934687,-0.7759626604434078,neither,True,-0.9089848308051337,-0.029631038417649136,0.13885647607934687,-1.0898483080513435,down_first,True,-0.21236872812135363,-0.006922784328642018,0.13885647607934687,-2.7771295215869407,down_first,True,0.010501750291719044,-2.7771295215869407,推进不足后止损,持仓第16根K，最低价254.24触及当时已生效保护价254.33；按初始止损在254.33退出，扣费后净-1.06R。,距V9 0根，较父V9独立模拟入场价+0.00%；初始风险3.26%（4.37个信号ATR），往返成本0.061R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量3.93倍。 原账本最大浮盈0.14R；5分钟审计得到实际止损前浮盈范围0.14–0.14R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘-0.07R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场+0.01R，最低到-2.78R。,当前事实不足以提出特定改法；先保留原规则作为对照。
26118,2025-05-24 10:30:00+00:00,AAVEUSDT,AAVE,15m,chart,26035.0,83.0,binance_um:AAVEUSDT:15m:box_any:26118,26119,2025-05-24 10:45:00+00:00,265.7,259.64,6.060000000000002,0.0228076778321415,26167,2025-05-24 22:45:00+00:00,259.64,initial_stop,-0.0228076778321415,-0.0248076778321415,-1.000000000000001,-1.0876897689768987,False,1.841584158415845,baseline,closed,0.0228076778321415,-1.0876897689768987,2025-05-24 10:45:00+00:00,earlier,2025-05,True,matched,24940.0,24857.0,2025-05-12 04:00:00+00:00,-1.131459940652818,-0.0172137601011239,0.0152137601011239,-1.131459940652818,2025-05-12 15:45:00+00:00,1.0,earlier,-248.076778321415,-228.076778321415,12.0,earlier,T175,closed,False,260.71,244.6,2025-05-25 01:00:00+00:00,-0.169548106765983,1.0024829298572346,False,1.914004065820274,0.08768976897689765,,2.704630607866198,近5根低点减0.2ATR,True,2.2406017229765074,3.5640657614853986,True,True,1.5129864291528665,2.461388700987164,48,1.6567656765676595,False,,259.64,-1.0,260.96,261.96,259.62,1.841584158415845,1.841584158415845,2025-05-24 22:55:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2025-05-20 05:15:00+00:00"", ""b_time"": ""2025-05-23 02:30:00+00:00"", ""c_time"": ""2025-05-23 14:00:00+00:00"", ""ap"": 270.49, ""bp"": 264.09, ""cp"": 262.99, ""born_time"": ""2025-05-23 16:15:00+00:00"", ""break_time"": ""2025-05-24 10:30:00+00:00"", ""line_at_signal"": 261.1325992779783, ""confirm_two_bar_change_pct"": 1.8670449317589322, ""confirm_last_bar_change_pct"": 1.276871474310104}]",True,0.1551155115511547,0.0035378246142265812,0.42574257425742296,-0.6501650165016496,neither,True,0.8580858085808559,0.019570944674444757,1.3531353135313509,-0.6501650165016496,up_first,True,-0.7805280528052738,-0.017802032367331466,1.841584158415845,-0.8745874587458762,up_first,True,0.8085808580858139,-1.5627062706270571,到过1R后回吐,持仓第49根K，最低价259.62触及当时已生效保护价259.64；按初始止损在259.64退出，扣费后净-1.09R。,距V9 83根，较父V9独立模拟入场价+1.91%；初始风险2.28%（2.70个信号ATR），往返成本0.088R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量3.56倍。 原账本最大浮盈1.84R；5分钟审计得到实际止损前浮盈范围1.84–1.84R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘1.66R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场+0.81R，最低到-1.56R。,等待超过48根，需检验突破时原启动结构是否已失效；已比V9入场更贵，需评估确认收益能否覆盖追价代价
