event_id,mother_decision_time,baseline_net_bp,baseline_exit_time,baseline_exit_reason,baseline_mfe_r,baseline_hold_minutes,candidate_net_bp,candidate_exit_time,candidate_exit_reason,candidate_mfe_r,candidate_hold_minutes,delta_net_bp,exit_delay_minutes,outcome_transition,baseline_confirmed_full,candidate_risk_reduced,candidate_profitable_partial,candidate_risk_realised_net_bp,candidate_remainder_net_bp,recovered_winner,newly_unknown
2023-06-12T08:00:00+00:00_L::control0,2023-06-09 09:00:00+00:00,-35.725866986938904,2023-06-09 11:25:00+00:00,fast_failed_launch,0.3472761731106629,145.0,-37.077015463143674,2023-06-09 15:00:00+00:00,transition_colour_exit,1.0247493632773812,360.0,-1.35114847620477,215.0,loss_to_loss,True,True,False,-17.862933493469452,-19.214081969674222,False,False
2023-06-12T08:00:00+00:00_L::control1,2023-06-13 11:00:00+00:00,-41.793072861506936,2023-06-13 11:45:00+00:00,fast_failed_launch,0.46933665421933757,45.0,-56.760964042235166,2023-06-13 13:00:00+00:00,hard_stop,2.105732484836062,120.0,-14.96789118072823,75.0,loss_to_loss,True,True,False,-20.896536430753468,-35.8644276114817,False,False
2023-06-12T08:00:00+00:00_L::control2,2023-06-09 11:00:00+00:00,-31.789663393846098,2023-06-09 11:25:00+00:00,fast_failed_launch,0.04028591935371247,25.0,-33.14134454728068,2023-06-09 15:00:00+00:00,transition_colour_exit,1.1526249148420185,240.0,-1.3516811534345834,215.0,loss_to_loss,True,True,False,-15.894831696923049,-17.24651285035763,False,False
2023-06-18T14:00:00+00:00_L::control0,2023-06-18 12:00:00+00:00,-10.868027909116655,2023-06-18 13:15:00+00:00,transition_colour_exit,0.902000040831046,75.0,-10.868027909116655,2023-06-18 13:15:00+00:00,transition_colour_exit,0.902000040831046,75.0,0.0,0.0,loss_to_loss,False,False,False,0.0,,False,False
2023-06-18T14:00:00+00:00_L::control1,2023-06-03 13:00:00+00:00,-24.895915775524102,2023-06-03 13:20:00+00:00,fast_failed_launch,0.06006652186713145,20.0,-23.736356776057868,2023-06-03 13:30:00+00:00,transition_colour_exit,0.06006652186713145,30.0,1.1595589994662348,10.0,loss_to_loss,True,True,False,-12.447957887762051,-11.288398888295818,False,False
2023-06-18T14:00:00+00:00_L::control2,2023-06-09 14:00:00+00:00,-16.584148195416756,2023-06-09 14:15:00+00:00,fast_failed_launch,0.2723468253313144,15.0,-26.850472025675195,2023-06-09 15:00:00+00:00,transition_colour_exit,0.6970232309326859,60.0,-10.26632383025844,45.0,loss_to_loss,True,True,False,-8.292074097708378,-18.55839792796682,False,False
2023-07-02T17:00:00+00:00_S::control0,2023-07-27 18:00:00+00:00,-2.3793670942378817,2023-07-27 21:20:00+00:00,fast_failed_launch,1.226281715170498,200.0,-13.738687724748607,2023-07-28 00:30:00+00:00,transition_colour_exit,1.226281715170498,390.0,-11.359320630510725,190.0,loss_to_loss,True,True,False,-1.1896835471189409,-12.549004177629666,False,False
2023-07-02T17:00:00+00:00_S::control1,2023-07-04 20:00:00+00:00,-55.277217692681035,2023-07-04 21:30:00+00:00,fast_failed_launch,0.15605584499931807,90.0,-59.98410407919295,2023-07-05 02:30:00+00:00,transition_colour_exit,0.15605584499931807,390.0,-4.706886386511918,300.0,loss_to_loss,True,True,False,-27.638608846340517,-32.345495232852436,False,False
2023-07-02T17:00:00+00:00_S::control2,2023-07-08 21:00:00+00:00,-33.63116262872494,2023-07-08 21:30:00+00:00,fast_failed_launch,0.08671636926612236,30.0,-38.738702883770294,2023-07-08 23:00:00+00:00,transition_colour_exit,0.08671636926612236,120.0,-5.1075402550453575,90.0,loss_to_loss,True,True,False,-16.81558131436247,-21.923121569407826,False,False
2023-07-13T13:00:00+00:00_L::control0,2023-07-31 12:00:00+00:00,-19.353959041004103,2023-07-31 12:30:00+00:00,transition_colour_exit,0.05803236700630599,30.0,-19.353959041004103,2023-07-31 12:30:00+00:00,transition_colour_exit,0.05803236700630599,30.0,0.0,0.0,loss_to_loss,False,False,False,0.0,,False,False
2023-07-13T13:00:00+00:00_L::control1,2023-07-09 15:00:00+00:00,-31.373938844473752,2023-07-09 16:25:00+00:00,fast_failed_launch,0.472636783775361,85.0,-34.17621363224264,2023-07-09 17:15:00+00:00,transition_colour_exit,0.472636783775361,135.0,-2.8022747877688907,50.0,loss_to_loss,True,True,False,-15.686969422236876,-18.48924421000577,False,False
2023-07-13T13:00:00+00:00_L::control2,2023-07-27 12:00:00+00:00,-25.964079972890545,2023-07-27 12:10:00+00:00,fast_failed_launch,0.0007610189055406395,10.0,-30.521856997627925,2023-07-27 13:30:00+00:00,transition_colour_exit,0.0007610189055406395,90.0,-4.55777702473738,80.0,loss_to_loss,True,True,False,-12.982039986445272,-17.539817011182652,False,False
2023-07-17T22:00:00+00:00_S::control0,2023-07-31 22:00:00+00:00,-20.410385488769116,2023-07-31 23:50:00+00:00,fast_failed_launch,0.5625886920427658,110.0,-19.076632650269488,2023-08-01 00:00:00+00:00,transition_colour_exit,0.5625886920427658,120.0,1.3337528384996276,10.0,loss_to_loss,True,True,False,-10.205192744384558,-8.871439905884928,False,False
2023-07-17T22:00:00+00:00_S::control1,2023-07-12 23:00:00+00:00,-26.48721984759973,2023-07-13 01:55:00+00:00,fast_failed_launch,0.44403453931508424,175.0,-22.864914348939983,2023-07-13 06:30:00+00:00,transition_colour_exit,0.7293900690851242,450.0,3.6223054986597454,275.0,loss_to_loss,True,True,False,-13.243609923799864,-9.621304425140119,False,False
2023-07-17T22:00:00+00:00_S::control2,2023-07-07 22:00:00+00:00,-14.28901543286341,2023-07-08 01:45:00+00:00,transition_colour_exit,0.20081339582154137,225.0,-14.28901543286341,2023-07-08 01:45:00+00:00,transition_colour_exit,0.20081339582154137,225.0,0.0,0.0,loss_to_loss,False,False,False,0.0,,False,False
2023-07-18T02:00:00+00:00_S::control0,2023-07-25 01:00:00+00:00,-37.75942675181115,2023-07-25 02:40:00+00:00,fast_failed_launch,0.6422630243648779,100.0,-37.22698745847832,2023-07-25 02:45:00+00:00,transition_colour_exit,0.6422630243648779,105.0,0.5324392933328284,5.0,loss_to_loss,True,True,False,-18.879713375905574,-18.34727408257275,False,False
2023-07-18T02:00:00+00:00_S::control1,2023-07-21 01:00:00+00:00,-56.28726056538634,2023-07-21 01:25:00+00:00,hard_stop,0.27291350660453445,25.0,-56.28726056538634,2023-07-21 01:25:00+00:00,hard_stop,0.27291350660453445,25.0,0.0,0.0,loss_to_loss,False,False,False,0.0,,False,False
2023-07-18T02:00:00+00:00_S::control2,2023-07-25 02:00:00+00:00,-46.81794739556473,2023-07-25 02:40:00+00:00,fast_failed_launch,0.19231914172887732,40.0,-46.28502664603747,2023-07-25 02:45:00+00:00,transition_colour_exit,0.19231914172887732,45.0,0.532920749527257,5.0,loss_to_loss,True,True,False,-23.408973697782365,-22.87605294825511,False,False
2023-07-19T14:00:00+00:00_S::control0,2023-07-19 17:00:00+00:00,-50.997953533164804,2023-07-19 17:15:00+00:00,fast_failed_launch,0.09668372968542945,15.0,-46.40009095408157,2023-07-19 17:30:00+00:00,transition_colour_exit,0.09668372968542945,30.0,4.597862579083234,15.0,loss_to_loss,True,True,False,-25.498976766582402,-20.901114187499168,False,False
2023-07-19T14:00:00+00:00_S::control1,2023-07-18 13:00:00+00:00,-59.78312322696524,2023-07-18 14:20:00+00:00,fast_failed_launch,0.4378937011774513,80.0,-78.76203106603126,2023-07-18 14:25:00+00:00,hard_stop,0.4378937011774513,85.0,-18.978907839066018,5.0,loss_to_loss,True,True,False,-29.89156161348262,-48.87046945254864,False,False
2023-07-19T14:00:00+00:00_S::control2,2023-07-18 12:00:00+00:00,-25.654424336107013,2023-07-18 14:20:00+00:00,fast_failed_launch,0.8940562344054239,140.0,-19.09663043150953,2023-07-18 18:45:00+00:00,transition_colour_exit,1.7497957730506122,405.0,6.557793904597482,265.0,loss_to_loss,True,True,False,-12.827212168053507,-6.269418263456024,False,False
2023-07-23T04:00:00+00:00_L::control0,2023-07-24 00:00:00+00:00,-44.56634908815203,2023-07-24 01:00:00+00:00,transition_colour_exit,0.22775769731462323,60.0,-44.56634908815203,2023-07-24 01:00:00+00:00,transition_colour_exit,0.22775769731462323,60.0,0.0,0.0,loss_to_loss,False,False,False,0.0,,False,False
2023-07-23T04:00:00+00:00_L::control1,2023-07-04 02:00:00+00:00,-46.18269704157902,2023-07-04 04:00:00+00:00,fast_failed_launch,0.3372347883018936,120.0,-52.90408192984987,2023-07-04 04:15:00+00:00,hard_stop,0.3372347883018936,135.0,-6.721384888270855,15.0,loss_to_loss,True,True,False,-23.09134852078951,-29.812733409060364,False,False
2023-07-23T04:00:00+00:00_L::control2,2023-07-09 02:00:00+00:00,-36.814701984134835,2023-07-09 02:40:00+00:00,fast_failed_launch,0.5123388660673435,40.0,-40.215933386643194,2023-07-09 06:05:00+00:00,hard_stop,0.5123388660673435,245.0,-3.4012314025083583,205.0,loss_to_loss,True,True,False,-18.407350992067418,-21.808582394575772,False,False
2023-07-24T02:00:00+00:00_S::control0,2023-07-30 03:00:00+00:00,-23.00183521289152,2023-07-30 04:25:00+00:00,fast_failed_launch,0.03387614420909368,85.0,-21.210967614291466,2023-07-30 12:00:00+00:00,transition_colour_exit,2.20678882276154,540.0,1.7908675986000553,455.0,loss_to_loss,True,True,False,-11.50091760644576,-9.710050007845705,False,False
2023-07-24T02:00:00+00:00_S::control1,2023-07-30 04:00:00+00:00,-21.466580718215276,2023-07-30 04:25:00+00:00,fast_failed_launch,0.05830246323194858,25.0,-19.675987980859418,2023-07-30 12:00:00+00:00,transition_colour_exit,2.425889448387157,480.0,1.7905927373558583,455.0,loss_to_loss,True,True,False,-10.733290359107638,-8.942697621751778,False,False
2023-07-24T02:00:00+00:00_S::control2,2023-07-05 02:00:00+00:00,-35.491288180179595,2023-07-05 02:15:00+00:00,fast_failed_launch,0.0426459081970495,15.0,-35.11780848610818,2023-07-05 02:30:00+00:00,transition_colour_exit,0.0426459081970495,30.0,0.37347969407141335,15.0,loss_to_loss,True,True,False,-17.745644090089797,-17.37216439601838,False,False
2023-07-26T02:00:00+00:00_L::control0,2023-07-29 01:00:00+00:00,-5.882160370473937,2023-07-29 05:25:00+00:00,fast_failed_launch,0.6339190632337157,265.0,-12.003300982792604,2023-07-29 06:45:00+00:00,transition_colour_exit,0.6339190632337157,345.0,-6.121140612318667,80.0,loss_to_loss,True,True,False,-2.9410801852369683,-9.062220797555636,False,False
2023-07-26T02:00:00+00:00_L::control1,2023-07-29 03:00:00+00:00,-23.37010951153837,2023-07-29 05:25:00+00:00,fast_failed_launch,0.26599408851646406,145.0,-29.480560595590262,2023-07-29 06:45:00+00:00,transition_colour_exit,0.26599408851646406,225.0,-6.110451084051892,80.0,loss_to_loss,True,True,False,-11.685054755769185,-17.795505839821075,False,False
2023-07-26T02:00:00+00:00_L::control2,2023-07-29 02:00:00+00:00,-23.063829787234045,2023-07-29 05:25:00+00:00,fast_failed_launch,0.26081328251448627,205.0,-29.174468085106383,2023-07-29 06:45:00+00:00,transition_colour_exit,0.26081328251448627,285.0,-6.110638297872338,80.0,loss_to_loss,True,True,False,-11.531914893617023,-17.642553191489363,False,False
2023-07-26T12:00:00+00:00_L::control0,2023-07-31 13:00:00+00:00,-39.471377607186426,2023-07-31 13:35:00+00:00,hard_stop,0.0,35.0,-39.471377607186426,2023-07-31 13:35:00+00:00,hard_stop,0.0,35.0,0.0,0.0,loss_to_loss,False,False,False,0.0,,False,False
2023-07-26T12:00:00+00:00_L::control1,2023-07-01 17:00:00+00:00,-20.0,2023-07-01 18:00:00+00:00,fast_failed_launch,0.26476132000406305,60.0,-20.228965436031963,2023-07-01 22:45:00+00:00,transition_colour_exit,0.6231927099012509,345.0,-0.22896543603196307,285.0,loss_to_loss,True,True,False,-10.0,-10.228965436031965,False,False
2023-07-26T12:00:00+00:00_L::control2,2023-07-03 13:00:00+00:00,136.27140760071768,2023-07-04 04:30:00+00:00,transition_colour_exit,9.115082554546246,930.0,136.27140760071768,2023-07-04 04:30:00+00:00,transition_colour_exit,9.115082554546246,930.0,0.0,0.0,win_to_win,False,False,True,0.0,,False,False
2023-07-28T14:00:00+00:00_L::control0,2023-07-16 12:00:00+00:00,-19.669999669999672,2023-07-16 12:35:00+00:00,fast_failed_launch,0.22122547837512804,35.0,-18.696498696498697,2023-07-16 18:45:00+00:00,transition_colour_exit,0.8489302910004491,405.0,0.9735009735009754,370.0,loss_to_loss,True,True,False,-9.834999834999836,-8.86149886149886,False,False
2023-07-28T14:00:00+00:00_L::control1,2023-07-23 13:00:00+00:00,-30.3926830164846,2023-07-23 13:10:00+00:00,fast_failed_launch,0.0007234365466576831,10.0,-30.225598080528254,2023-07-23 13:15:00+00:00,transition_colour_exit,0.0007234365466576831,15.0,0.16708493595634621,5.0,loss_to_loss,True,True,False,-15.1963415082423,-15.029256572285954,False,False
2023-07-28T14:00:00+00:00_L::control2,2023-07-23 17:00:00+00:00,-4.176686985491989,2023-07-23 21:45:00+00:00,transition_colour_exit,3.082864370580646,285.0,-4.176686985491989,2023-07-23 21:45:00+00:00,transition_colour_exit,3.082864370580646,285.0,0.0,0.0,loss_to_loss,False,False,True,0.0,,False,False
2023-07-30T13:00:00+00:00_S::control0,2023-07-15 17:00:00+00:00,-27.826328164214196,2023-07-15 17:25:00+00:00,fast_failed_launch,0.018812991216577285,25.0,-31.921115895701792,2023-07-15 18:45:00+00:00,transition_colour_exit,0.25679733010630734,105.0,-4.094787731487596,80.0,loss_to_loss,True,True,False,-13.913164082107098,-18.007951813594694,False,False
2023-07-30T13:00:00+00:00_S::control1,2023-07-21 12:00:00+00:00,-28.66265990665816,2023-07-21 12:10:00+00:00,fast_failed_launch,0.0009173504543056067,10.0,-33.312963771278916,2023-07-21 12:30:00+00:00,transition_colour_exit,0.0009173504543056067,30.0,-4.650303864620756,20.0,loss_to_loss,True,True,False,-14.33132995332908,-18.981633817949838,False,False
2023-07-30T13:00:00+00:00_S::control2,2023-07-25 17:00:00+00:00,-55.482339014127895,2023-07-25 18:40:00+00:00,hard_stop,0.42139791854871356,100.0,-55.482339014127895,2023-07-25 18:40:00+00:00,hard_stop,0.42139791854871356,100.0,0.0,0.0,loss_to_loss,False,False,False,0.0,,False,False
2023-08-06T12:00:00+00:00_S::control0,2023-08-13 13:00:00+00:00,-17.75481948408473,2023-08-13 14:45:00+00:00,fast_failed_launch,1.0740847363707549,105.0,-23.042213446117877,2023-08-13 17:25:00+00:00,hard_stop,2.6995057442626345,265.0,-5.287393962033146,160.0,loss_to_loss,True,True,False,-8.877409742042365,-14.164803704075513,False,False
2023-08-06T12:00:00+00:00_S::control1,2023-08-13 12:00:00+00:00,-21.93983120065342,2023-08-13 14:45:00+00:00,fast_failed_launch,0.6045240057130905,165.0,-25.107652499794614,2023-08-13 17:25:00+00:00,hard_stop,2.2124756127457292,325.0,-3.1678212991411954,160.0,loss_to_loss,True,True,False,-10.96991560032671,-14.137736899467905,False,False
2023-08-06T12:00:00+00:00_S::control2,2023-08-06 15:00:00+00:00,-23.512396694214875,2023-08-06 15:15:00+00:00,fast_failed_launch,0.13129360206928736,15.0,-28.444255950173897,2023-08-06 16:50:00+00:00,hard_stop,1.068369507034702,110.0,-4.931859255959022,95.0,loss_to_loss,True,True,False,-11.756198347107437,-16.68805760306646,False,False
2023-08-11T15:00:00+00:00_S::control0,2023-08-13 15:00:00+00:00,-21.0214191597806,2023-08-13 17:15:00+00:00,fast_failed_launch,1.0128913704605664,135.0,-27.351153516829925,2023-08-13 17:25:00+00:00,hard_stop,1.0128913704605664,145.0,-6.329734357049325,10.0,loss_to_loss,True,True,False,-10.5107095798903,-16.840443936939625,False,False
2023-08-11T15:00:00+00:00_S::control1,2023-08-13 14:00:00+00:00,-24.902077595803277,2023-08-13 14:45:00+00:00,fast_failed_launch,0.1270569978991462,45.0,-29.41718279879627,2023-08-13 17:25:00+00:00,hard_stop,1.1019751163943283,205.0,-4.5151052029929915,160.0,loss_to_loss,True,True,False,-12.451038797901639,-16.966144000894626,False,False
2023-08-11T15:00:00+00:00_S::control2,2023-08-05 17:00:00+00:00,-30.574902690227688,2023-08-05 17:25:00+00:00,fast_failed_launch,0.005250011621264969,25.0,-30.592125658778546,2023-08-05 17:30:00+00:00,transition_colour_exit,0.005250011621264969,30.0,-0.017222968550857587,5.0,loss_to_loss,True,True,False,-15.287451345113844,-15.304674313664702,False,False
2023-08-12T01:00:00+00:00_S::control0,2023-08-28 04:00:00+00:00,-4.316740342110322,2023-08-28 08:50:00+00:00,fast_failed_launch,3.2027749548654962,290.0,-10.4478185662118,2023-08-28 12:00:00+00:00,transition_colour_exit,3.385790666572128,480.0,-6.131078224101479,190.0,loss_to_loss,True,True,False,-2.158370171055161,-8.28944839515664,False,False
2023-08-12T01:00:00+00:00_S::control1,2023-08-11 02:00:00+00:00,-12.666605555046292,2023-08-11 04:35:00+00:00,fast_failed_launch,1.3483160480565077,155.0,-17.725289686056026,2023-08-11 06:00:00+00:00,transition_colour_exit,1.3483160480565077,240.0,-5.058684131009734,85.0,loss_to_loss,True,True,False,-6.333302777523146,-11.391986908532878,False,False
2023-08-12T01:00:00+00:00_S::control2,2023-08-06 01:00:00+00:00,-23.956512764053954,2023-08-06 02:30:00+00:00,transition_colour_exit,0.7910738791213096,90.0,-23.956512764053954,2023-08-06 02:30:00+00:00,transition_colour_exit,0.7910738791213096,90.0,0.0,0.0,loss_to_loss,False,False,False,0.0,,False,False
2023-08-23T10:00:00+00:00_S::control0,2023-08-17 09:00:00+00:00,-43.26534783281931,2023-08-17 09:50:00+00:00,hard_stop,0.5869298666196461,50.0,-43.26534783281931,2023-08-17 09:50:00+00:00,hard_stop,0.5869298666196461,50.0,0.0,0.0,loss_to_loss,False,False,False,0.0,,False,False
2023-08-23T10:00:00+00:00_S::control1,2023-08-17 10:00:00+00:00,-22.86713286713287,2023-08-17 10:30:00+00:00,fast_failed_launch,0.40243652254873913,30.0,353.51398601398597,2023-08-18 07:30:00+00:00,transition_colour_exit,67.84748174535002,1290.0,376.3811188811188,1260.0,loss_to_win,True,True,False,-11.433566433566435,364.9475524475524,True,False
2023-08-23T10:00:00+00:00_S::control2,2023-08-17 11:00:00+00:00,363.72891329933265,2023-08-18 07:30:00+00:00,transition_colour_exit,66.85851016273853,1230.0,363.72891329933265,2023-08-18 07:30:00+00:00,transition_colour_exit,66.85851016273853,1230.0,0.0,0.0,win_to_win,False,False,True,0.0,,False,False
2023-08-29T06:00:00+00:00_S::control0,2023-08-29 09:00:00+00:00,-36.063483503149136,2023-08-29 11:05:00+00:00,fast_failed_launch,0.7243928912889406,125.0,-38.10891467675148,2023-08-29 11:10:00+00:00,hard_stop,0.7243928912889406,130.0,-2.0454311736023456,5.0,loss_to_loss,True,True,False,-18.031741751574568,-20.07717292517691,False,False
2023-08-29T06:00:00+00:00_S::control1,2023-08-21 09:00:00+00:00,-27.635784586458954,2023-08-21 09:15:00+00:00,fast_failed_launch,0.2243423884540548,15.0,-26.235251232661206,2023-08-21 12:15:00+00:00,transition_colour_exit,3.042218752520727,195.0,1.4005333537977478,180.0,loss_to_loss,True,True,False,-13.817892293229477,-12.41735893943173,False,False
2023-08-29T06:00:00+00:00_S::control2,2023-08-31 11:00:00+00:00,-33.417292500652486,2023-08-31 11:15:00+00:00,fast_failed_launch,0.011514346102731101,15.0,-39.47870028665145,2023-08-31 11:25:00+00:00,hard_stop,0.011514346102731101,25.0,-6.061407785998966,10.0,loss_to_loss,True,True,False,-16.708646250326243,-22.770054036325206,False,False
2023-08-29T14:00:00+00:00_L::control0,2023-08-08 17:00:00+00:00,16.18572537841258,2023-08-09 01:00:00+00:00,transition_colour_exit,0.48584549713819913,480.0,16.18572537841258,2023-08-09 01:00:00+00:00,transition_colour_exit,0.48584549713819913,480.0,0.0,0.0,win_to_win,False,False,True,0.0,,False,False
2023-08-29T14:00:00+00:00_L::control1,2023-08-23 17:00:00+00:00,12.812227669877236,2023-08-24 01:30:00+00:00,transition_colour_exit,0.36880482629052563,510.0,12.812227669877236,2023-08-24 01:30:00+00:00,transition_colour_exit,0.36880482629052563,510.0,0.0,0.0,win_to_win,False,False,True,0.0,,False,False
2023-08-29T14:00:00+00:00_L::control2,2023-08-02 12:00:00+00:00,-155.66900955872902,2023-08-03 01:05:00+00:00,fast_failed_launch,0.04400510688152973,785.0,-155.93960344466018,2023-08-03 02:45:00+00:00,transition_colour_exit,0.04400510688152973,885.0,-0.27059388593116296,100.0,loss_to_loss,True,True,False,-77.83450477936451,-78.10509866529566,False,False
2023-09-03T17:00:00+00:00_L::control0,2023-09-07 20:00:00+00:00,99.29693054310464,2023-09-08 06:15:00+00:00,transition_colour_exit,7.33444392872183,615.0,99.29693054310464,2023-09-08 06:15:00+00:00,transition_colour_exit,7.33444392872183,615.0,0.0,0.0,win_to_win,False,False,True,0.0,,False,False
2023-09-03T17:00:00+00:00_L::control1,2023-09-03 20:00:00+00:00,-29.496311048400432,2023-09-03 21:50:00+00:00,fast_failed_launch,2.1171463427383914,110.0,-36.542838030000844,2023-09-03 22:30:00+00:00,hard_stop,2.1171463427383914,150.0,-7.046526981600412,40.0,loss_to_loss,True,True,False,-14.748155524200216,-21.794682505800633,False,False
2023-09-03T17:00:00+00:00_L::control2,2023-09-20 18:00:00+00:00,-29.596152714865582,2023-09-20 18:10:00+00:00,fast_failed_launch,0.5268636148210106,10.0,-44.512173323759846,2023-09-20 18:45:00+00:00,hard_stop,0.9474220047046711,45.0,-14.916020608894264,35.0,loss_to_loss,True,True,False,-14.798076357432791,-29.71409696632706,False,False
2023-09-06T07:00:00+00:00_S::control0,2023-09-23 06:00:00+00:00,-28.3254536618811,2023-09-23 06:15:00+00:00,fast_failed_launch,0.0,15.0,-30.79295237162414,2023-09-23 06:30:00+00:00,transition_colour_exit,0.0,30.0,-2.4674987097430403,15.0,loss_to_loss,True,True,False,-14.16272683094055,-16.63022554068359,False,False
2023-09-06T07:00:00+00:00_S::control1,2023-09-23 11:00:00+00:00,-20.60227358277487,2023-09-23 11:45:00+00:00,transition_colour_exit,0.2668469070895567,45.0,-20.60227358277487,2023-09-23 11:45:00+00:00,transition_colour_exit,0.2668469070895567,45.0,0.0,0.0,loss_to_loss,False,False,False,0.0,,False,False
2023-09-06T07:00:00+00:00_S::control2,2023-09-09 11:00:00+00:00,-13.815325623105943,2023-09-09 14:55:00+00:00,fast_failed_launch,1.618204846668073,235.0,-26.83275128571456,2023-09-09 15:10:00+00:00,hard_stop,1.618204846668073,250.0,-13.017425662608618,15.0,loss_to_loss,True,True,False,-6.907662811552972,-19.92508847416159,False,False
2023-09-15T22:00:00+00:00_L::control0,2023-09-07 19:00:00+00:00,-42.58600054051967,2023-09-07 19:15:00+00:00,fast_failed_launch,0.062082428338813375,15.0,31.27215165437628,2023-09-08 06:15:00+00:00,transition_colour_exit,2.2858000125281612,675.0,73.85815219489595,660.0,loss_to_win,True,True,False,-21.293000270259835,52.56515192463612,True,False
2023-09-15T22:00:00+00:00_L::control1,2023-09-07 18:00:00+00:00,-54.013736613357906,2023-09-07 19:15:00+00:00,fast_failed_launch,0.2085335028153886,75.0,19.759821370036292,2023-09-08 06:15:00+00:00,transition_colour_exit,2.194889140180655,735.0,73.7735579833942,660.0,loss_to_win,True,True,False,-27.006868306678953,46.766689676715245,True,False
2023-09-15T22:00:00+00:00_L::control2,2023-09-07 21:00:00+00:00,52.865104364983054,2023-09-08 06:15:00+00:00,transition_colour_exit,1.8277759833060516,555.0,52.865104364983054,2023-09-08 06:15:00+00:00,transition_colour_exit,1.8277759833060516,555.0,0.0,0.0,win_to_win,False,False,True,0.0,,False,False
2023-09-17T07:00:00+00:00_S::control0,2023-09-10 10:00:00+00:00,-21.0452435611061,2023-09-10 13:55:00+00:00,fast_failed_launch,1.7457735034467434,235.0,-27.164068085293422,2023-09-10 20:00:00+00:00,hard_stop,8.48988015950006,600.0,-6.118824524187321,365.0,loss_to_loss,True,True,False,-10.52262178055305,-16.64144630474037,False,False
2023-09-17T07:00:00+00:00_S::control1,2023-09-30 08:00:00+00:00,-41.98834668768024,2023-09-30 11:20:00+00:00,hard_stop,0.21447247639880695,200.0,-41.98834668768024,2023-09-30 11:20:00+00:00,hard_stop,0.21447247639880695,200.0,0.0,0.0,loss_to_loss,False,False,False,0.0,,False,False
2023-09-17T07:00:00+00:00_S::control2,2023-09-10 11:00:00+00:00,-33.05384590958969,2023-09-10 13:55:00+00:00,hard_stop,0.9055442343678037,175.0,-33.05384590958969,2023-09-10 13:55:00+00:00,hard_stop,0.9055442343678037,175.0,0.0,0.0,loss_to_loss,False,False,False,0.0,,False,False
2023-09-17T16:00:00+00:00_S::control0,2023-09-10 13:00:00+00:00,-32.51020968431549,2023-09-10 13:55:00+00:00,hard_stop,1.11195519769192,55.0,-32.51020968431549,2023-09-10 13:55:00+00:00,hard_stop,1.11195519769192,55.0,0.0,0.0,loss_to_loss,False,False,False,0.0,,False,False
2023-09-17T16:00:00+00:00_S::control1,2023-09-22 17:00:00+00:00,-29.24832890967465,2023-09-22 19:10:00+00:00,fast_failed_launch,1.2509832357389343,130.0,-27.161815680052936,2023-09-22 19:15:00+00:00,transition_colour_exit,1.2509832357389343,135.0,2.0865132296217155,5.0,loss_to_loss,True,True,False,-14.624164454837326,-12.53765122521561,False,False
2023-09-17T16:00:00+00:00_S::control2,2023-09-10 15:00:00+00:00,-8.166828322017459,2023-09-10 18:30:00+00:00,fast_failed_launch,3.5134209096696103,210.0,-20.968472147074685,2023-09-10 20:00:00+00:00,hard_stop,6.621122002985995,300.0,-12.801643825057226,90.0,loss_to_loss,True,True,False,-4.083414161008729,-16.885057986065956,False,False
2023-09-26T20:00:00+00:00_S::control0,2023-09-04 21:00:00+00:00,-3.196856185996089,2023-09-04 23:35:00+00:00,fast_failed_launch,1.8771075987390102,155.0,4.565886520703872,2023-09-05 08:15:00+00:00,transition_colour_exit,2.534049763687912,675.0,7.762742706699961,520.0,loss_to_win,True,True,False,-1.5984280929980446,6.164314613701917,True,False
2023-09-26T20:00:00+00:00_S::control1,2023-09-15 19:00:00+00:00,-41.25237191650854,2023-09-15 19:15:00+00:00,fast_failed_launch,0.06630462337606752,15.0,-43.18785578747628,2023-09-15 19:45:00+00:00,transition_colour_exit,0.06630462337606752,45.0,-1.9354838709677438,30.0,loss_to_loss,True,True,False,-20.62618595825427,-22.561669829222016,False,False
2023-09-26T20:00:00+00:00_S::control2,2023-09-26 19:00:00+00:00,-28.517594753467197,2023-09-26 19:30:00+00:00,fast_failed_launch,0.09631732647092521,30.0,-36.48135487049818,2023-09-26 19:45:00+00:00,transition_colour_exit,0.09631732647092521,45.0,-7.963760117030983,15.0,loss_to_loss,True,True,False,-14.258797376733598,-22.222557493764587,False,False
2023-10-06T09:00:00+00:00_L::control0,2023-10-28 09:00:00+00:00,-20.762637788115757,2023-10-28 09:10:00+00:00,fast_failed_launch,0.0416365939652893,10.0,-41.86801376280058,2023-10-28 12:50:00+00:00,hard_stop,3.1773499165284713,230.0,-21.105375974684822,220.0,loss_to_loss,True,True,False,-10.381318894057879,-31.4866948687427,False,False
2023-10-06T09:00:00+00:00_L::control1,2023-10-05 09:00:00+00:00,-28.886269082705734,2023-10-05 15:35:00+00:00,hard_stop,4.5221922889668384,395.0,-28.886269082705734,2023-10-05 15:35:00+00:00,hard_stop,4.5221922889668384,395.0,0.0,0.0,loss_to_loss,False,False,True,0.0,,False,False
