event_key,asset_old,venue_old,symbol_old,timeframe_min_old,entry_time_old,exit_time_old,censored_old,net_r_old,mfe_r_old,net_return_old,exit_reason_old,score_old,gate_known_old,gate_passed_old,reference_risk_fraction_old,volume_ratio_old,asset_new,venue_new,symbol_new,timeframe_min_new,entry_time_new,exit_time_new,censored_new,net_r_new,mfe_r_new,net_return_new,exit_reason_new,score_new,gate_known_new,gate_passed_new,reference_risk_fraction_new,volume_ratio_new,_merge,tail_status
binance_240m_85f117057f0cb245:6504:1,ZEC,binance,ZECUSDT,240,2026-08-18 04:00:00+00:00,2026-08-22 04:00:00+00:00,False,10.335131535498094,19.259768849752383,0.3679762898516645,trailing_stop,-0.0356044128309132,True,False,0.0356044128309132,1.7630884766114738,,,,,,,,,,,,,,,,,left_only,lost
binance_240m_9221ed9b6d2b00f6:2265:1,CKB,binance,CKBUSDT,240,2024-09-10 16:00:00+00:00,2024-10-01 12:00:00+00:00,False,12.464477412902138,19.30655109184863,0.8664472769409035,trailing_stop,-0.069513325608343,False,False,0.069513325608343,1.23292172676019,,,,,,,,,,,,,,,,,left_only,lost
binance_240m_9f360d5da09b3f0f:848:1,ALPINE,binance,ALPINEUSDT,240,2025-09-25 00:00:00+00:00,2025-09-27 12:00:00+00:00,False,14.564584038694058,24.763603385731525,1.1422932334392335,trailing_stop,-0.0783421065111205,True,False,0.0783421065111205,0.8220920056030057,,,,,,,,,,,,,,,,,left_only,lost
binance_240m_ab188c930cd2584e:1149:1,FF,binance,FFUSDT,240,2026-04-09 08:00:00+00:00,2026-04-11 00:00:00+00:00,False,10.496160000000048,35.898181818181975,0.3965985160758452,trailing_stop,-0.037785105798296,True,True,0.037785105798296,3.1432517011071552,FF,binance,FFUSDT,240,2026-04-09 08:00:00+00:00,2026-04-11 00:00:00+00:00,False,10.496160000000048,35.898181818181975,0.3965985160758452,trailing_stop,-0.037785105798296,True,True,0.037785105798296,3.1432517011071552,both,retained
binance_240m_beb8267322ddef20:1512:1,M,binance,MUSDT,240,2026-03-16 16:00:00+00:00,2026-04-18 12:00:00+00:00,False,11.193503538377794,17.15949918345128,1.2640601217188174,trailing_stop,-0.1128189363664309,True,False,0.1128189363664309,20.894765329654707,,,,,,,,,,,,,,,,,left_only,lost
binance_240m_c910184a083ccd35:2605:1,LQTY,binance,LQTYUSDT,240,2024-11-06 08:00:00+00:00,2024-12-09 20:00:00+00:00,False,12.369460410557194,19.411534701857295,1.4027223145992689,trailing_stop,-0.113107119095143,False,False,0.113107119095143,2.675987566589623,,,,,,,,,,,,,,,,,left_only,lost
binance_240m_d81a4dafc078a820:2605:1,ALGO,binance,ALGOUSDT,240,2024-11-06 08:00:00+00:00,2024-11-26 08:00:00+00:00,False,15.15235565819862,24.1108545034642,1.0907680798004993,trailing_stop,-0.0727574750830564,False,False,0.0727574750830564,2.074087001363358,,,,,,,,,,,,,,,,,left_only,lost
binance_240m_daf5eaf8f01a2cbf:1189:1,BLESS,binance,BLESSUSDT,240,2026-04-09 20:00:00+00:00,2026-04-14 00:00:00+00:00,False,15.2576346381969,33.52194543297743,2.0075208365849853,trailing_stop,-0.1302172893543849,True,False,0.1302172893543849,3.441705307006951,,,,,,,,,,,,,,,,,left_only,lost
binance_240m_f3bd857c5448c141:2605:1,LRC,binance,LRCUSDT,240,2024-11-06 08:00:00+00:00,2024-12-09 20:00:00+00:00,False,11.57082462977398,16.43725643024163,1.2053725235466066,trailing_stop,-0.1038823911630927,False,False,0.1038823911630927,3.1963814043642493,,,,,,,,,,,,,,,,,left_only,lost
binance_240m_f519afbd1fb3d3b5:2605:1,DASH,binance,DASHUSDT,240,2024-11-06 08:00:00+00:00,2024-12-09 20:00:00+00:00,False,19.801527777777817,33.868055555555614,1.2451615720524023,trailing_stop,-0.0628820960698689,False,False,0.0628820960698689,2.5552209235503947,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_01c998d3f7929cd5:10329:1,BIO,binance,BIOUSDT,30,2025-08-06 17:30:00+00:00,2025-08-09 00:30:00+00:00,False,24.299222929936388,34.133757961783544,0.6346661121277659,trailing_stop,-0.0261187822325735,True,False,0.0261187822325735,1.1079454395690411,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_03286464f6bac3f3:16536:1,VELVET,binance,VELVETUSDT,30,2026-06-24 22:00:00+00:00,2026-06-29 04:30:00+00:00,False,42.314263345195805,59.98220640569404,2.4536335121749904,trailing_stop,-0.0579859678085017,True,False,0.0579859678085017,0.2944375198696049,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_06e11a180bb76f64:13637:1,EUL,binance,EULUSDT,30,2026-07-24 17:30:00+00:00,2026-07-27 08:30:00+00:00,False,27.388145214521465,54.326732673267344,0.8139081992938408,trailing_stop,-0.0298126900068647,True,False,0.0298126900068647,1.6532722594948035,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_08e7c7fcbf25e590:21970:1,CRV,binance,CRVUSDT,30,2024-11-29 17:30:00+00:00,2024-12-05 01:00:00+00:00,False,20.408629032258027,28.991935483870915,0.949594746716698,trailing_stop,-0.0447368421052632,False,False,0.0447368421052632,3.154646198363696,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_0db03baa0236334e:16039:1,ASTER,binance,ASTERUSDT,30,2026-08-19 16:00:00+00:00,2026-08-21 17:00:00+00:00,False,12.634454545454684,21.500000000000203,0.1375348837209304,trailing_stop,-0.0108857001484412,True,True,0.0108857001484412,10.743281951927957,ASTER,binance,ASTERUSDT,30,2026-08-19 16:00:00+00:00,2026-08-21 17:00:00+00:00,False,12.634454545454684,21.500000000000203,0.1375348837209304,trailing_stop,-0.0108857001484412,True,True,0.0108857001484412,10.743281951927957,both,retained
binance_30m_0de60721a7664b2f:981:1,BROCCOLIF3B,binance,BROCCOLIF3BUSDT,30,2025-04-10 20:30:00+00:00,2025-04-12 22:00:00+00:00,False,21.505793322734466,43.03974562798085,0.9375619628500138,trailing_stop,-0.043794608828217,True,False,0.043794608828217,1.4711447806246545,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_0f1035d8987b9127:50996:1,COTI,binance,COTIUSDT,30,2026-07-27 10:30:00+00:00,2026-07-30 09:00:00+00:00,False,36.2142829268292,63.18536585365843,0.9851284501061568,trailing_stop,-0.0268153458117615,True,False,0.0268153458117615,3.2093658466459414,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_118aa1c6d1bb278a:5258:1,TRUMP,binance,TRUMPUSDT,30,2025-05-08 02:30:00+00:00,2025-05-11 00:00:00+00:00,False,10.945330798479093,15.441064638783276,0.2572724997765663,trailing_stop,-0.023592493297587,True,False,0.023592493297587,1.3796213263211294,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_15ad45b508699c2e:52111:1,THETA,binance,THETAUSDT,30,2026-08-19 16:00:00+00:00,2026-08-22 05:00:00+00:00,False,11.41348717948722,15.43589743589749,0.3097606123869172,trailing_stop,-0.0264623955431754,True,False,0.0264623955431754,6.865686208065063,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_17576fd0c03f21bd:8612:1,SPX,binance,SPXUSDT,30,2025-06-07 23:30:00+00:00,2025-06-11 22:00:00+00:00,False,12.91850000000004,17.984939759036198,0.3720133576199149,trailing_stop,-0.0290496011099547,True,False,0.0290496011099547,2.0212998670212765,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_18a033ee291c479c:29617:1,DODOX,binance,DODOXUSDT,30,2025-05-08 01:00:00+00:00,2025-05-11 08:30:00+00:00,False,13.504896186440666,17.8739406779661,0.279030444964871,trailing_stop,-0.0207900207900207,True,False,0.0207900207900207,0.863611282814208,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_191460eb6e155a43:8012:1,EDGE,binance,EDGEUSDT,30,2026-09-02 12:30:00+00:00,2026-09-06 15:00:00+00:00,False,17.671822580645216,25.903225806451683,0.5696142448661297,trailing_stop,-0.0322329087600727,True,False,0.0322329087600727,4.358274815961983,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_19d25bae53a81654:10869:1,B2,binance,B2USDT,30,2025-12-19 00:30:00+00:00,2025-12-21 08:30:00+00:00,False,12.526000000000048,20.178082191780906,0.2997043592264832,trailing_stop,-0.0247257245783527,True,False,0.0247257245783527,0.6277291863080958,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_1de78107a9012917:46470:1,APE,binance,APEUSDT,30,2026-04-24 03:30:00+00:00,2026-04-24 20:30:00+00:00,False,13.608611111111143,48.11111111111122,0.4688133971291868,trailing_stop,-0.0353728489483747,True,False,0.0353728489483747,7.588980442909764,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_20328c4054849e23:11217:1,NEIRO,binance,NEIROUSDT,30,2025-05-08 04:30:00+00:00,2025-05-12 15:00:00+00:00,False,14.773576158940388,21.622516556291377,0.8201507352941175,trailing_stop,-0.0555147058823529,True,False,0.0555147058823529,2.5459501765357335,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_22a8979e2c29faeb:47006:1,GALA,binance,GALAUSDT,30,2026-05-05 07:30:00+00:00,2026-05-08 16:00:00+00:00,False,10.86096,17.573333333333334,0.2534449284380833,trailing_stop,-0.0233354075917859,True,False,0.0233354075917859,2.5743960924106934,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_236ddea7f7921940:51420:1,CTSI,binance,CTSIUSDT,30,2026-08-05 06:30:00+00:00,2026-08-06 23:30:00+00:00,False,28.18933333333351,59.500000000000355,0.3915185185185186,trailing_stop,-0.0134321445113477,True,False,0.0134321445113477,2.1998860984243613,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_29119272de7aac8c:4638:1,KGEN,binance,KGENUSDT,30,2026-01-12 06:00:00+00:00,2026-01-16 16:30:00+00:00,False,24.981622047244223,38.49212598425217,0.3120552768761679,trailing_stop,-0.0123456790123456,True,True,0.0123456790123456,1.766919305457426,KGEN,binance,KGENUSDT,30,2026-01-12 06:00:00+00:00,2026-01-16 16:30:00+00:00,False,24.981622047244223,38.49212598425217,0.3120552768761679,trailing_stop,-0.0123456790123456,True,True,0.0123456790123456,1.766919305457426,both,retained
binance_30m_2af09605ecc52ffd:32327:1,LSK,binance,LSKUSDT,30,2025-11-29 02:30:00+00:00,2025-12-01 04:00:00+00:00,False,12.828610567514742,23.835616438356283,0.3684890387858348,trailing_stop,-0.028724002248454,True,False,0.028724002248454,9.082368183055706,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_2e167c2a6a2cd24d:11491:1,ALPACA,binance,ALPACAUSDT,30,2025-04-18 20:30:00+00:00,2025-04-21 14:00:00+00:00,False,10.353451851851904,29.851851851852,0.4448491406747297,trailing_stop,-0.0435750636132315,True,False,0.0435750636132315,0.4738686816212222,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_2f9ade18c2b746f7:7115:1,GWEI,binance,GWEIUSDT,30,2026-06-26 11:30:00+00:00,2026-06-29 15:30:00+00:00,False,13.76390588235293,29.011764705882324,0.4616937647987371,trailing_stop,-0.0335438042620363,True,False,0.0335438042620363,1.1649380933873743,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_335e840deb5aaa02:22111:1,TRX,binance,TRXUSDT,30,2024-12-02 16:00:00+00:00,2024-12-04 14:00:00+00:00,False,26.280291666666734,41.34375000000009,0.7114799774393685,trailing_stop,-0.0270727580372249,False,False,0.0270727580372249,1.286375237726279,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_3379473ab6a97d7b:8707:1,BERA,binance,BERAUSDT,30,2025-08-07 01:00:00+00:00,2025-08-10 06:00:00+00:00,False,10.33982683982688,13.506493506493568,0.130876712328767,trailing_stop,-0.0126575342465752,True,True,0.0126575342465752,0.7052707773724277,BERA,binance,BERAUSDT,30,2025-08-07 01:00:00+00:00,2025-08-10 06:00:00+00:00,False,10.33982683982688,13.506493506493568,0.130876712328767,trailing_stop,-0.0126575342465752,True,True,0.0126575342465752,0.7052707773724277,both,retained
binance_30m_34f8c7bf56fa61ee:29237:1,USUAL,binance,USUALUSDT,30,2026-08-19 16:00:00+00:00,2026-08-22 05:00:00+00:00,False,10.19220640569395,15.270462633451956,0.3184002223457476,trailing_stop,-0.0307007786429366,True,False,0.0307007786429366,7.417155017439833,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_35093bdef7bce91f:33972:1,LINK,binance,LINKUSDT,30,2025-08-06 18:30:00+00:00,2025-08-10 14:00:00+00:00,False,15.277872340425528,20.847517730496456,0.2561450653983352,trailing_stop,-0.0167657550535077,True,False,0.0167657550535077,1.2962408210465242,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_38bbb9cc62660a37:32377:1,TWT,binance,TWTUSDT,30,2025-09-08 03:30:00+00:00,2025-09-13 13:30:00+00:00,False,10.815945945945996,13.378378378378445,0.1094911080711353,trailing_stop,-0.0101231190150478,True,True,0.0101231190150478,1.817670324772993,TWT,binance,TWTUSDT,30,2025-09-08 03:30:00+00:00,2025-09-13 13:30:00+00:00,False,10.815945945945996,13.378378378378445,0.1094911080711353,trailing_stop,-0.0101231190150478,True,True,0.0101231190150478,1.817670324772993,both,retained
binance_30m_38e61c096bf09bcd:32583:1,JASMY,binance,JASMYUSDT,30,2025-07-08 20:00:00+00:00,2025-07-11 22:00:00+00:00,False,10.870030612244886,16.010204081632654,0.174105254555855,trailing_stop,-0.0160169976301381,True,False,0.0160169976301381,0.4658114459979319,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_3ac12dcb94585468:32567:1,OP,binance,OPUSDT,30,2025-07-08 12:00:00+00:00,2025-07-11 22:00:00+00:00,False,10.252165492957822,13.952464788732494,0.2146021743136172,trailing_stop,-0.0209323751612307,True,False,0.0209323751612307,1.1634886063951475,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_3ac12dcb94585468:33999:1,OP,binance,OPUSDT,30,2025-08-07 08:00:00+00:00,2025-08-10 06:00:00+00:00,False,11.42762993762999,15.062370062370114,0.1633246174416878,trailing_stop,-0.0142920814143514,True,True,0.0142920814143514,1.0469009721774645,OP,binance,OPUSDT,30,2025-08-07 08:00:00+00:00,2025-08-10 06:00:00+00:00,False,11.42762993762999,15.062370062370114,0.1633246174416878,trailing_stop,-0.0142920814143514,True,True,0.0142920814143514,1.0469009721774645,both,retained
binance_30m_3c80f4668c5cb2e5:40394:1,MOVR,binance,MOVRUSDT,30,2026-04-16 02:00:00+00:00,2026-04-17 08:30:00+00:00,False,50.11042424242438,91.39393939393962,1.3466156351791536,trailing_stop,-0.0276647681041497,True,False,0.0276647681041497,4.560669108494917,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_3dd223bcc6440067:924:1,SPACE,binance,SPACEUSDT,30,2026-02-11 18:30:00+00:00,2026-02-15 08:00:00+00:00,False,24.93162790697679,43.30620155038768,1.3345145228215771,trailing_stop,-0.0531340805313408,True,False,0.0531340805313408,0.7926699055467756,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_3e54709f8c1fa4ec:19955:1,HOT,binance,HOTUSDT,30,2024-10-18 18:00:00+00:00,2024-10-21 06:30:00+00:00,False,11.59771689497702,27.397260273972268,0.1582492211838004,trailing_stop,-0.0136448598130842,False,False,0.0136448598130842,0.4575569761963154,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_3edf676b8252566f:7612:1,ATH,binance,ATHUSDT,30,2025-09-08 06:30:00+00:00,2025-09-09 00:30:00+00:00,False,25.71125799573538,51.257995735607224,0.3926597199609247,trailing_stop,-0.0155924479166667,True,False,0.0155924479166667,2.061943961856099,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_4158666b29c2b6a0:52109:1,1000PEPE,binance,1000PEPEUSDT,30,2026-08-19 15:00:00+00:00,2026-08-22 05:00:00+00:00,False,20.22201574803143,30.11338582677156,0.4843824971708788,trailing_stop,-0.0239164057489908,True,False,0.0239164057489908,3.770224296403825,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_41776d1f1d3bd3d2:52013:1,AAVE,binance,AAVEUSDT,30,2026-08-17 15:00:00+00:00,2026-08-22 05:00:00+00:00,False,19.512100628930952,25.97484276729578,0.3530295857988166,trailing_stop,-0.0180928538916703,True,False,0.0180928538916703,3.9866508550580946,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_470a4762e22671a8:33204:1,HMSTR,binance,HMSTRUSDT,30,2026-08-19 07:00:00+00:00,2026-08-22 05:00:00+00:00,False,13.283130434782434,20.52173913043452,0.1751788990825686,trailing_stop,-0.0126219162363742,True,True,0.0126219162363742,1.0676647028035269,HMSTR,binance,HMSTRUSDT,30,2026-08-19 07:00:00+00:00,2026-08-22 05:00:00+00:00,False,13.283130434782434,20.52173913043452,0.1751788990825686,trailing_stop,-0.0126219162363742,True,True,0.0126219162363742,1.0676647028035269,both,retained
binance_30m_4a41ed99d4a87a80:21930:1,HBAR,binance,HBARUSDT,30,2024-11-28 21:30:00+00:00,2024-12-03 13:30:00+00:00,False,43.68735400516814,64.00000000000026,1.1662417051803824,trailing_stop,-0.0266951783127542,False,False,0.0266951783127542,1.4166583077687784,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_4a41ed99d4a87a80:52062:1,HBAR,binance,HBARUSDT,30,2026-08-18 15:30:00+00:00,2026-08-20 18:30:00+00:00,False,10.935439999999994,16.659999999999965,0.082668884185062,trailing_stop,-0.0075597218022376,True,True,0.0075597218022376,2.8571148547317806,HBAR,binance,HBARUSDT,30,2026-08-18 15:30:00+00:00,2026-08-20 18:30:00+00:00,False,10.935439999999994,16.659999999999965,0.082668884185062,trailing_stop,-0.0075597218022376,True,True,0.0075597218022376,2.8571148547317806,both,retained
binance_30m_4e139d32e0417054:25497:1,ALT,binance,ALTUSDT,30,2025-07-09 19:00:00+00:00,2025-07-11 12:00:00+00:00,False,14.987663344407506,29.811738648947912,0.4821467759173492,trailing_stop,-0.0321695760598504,True,False,0.0321695760598504,1.160402794110843,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_4feff0e371672997:6402:1,COOKIE,binance,COOKIEUSDT,30,2025-05-20 21:00:00+00:00,2025-05-25 02:00:00+00:00,False,11.552055177556136,15.444123403858676,0.7819684542586749,trailing_stop,-0.0671022727272729,True,False,0.0671022727272729,1.1747258385785992,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_5012e393796339b9:10698:1,MORPHO,binance,MORPHOUSDT,30,2025-07-08 12:00:00+00:00,2025-07-12 12:30:00+00:00,False,13.569320754717062,17.87264150943406,0.2107160855552301,trailing_stop,-0.0150959988274952,True,True,0.0150959988274952,1.2408676300493404,MORPHO,binance,MORPHOUSDT,30,2025-07-08 12:00:00+00:00,2025-07-12 12:30:00+00:00,False,13.569320754717062,17.87264150943406,0.2107160855552301,trailing_stop,-0.0150959988274952,True,True,0.0150959988274952,1.2408676300493404,both,retained
binance_30m_508b3973a11173c3:32567:1,ALGO,binance,ALGOUSDT,30,2025-07-08 12:00:00+00:00,2025-07-11 21:30:00+00:00,False,16.01728571428573,21.750000000000018,0.2551103526734926,trailing_stop,-0.0153671030165052,True,True,0.0153671030165052,1.423610724260642,ALGO,binance,ALGOUSDT,30,2025-07-08 12:00:00+00:00,2025-07-11 21:30:00+00:00,False,16.01728571428573,21.750000000000018,0.2551103526734926,trailing_stop,-0.0153671030165052,True,True,0.0153671030165052,1.423610724260642,both,retained
binance_30m_509754485664ea37:45312:1,WIF,binance,WIFUSDT,30,2026-08-19 15:00:00+00:00,2026-08-22 05:00:00+00:00,False,24.54700000000009,35.00000000000012,0.4594830813534918,trailing_stop,-0.0187185025197983,True,False,0.0187185025197983,7.252605148538493,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_50fc9b3c644c2d85:18809:1,SLP,binance,SLPUSDT,30,2026-08-19 09:00:00+00:00,2026-08-22 05:00:00+00:00,False,11.905252747252815,19.17582417582429,0.2039875729617775,trailing_stop,-0.0171342496704951,True,False,0.0171342496704951,5.9120408634862125,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_52157eee87dce5c8:5445:1,RAVE,binance,RAVEUSDT,30,2026-04-07 02:30:00+00:00,2026-04-11 09:00:00+00:00,False,134.6511643192489,184.3718309859156,5.567986410405746,trailing_stop,-0.0407180045069546,True,False,0.0407180045069546,3.235997156482332,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_525e483bcf6b1639:13644:1,BROCCOLI714,binance,BROCCOLI714USDT,30,2025-12-30 15:30:00+00:00,2025-12-31 20:30:00+00:00,False,84.98651282051289,200.846153846154,2.6242866191607286,trailing_stop,-0.0308788598574821,True,False,0.0308788598574821,1.5164477002989174,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_5372ade0fb270cb6:17614:1,HYPER,binance,HYPERUSDT,30,2026-04-24 12:30:00+00:00,2026-04-26 01:00:00+00:00,False,24.0778959537573,47.38728323699435,0.426703134603565,trailing_stop,-0.018124104034405,True,False,0.018124104034405,3.428258918884047,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_54988914cfaabd43:8879:1,ARIA,binance,ARIAUSDT,30,2026-03-07 11:00:00+00:00,2026-03-12 04:00:00+00:00,False,25.05000829875524,32.887966804979314,0.80774043350281,trailing_stop,-0.0319860813704495,True,False,0.0319860813704495,0.5825393394192343,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_559d5f3ecee4dbdb:21245:1,STRK,binance,STRKUSDT,30,2025-05-08 08:00:00+00:00,2025-05-11 07:00:00+00:00,False,10.424670050761506,14.01015228426406,0.2967716763005783,trailing_stop,-0.0284682080924853,True,False,0.0284682080924853,3.4285769361053537,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_559d5f3ecee4dbdb:24196:1,STRK,binance,STRKUSDT,30,2025-07-08 19:30:00+00:00,2025-07-11 22:00:00+00:00,False,10.500814814814843,15.296296296296331,0.2489218612818262,trailing_stop,-0.0245614035087719,True,False,0.0245614035087719,1.7965886376682851,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_561fc195bd69e5ad:26182:1,WAXP,binance,WAXPUSDT,30,2025-04-16 02:30:00+00:00,2025-04-20 00:00:00+00:00,False,11.124208333333302,17.874999999999954,0.2644685487865279,trailing_stop,-0.0242574257425743,True,False,0.0242574257425743,1.1795886600230616,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_5626c48c3269d8bf:12706:1,BLESS,binance,BLESSUSDT,30,2026-06-15 03:00:00+00:00,2026-06-17 06:00:00+00:00,False,12.222063291139222,21.056962025316437,0.3538731903976542,trailing_stop,-0.0284195086175283,True,False,0.0284195086175283,1.5521298607320593,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_5626c48c3269d8bf:14930:1,BLESS,binance,BLESSUSDT,30,2026-07-31 11:00:00+00:00,2026-08-03 18:30:00+00:00,False,24.3763290322581,46.22903225806459,0.9250412535194026,trailing_stop,-0.0380660954712362,True,False,0.0380660954712362,1.179140544460777,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_59d0ce0e23beb494:1137:1,EDEN,binance,EDENUSDT,30,2025-10-24 04:00:00+00:00,2025-10-25 15:00:00+00:00,False,11.41719626168231,23.761682242990776,0.3436399437412099,trailing_stop,-0.0307800421644412,True,False,0.0307800421644412,2.4475850881136703,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_59d0ce0e23beb494:15179:1,EDEN,binance,EDENUSDT,30,2026-08-12 17:00:00+00:00,2026-08-14 05:00:00+00:00,False,17.267559055118106,32.881889763779526,0.4862483370288248,trailing_stop,-0.027944111776447,True,False,0.027944111776447,2.5017053900557116,,,,,,,,,,,,,,,,,left_only,lost
