epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,2274.3,1.61861,1.69746,1.56165,0.40295,0.36442,0.29987,0.11453,1.98867,2.11874,1.85033,0.0015248,0.0015248,0.0015248
26,2363.81,1.5987,1.64567,1.56283,0.42738,0.17347,0.21456,0.08169,2.11792,2.84234,1.96312,0.001505,0.001505,0.001505
27,2453,1.57399,1.62479,1.54008,0.40089,0.4792,0.35735,0.14043,1.90395,1.8413,1.80299,0.0014852,0.0014852,0.0014852
28,2542.09,1.56754,1.62668,1.53195,0.10134,0.07604,0.01307,0.00352,3.30967,5.62755,3.13542,0.0014654,0.0014654,0.0014654
29,2631.43,1.55598,1.58524,1.51961,0.07156,0.11765,0.0303,0.00785,3.02277,4.01865,2.78263,0.0014456,0.0014456,0.0014456
30,2721.19,1.5438,1.59333,1.51859,0.40908,0.48172,0.37814,0.14366,1.91323,1.8108,1.81875,0.0014258,0.0014258,0.0014258
31,2811.59,1.50752,1.558,1.49284,0.37555,0.44333,0.35708,0.13387,1.96105,1.92361,1.84898,0.001406,0.001406,0.001406
32,2900.86,1.49767,1.51844,1.49264,0.41497,0.46772,0.38063,0.14722,1.93273,1.82659,1.82528,0.0013862,0.0013862,0.0013862
33,2991.47,1.46134,1.47666,1.46403,0.41202,0.43935,0.37866,0.14875,1.93366,1.82111,1.86073,0.0013664,0.0013664,0.0013664
34,3081.82,1.45707,1.44792,1.46264,0.40209,0.43185,0.37672,0.14653,1.97104,1.86044,1.87259,0.0013466,0.0013466,0.0013466
35,3171.18,1.4462,1.41402,1.45967,0.42921,0.4132,0.34954,0.13269,2.01855,1.95551,1.89689,0.0013268,0.0013268,0.0013268
36,3260.52,1.4198,1.41382,1.43024,0.37364,0.39598,0.30194,0.10356,2.19624,2.03901,2.0981,0.001307,0.001307,0.001307
37,3349.72,1.41733,1.40203,1.43045,0.44931,0.43042,0.37544,0.14443,2.00592,1.84051,1.91186,0.0012872,0.0012872,0.0012872
38,3439.18,1.4262,1.363,1.44144,0.40474,0.46485,0.38141,0.14867,1.95455,1.88803,1.8827,0.0012674,0.0012674,0.0012674
39,3528.42,1.39177,1.34382,1.41979,0.41918,0.44627,0.39285,0.15447,1.98113,1.79872,1.89673,0.0012476,0.0012476,0.0012476
40,3619.06,1.37374,1.33222,1.39745,0.39548,0.48637,0.38145,0.14881,1.9613,1.82691,1.8862,0.0012278,0.0012278,0.0012278
41,3708.49,1.36693,1.28731,1.39443,0.46177,0.45768,0.40754,0.16106,2.01292,1.7628,1.94565,0.001208,0.001208,0.001208
42,3799.04,1.31942,1.24718,1.36526,0.41098,0.38307,0.32702,0.12515,2.02884,1.98417,1.96101,0.0011882,0.0011882,0.0011882
43,3888.58,1.30516,1.21884,1.35195,0.39472,0.48207,0.37096,0.14665,1.98257,1.8114,1.93082,0.0011684,0.0011684,0.0011684
44,3977.86,1.31208,1.24134,1.3576,0.41267,0.45624,0.37017,0.13968,2.08819,1.91998,2.00103,0.0011486,0.0011486,0.0011486
45,4067.18,1.30063,1.18772,1.35755,0.41531,0.47346,0.37765,0.14878,2.02062,1.85635,1.95177,0.0011288,0.0011288,0.0011288
46,4156.13,1.27662,1.176,1.3431,0.40936,0.45841,0.37024,0.13714,2.06124,1.93479,2.01964,0.001109,0.001109,0.001109
47,4245.07,1.24625,1.16299,1.31058,0.41788,0.4792,0.38663,0.15337,2.04043,1.85336,1.96605,0.0010892,0.0010892,0.0010892
48,4333.93,1.23547,1.11659,1.30153,0.39753,0.48924,0.374,0.14189,2.04141,1.84576,2.03694,0.0010694,0.0010694,0.0010694
49,4422.83,1.23371,1.10702,1.30419,0.38754,0.44476,0.35085,0.13368,2.14649,2.06662,2.10508,0.0010496,0.0010496,0.0010496
50,4511.66,1.20083,1.06188,1.26942,0.41407,0.44815,0.38604,0.15079,2.07202,1.96033,2.06834,0.0010298,0.0010298,0.0010298
51,4600.46,1.19156,1.05596,1.2735,0.38866,0.49641,0.37062,0.14548,2.09805,1.86807,2.07254,0.00101,0.00101,0.00101
52,4689.34,1.18458,1.02114,1.27196,0.44538,0.45194,0.38592,0.14925,2.10275,1.94484,2.12926,0.0009902,0.0009902,0.0009902
53,4778.5,1.15621,0.99605,1.24328,0.03222,0.099,0.00768,0.00196,3.41563,5.3367,3.60585,0.0009704,0.0009704,0.0009704
54,4867.3,1.13814,0.99145,1.23923,0.39908,0.43329,0.35644,0.132,2.20935,2.11154,2.18266,0.0009506,0.0009506,0.0009506
55,4956.32,1.12571,0.96186,1.23774,0.44322,0.45337,0.35844,0.13848,2.13658,1.93479,2.14498,0.0009308,0.0009308,0.0009308
56,5045.4,1.11978,0.94252,1.23004,0.3986,0.49352,0.36614,0.13934,2.11852,1.91819,2.15142,0.000911,0.000911,0.000911
57,5134.38,1.10113,0.92955,1.22109,0.45105,0.47508,0.36521,0.13956,2.1556,1.93567,2.18739,0.0008912,0.0008912,0.0008912
58,5223.57,1.13512,0.93723,1.23151,0.43747,0.47059,0.36352,0.14016,2.1335,1.92556,2.16766,0.0008714,0.0008714,0.0008714
59,5312.49,1.08892,0.9151,1.20945,0.44834,0.45624,0.36886,0.14406,2.11454,1.90829,2.16475,0.0008516,0.0008516,0.0008516
60,5401.32,1.07738,0.85481,1.20228,0.3948,0.48014,0.36118,0.14606,2.14819,1.92878,2.18303,0.0008318,0.0008318,0.0008318
61,5490.43,1.07222,0.86018,1.19289,0.42493,0.42898,0.3472,0.13693,2.13679,1.97352,2.20948,0.000812,0.000812,0.000812
