symbol,decision_i,decision_time,window_start_i,window_start_time,window_len,conf,x1n,y1n,x2n,y2n,core_start_i,core_end_i,core_mid_i,core_start_time,core_end_time,core_mid_time,predicted_core_bars,decision_delay_bars
0G_USDT_SWAP,383,2026-05-03T03:00:00+00:00,371,2026-05-03T00:00:00+00:00,13,0.4423861801624298,0.39916491508483887,0.538422167301178,0.7669990062713623,0.6645916700363159,376,380,378.0,2026-05-03T01:15:00+00:00,2026-05-03T02:15:00+00:00,2026-05-03T01:45:00+00:00,5,3
0G_USDT_SWAP,383,2026-05-03T03:00:00+00:00,370,2026-05-02T23:45:00+00:00,14,0.4296822249889374,0.3644738793373108,0.48066943883895874,0.7893567681312561,0.658486545085907,375,380,377.5,2026-05-03T01:00:00+00:00,2026-05-03T02:15:00+00:00,2026-05-03T01:45:00+00:00,6,3
0G_USDT_SWAP,383,2026-05-03T03:00:00+00:00,369,2026-05-02T23:30:00+00:00,15,0.532204806804657,0.3816450834274292,0.47802382707595825,0.7936782240867615,0.6596030592918396,374,380,377.0,2026-05-03T00:45:00+00:00,2026-05-03T02:15:00+00:00,2026-05-03T01:30:00+00:00,7,3
0G_USDT_SWAP,383,2026-05-03T03:00:00+00:00,367,2026-05-02T23:00:00+00:00,17,0.45218461751937866,0.36660879850387573,0.42188552021980286,0.762443482875824,0.6630266904830933,373,379,376.0,2026-05-03T00:30:00+00:00,2026-05-03T02:00:00+00:00,2026-05-03T01:15:00+00:00,7,4
0G_USDT_SWAP,383,2026-05-03T03:00:00+00:00,366,2026-05-02T22:45:00+00:00,18,0.3931754529476166,0.3967389166355133,0.3805825710296631,0.7747083306312561,0.665722131729126,373,379,376.0,2026-05-03T00:30:00+00:00,2026-05-03T02:00:00+00:00,2026-05-03T01:15:00+00:00,7,4
0G_USDT_SWAP,383,2026-05-03T03:00:00+00:00,365,2026-05-02T22:30:00+00:00,19,0.35496655106544495,0.3611714541912079,0.3856644332408905,0.7422040700912476,0.6577858328819275,371,378,374.5,2026-05-03T00:00:00+00:00,2026-05-03T01:45:00+00:00,2026-05-03T00:45:00+00:00,8,5
0G_USDT_SWAP,384,2026-05-03T03:15:00+00:00,373,2026-05-03T00:30:00+00:00,12,0.43251603841781616,0.42942044138908386,0.5153989195823669,0.7463101744651794,0.6281175017356873,378,381,379.5,2026-05-03T01:45:00+00:00,2026-05-03T02:30:00+00:00,2026-05-03T02:15:00+00:00,4,3
0G_USDT_SWAP,384,2026-05-03T03:15:00+00:00,372,2026-05-03T00:15:00+00:00,13,0.41425618529319763,0.38638678193092346,0.5164064168930054,0.7798773646354675,0.6419554948806763,377,381,379.0,2026-05-03T01:30:00+00:00,2026-05-03T02:30:00+00:00,2026-05-03T02:00:00+00:00,5,3
0G_USDT_SWAP,384,2026-05-03T03:15:00+00:00,371,2026-05-03T00:00:00+00:00,14,0.45554956793785095,0.3631950318813324,0.5402710437774658,0.787418007850647,0.6657325625419617,376,381,378.5,2026-05-03T01:15:00+00:00,2026-05-03T02:30:00+00:00,2026-05-03T01:45:00+00:00,6,3
0G_USDT_SWAP,384,2026-05-03T03:15:00+00:00,370,2026-05-02T23:45:00+00:00,15,0.6364864110946655,0.3527853190898895,0.4755299985408783,0.8019269108772278,0.660302996635437,375,381,378.0,2026-05-03T01:00:00+00:00,2026-05-03T02:30:00+00:00,2026-05-03T01:45:00+00:00,7,3
0G_USDT_SWAP,384,2026-05-03T03:15:00+00:00,370,2026-05-02T23:45:00+00:00,15,0.3870059549808502,0.3845421373844147,0.5332686901092529,0.8001017570495605,0.6620336174964905,375,381,378.0,2026-05-03T01:00:00+00:00,2026-05-03T02:30:00+00:00,2026-05-03T01:45:00+00:00,7,3
0G_USDT_SWAP,384,2026-05-03T03:15:00+00:00,368,2026-05-02T23:15:00+00:00,17,0.748301088809967,0.35348525643348694,0.4410941004753113,0.765280544757843,0.6619306802749634,374,380,377.0,2026-05-03T00:45:00+00:00,2026-05-03T02:15:00+00:00,2026-05-03T01:30:00+00:00,7,4
0G_USDT_SWAP,384,2026-05-03T03:15:00+00:00,367,2026-05-02T23:00:00+00:00,18,0.7153837084770203,0.3971223831176758,0.4469389021396637,0.7743737101554871,0.6603065729141235,374,380,377.0,2026-05-03T00:45:00+00:00,2026-05-03T02:15:00+00:00,2026-05-03T01:30:00+00:00,7,4
0G_USDT_SWAP,385,2026-05-03T03:30:00+00:00,374,2026-05-03T00:45:00+00:00,12,0.33307111263275146,0.4221908152103424,0.49719393253326416,0.7501737475395203,0.6133385896682739,379,382,380.5,2026-05-03T02:00:00+00:00,2026-05-03T02:45:00+00:00,2026-05-03T02:15:00+00:00,4,3
0G_USDT_SWAP,385,2026-05-03T03:30:00+00:00,373,2026-05-03T00:30:00+00:00,13,0.4758833050727844,0.38669079542160034,0.5115652084350586,0.7766925692558289,0.6330369114875793,378,382,380.0,2026-05-03T01:45:00+00:00,2026-05-03T02:45:00+00:00,2026-05-03T02:15:00+00:00,5,3
0G_USDT_SWAP,385,2026-05-03T03:30:00+00:00,372,2026-05-03T00:15:00+00:00,14,0.4770307242870331,0.34407907724380493,0.512736439704895,0.7763059139251709,0.6337453126907349,376,382,379.0,2026-05-03T01:15:00+00:00,2026-05-03T02:45:00+00:00,2026-05-03T02:00:00+00:00,7,3
0G_USDT_SWAP,385,2026-05-03T03:30:00+00:00,371,2026-05-03T00:00:00+00:00,15,0.5237604975700378,0.34962740540504456,0.5391713380813599,0.8050751090049744,0.6598528623580933,376,382,379.0,2026-05-03T01:15:00+00:00,2026-05-03T02:45:00+00:00,2026-05-03T02:00:00+00:00,7,3
0G_USDT_SWAP,385,2026-05-03T03:30:00+00:00,369,2026-05-02T23:30:00+00:00,17,0.6381783485412598,0.3588848114013672,0.48345503211021423,0.7694299221038818,0.661736249923706,375,381,378.0,2026-05-03T01:00:00+00:00,2026-05-03T02:30:00+00:00,2026-05-03T01:45:00+00:00,7,4
0G_USDT_SWAP,385,2026-05-03T03:30:00+00:00,368,2026-05-02T23:15:00+00:00,18,0.4953826665878296,0.3897067904472351,0.4886583089828491,0.7840094566345215,0.6597355008125305,375,381,378.0,2026-05-03T01:00:00+00:00,2026-05-03T02:30:00+00:00,2026-05-03T01:45:00+00:00,7,4
0G_USDT_SWAP,385,2026-05-03T03:30:00+00:00,367,2026-05-02T23:00:00+00:00,19,0.3499947488307953,0.3683891296386719,0.43951767683029175,0.7418689727783203,0.660220205783844,374,380,377.0,2026-05-03T00:45:00+00:00,2026-05-03T02:15:00+00:00,2026-05-03T01:30:00+00:00,7,5
0G_USDT_SWAP,386,2026-05-03T03:45:00+00:00,370,2026-05-02T23:45:00+00:00,17,0.44172757863998413,0.359831303358078,0.540380597114563,0.7699653506278992,0.6601777672767639,376,382,379.0,2026-05-03T01:15:00+00:00,2026-05-03T02:45:00+00:00,2026-05-03T02:00:00+00:00,7,4
0G_USDT_SWAP,386,2026-05-03T03:45:00+00:00,369,2026-05-02T23:30:00+00:00,18,0.3461883068084717,0.3950044512748718,0.541721522808075,0.779960572719574,0.6599097847938538,376,382,379.0,2026-05-03T01:15:00+00:00,2026-05-03T02:45:00+00:00,2026-05-03T02:00:00+00:00,7,4
0G_USDT_SWAP,387,2026-05-03T04:00:00+00:00,371,2026-05-03T00:00:00+00:00,17,0.3286517858505249,0.35314929485321045,0.5420564413070679,0.7703622579574585,0.6581612229347229,377,383,380.0,2026-05-03T01:30:00+00:00,2026-05-03T03:00:00+00:00,2026-05-03T02:15:00+00:00,7,4
0G_USDT_SWAP,387,2026-05-03T04:00:00+00:00,370,2026-05-02T23:45:00+00:00,18,0.33664318919181824,0.33549919724464417,0.5367931723594666,0.7223674654960632,0.6589387655258179,376,382,379.0,2026-05-03T01:15:00+00:00,2026-05-03T02:45:00+00:00,2026-05-03T02:00:00+00:00,7,5
0G_USDT_SWAP,388,2026-05-03T04:15:00+00:00,377,2026-05-03T01:30:00+00:00,12,0.3661172688007355,0.40428265929222107,0.49224063754081726,0.7494532465934753,0.6180784702301025,381,385,383.0,2026-05-03T02:30:00+00:00,2026-05-03T03:30:00+00:00,2026-05-03T03:00:00+00:00,5,3
0G_USDT_SWAP,388,2026-05-03T04:15:00+00:00,376,2026-05-03T01:15:00+00:00,13,0.3426628112792969,0.38076072931289673,0.5566748976707458,0.778312087059021,0.6167696714401245,381,385,383.0,2026-05-03T02:30:00+00:00,2026-05-03T03:30:00+00:00,2026-05-03T03:00:00+00:00,5,3
0G_USDT_SWAP,388,2026-05-03T04:15:00+00:00,376,2026-05-03T01:15:00+00:00,13,0.332058310508728,0.3860369622707367,0.5042287111282349,0.7705075740814209,0.6159505844116211,381,385,383.0,2026-05-03T02:30:00+00:00,2026-05-03T03:30:00+00:00,2026-05-03T03:00:00+00:00,5,3
0G_USDT_SWAP,388,2026-05-03T04:15:00+00:00,372,2026-05-03T00:15:00+00:00,17,0.2540035545825958,0.36725980043411255,0.495920330286026,0.7623061537742615,0.632274329662323,378,384,381.0,2026-05-03T01:45:00+00:00,2026-05-03T03:15:00+00:00,2026-05-03T02:30:00+00:00,7,4
0G_USDT_SWAP,388,2026-05-03T04:15:00+00:00,371,2026-05-03T00:00:00+00:00,18,0.34112051129341125,0.33830687403678894,0.5411558747291565,0.7165846228599548,0.6607242822647095,377,383,380.0,2026-05-03T01:30:00+00:00,2026-05-03T03:00:00+00:00,2026-05-03T02:15:00+00:00,7,5
0G_USDT_SWAP,388,2026-05-03T04:15:00+00:00,370,2026-05-02T23:45:00+00:00,19,0.49427103996276855,0.37316471338272095,0.5412417650222778,0.739345133304596,0.659060537815094,377,383,380.0,2026-05-03T01:30:00+00:00,2026-05-03T03:00:00+00:00,2026-05-03T02:15:00+00:00,7,5
0G_USDT_SWAP,389,2026-05-03T04:30:00+00:00,378,2026-05-03T01:45:00+00:00,12,0.5552934408187866,0.421893835067749,0.4922196865081787,0.7504280209541321,0.5934900045394897,383,386,384.5,2026-05-03T03:00:00+00:00,2026-05-03T03:45:00+00:00,2026-05-03T03:15:00+00:00,4,3
0G_USDT_SWAP,389,2026-05-03T04:30:00+00:00,377,2026-05-03T01:30:00+00:00,13,0.4880458414554596,0.3871423304080963,0.4977979063987732,0.7737443447113037,0.6113713383674622,382,386,384.0,2026-05-03T02:45:00+00:00,2026-05-03T03:45:00+00:00,2026-05-03T03:15:00+00:00,5,3
0G_USDT_SWAP,389,2026-05-03T04:30:00+00:00,376,2026-05-03T01:15:00+00:00,14,0.44945070147514343,0.3397952616214752,0.5076342821121216,0.777186930179596,0.6236304640769958,380,386,383.0,2026-05-03T02:15:00+00:00,2026-05-03T03:45:00+00:00,2026-05-03T03:00:00+00:00,7,3
0G_USDT_SWAP,389,2026-05-03T04:30:00+00:00,375,2026-05-03T01:00:00+00:00,15,0.48194608092308044,0.35092464089393616,0.5023676753044128,0.7884724736213684,0.6238886713981628,380,386,383.0,2026-05-03T02:15:00+00:00,2026-05-03T03:45:00+00:00,2026-05-03T03:00:00+00:00,7,3
0G_USDT_SWAP,389,2026-05-03T04:30:00+00:00,373,2026-05-03T00:30:00+00:00,17,0.5147356986999512,0.36118051409721375,0.5096850991249084,0.7712588310241699,0.6272025108337402,379,385,382.0,2026-05-03T02:00:00+00:00,2026-05-03T03:30:00+00:00,2026-05-03T02:45:00+00:00,7,4
0G_USDT_SWAP,389,2026-05-03T04:30:00+00:00,372,2026-05-03T00:15:00+00:00,18,0.34061434864997864,0.38756266236305237,0.511459231376648,0.7879859209060669,0.6286630034446716,379,385,382.0,2026-05-03T02:00:00+00:00,2026-05-03T03:30:00+00:00,2026-05-03T02:45:00+00:00,7,4
0G_USDT_SWAP,389,2026-05-03T04:30:00+00:00,371,2026-05-03T00:00:00+00:00,19,0.369123637676239,0.36934351921081543,0.5392574071884155,0.73880535364151,0.6618908047676086,378,384,381.0,2026-05-03T01:45:00+00:00,2026-05-03T03:15:00+00:00,2026-05-03T02:30:00+00:00,7,5
0G_USDT_SWAP,390,2026-05-03T04:45:00+00:00,379,2026-05-03T02:00:00+00:00,12,0.39931559562683105,0.4265773892402649,0.494013249874115,0.7533263564109802,0.58906489610672,384,387,385.5,2026-05-03T03:15:00+00:00,2026-05-03T04:00:00+00:00,2026-05-03T03:45:00+00:00,4,3
0G_USDT_SWAP,390,2026-05-03T04:45:00+00:00,378,2026-05-03T01:45:00+00:00,13,0.5734344124794006,0.38679155707359314,0.49491968750953674,0.7713191509246826,0.5951550602912903,383,387,385.0,2026-05-03T03:00:00+00:00,2026-05-03T04:00:00+00:00,2026-05-03T03:30:00+00:00,5,3
0G_USDT_SWAP,390,2026-05-03T04:45:00+00:00,377,2026-05-03T01:30:00+00:00,14,0.32020723819732666,0.3671368360519409,0.497150182723999,0.7764016389846802,0.613926112651825,382,387,384.5,2026-05-03T02:45:00+00:00,2026-05-03T04:00:00+00:00,2026-05-03T03:15:00+00:00,6,3
0G_USDT_SWAP,390,2026-05-03T04:45:00+00:00,376,2026-05-03T01:15:00+00:00,15,0.5223039984703064,0.3582778871059418,0.5030815005302429,0.7964847683906555,0.6117153167724609,381,387,384.0,2026-05-03T02:30:00+00:00,2026-05-03T04:00:00+00:00,2026-05-03T03:15:00+00:00,7,3
0G_USDT_SWAP,390,2026-05-03T04:45:00+00:00,375,2026-05-03T01:00:00+00:00,16,0.46187546849250793,0.32243019342422485,0.5059290528297424,0.7540427446365356,0.623918354511261,380,386,383.0,2026-05-03T02:15:00+00:00,2026-05-03T03:45:00+00:00,2026-05-03T03:00:00+00:00,7,4
0G_USDT_SWAP,390,2026-05-03T04:45:00+00:00,374,2026-05-03T00:45:00+00:00,17,0.4843142032623291,0.3651377558708191,0.5108620524406433,0.7670215964317322,0.6399701237678528,380,386,383.0,2026-05-03T02:15:00+00:00,2026-05-03T03:45:00+00:00,2026-05-03T03:00:00+00:00,7,4
0G_USDT_SWAP,390,2026-05-03T04:45:00+00:00,373,2026-05-03T00:30:00+00:00,18,0.30117425322532654,0.3301553428173065,0.5160665512084961,0.728074848651886,0.6272141337394714,379,385,382.0,2026-05-03T02:00:00+00:00,2026-05-03T03:30:00+00:00,2026-05-03T02:45:00+00:00,7,5
0G_USDT_SWAP,390,2026-05-03T04:45:00+00:00,373,2026-05-03T00:30:00+00:00,18,0.2983686923980713,0.3905935287475586,0.5214953422546387,0.7701697945594788,0.6403517127037048,380,386,383.0,2026-05-03T02:15:00+00:00,2026-05-03T03:45:00+00:00,2026-05-03T03:00:00+00:00,7,4
0G_USDT_SWAP,390,2026-05-03T04:45:00+00:00,372,2026-05-03T00:15:00+00:00,19,0.39361685514450073,0.3609050512313843,0.5171865820884705,0.7498114705085754,0.6326897740364075,378,386,382.0,2026-05-03T01:45:00+00:00,2026-05-03T03:45:00+00:00,2026-05-03T02:45:00+00:00,9,4
0G_USDT_SWAP,391,2026-05-03T05:00:00+00:00,380,2026-05-03T02:15:00+00:00,12,0.38478797674179077,0.41918522119522095,0.4916857182979584,0.7569447755813599,0.5582073926925659,385,388,386.5,2026-05-03T03:30:00+00:00,2026-05-03T04:15:00+00:00,2026-05-03T03:45:00+00:00,4,3
0G_USDT_SWAP,391,2026-05-03T05:00:00+00:00,379,2026-05-03T02:00:00+00:00,13,0.4646313190460205,0.3950137197971344,0.49415573477745056,0.768610417842865,0.5674729347229004,384,388,386.0,2026-05-03T03:15:00+00:00,2026-05-03T04:15:00+00:00,2026-05-03T03:45:00+00:00,5,3
0G_USDT_SWAP,391,2026-05-03T05:00:00+00:00,379,2026-05-03T02:00:00+00:00,13,0.3864138126373291,0.3876667022705078,0.49601176381111145,0.7785845994949341,0.5944922566413879,384,388,386.0,2026-05-03T03:15:00+00:00,2026-05-03T04:15:00+00:00,2026-05-03T03:45:00+00:00,5,3
0G_USDT_SWAP,391,2026-05-03T05:00:00+00:00,378,2026-05-03T01:45:00+00:00,14,0.40300253033638,0.3704087734222412,0.49637168645858765,0.7787854671478271,0.6047648787498474,383,388,385.5,2026-05-03T03:00:00+00:00,2026-05-03T04:15:00+00:00,2026-05-03T03:45:00+00:00,6,3
0G_USDT_SWAP,391,2026-05-03T05:00:00+00:00,377,2026-05-03T01:30:00+00:00,15,0.5504451990127563,0.3555164039134979,0.496050626039505,0.7972263097763062,0.6094289422035217,382,388,385.0,2026-05-03T02:45:00+00:00,2026-05-03T04:15:00+00:00,2026-05-03T03:30:00+00:00,7,3
0G_USDT_SWAP,391,2026-05-03T05:00:00+00:00,374,2026-05-03T00:45:00+00:00,18,0.35819363594055176,0.3440013527870178,0.5108709335327148,0.7052949666976929,0.6142141222953796,380,386,383.0,2026-05-03T02:15:00+00:00,2026-05-03T03:45:00+00:00,2026-05-03T03:00:00+00:00,7,5
0G_USDT_SWAP,391,2026-05-03T05:00:00+00:00,374,2026-05-03T00:45:00+00:00,18,0.2601180076599121,0.393573135137558,0.5086033940315247,0.7789454460144043,0.6170935034751892,381,387,384.0,2026-05-03T02:30:00+00:00,2026-05-03T04:00:00+00:00,2026-05-03T03:15:00+00:00,7,4
0G_USDT_SWAP,391,2026-05-03T05:00:00+00:00,373,2026-05-03T00:30:00+00:00,19,0.31207501888275146,0.3745851218700409,0.5211648941040039,0.7357993125915527,0.6314238905906677,380,386,383.0,2026-05-03T02:15:00+00:00,2026-05-03T03:45:00+00:00,2026-05-03T03:00:00+00:00,7,5
0G_USDT_SWAP,392,2026-05-03T05:15:00+00:00,381,2026-05-03T02:30:00+00:00,12,0.3539137840270996,0.41935014724731445,0.4869246482849121,0.7644845247268677,0.5555261969566345,386,389,387.5,2026-05-03T03:45:00+00:00,2026-05-03T04:30:00+00:00,2026-05-03T04:15:00+00:00,4,3
0G_USDT_SWAP,392,2026-05-03T05:15:00+00:00,380,2026-05-03T02:15:00+00:00,13,0.4812396764755249,0.3934723734855652,0.4870203137397766,0.7684899568557739,0.5598667860031128,385,389,387.0,2026-05-03T03:30:00+00:00,2026-05-03T04:30:00+00:00,2026-05-03T04:00:00+00:00,5,3
0G_USDT_SWAP,392,2026-05-03T05:15:00+00:00,379,2026-05-03T02:00:00+00:00,14,0.38830581307411194,0.36392754316329956,0.49537885189056396,0.7884165048599243,0.601189136505127,384,389,386.5,2026-05-03T03:15:00+00:00,2026-05-03T04:30:00+00:00,2026-05-03T03:45:00+00:00,6,3
0G_USDT_SWAP,392,2026-05-03T05:15:00+00:00,378,2026-05-03T01:45:00+00:00,15,0.6325804591178894,0.351886510848999,0.49471378326416016,0.7991737723350525,0.5936288833618164,383,389,386.0,2026-05-03T03:00:00+00:00,2026-05-03T04:30:00+00:00,2026-05-03T03:45:00+00:00,7,3
0G_USDT_SWAP,392,2026-05-03T05:15:00+00:00,377,2026-05-03T01:30:00+00:00,16,0.3207992911338806,0.31904467940330505,0.49660107493400574,0.7572875618934631,0.613391101360321,382,388,385.0,2026-05-03T02:45:00+00:00,2026-05-03T04:15:00+00:00,2026-05-03T03:30:00+00:00,7,4
0G_USDT_SWAP,392,2026-05-03T05:15:00+00:00,376,2026-05-03T01:15:00+00:00,17,0.5935998558998108,0.36480188369750977,0.5038997530937195,0.7642897963523865,0.6075859665870667,382,388,385.0,2026-05-03T02:45:00+00:00,2026-05-03T04:15:00+00:00,2026-05-03T03:30:00+00:00,7,4
0G_USDT_SWAP,392,2026-05-03T05:15:00+00:00,375,2026-05-03T01:00:00+00:00,18,0.2680542469024658,0.3961241543292999,0.5025202631950378,0.7675651907920837,0.6101728677749634,382,388,385.0,2026-05-03T02:45:00+00:00,2026-05-03T04:15:00+00:00,2026-05-03T03:30:00+00:00,7,4
0G_USDT_SWAP,393,2026-05-03T05:30:00+00:00,382,2026-05-03T02:45:00+00:00,12,0.4004676938056946,0.41923704743385315,0.48755744099617004,0.760754406452179,0.5454941987991333,387,390,388.5,2026-05-03T04:00:00+00:00,2026-05-03T04:45:00+00:00,2026-05-03T04:15:00+00:00,4,3
0G_USDT_SWAP,393,2026-05-03T05:30:00+00:00,381,2026-05-03T02:30:00+00:00,13,0.4320260286331177,0.3995674252510071,0.4855494499206543,0.7681300044059753,0.5539551377296448,386,390,388.0,2026-05-03T03:45:00+00:00,2026-05-03T04:45:00+00:00,2026-05-03T04:15:00+00:00,5,3
0G_USDT_SWAP,393,2026-05-03T05:30:00+00:00,380,2026-05-03T02:15:00+00:00,14,0.4074651002883911,0.3443160057067871,0.48700451850891113,0.774918258190155,0.5633577108383179,384,390,387.0,2026-05-03T03:15:00+00:00,2026-05-03T04:45:00+00:00,2026-05-03T04:00:00+00:00,7,3
0G_USDT_SWAP,393,2026-05-03T05:30:00+00:00,379,2026-05-03T02:00:00+00:00,15,0.5690445899963379,0.38081714510917664,0.49162057042121887,0.799494206905365,0.5674730539321899,384,390,387.0,2026-05-03T03:15:00+00:00,2026-05-03T04:45:00+00:00,2026-05-03T04:00:00+00:00,7,3
0G_USDT_SWAP,393,2026-05-03T05:30:00+00:00,378,2026-05-03T01:45:00+00:00,16,0.3869980275630951,0.322724312543869,0.49463513493537903,0.7537204623222351,0.5888396501541138,383,389,386.0,2026-05-03T03:00:00+00:00,2026-05-03T04:30:00+00:00,2026-05-03T03:45:00+00:00,7,4
0G_USDT_SWAP,393,2026-05-03T05:30:00+00:00,377,2026-05-03T01:30:00+00:00,17,0.7898176908493042,0.3607858717441559,0.49699386954307556,0.7683097720146179,0.5896841287612915,383,389,386.0,2026-05-03T03:00:00+00:00,2026-05-03T04:30:00+00:00,2026-05-03T03:45:00+00:00,7,4
0G_USDT_SWAP,393,2026-05-03T05:30:00+00:00,377,2026-05-03T01:30:00+00:00,17,0.2625526487827301,0.2849172055721283,0.4963727593421936,0.7080714106559753,0.60267174243927,381,388,384.5,2026-05-03T02:30:00+00:00,2026-05-03T04:15:00+00:00,2026-05-03T03:15:00+00:00,8,5
0G_USDT_SWAP,393,2026-05-03T05:30:00+00:00,376,2026-05-03T01:15:00+00:00,18,0.5623235702514648,0.33840522170066833,0.5007291436195374,0.7155982851982117,0.612125039100647,382,388,385.0,2026-05-03T02:45:00+00:00,2026-05-03T04:15:00+00:00,2026-05-03T03:30:00+00:00,7,5
0G_USDT_SWAP,393,2026-05-03T05:30:00+00:00,376,2026-05-03T01:15:00+00:00,18,0.5170092582702637,0.39590975642204285,0.502465546131134,0.7753764986991882,0.6026000380516052,383,389,386.0,2026-05-03T03:00:00+00:00,2026-05-03T04:30:00+00:00,2026-05-03T03:45:00+00:00,7,4
0G_USDT_SWAP,393,2026-05-03T05:30:00+00:00,375,2026-05-03T01:00:00+00:00,19,0.6127488017082214,0.36713388562202454,0.5067936182022095,0.7431020140647888,0.6064278483390808,382,388,385.0,2026-05-03T02:45:00+00:00,2026-05-03T04:15:00+00:00,2026-05-03T03:30:00+00:00,7,5
0G_USDT_SWAP,394,2026-05-03T05:45:00+00:00,382,2026-05-03T02:45:00+00:00,13,0.3027664124965668,0.3885646462440491,0.480425089597702,0.7712108492851257,0.540198564529419,387,391,389.0,2026-05-03T04:00:00+00:00,2026-05-03T05:00:00+00:00,2026-05-03T04:30:00+00:00,5,3
0G_USDT_SWAP,394,2026-05-03T05:45:00+00:00,382,2026-05-03T02:45:00+00:00,13,0.29774823784828186,0.382822185754776,0.4931289255619049,0.7765292525291443,0.5505316853523254,387,391,389.0,2026-05-03T04:00:00+00:00,2026-05-03T05:00:00+00:00,2026-05-03T04:30:00+00:00,5,3
