symbol,decision_i,decision_time,window_start_i,window_start_time,window_len,conf,x1n,y1n,x2n,y2n,core_start_i,core_end_i,core_mid_i,core_start_time,core_end_time,core_mid_time,predicted_core_bars,decision_delay_bars,event_id,raw_detection_count,event_conf_max,event_decision_first,event_decision_last,window_lengths_seen
RAY_USDT_SWAP,372,2026-05-03T00:15:00+00:00,357,2026-05-02T20:30:00+00:00,16,0.785547137260437,0.3152450621128082,0.3263579308986664,0.7561689019203186,0.5380844473838806,362,368,365.0,2026-05-02T21:45:00+00:00,2026-05-02T23:15:00+00:00,2026-05-02T22:30:00+00:00,7,4,f976ad19b02f0ba2,40,0.8729247450828552,2026-05-03T00:15:00+00:00,2026-05-03T01:00:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
RLS_USDT_SWAP,372,2026-05-03T00:15:00+00:00,355,2026-05-02T20:00:00+00:00,18,0.8230495452880859,0.33809375762939453,0.18664756417274475,0.7165088057518005,0.43258991837501526,361,367,364.0,2026-05-02T21:30:00+00:00,2026-05-02T23:00:00+00:00,2026-05-02T22:15:00+00:00,7,5,b0ee0f1b36f93f3a,24,0.8230495452880859,2026-05-03T00:15:00+00:00,2026-05-03T00:45:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
SHIB_USDT_SWAP,372,2026-05-03T00:15:00+00:00,358,2026-05-02T20:45:00+00:00,15,0.6481927037239075,0.3799595534801483,0.4577815532684326,0.7989336252212524,0.5255938768386841,363,369,366.0,2026-05-02T22:00:00+00:00,2026-05-02T23:30:00+00:00,2026-05-02T22:45:00+00:00,7,3,369a5a05fa963fd2,71,0.8749868869781494,2026-05-03T00:15:00+00:00,2026-05-03T01:30:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
SKY_USDT_SWAP,372,2026-05-03T00:15:00+00:00,356,2026-05-02T20:15:00+00:00,17,0.7779580354690552,0.36135053634643555,0.4396554231643677,0.768511950969696,0.513163149356842,362,368,365.0,2026-05-02T21:45:00+00:00,2026-05-02T23:15:00+00:00,2026-05-02T22:30:00+00:00,7,4,997e6ffee24ab106,41,0.8530818223953247,2026-05-03T00:15:00+00:00,2026-05-03T01:00:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
STABLE_USDT_SWAP,372,2026-05-03T00:15:00+00:00,354,2026-05-02T19:45:00+00:00,19,0.46894571185112,0.3696097135543823,0.43341100215911865,0.7378475069999695,0.5732621550559998,361,367,364.0,2026-05-02T21:30:00+00:00,2026-05-02T23:00:00+00:00,2026-05-02T22:15:00+00:00,7,5,de07a47b15f31067,12,0.6716066002845764,2026-05-03T00:15:00+00:00,2026-05-03T01:00:00+00:00,"[16, 17, 18, 19]"
WIF_USDT_SWAP,372,2026-05-03T00:15:00+00:00,359,2026-05-02T21:00:00+00:00,14,0.3313547372817993,0.34434208273887634,0.4013744294643402,0.781757116317749,0.5503818988800049,363,369,366.0,2026-05-02T22:00:00+00:00,2026-05-02T23:30:00+00:00,2026-05-02T22:45:00+00:00,7,3,656d7f5c57070aaa,39,0.7082141041755676,2026-05-03T00:15:00+00:00,2026-05-03T01:15:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
XTZ_USDT_SWAP,372,2026-05-03T00:15:00+00:00,359,2026-05-02T21:00:00+00:00,14,0.7615286111831665,0.3443065285682678,0.4271068572998047,0.7831512093544006,0.5375462770462036,363,369,366.0,2026-05-02T22:00:00+00:00,2026-05-02T23:30:00+00:00,2026-05-02T22:45:00+00:00,7,3,bdbffc836ab1d8e7,51,0.8389677405357361,2026-05-03T00:15:00+00:00,2026-05-03T01:15:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
AVNT_USDT_SWAP,373,2026-05-03T00:30:00+00:00,362,2026-05-02T21:45:00+00:00,12,0.567176878452301,0.4191915690898895,0.40221095085144043,0.7546198964118958,0.5219380855560303,367,370,368.5,2026-05-02T23:00:00+00:00,2026-05-02T23:45:00+00:00,2026-05-02T23:15:00+00:00,4,3,fef6205df06d21ed,62,0.897706151008606,2026-05-03T00:30:00+00:00,2026-05-03T02:00:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
BNB_USDT_SWAP,373,2026-05-03T00:30:00+00:00,361,2026-05-02T21:30:00+00:00,13,0.6044461131095886,0.38652345538139343,0.4872748553752899,0.7785503268241882,0.5557576417922974,366,370,368.0,2026-05-02T22:45:00+00:00,2026-05-02T23:45:00+00:00,2026-05-02T23:15:00+00:00,5,3,215d5364558d8d28,29,0.7383261919021606,2026-05-03T00:30:00+00:00,2026-05-03T01:45:00+00:00,"[13, 14, 15, 16, 17, 18, 19]"
ZBT_USDT_SWAP,373,2026-05-03T00:30:00+00:00,357,2026-05-02T20:30:00+00:00,17,0.36370357871055603,0.610361635684967,0.18950501084327698,0.9957634210586548,0.8360390663146973,367,373,370.0,2026-05-02T23:00:00+00:00,2026-05-03T00:30:00+00:00,2026-05-02T23:45:00+00:00,7,0,d37c12a4b74f9fdb,81,0.8070124387741089,2026-05-03T00:30:00+00:00,2026-05-03T02:15:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
ACU_USDT_SWAP,374,2026-05-03T00:45:00+00:00,363,2026-05-02T22:00:00+00:00,12,0.3492403030395508,0.42837342619895935,0.4831430912017822,0.7485049366950989,0.6307528614997864,368,371,369.5,2026-05-02T23:15:00+00:00,2026-05-03T00:00:00+00:00,2026-05-02T23:45:00+00:00,4,3,e648b538bcd6b764,53,0.8441110849380493,2026-05-03T00:45:00+00:00,2026-05-03T02:15:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
AERO_USDT_SWAP,374,2026-05-03T00:45:00+00:00,363,2026-05-02T22:00:00+00:00,12,0.27590811252593994,0.41431400179862976,0.4257076680660248,0.755781352519989,0.5746587514877319,368,371,369.5,2026-05-02T23:15:00+00:00,2026-05-03T00:00:00+00:00,2026-05-02T23:45:00+00:00,4,3,33be99d1677f0e53,50,0.8349668383598328,2026-05-03T00:45:00+00:00,2026-05-03T02:15:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
CC_USDT_SWAP,374,2026-05-03T00:45:00+00:00,363,2026-05-02T22:00:00+00:00,12,0.3778848648071289,0.4340065121650696,0.4894249439239502,0.7453084588050842,0.5759937763214111,368,371,369.5,2026-05-02T23:15:00+00:00,2026-05-03T00:00:00+00:00,2026-05-02T23:45:00+00:00,4,3,df72ba9e977885d5,18,0.7356135845184326,2026-05-03T00:45:00+00:00,2026-05-03T02:00:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
ENSO_USDT_SWAP,374,2026-05-03T00:45:00+00:00,363,2026-05-02T22:00:00+00:00,12,0.7717862725257874,0.42159515619277954,0.2051924169063568,0.7619535326957703,0.6665886044502258,368,371,369.5,2026-05-02T23:15:00+00:00,2026-05-03T00:00:00+00:00,2026-05-02T23:45:00+00:00,4,3,08966f31b258956f,99,0.8414969444274902,2026-05-03T00:45:00+00:00,2026-05-03T02:15:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
GALA_USDT_SWAP,374,2026-05-03T00:45:00+00:00,363,2026-05-02T22:00:00+00:00,12,0.6639283895492554,0.4279273450374603,0.4552753269672394,0.7491773962974548,0.5817891955375671,368,371,369.5,2026-05-02T23:15:00+00:00,2026-05-03T00:00:00+00:00,2026-05-02T23:45:00+00:00,4,3,397a60343351b6ad,71,0.8912659883499146,2026-05-03T00:45:00+00:00,2026-05-03T02:15:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
HYPE_USDT_SWAP,374,2026-05-03T00:45:00+00:00,363,2026-05-02T22:00:00+00:00,12,0.5118642449378967,0.4226662218570709,0.5146389007568359,0.7552642822265625,0.5791652798652649,368,371,369.5,2026-05-02T23:15:00+00:00,2026-05-03T00:00:00+00:00,2026-05-02T23:45:00+00:00,4,3,2936c627ed4e5738,54,0.8365902900695801,2026-05-03T00:45:00+00:00,2026-05-03T02:15:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
LINEA_USDT_SWAP,374,2026-05-03T00:45:00+00:00,363,2026-05-02T22:00:00+00:00,12,0.7400289177894592,0.42057332396507263,0.43646103143692017,0.7534551024436951,0.5411487817764282,368,371,369.5,2026-05-02T23:15:00+00:00,2026-05-03T00:00:00+00:00,2026-05-02T23:45:00+00:00,4,3,03c0a83b1ccd5e29,73,0.8777937889099121,2026-05-03T00:45:00+00:00,2026-05-03T02:15:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
MAGIC_USDT_SWAP,374,2026-05-03T00:45:00+00:00,362,2026-05-02T21:45:00+00:00,13,0.25710585713386536,0.39229899644851685,0.46011385321617126,0.7674737572669983,0.5575910806655884,367,371,369.0,2026-05-02T23:00:00+00:00,2026-05-03T00:00:00+00:00,2026-05-02T23:30:00+00:00,5,3,908165fab8ea0c01,41,0.8550235629081726,2026-05-03T00:45:00+00:00,2026-05-03T02:00:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
MON_USDT_SWAP,374,2026-05-03T00:45:00+00:00,363,2026-05-02T22:00:00+00:00,12,0.36043739318847656,0.42486459016799927,0.40099644660949707,0.7490466237068176,0.6447144746780396,368,371,369.5,2026-05-02T23:15:00+00:00,2026-05-03T00:00:00+00:00,2026-05-02T23:45:00+00:00,4,3,a61241fce31ed9c4,31,0.6846945881843567,2026-05-03T00:45:00+00:00,2026-05-03T02:15:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
ORCL_USDT_SWAP,374,2026-05-03T00:45:00+00:00,362,2026-05-02T21:45:00+00:00,13,0.3928060829639435,0.3890763819217682,0.40715357661247253,0.770932137966156,0.47375428676605225,367,371,369.0,2026-05-02T23:00:00+00:00,2026-05-03T00:00:00+00:00,2026-05-02T23:30:00+00:00,5,3,ccf7472992da1cf9,11,0.5771721005439758,2026-05-03T00:45:00+00:00,2026-05-03T02:30:00+00:00,"[12, 13, 15, 17, 18, 19]"
PENGU_USDT_SWAP,374,2026-05-03T00:45:00+00:00,363,2026-05-02T22:00:00+00:00,12,0.6128188967704773,0.4264126420021057,0.4413168132305145,0.7496494650840759,0.6342771053314209,368,371,369.5,2026-05-02T23:15:00+00:00,2026-05-03T00:00:00+00:00,2026-05-02T23:45:00+00:00,4,3,d515ec3e1b5a6c9f,62,0.8873090147972107,2026-05-03T00:45:00+00:00,2026-05-03T02:15:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
RLS_USDT_SWAP,374,2026-05-03T00:45:00+00:00,363,2026-05-02T22:00:00+00:00,12,0.7246038317680359,0.4230451285839081,0.2553466260433197,0.7491027116775513,0.4561188519001007,368,371,369.5,2026-05-02T23:15:00+00:00,2026-05-03T00:00:00+00:00,2026-05-02T23:45:00+00:00,4,3,7bdcc84a7c64e32c,68,0.7403153777122498,2026-05-03T00:45:00+00:00,2026-05-03T03:15:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
TRUTH_USDT_SWAP,374,2026-05-03T00:45:00+00:00,362,2026-05-02T21:45:00+00:00,13,0.48585695028305054,0.3688890039920807,0.3933742046356201,0.7726798057556152,0.6495064496994019,366,371,368.5,2026-05-02T22:45:00+00:00,2026-05-03T00:00:00+00:00,2026-05-02T23:15:00+00:00,6,3,43f382d226ede669,38,0.8606393933296204,2026-05-03T00:45:00+00:00,2026-05-03T02:00:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
AUCTION_USDT_SWAP,375,2026-05-03T01:00:00+00:00,358,2026-05-02T20:45:00+00:00,18,0.2613071799278259,0.39043644070625305,0.46321484446525574,0.7880374193191528,0.5212271809577942,365,371,368.0,2026-05-02T22:30:00+00:00,2026-05-03T00:00:00+00:00,2026-05-02T23:15:00+00:00,7,4,cd9e4d1efce7a086,14,0.5500710606575012,2026-05-03T01:00:00+00:00,2026-05-03T02:00:00+00:00,"[15, 16, 17, 18, 19]"
AZTEC_USDT_SWAP,375,2026-05-03T01:00:00+00:00,364,2026-05-02T22:15:00+00:00,12,0.4054373502731323,0.4267522990703583,0.37224650382995605,0.7486211657524109,0.5591245293617249,369,372,370.5,2026-05-02T23:30:00+00:00,2026-05-03T00:15:00+00:00,2026-05-02T23:45:00+00:00,4,3,a6a11a8667cd7a79,60,0.9468225240707397,2026-05-03T01:00:00+00:00,2026-05-03T02:30:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
BEAT_USDT_SWAP,375,2026-05-03T01:00:00+00:00,361,2026-05-02T21:30:00+00:00,15,0.37611690163612366,0.3571765124797821,0.5990502834320068,0.7921145558357239,0.9021886587142944,366,372,369.0,2026-05-02T22:45:00+00:00,2026-05-03T00:15:00+00:00,2026-05-02T23:30:00+00:00,7,3,f2f7948870faf3ee,19,0.695196807384491,2026-05-03T01:00:00+00:00,2026-05-03T02:30:00+00:00,"[14, 15, 16, 17, 18, 19]"
ENJ_USDT_SWAP,375,2026-05-03T01:00:00+00:00,364,2026-05-02T22:15:00+00:00,12,0.4316613972187042,0.4327359199523926,0.3905714452266693,0.7462789416313171,0.5442667007446289,369,372,370.5,2026-05-02T23:30:00+00:00,2026-05-03T00:15:00+00:00,2026-05-02T23:45:00+00:00,4,3,8f57f03fbe5aa244,69,0.864300549030304,2026-05-03T01:00:00+00:00,2026-05-03T02:45:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
LTC_USDT_SWAP,375,2026-05-03T01:00:00+00:00,363,2026-05-02T22:00:00+00:00,13,0.376962274312973,0.3847997188568115,0.4647907316684723,0.7754163146018982,0.5404588580131531,368,372,370.0,2026-05-02T23:15:00+00:00,2026-05-03T00:15:00+00:00,2026-05-02T23:45:00+00:00,5,3,aa94ddc99987c897,49,0.8682975769042969,2026-05-03T01:00:00+00:00,2026-05-03T02:15:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
MORPHO_USDT_SWAP,375,2026-05-03T01:00:00+00:00,364,2026-05-02T22:15:00+00:00,12,0.5143923163414001,0.4149354100227356,0.4282987713813782,0.761702835559845,0.5020014643669128,369,372,370.5,2026-05-02T23:30:00+00:00,2026-05-03T00:15:00+00:00,2026-05-02T23:45:00+00:00,4,3,0f81f1a1447a9b76,62,0.8717623353004456,2026-05-03T01:00:00+00:00,2026-05-03T02:30:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
ONT_USDT_SWAP,375,2026-05-03T01:00:00+00:00,360,2026-05-02T21:15:00+00:00,16,0.6273144483566284,0.32234618067741394,0.39600133895874023,0.754701554775238,0.541424572467804,365,371,368.0,2026-05-02T22:30:00+00:00,2026-05-03T00:00:00+00:00,2026-05-02T23:15:00+00:00,7,4,2a2820e865d58888,34,0.882577121257782,2026-05-03T01:00:00+00:00,2026-05-03T01:45:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
RAY_USDT_SWAP,375,2026-05-03T01:00:00+00:00,364,2026-05-02T22:15:00+00:00,12,0.703264057636261,0.42592713236808777,0.39702633023262024,0.7526124715805054,0.6644710302352905,369,372,370.5,2026-05-02T23:30:00+00:00,2026-05-03T00:15:00+00:00,2026-05-02T23:45:00+00:00,4,3,07e0d071cfde1d77,58,0.8463056683540344,2026-05-03T01:00:00+00:00,2026-05-03T02:30:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
SKY_USDT_SWAP,375,2026-05-03T01:00:00+00:00,364,2026-05-02T22:15:00+00:00,12,0.5915664434432983,0.4270246922969818,0.42562779784202576,0.7506135702133179,0.5349209904670715,369,372,370.5,2026-05-02T23:30:00+00:00,2026-05-03T00:15:00+00:00,2026-05-02T23:45:00+00:00,4,3,d17163e0230a9f6a,69,0.8666665554046631,2026-05-03T01:00:00+00:00,2026-05-03T02:30:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
STABLE_USDT_SWAP,375,2026-05-03T01:00:00+00:00,362,2026-05-02T21:45:00+00:00,14,0.3349459171295166,0.379019170999527,0.5051846504211426,0.7622879147529602,0.6198484897613525,367,372,369.5,2026-05-02T23:00:00+00:00,2026-05-03T00:15:00+00:00,2026-05-02T23:45:00+00:00,6,3,bc8b3cea803286b0,35,0.7668806314468384,2026-05-03T01:00:00+00:00,2026-05-03T02:45:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
VANA_USDT_SWAP,375,2026-05-03T01:00:00+00:00,364,2026-05-02T22:15:00+00:00,12,0.5570855140686035,0.4254787862300873,0.3487038016319275,0.7483291029930115,0.5599545240402222,369,372,370.5,2026-05-02T23:30:00+00:00,2026-05-03T00:15:00+00:00,2026-05-02T23:45:00+00:00,4,3,c2c870862c26969f,57,0.876287579536438,2026-05-03T01:00:00+00:00,2026-05-03T02:30:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
ZEN_USDT_SWAP,375,2026-05-03T01:00:00+00:00,363,2026-05-02T22:00:00+00:00,13,0.44948336482048035,0.3866165578365326,0.3890395164489746,0.7731658816337585,0.583709716796875,368,372,370.0,2026-05-02T23:15:00+00:00,2026-05-03T00:15:00+00:00,2026-05-02T23:45:00+00:00,5,3,e7d28806d228ef7a,46,0.8288269639015198,2026-05-03T01:00:00+00:00,2026-05-03T02:15:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
ZRO_USDT_SWAP,375,2026-05-03T01:00:00+00:00,364,2026-05-02T22:15:00+00:00,12,0.3284897804260254,0.43542858958244324,0.3514392375946045,0.7440524697303772,0.5088543891906738,369,372,370.5,2026-05-02T23:30:00+00:00,2026-05-03T00:15:00+00:00,2026-05-02T23:45:00+00:00,4,3,f731ba0b31cf21b6,45,0.843285083770752,2026-05-03T01:00:00+00:00,2026-05-03T02:30:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
BARD_USDT_SWAP,376,2026-05-03T01:15:00+00:00,365,2026-05-02T22:30:00+00:00,12,0.40164247155189514,0.42743179202079773,0.419405072927475,0.7504239678382874,0.5413110852241516,370,373,371.5,2026-05-02T23:45:00+00:00,2026-05-03T00:30:00+00:00,2026-05-03T00:15:00+00:00,4,3,63aad31d47aa2194,63,0.8714172840118408,2026-05-03T01:15:00+00:00,2026-05-03T02:45:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
CRO_USDT_SWAP,376,2026-05-03T01:15:00+00:00,360,2026-05-02T21:15:00+00:00,17,0.5129541158676147,0.36274585127830505,0.46327701210975647,0.7776244282722473,0.5242162942886353,366,373,369.5,2026-05-02T22:45:00+00:00,2026-05-03T00:30:00+00:00,2026-05-02T23:45:00+00:00,8,3,fa6f3057dea913ab,37,0.84702467918396,2026-05-03T01:15:00+00:00,2026-05-03T02:15:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
GMT_USDT_SWAP,376,2026-05-03T01:15:00+00:00,365,2026-05-02T22:30:00+00:00,12,0.44148123264312744,0.43435463309288025,0.3649071156978607,0.7492709159851074,0.5398122668266296,370,373,371.5,2026-05-02T23:45:00+00:00,2026-05-03T00:30:00+00:00,2026-05-03T00:15:00+00:00,4,3,d8537da6bacef0fa,64,0.9345793128013611,2026-05-03T01:15:00+00:00,2026-05-03T02:45:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
GPS_USDT_SWAP,376,2026-05-03T01:15:00+00:00,358,2026-05-02T20:45:00+00:00,19,0.34578001499176025,0.36635109782218933,0.4773353040218353,0.7406226396560669,0.6228538155555725,365,371,368.0,2026-05-02T22:30:00+00:00,2026-05-03T00:00:00+00:00,2026-05-02T23:15:00+00:00,7,5,949844f8d96a00c1,1,0.34578001499176025,2026-05-03T01:15:00+00:00,2026-05-03T01:15:00+00:00,[19]
