group,arm,period,events,closed,censored,win_rate,mean_r,total_r,pf_r,pf_nominal,realized_ge10,event_drawdown_r,total_r_without_best,control_receipts,matched_pairs,unmatched_or_cross_period,paired_target_mean_r,control_mean_r,paired_excess_r,control_win_rate,paired_excess_nominal,blocks,mean_ci_low,mean_ci_high,p_month_signflip
all,v9,full,61898,61530,368,0.31430196652039655,0.055256897418090124,3399.9568981350853,1.082745515217626,1.0644953778953246,306,4023.1308613837073,3265.3057338158364,61898,61383,515,0.056595547556067924,-0.013340808893736122,0.06993635644980405,0.29363178730267336,0.001846617528724498,21,0.0035979067566730663,0.1467420993234257,0.02848575712143928
all,v9,earlier,31295,31295,0,0.3281993928742611,0.13685695564382006,4282.938426873348,1.210612951253426,1.1238563050389594,176,2905.023786835437,4214.820214559123,31295,31076,219,0.1428234103540723,0.004202982253431544,0.13862042810064076,0.29295919680782595,0.0034833476044453075,13,0.030161819784606258,0.2489359132257147,0.014492753623188406
all,v9,later,30063,29697,366,0.2957201064080547,-0.04873882069930591,-1447.3967583072874,0.9295273288792298,0.9896073088378535,119,2159.230019929803,-1582.0479226265363,30063,29554,509,-0.04637605656309784,-0.0497235707964504,0.0033475142333525662,0.29028219530351224,0.00046432230242007263,9,-0.04508188719112285,0.04355893533755637,0.4447776111944028
all,v9_long,full,31062,30888,174,0.29302641802641805,0.029933248719629057,924.5781864519023,1.0433912327814443,0.9767090095335007,241,4173.808895379385,789.9270221326534,31062,30785,277,0.032097640075487016,-0.03740325794543839,0.0695008980209254,0.27893454604515183,-0.00039181170591135936,21,-0.04924477986817276,0.2191672024780904,0.15142428785607195
all,v9_long,earlier,15807,15807,0,0.3301069146580629,0.21212565687831753,3353.0702582755653,1.3268175992064584,1.2396908514680811,146,2286.09874207301,3284.95204596134,15807,15694,113,0.2175452206729701,0.027727370104541245,0.18981785056842881,0.28902765388046386,0.004735153213423836,13,-0.03380587429305117,0.3955717863928494,0.05897051474262868
all,v9_long,later,14929,14755,174,0.24256184344290072,-0.2102184943453812,-3101.7738840660995,0.717697563389595,0.670910010564242,84,3984.0166729560146,-3236.4250483853484,14929,14654,275,-0.20712134852534378,-0.15220010532987138,-0.054921243195472376,0.25870069605568446,-0.005751966104477969,9,-0.09864775071052286,-0.011034079760353708,0.9810094952523738
all,v10,full,12368,12297,71,0.3042205415955111,0.07516272866271835,924.2760743654476,1.1111874424076198,1.0068328934788076,106,1711.2115094516873,839.2895615449347,12368,12259,109,0.07746667723849152,-0.018236824733094032,0.09570350197158557,0.2784077004649645,0.00037254557939056857,21,-0.06668930475053153,0.28663942005829507,0.15442278860569716
all,v10,earlier,6221,6221,0,0.3602314740395435,0.3395307113270902,2112.220555165828,1.5497997110567203,1.3979849495890904,69,818.4346577810092,2044.1023428516028,6221,6183,38,0.34575336253433114,0.04047400382409001,0.3052793587102411,0.28869480834546335,0.008469465752801015,13,0.03553323916203882,0.5566138102970025,0.031984007996002
all,v10,later,6014,5943,71,0.2354029951203096,-0.2448377391208402,-1455.0706835951532,0.6728161898286878,0.6160017599910496,31,1668.8813524281074,-1540.057196415666,6014,5906,108,-0.24155866580247248,-0.12113644984123903,-0.12042221596123341,0.2590585844903488,-0.008077625993922794,9,-0.2069408523866815,-0.037180153298263914,0.9870064967516242
