time,equity,event,trade_id
2026-08-14 21:00:00+00:00,1000.0,close,
2026-08-14 21:05:00+00:00,1000.0,close,
2026-08-14 21:10:00+00:00,1000.0,close,
2026-08-14 21:15:00+00:00,1000.0,close,
2026-08-14 21:20:00+00:00,1000.0,close,
2026-08-14 21:25:00+00:00,1000.0,close,
2026-08-14 21:30:00+00:00,1000.0,close,
2026-08-14 21:35:00+00:00,1000.0,close,
2026-08-14 21:40:00+00:00,1000.0,close,
2026-08-14 21:45:00+00:00,1000.0,close,
2026-08-14 21:50:00+00:00,1000.0,close,
2026-08-14 21:55:00+00:00,1000.0,close,
2026-08-14 22:00:00+00:00,1000.0,close,
2026-08-14 22:05:00+00:00,1000.0,close,
2026-08-14 22:10:00+00:00,1000.0,close,
2026-08-14 22:15:00+00:00,1000.0,close,
2026-08-14 22:20:00+00:00,1000.0,close,
2026-08-14 22:25:00+00:00,1000.0,close,
2026-08-14 22:30:00+00:00,1000.0,close,
2026-08-14 22:35:00+00:00,1000.0,close,
2026-08-14 22:40:00+00:00,1000.0,close,
2026-08-14 22:45:00+00:00,1000.0,close,
2026-08-14 22:50:00+00:00,1000.0,close,
2026-08-14 22:55:00+00:00,1000.0,close,
2026-08-14 23:00:00+00:00,1000.0,close,
2026-08-14 23:05:00+00:00,1000.0,close,
2026-08-14 23:10:00+00:00,1000.0,close,
2026-08-14 23:15:00+00:00,1000.0,close,
2026-08-14 23:20:00+00:00,1000.0,close,
2026-08-14 23:25:00+00:00,1000.0,close,
2026-08-14 23:30:00+00:00,1000.0,close,
2026-08-14 23:35:00+00:00,1000.0,close,
2026-08-14 23:40:00+00:00,1000.0,close,
2026-08-14 23:45:00+00:00,1000.0,close,
2026-08-14 23:50:00+00:00,1000.0,close,
2026-08-14 23:55:00+00:00,1000.0,close,
2026-08-15 00:00:00+00:00,1000.0,close,
2026-08-15 00:05:00+00:00,1000.0,close,
2026-08-15 00:10:00+00:00,1000.0,close,
2026-08-15 00:15:00+00:00,1000.0,close,
2026-08-15 00:20:00+00:00,1000.0,close,
2026-08-15 00:25:00+00:00,1000.0,close,
2026-08-15 00:30:00+00:00,1000.0,close,
2026-08-15 00:35:00+00:00,1000.0,close,
2026-08-15 00:40:00+00:00,1000.0,close,
2026-08-15 00:45:00+00:00,1000.0,close,
2026-08-15 00:50:00+00:00,1000.0,close,
2026-08-15 00:55:00+00:00,1000.0,close,
2026-08-15 01:00:00+00:00,1000.0,close,
2026-08-15 01:05:00+00:00,1000.0,close,
2026-08-15 01:10:00+00:00,1000.0,close,
2026-08-15 01:15:00+00:00,1000.0,close,
2026-08-15 01:20:00+00:00,1000.0,close,
2026-08-15 01:25:00+00:00,1000.0,close,
2026-08-15 01:30:00+00:00,1000.0,close,
2026-08-15 01:35:00+00:00,1000.0,close,
2026-08-15 01:40:00+00:00,1000.0,close,
2026-08-15 01:45:00+00:00,1000.0,close,
2026-08-15 01:50:00+00:00,1000.0,close,
2026-08-15 01:55:00+00:00,1000.0,close,
2026-08-15 02:00:00+00:00,1000.0,close,
2026-08-15 02:05:00+00:00,1000.0,close,
2026-08-15 02:10:00+00:00,1000.0,close,
2026-08-15 02:15:00+00:00,1000.0,close,
2026-08-15 02:20:00+00:00,1000.0,close,
2026-08-15 02:25:00+00:00,1000.0,close,
2026-08-15 02:30:00+00:00,1000.0,close,
2026-08-15 02:35:00+00:00,1000.0,close,
2026-08-15 02:40:00+00:00,1000.0,close,
2026-08-15 02:45:00+00:00,1000.0,close,
2026-08-15 02:50:00+00:00,1000.0,close,
2026-08-15 02:55:00+00:00,1000.0,close,
2026-08-15 03:00:00+00:00,1000.0,close,
2026-08-15 03:05:00+00:00,1000.0,close,
2026-08-15 03:10:00+00:00,1000.0,close,
2026-08-15 03:15:00+00:00,1000.0,close,
2026-08-15 03:20:00+00:00,1000.0,close,
2026-08-15 03:25:00+00:00,1000.0,close,
2026-08-15 03:30:00+00:00,1000.0,close,
2026-08-15 03:35:00+00:00,1000.0,close,
2026-08-15 03:40:00+00:00,1000.0,close,
2026-08-15 03:45:00+00:00,1000.0,close,
2026-08-15 03:50:00+00:00,1000.0,close,
2026-08-15 03:55:00+00:00,998.0106243957375,close_mtm,1
2026-08-15 04:00:00+00:00,997.6918925236128,close_mtm,1
2026-08-15 04:05:00+00:00,997.9415658234437,close_mtm,1
2026-08-15 04:10:00+00:00,998.0,close_mtm,1
2026-08-15 04:15:00+00:00,998.2284245083562,close_mtm,1
2026-08-15 04:20:00+00:00,998.2656098934373,close_mtm,1
2026-08-15 04:25:00+00:00,998.398414840156,close_mtm,1
2026-08-15 04:30:00+00:00,998.5577807762184,close_mtm,1
2026-08-15 04:35:00+00:00,998.6109027549057,close_mtm,1
2026-08-15 04:40:00+00:00,998.605590557037,close,
2026-08-15 04:45:00+00:00,998.605590557037,close,
2026-08-15 04:50:00+00:00,998.605590557037,close,
2026-08-15 04:55:00+00:00,998.605590557037,close,
2026-08-15 05:00:00+00:00,998.605590557037,close,
2026-08-15 05:05:00+00:00,998.605590557037,close,
2026-08-15 05:10:00+00:00,998.605590557037,close,
2026-08-15 05:15:00+00:00,996.6136800271709,close_mtm,2
2026-08-15 05:20:00+00:00,996.4811637459719,close_mtm,2
2026-08-15 05:25:00+00:00,995.91399406244,close_mtm,2
2026-08-15 05:30:00+00:00,995.8450855962164,close_mtm,2
2026-08-15 05:35:00+00:00,995.9563992724237,close_mtm,2
2026-08-15 05:40:00+00:00,994.6524390654254,close_mtm,2
2026-08-15 05:45:00+00:00,994.8326612078561,close_mtm,2
2026-08-15 05:50:00+00:00,994.2760928268201,close_mtm,2
2026-08-15 05:55:00+00:00,994.4298117130111,close_mtm,2
2026-08-15 06:00:00+00:00,994.4828182254907,close_mtm,2
2026-08-15 06:05:00+00:00,994.6683410191692,close_mtm,2
2026-08-15 06:10:00+00:00,994.8697657665919,close_mtm,2
2026-08-15 06:15:00+00:00,994.3290993392999,close_mtm,2
2026-08-15 06:20:00+00:00,994.5888312504499,close_mtm,2
2026-08-15 06:25:00+00:00,994.7478507878888,close_mtm,2
2026-08-15 06:30:00+00:00,994.4033084567712,close_mtm,2
2026-08-15 06:35:00+00:00,994.594131901698,close_mtm,2
2026-08-15 06:40:00+00:00,994.1382758943732,close_mtm,2
2026-08-15 06:45:00+00:00,995.0499879090225,close_mtm,2
2026-08-15 06:50:00+00:00,995.4846413113552,close_mtm,2
2026-08-15 06:55:00+00:00,995.8079810374809,close_mtm,2
2026-08-15 07:00:00+00:00,995.3150204714204,close_mtm,2
2026-08-15 07:05:00+00:00,994.9068703253275,close_mtm,2
2026-08-15 07:10:00+00:00,994.7478507878888,close_mtm,2
2026-08-15 07:15:00+00:00,995.4422361013716,close_mtm,2
2026-08-15 07:20:00+00:00,994.8485631615998,close_mtm,2
2026-08-15 07:25:00+00:00,994.7584520903846,close_mtm,2
2026-08-15 07:30:00+00:00,994.7213475316488,close_mtm,2
2026-08-15 07:35:00+00:00,994.6736416704173,close_mtm,2
2026-08-15 07:40:00+00:00,994.8220599053602,close_mtm,2
2026-08-15 07:45:00+00:00,994.6842429729131,close_mtm,2
2026-08-15 07:50:00+00:00,994.3874065030274,close_mtm,2
2026-08-15 07:55:00+00:00,994.3662038980356,close_mtm,2
2026-08-15 08:00:00+00:00,994.2601908730763,close_mtm,2
2026-08-15 08:05:00+00:00,994.1965830581008,close_mtm,2
2026-08-15 08:10:00+00:00,994.4987201792345,close_mtm,2
2026-08-15 08:15:00+00:00,994.4669162717469,close_mtm,2
2026-08-15 08:20:00+00:00,994.8061579516163,close_mtm,2
2026-08-15 08:25:00+00:00,994.8803670690877,close_mtm,2
2026-08-15 08:30:00+00:00,994.6312364604336,close_mtm,2
2026-08-15 08:35:00+00:00,993.3243877174531,close_mtm,3
2026-08-15 08:40:00+00:00,993.3508378620245,close_mtm,3
2026-08-15 08:45:00+00:00,993.8322304932227,close_mtm,3
2026-08-15 08:50:00+00:00,994.1443421991645,close_mtm,3
2026-08-15 08:55:00+00:00,994.9061063628188,close_mtm,3
2026-08-15 09:00:00+00:00,994.768565611048,close_mtm,3
2026-08-15 09:05:00+00:00,994.7738556399623,close,
2026-08-15 09:10:00+00:00,994.7738556399623,close,
2026-08-15 09:15:00+00:00,994.7738556399623,close,
2026-08-15 09:20:00+00:00,994.7738556399623,close,
2026-08-15 09:25:00+00:00,994.7738556399623,close,
2026-08-15 09:30:00+00:00,994.7738556399623,close,
2026-08-15 09:35:00+00:00,994.7738556399623,close,
2026-08-15 09:40:00+00:00,992.3393658946586,close_mtm,4
2026-08-15 09:45:00+00:00,992.3446628236351,close_mtm,4
2026-08-15 09:50:00+00:00,992.02155015607,close_mtm,4
2026-08-15 09:55:00+00:00,991.5607173351167,close_mtm,4
2026-08-15 10:00:00+00:00,991.9367992924465,close_mtm,4
2026-08-15 10:05:00+00:00,992.8372772184471,close_mtm,4
2026-08-15 10:10:00+00:00,992.6201031304117,close_mtm,4
2026-08-15 10:15:00+00:00,992.556539982694,close_mtm,4
2026-08-15 10:20:00+00:00,992.4611952611174,close_mtm,4
2026-08-15 10:25:00+00:00,992.4558983321409,close_mtm,4
2026-08-15 10:30:00+00:00,992.4506014031645,close_mtm,4
2026-08-15 10:35:00+00:00,992.0056593691405,close_mtm,4
2026-08-15 10:40:00+00:00,991.9367992924465,close_mtm,4
2026-08-15 10:45:00+00:00,991.9526900793759,close_mtm,4
2026-08-15 10:50:00+00:00,991.8149699259875,close_mtm,4
2026-08-15 10:55:00+00:00,991.7408129203169,close_mtm,4
2026-08-15 11:00:00+00:00,991.597795837952,close_mtm,4
2026-08-15 11:05:00+00:00,991.7937822100815,close_mtm,4
2026-08-15 11:10:00+00:00,991.6454681987402,close_mtm,4
2026-08-15 11:15:00+00:00,991.8255637839405,close_mtm,4
2026-08-15 11:20:00+00:00,992.1751610963877,close_mtm,4
2026-08-15 11:25:00+00:00,992.2228334571761,close_mtm,4
2026-08-15 11:30:00+00:00,992.2599119600114,close_mtm,4
2026-08-15 11:35:00+00:00,992.254615031035,close_mtm,4
2026-08-15 11:40:00+00:00,991.9791747242582,close_mtm,4
2026-08-15 11:45:00+00:00,991.9579870083523,close_mtm,4
2026-08-15 11:50:00+00:00,992.4982737639527,close_mtm,4
2026-08-15 11:55:00+00:00,992.4188198293056,close_mtm,4
2026-08-15 12:00:00+00:00,992.5353522667881,close_mtm,4
2026-08-15 12:05:00+00:00,992.8319802894706,close_mtm,4
2026-08-15 12:10:00+00:00,992.6836662781294,close_mtm,4
2026-08-15 12:15:00+00:00,992.9855912297884,close_mtm,4
2026-08-15 12:20:00+00:00,992.6995570650588,close_mtm,4
2026-08-15 12:25:00+00:00,992.8213864315177,close_mtm,4
2026-08-15 12:30:00+00:00,992.9273250110472,close_mtm,4
2026-08-15 12:35:00+00:00,992.7366355678942,close_mtm,4
2026-08-15 12:40:00+00:00,992.7896048576589,close_mtm,4
2026-08-15 12:45:00+00:00,992.8001987156118,close_mtm,4
2026-08-15 12:50:00+00:00,992.9061372951414,close_mtm,4
2026-08-15 12:55:00+00:00,992.6042123434822,close_mtm,4
2026-08-15 13:00:00+00:00,990.2100004461155,close_mtm,4
2026-08-15 13:05:00+00:00,989.9504509262682,close_mtm,4
2026-08-15 13:10:00+00:00,990.6814271250219,close_mtm,4
2026-08-15 13:15:00+00:00,990.0616864347742,close_mtm,4
2026-08-15 13:20:00+00:00,990.5490039006099,close_mtm,4
2026-08-15 13:25:00+00:00,990.5172223267512,close_mtm,4
2026-08-15 13:30:00+00:00,990.6337547642336,close_mtm,4
2026-08-15 13:35:00+00:00,990.2629697358803,close_mtm,4
2026-08-15 13:40:00+00:00,990.2735635938332,close_mtm,4
2026-08-15 13:45:00+00:00,990.4218776051745,close_mtm,4
2026-08-15 13:50:00+00:00,990.1464372983979,close_mtm,4
2026-08-15 13:55:00+00:00,990.2735635938332,close_mtm,4
2026-08-15 14:00:00+00:00,990.2629697358803,close_mtm,4
2026-08-15 14:05:00+00:00,990.7449902727395,close_mtm,4
2026-08-15 14:10:00+00:00,990.5225192557276,close_mtm,4
2026-08-15 14:15:00+00:00,990.5172223267512,close_mtm,4
2026-08-15 14:20:00+00:00,990.6973179119511,close_mtm,4
2026-08-15 14:25:00+00:00,991.1316660880221,close_mtm,4
2026-08-15 14:30:00+00:00,990.9939459346339,close_mtm,4
2026-08-15 14:35:00+00:00,990.6920209829747,close_mtm,4
2026-08-15 14:40:00+00:00,990.840334994316,close_mtm,4
2026-08-15 14:45:00+00:00,990.7820687755749,close_mtm,4
2026-08-15 14:50:00+00:00,990.6337547642336,close_mtm,4
2026-08-15 14:55:00+00:00,989.780949199021,close_mtm,4
2026-08-15 15:00:00+00:00,990.3530175284804,close_mtm,4
2026-08-15 15:05:00+00:00,990.2311881620215,close_mtm,4
2026-08-15 15:10:00+00:00,990.416580676198,close_mtm,4
2026-08-15 15:15:00+00:00,990.3318298125745,close_mtm,4
2026-08-15 15:20:00+00:00,989.4207580286208,close_mtm,4
2026-08-15 15:25:00+00:00,990.2629697358803,close_mtm,4
2026-08-15 15:30:00+00:00,989.9769355711506,close_mtm,4
2026-08-15 15:35:00+00:00,989.3360071649971,close_mtm,4
2026-08-15 15:40:00+00:00,989.2777409462559,close_mtm,4
2026-08-15 15:45:00+00:00,989.3995703127149,close_mtm,4
2026-08-15 15:50:00+00:00,989.3042255911384,close_mtm,4
2026-08-15 15:55:00+00:00,989.6220413297268,close_mtm,4
2026-08-15 16:00:00+00:00,989.6326351876797,close_mtm,4
2026-08-15 16:05:00+00:00,989.6167444007503,close_mtm,4
2026-08-15 16:10:00+00:00,989.5002119632679,close_mtm,4
2026-08-15 16:15:00+00:00,989.8180277018565,close_mtm,4
2026-08-15 16:20:00+00:00,989.7279799092564,close_mtm,4
2026-08-15 16:25:00+00:00,989.3836795257854,close_mtm,4
2026-08-15 16:30:00+00:00,989.2406624434205,close_mtm,4
2026-08-15 16:35:00+00:00,989.8551062046917,close_mtm,4
2026-08-15 16:40:00+00:00,989.5955566848445,close_mtm,4
2026-08-15 16:45:00+00:00,989.9398570683153,close_mtm,4
2026-08-15 16:50:00+00:00,989.7438706961857,close_mtm,4
2026-08-15 16:55:00+00:00,989.7438706961857,close_mtm,4
2026-08-15 17:00:00+00:00,989.6961983353975,close_mtm,4
2026-08-15 17:05:00+00:00,989.4101641706678,close_mtm,4
2026-08-15 17:10:00+00:00,989.3836795257854,close_mtm,4
2026-08-15 17:15:00+00:00,989.1506146508204,close_mtm,4
2026-08-15 17:20:00+00:00,989.2141777985382,close_mtm,4
2026-08-15 17:25:00+00:00,990.1729219432801,close_mtm,4
2026-08-15 17:30:00+00:00,990.4483622500569,close_mtm,4
2026-08-15 17:35:00+00:00,990.1676250143037,close_mtm,4
2026-08-15 17:40:00+00:00,990.1570311563509,close_mtm,4
2026-08-15 17:45:00+00:00,990.0352017898919,close_mtm,4
2026-08-15 17:50:00+00:00,990.0934680086332,close_mtm,4
2026-08-15 17:55:00+00:00,989.9292632103624,close_mtm,4
2026-08-15 18:00:00+00:00,989.7968399859504,close_mtm,4
2026-08-15 18:05:00+00:00,989.6961983353975,close_mtm,4
2026-08-15 18:10:00+00:00,989.5161027501973,close_mtm,4
2026-08-15 18:15:00+00:00,989.7756522700446,close_mtm,4
2026-08-15 18:20:00+00:00,990.7502872017161,close_mtm,4
2026-08-15 18:25:00+00:00,990.4059868182451,close_mtm,4
2026-08-15 18:30:00+00:00,990.7661779886455,close_mtm,4
2026-08-15 18:35:00+00:00,990.6284578352571,close_mtm,4
2026-08-15 18:40:00+00:00,990.6337547642336,close_mtm,4
2026-08-15 18:45:00+00:00,988.7050988577097,close_mtm,5
2026-08-15 18:50:00+00:00,988.7366795512313,close_mtm,5
2026-08-15 18:55:00+00:00,988.731416102311,close_mtm,5
2026-08-15 19:00:00+00:00,988.5998298793043,close_mtm,5
2026-08-15 19:05:00+00:00,988.731416102311,close_mtm,5
2026-08-15 19:10:00+00:00,988.7893140404339,close_mtm,5
2026-08-15 19:15:00+00:00,988.8419485296366,close_mtm,5
2026-08-15 19:20:00+00:00,989.2051265051354,close_mtm,5
2026-08-15 19:25:00+00:00,989.3840837684246,close_mtm,5
2026-08-15 19:30:00+00:00,989.2788147900192,close_mtm,5
2026-08-15 19:35:00+00:00,989.2788147900192,close,
2026-08-15 19:40:00+00:00,989.2788147900192,close,
2026-08-15 19:45:00+00:00,989.2788147900192,close,
2026-08-15 19:50:00+00:00,989.2788147900192,close,
2026-08-15 19:55:00+00:00,989.2788147900192,close,
2026-08-15 20:00:00+00:00,989.2788147900192,close,
2026-08-15 20:05:00+00:00,989.2788147900192,close,
2026-08-15 20:10:00+00:00,989.2788147900192,close,
2026-08-15 20:15:00+00:00,989.2788147900192,close,
2026-08-15 20:20:00+00:00,989.2788147900192,close,
2026-08-15 20:25:00+00:00,989.2788147900192,close,
2026-08-15 20:30:00+00:00,987.4264031392877,close_mtm,6
2026-08-15 20:35:00+00:00,987.2214159236588,close_mtm,6
2026-08-15 20:40:00+00:00,987.3790983972194,close_mtm,6
2026-08-15 20:45:00+00:00,987.3738423147673,close_mtm,6
2026-08-15 20:50:00+00:00,987.5998538602043,close_mtm,6
2026-08-15 20:55:00+00:00,987.53678087078,close_mtm,6
2026-08-15 21:00:00+00:00,987.4842200462599,close_mtm,6
2026-08-15 21:05:00+00:00,987.725999839053,close_mtm,6
2026-08-15 21:10:00+00:00,987.6471586022726,close_mtm,6
2026-08-15 21:15:00+00:00,987.6419025198206,close,
2026-08-15 21:20:00+00:00,987.6419025198206,close,
2026-08-15 21:25:00+00:00,987.6419025198206,close,
2026-08-15 21:30:00+00:00,987.6419025198206,close,
2026-08-15 21:35:00+00:00,987.6419025198206,close,
2026-08-15 21:40:00+00:00,987.6419025198206,close,
2026-08-15 21:45:00+00:00,987.6419025198206,close,
2026-08-15 21:50:00+00:00,987.6419025198206,close,
2026-08-15 21:55:00+00:00,987.6419025198206,close,
2026-08-15 22:00:00+00:00,987.6419025198206,close,
2026-08-15 22:05:00+00:00,987.6419025198206,close,
2026-08-15 22:10:00+00:00,987.6419025198206,close,
2026-08-15 22:15:00+00:00,987.6419025198206,close,
2026-08-15 22:20:00+00:00,987.6419025198206,close,
2026-08-15 22:25:00+00:00,987.6419025198206,close,
2026-08-15 22:30:00+00:00,987.6419025198206,close,
2026-08-15 22:35:00+00:00,987.6419025198206,close,
2026-08-15 22:40:00+00:00,987.6419025198206,close,
2026-08-15 22:45:00+00:00,987.6419025198206,close,
2026-08-15 22:50:00+00:00,987.6419025198206,close,
2026-08-15 22:55:00+00:00,987.6419025198206,close,
2026-08-15 23:00:00+00:00,987.6419025198206,close,
2026-08-15 23:05:00+00:00,987.6419025198206,close,
2026-08-15 23:10:00+00:00,987.6419025198206,close,
2026-08-15 23:15:00+00:00,987.6419025198206,close,
2026-08-15 23:20:00+00:00,987.6419025198206,close,
2026-08-15 23:25:00+00:00,987.6419025198206,close,
2026-08-15 23:30:00+00:00,987.6419025198206,close,
2026-08-15 23:35:00+00:00,987.6419025198206,close,
2026-08-15 23:40:00+00:00,987.6419025198206,close,
2026-08-15 23:45:00+00:00,987.6419025198206,close,
2026-08-15 23:50:00+00:00,987.6419025198206,close,
2026-08-15 23:55:00+00:00,987.6419025198206,close,
2026-08-16 00:00:00+00:00,987.6419025198206,close,
2026-08-16 00:05:00+00:00,987.6419025198206,close,
2026-08-16 00:10:00+00:00,987.6419025198206,close,
2026-08-16 00:15:00+00:00,987.6419025198206,close,
2026-08-16 00:20:00+00:00,987.6419025198206,close,
2026-08-16 00:25:00+00:00,987.6419025198206,close,
2026-08-16 00:30:00+00:00,987.6419025198206,close,
2026-08-16 00:35:00+00:00,987.6419025198206,close,
2026-08-16 00:40:00+00:00,987.6419025198206,close,
2026-08-16 00:45:00+00:00,987.6419025198206,close,
2026-08-16 00:50:00+00:00,987.6419025198206,close,
2026-08-16 00:55:00+00:00,987.6419025198206,close,
2026-08-16 01:00:00+00:00,987.6419025198206,close,
2026-08-16 01:05:00+00:00,987.6419025198206,close,
2026-08-16 01:10:00+00:00,987.6419025198206,close,
2026-08-16 01:15:00+00:00,987.6419025198206,close,
2026-08-16 01:20:00+00:00,987.6419025198206,close,
2026-08-16 01:25:00+00:00,987.6419025198206,close,
2026-08-16 01:30:00+00:00,987.6419025198206,close,
2026-08-16 01:35:00+00:00,987.6419025198206,close,
2026-08-16 01:40:00+00:00,987.6419025198206,close,
2026-08-16 01:45:00+00:00,987.6419025198206,close,
2026-08-16 01:50:00+00:00,987.6419025198206,close,
2026-08-16 01:55:00+00:00,987.6419025198206,close,
2026-08-16 02:00:00+00:00,987.6419025198206,close,
2026-08-16 02:05:00+00:00,987.6419025198206,close,
2026-08-16 02:10:00+00:00,987.6419025198206,close,
2026-08-16 02:15:00+00:00,987.6419025198206,close,
2026-08-16 02:20:00+00:00,987.6419025198206,close,
2026-08-16 02:25:00+00:00,987.6419025198206,close,
2026-08-16 02:30:00+00:00,987.6419025198206,close,
2026-08-16 02:35:00+00:00,987.6419025198206,close,
2026-08-16 02:40:00+00:00,987.6419025198206,close,
2026-08-16 02:45:00+00:00,987.6419025198206,close,
2026-08-16 02:50:00+00:00,987.6419025198206,close,
2026-08-16 02:55:00+00:00,987.6419025198206,close,
2026-08-16 03:00:00+00:00,987.6419025198206,close,
2026-08-16 03:05:00+00:00,987.6419025198206,close,
2026-08-16 03:10:00+00:00,987.6419025198206,close,
2026-08-16 03:15:00+00:00,987.6419025198206,close,
2026-08-16 03:20:00+00:00,987.6419025198206,close,
2026-08-16 03:25:00+00:00,987.6419025198206,close,
2026-08-16 03:30:00+00:00,987.6419025198206,close,
2026-08-16 03:35:00+00:00,987.6419025198206,close,
2026-08-16 03:40:00+00:00,987.6419025198206,close,
2026-08-16 03:45:00+00:00,987.6419025198206,close,
2026-08-16 03:50:00+00:00,987.6419025198206,close,
2026-08-16 03:55:00+00:00,987.6419025198206,close,
2026-08-16 04:00:00+00:00,987.6419025198206,close,
2026-08-16 04:05:00+00:00,987.6419025198206,close,
2026-08-16 04:10:00+00:00,987.6419025198206,close,
2026-08-16 04:15:00+00:00,987.6419025198206,close,
2026-08-16 04:20:00+00:00,987.6419025198206,close,
2026-08-16 04:25:00+00:00,987.6419025198206,close,
2026-08-16 04:30:00+00:00,987.6419025198206,close,
2026-08-16 04:35:00+00:00,987.6419025198206,close,
2026-08-16 04:40:00+00:00,987.6419025198206,close,
2026-08-16 04:45:00+00:00,987.6419025198206,close,
2026-08-16 04:50:00+00:00,987.6419025198206,close,
2026-08-16 04:55:00+00:00,987.6419025198206,close,
2026-08-16 05:00:00+00:00,987.6419025198206,close,
2026-08-16 05:05:00+00:00,987.6419025198206,close,
2026-08-16 05:10:00+00:00,987.6419025198206,close,
2026-08-16 05:15:00+00:00,987.6419025198206,close,
2026-08-16 05:20:00+00:00,987.6419025198206,close,
2026-08-16 05:25:00+00:00,987.6419025198206,close,
2026-08-16 05:30:00+00:00,987.6419025198206,close,
2026-08-16 05:35:00+00:00,987.6419025198206,close,
2026-08-16 05:40:00+00:00,987.6419025198206,close,
2026-08-16 05:45:00+00:00,987.6419025198206,close,
2026-08-16 05:50:00+00:00,987.6419025198206,close,
2026-08-16 05:55:00+00:00,987.6419025198206,close,
2026-08-16 06:00:00+00:00,987.6419025198206,close,
2026-08-16 06:05:00+00:00,987.6419025198206,close,
2026-08-16 06:10:00+00:00,987.6419025198206,close,
2026-08-16 06:15:00+00:00,987.6419025198206,close,
2026-08-16 06:20:00+00:00,987.6419025198206,close,
2026-08-16 06:25:00+00:00,987.6419025198206,close,
2026-08-16 06:30:00+00:00,987.6419025198206,close,
2026-08-16 06:35:00+00:00,987.6419025198206,close,
2026-08-16 06:40:00+00:00,987.6419025198206,close,
2026-08-16 06:45:00+00:00,987.6419025198206,close,
2026-08-16 06:50:00+00:00,987.6419025198206,close,
2026-08-16 06:55:00+00:00,985.7664282788886,close_mtm,7
2026-08-16 07:00:00+00:00,985.6928843895461,close_mtm,7
2026-08-16 07:05:00+00:00,986.0816163760707,close_mtm,7
2026-08-16 07:10:00+00:00,985.8557315730902,close_mtm,7
2026-08-16 07:15:00+00:00,985.7716814138416,close_mtm,7
2026-08-16 07:20:00+00:00,985.5930748254385,close_mtm,7
2026-08-16 07:25:00+00:00,985.3461774826459,close_mtm,7
2026-08-16 07:30:00+00:00,985.3409243476929,close_mtm,7
2026-08-16 07:35:00+00:00,985.4512401817066,close_mtm,7
2026-08-16 07:40:00+00:00,985.4459870467535,close_mtm,7
2026-08-16 07:45:00+00:00,985.4880121263778,close_mtm,7
2026-08-16 07:50:00+00:00,985.4880121263778,close_mtm,7
2026-08-16 07:55:00+00:00,985.4827589914248,close_mtm,7
