group,arm,period,events,closed,censored,win_rate,mean_r,total_r,pf_r,pf_nominal,realized_ge10,event_drawdown_r,total_r_without_best,control_receipts,matched_pairs,unmatched_or_cross_period,paired_target_mean_r,control_mean_r,paired_excess_r,control_win_rate,paired_excess_nominal,blocks,mean_ci_low,mean_ci_high,p_month_signflip
all,v8,full,95191,94746,445,0.3004876195301121,-0.021338979467646523,-2021.7829486416376,0.9699736133361709,1.0008469114462715,532,8293.680256236317,-2156.4341129608865,95191,94580,611,-0.02096621993379671,-0.0697404382809426,0.04877421834714591,0.2881053076760414,0.0002600332425948789,25,0.008326765486049392,0.09332729689024377,0.018490754622688656
all,v8,earlier,36573,36573,0,0.3153692614770459,0.05745986812487874,2101.47975693119,1.0822821916230054,1.0549792907120359,198,3463.5776343277003,2033.3615446169647,36573,36351,222,0.06222360464395814,-0.029057342479447506,0.09128094712340566,0.2927292234051333,0.0013823542777395231,13,0.0022256652635860496,0.1857667969334484,0.047476261869065464
all,v8,later,58050,57607,443,0.2885934001076258,-0.08383464931250223,-4829.462642945316,0.8838412582129702,0.9537997729533904,319,5997.195162912137,-4964.1138072645645,58050,57446,604,-0.08336745390743266,-0.10689765688514212,0.023530202977709438,0.28278731330292795,-0.00032096237153321586,13,-0.006498590275608817,0.05702703335406489,0.11794102948525736
all,v9,full,82282,81854,428,0.3088059227404892,0.033696170701831334,2758.166356627702,1.0497409154833823,1.0487620997769338,462,5716.580327476863,2623.515192308453,82282,81703,579,0.034139330675181226,-0.02866908401542395,0.06280841469060518,0.2895242524754293,0.001483361382665049,25,0.01235786584249843,0.11849513562895247,0.01699150424787606
all,v9,earlier,31295,31295,0,0.3281993928742611,0.13685695564382006,4282.938426873348,1.210612951253426,1.1238563050389594,176,2905.023786835437,4214.820214559123,31295,31076,219,0.1428234103540723,0.004202982253431544,0.13862042810064076,0.29295919680782595,0.0034833476044453075,13,0.030161819784606258,0.2489359132257147,0.014492753623188406
all,v9,later,50447,50021,426,0.29427640391035764,-0.04176620419053339,-2089.1872998146705,0.9401374674427213,0.9905692417372317,275,3852.6794860229593,-2223.8384641339194,50447,49874,573,-0.04121018440761878,-0.06001086157730027,0.018800677169681486,0.28491799334322493,0.00043242436154929337,13,-0.021189096012613328,0.05411135334043547,0.1924037981009495
