epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,93.5547,2.01007,4.66013,1.67348,0.79195,0.83951,0.85457,0.39309,1.58397,3.28491,1.42912,0.000661538,0.000661538,0.000661538
2,188.558,1.57858,2.53922,1.47542,0.86052,0.8858,0.91207,0.42149,1.5114,2.32138,1.42262,0.00131506,0.00131506,0.00131506
3,290.474,1.43995,1.81232,1.40119,0.83539,0.89815,0.93584,0.52417,1.29384,1.42479,1.28132,0.00195537,0.00195537,0.00195537
4,395.922,1.36861,1.4541,1.35953,0.89173,0.91514,0.95834,0.55649,1.2523,1.17353,1.26188,0.0019406,0.0019406,0.0019406
5,484.768,1.35245,1.26599,1.35544,0.53942,0.32407,0.42587,0.14163,2.40257,2.10059,2.36406,0.0019208,0.0019208,0.0019208
6,578.809,1.27659,1.19527,1.31229,0.92592,0.88723,0.95437,0.56222,1.13289,1.06361,1.20359,0.001901,0.001901,0.001901
7,666.932,1.24682,1.12842,1.28608,0.92169,0.94753,0.97423,0.60757,1.07603,1.02565,1.14933,0.0018812,0.0018812,0.0018812
8,756.081,1.2032,1.11288,1.26704,0.52257,0.29938,0.29038,0.10124,2.62724,2.44351,2.38449,0.0018614,0.0018614,0.0018614
9,841.894,1.18384,1.07992,1.24138,0.93167,0.88372,0.95612,0.59082,1.12105,0.95529,1.16344,0.0018416,0.0018416,0.0018416
10,929.698,1.16904,1.0334,1.24334,0.92043,0.9321,0.97414,0.63633,1.01959,0.91823,1.13877,0.0018218,0.0018218,0.0018218
11,1021.05,1.15247,1.08616,1.24166,0.54092,0.66049,0.641,0.36867,1.30353,1.19438,1.31562,0.001802,0.001802,0.001802
12,1117.42,1.12675,1.02177,1.21439,0.74611,0.69753,0.76361,0.26926,2.13048,1.85169,1.67114,0.0017822,0.0017822,0.0017822
13,1208.65,1.12475,0.98783,1.20607,0.91847,0.8858,0.96767,0.6207,1.03777,0.85815,1.1236,0.0017624,0.0017624,0.0017624
14,1298.14,1.13367,0.97364,1.22468,0.94052,0.94753,0.97298,0.62257,1.01981,0.87204,1.13087,0.0017426,0.0017426,0.0017426
15,1383.81,1.12819,0.9947,1.22896,0.36563,0.45679,0.30035,0.08227,3.00674,1.90853,2.46837,0.0017228,0.0017228,0.0017228
16,1468.47,1.08906,1.00127,1.18476,0.71083,0.67901,0.7147,0.39688,1.49043,1.1825,1.44927,0.001703,0.001703,0.001703
17,1553.47,1.05321,0.94035,1.15876,0.95205,0.94444,0.98312,0.65585,1.00747,0.81542,1.11883,0.0016832,0.0016832,0.0016832
18,1646.34,1.12607,0.96043,1.20626,0.91161,0.90741,0.96851,0.64208,0.99886,0.87326,1.11011,0.0016634,0.0016634,0.0016634
19,2753.85,1.07938,0.93712,1.18515,0.92914,0.91358,0.95851,0.59293,1.15116,0.86605,1.15772,0.0016436,0.0016436,0.0016436
20,2839.56,1.04831,0.90628,1.1764,0.93616,0.95049,0.97847,0.63073,1.06929,0.81396,1.15214,0.0016238,0.0016238,0.0016238
21,2921.6,1.05261,0.94369,1.174,0.95951,0.9537,0.98044,0.64474,0.99958,0.82612,1.11041,0.001604,0.001604,0.001604
22,3010.63,1.04773,0.9017,1.16737,0.94151,0.94388,0.9764,0.60606,1.12691,0.81476,1.17043,0.0015842,0.0015842,0.0015842
23,3107.77,1.0391,0.92084,1.17329,0.90315,0.83467,0.88832,0.40402,1.84557,1.07471,1.48514,0.0015644,0.0015644,0.0015644
24,3198.99,1.02488,0.86551,1.15097,0.91458,0.92532,0.97417,0.6015,1.15865,0.81503,1.18361,0.0015446,0.0015446,0.0015446
25,3289.21,1.03896,0.88611,1.16671,0.48022,0.59312,0.54119,0.23632,1.96075,1.39915,1.70031,0.0015248,0.0015248,0.0015248
26,3377.98,1.03275,0.86008,1.15611,0.92629,0.93092,0.97027,0.62944,1.07174,0.75156,1.15504,0.001505,0.001505,0.001505
27,3462.68,1.00388,0.86228,1.15131,0.79579,0.73148,0.77718,0.38124,1.8678,1.25856,1.5145,0.0014852,0.0014852,0.0014852
28,3547.3,1.04518,0.88838,1.16265,0.67362,0.75617,0.76474,0.39779,1.4205,1.119,1.30693,0.0014654,0.0014654,0.0014654
29,3624.41,1.00604,0.87738,1.14026,0.9297,0.93874,0.97956,0.59912,1.10314,0.81521,1.17086,0.0014456,0.0014456,0.0014456
30,3700.31,1.0152,0.85098,1.15308,0.95618,0.94298,0.98147,0.65556,1.02047,0.74301,1.12779,0.0014258,0.0014258,0.0014258
31,3776.04,0.96757,0.83475,1.1313,0.2272,0.22222,0.11397,0.04541,3.23931,2.25935,4.21324,0.001406,0.001406,0.001406
32,3852.98,0.97411,0.8401,1.11808,0.88662,0.86888,0.92663,0.55133,1.35319,0.85489,1.25568,0.0013862,0.0013862,0.0013862
33,3930.27,0.93634,0.8054,1.11597,0.93844,0.91667,0.97501,0.60511,1.15429,0.76586,1.18132,0.0013664,0.0013664,0.0013664
34,4020.48,0.9393,0.7657,1.10743,0.01487,0.02778,0.00132,0.0002,5.05278,3.66859,8.99266,0.0013466,0.0013466,0.0013466
35,4116.87,0.92775,0.77675,1.10336,0.95579,0.92284,0.97067,0.61184,1.17992,0.73653,1.20909,0.0013268,0.0013268,0.0013268
36,4197.06,0.93693,0.77956,1.1115,0.58206,0.28395,0.27793,0.06,3.40948,2.10997,3.19962,0.001307,0.001307,0.001307
37,4271.95,0.93688,0.75755,1.10136,0.95577,0.97222,0.98757,0.66477,0.98666,0.70244,1.11087,0.0012872,0.0012872,0.0012872
38,4347.6,0.91094,0.74738,1.09511,0.9659,0.96914,0.98635,0.65517,1.04711,0.69533,1.1273,0.0012674,0.0012674,0.0012674
39,4423.27,0.92427,0.72197,1.10009,0.85758,0.92923,0.93544,0.5838,1.14511,0.73924,1.21193,0.0012476,0.0012476,0.0012476
40,4499.21,0.95388,0.76163,1.11828,0.9363,0.95262,0.97945,0.66,0.98058,0.72467,1.11609,0.0012278,0.0012278,0.0012278
41,4575.53,0.88779,0.69046,1.06762,0.93535,0.93771,0.96329,0.59022,1.19638,0.7376,1.20984,0.001208,0.001208,0.001208
42,4653.41,0.88365,0.70398,1.08577,0.80062,0.89506,0.90936,0.53991,1.18564,0.8047,1.20656,0.0011882,0.0011882,0.0011882
43,4730.7,0.89821,0.70229,1.09593,0.95971,0.95679,0.98355,0.6037,1.1687,0.69135,1.21151,0.0011684,0.0011684,0.0011684
44,4811.02,0.90753,0.72241,1.08126,0.05415,0.04321,0.00416,0.00063,5.31332,2.58951,12.4365,0.0011486,0.0011486,0.0011486
45,4892.8,0.89596,0.69846,1.07977,0.95728,0.96831,0.98483,0.64422,1.05928,0.67166,1.15509,0.0011288,0.0011288,0.0011288
46,4971.54,0.87378,0.69882,1.08202,0.94536,0.96914,0.98109,0.64852,1.06738,0.6791,1.14794,0.001109,0.001109,0.001109
47,5048.74,0.88276,0.6851,1.08624,0.94455,0.94634,0.97951,0.61034,1.19279,0.6863,1.24208,0.0010892,0.0010892,0.0010892
48,5126.18,0.86372,0.66297,1.07824,0.96025,0.95988,0.98671,0.63042,1.08355,0.70107,1.18339,0.0010694,0.0010694,0.0010694
49,5203.12,0.82534,0.63938,1.05259,0.38763,0.44444,0.31778,0.15684,1.87368,2.25303,1.80823,0.0010496,0.0010496,0.0010496
50,5281.09,0.85055,0.65507,1.0627,0.95689,0.93827,0.97385,0.63481,1.1056,0.69918,1.18185,0.0010298,0.0010298,0.0010298
51,5358.37,0.8242,0.61711,1.05268,0.95995,0.96178,0.98611,0.63311,1.09816,0.6505,1.17532,0.00101,0.00101,0.00101
52,5452.83,0.77922,0.60188,1.02421,0.94901,0.96914,0.98459,0.6452,1.08558,0.63754,1.19247,0.0009902,0.0009902,0.0009902
53,5549.91,0.79477,0.60674,1.03936,0.81171,0.89506,0.90781,0.56107,1.18081,0.76123,1.23748,0.0009704,0.0009704,0.0009704
54,5642.85,0.80046,0.5974,1.03515,0.94223,0.95646,0.98195,0.62548,1.15022,0.6646,1.23485,0.0009506,0.0009506,0.0009506
55,5740.33,0.77275,0.59618,1.02967,0.24542,0.30556,0.13645,0.0667,2.48421,3.05824,2.90563,0.0009308,0.0009308,0.0009308
56,5837.69,0.7933,0.5862,1.03067,0.94608,0.92059,0.9768,0.61389,1.18737,0.66096,1.2542,0.000911,0.000911,0.000911
57,5936.28,0.76372,0.57317,1.02188,0.96051,0.97593,0.99008,0.622,1.16439,0.65364,1.23454,0.0008912,0.0008912,0.0008912
