fold,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
2023H1,69,-26.282024554416594,-40.75062757459501,-1813.4596942547448,0.5098562161541585,False,0.2463768115942029,52,0
2023H2,55,-25.188519182990497,-29.690897263074927,-1385.3685550644773,0.31131834568258304,False,0.12727272727272726,48,0
2024H1,78,5.179307629869024,-27.393418831358467,403.9859951297839,1.1301323770230804,False,0.3717948717948718,49,0
2024H2,84,-27.291316821937105,-39.99734738633185,-2292.470613042717,0.45231044626609707,False,0.2261904761904762,65,0
