time,setup_id,symbol,event,pnl_equity_fraction_initial,equity,drawdown
2024-01-15 00:00:00+00:00,7d686c4e28300511,DOGE,entry,0.0,1.0,0.0
2024-01-21 00:00:00+00:00,7d686c4e28300511,DOGE,exit,-0.005177401831609397,0.9948225981683906,-0.005177401831609418
2024-05-17 00:00:00+00:00,7cfdd510a58d2d52,DOT,entry,0.0,0.9948225981683906,-0.005177401831609418
2024-05-17 00:00:00+00:00,33f1f73512eb4bee,CHZ,entry,0.0,0.9948225981683906,-0.005177401831609418
2024-05-21 00:00:00+00:00,33f1f73512eb4bee,CHZ,exit,-0.005176766700877013,0.9896458314675136,-0.010354168532486385
2024-06-05 00:00:00+00:00,b4923f33a5681a5b,APE,entry,0.0,0.9896458314675136,-0.010354168532486385
2024-06-08 00:00:00+00:00,7cfdd510a58d2d52,DOT,exit,-0.004253071752639526,0.9853927597148741,-0.014607240285125944
2024-06-08 00:00:00+00:00,b4923f33a5681a5b,APE,exit,-0.005244910774090596,0.9801478489407834,-0.01985215105921656
2024-09-19 00:00:00+00:00,45802cf567270d60,APE,entry,0.0,0.9801478489407834,-0.01985215105921656
2024-09-24 00:00:00+00:00,e614157c8f7125cb,ICP,entry,0.0,0.9801478489407834,-0.01985215105921656
2024-09-25 00:00:00+00:00,ae259c276cd64318,UNI,entry,0.0,0.9801478489407834,-0.01985215105921656
2024-09-27 00:00:00+00:00,ae259c276cd64318,UNI,exit,-0.005192435419594982,0.9749554135211884,-0.02504458647881158
2024-10-02 00:00:00+00:00,45802cf567270d60,APE,exit,-0.005014531215995771,0.9699408823051926,-0.030059117694807402
2024-10-03 00:00:00+00:00,e614157c8f7125cb,ICP,exit,-0.004041955486834433,0.9658989268183582,-0.034101073181641794
2024-10-21 00:00:00+00:00,6f84121f8ece102b,ETHFI,entry,0.0,0.9658989268183582,-0.034101073181641794
2024-10-23 00:00:00+00:00,014d272b228b24ae,GALA,entry,0.0,0.9658989268183582,-0.034101073181641794
2024-10-24 00:00:00+00:00,014d272b228b24ae,GALA,exit,-0.0049401974744315656,0.9609587293439267,-0.039041270656073324
2024-10-24 00:00:00+00:00,6f84121f8ece102b,ETHFI,exit,-0.004931816535912156,0.9560269128080146,-0.04397308719198545
2024-10-31 00:00:00+00:00,cd82310f98fd2db6,OP,entry,0.0,0.9560269128080146,-0.04397308719198545
2024-11-01 00:00:00+00:00,cd82310f98fd2db6,OP,exit,-0.005076886815557982,0.9509500259924566,-0.049049974007543407
2024-11-02 00:00:00+00:00,b93852c6035ac470,ARB,entry,0.0,0.9509500259924566,-0.049049974007543407
2024-11-02 00:00:00+00:00,14f0dfca5ded2493,SHIB,entry,0.0,0.9509500259924566,-0.049049974007543407
2024-11-02 00:00:00+00:00,490ab9a7e7fd9767,LINK,entry,0.0,0.9509500259924566,-0.049049974007543407
2024-11-02 00:00:00+00:00,7e5249e05ad9b021,INJ,entry,0.0,0.9509500259924566,-0.049049974007543407
2024-11-06 00:00:00+00:00,14f0dfca5ded2493,SHIB,exit,-0.004033979028223757,0.9469160469642328,-0.053083953035767184
2024-11-07 00:00:00+00:00,490ab9a7e7fd9767,LINK,exit,-0.004000291327266489,0.9429157556369663,-0.05708424436303372
2024-11-07 00:00:00+00:00,7e5249e05ad9b021,INJ,exit,-0.003949015764596695,0.9389667398723696,-0.06103326012763044
2024-11-07 00:00:00+00:00,b93852c6035ac470,ARB,exit,-0.003976721154992664,0.9349900187173769,-0.06500998128262314
2024-11-08 00:00:00+00:00,65bf724de9f381e8,OP,entry,0.0,0.9349900187173769,-0.06500998128262314
2024-11-08 00:00:00+00:00,167e7f6abbcfa827,WLD,entry,0.0,0.9349900187173769,-0.06500998128262314
2024-11-09 00:00:00+00:00,167e7f6abbcfa827,WLD,exit,-0.004860389635812337,0.9301296290815645,-0.06987037091843551
2024-11-09 00:00:00+00:00,65bf724de9f381e8,OP,exit,-0.004880455559680419,0.9252491735218841,-0.07475082647811593
2024-11-10 00:00:00+00:00,a2b5adb4ccb4b001,ORDI,entry,0.0,0.9252491735218841,-0.07475082647811593
2024-11-22 00:00:00+00:00,a2b5adb4ccb4b001,ORDI,exit,-0.0037916130944243122,0.9214575604274597,-0.07854243957254026
2025-02-02 00:00:00+00:00,1f7ba85ea9220382,BCH,entry,0.0,0.9214575604274597,-0.07854243957254026
2025-03-06 00:00:00+00:00,1f7ba85ea9220382,BCH,exit,0.0061947439794061985,0.927652304406866,-0.07234769559313403
2025-03-21 00:00:00+00:00,34252c075f0dc8d1,TRX,entry,0.0,0.927652304406866,-0.07234769559313403
2025-03-25 00:00:00+00:00,34252c075f0dc8d1,TRX,exit,-0.004981844403046221,0.9226704600038197,-0.07732953999618031
2025-04-08 00:00:00+00:00,b8f7c9038a93f937,ATOM,entry,0.0,0.9226704600038197,-0.07732953999618031
2025-04-16 00:00:00+00:00,47af289ccd9c1cc0,XLM,entry,0.0,0.9226704600038197,-0.07732953999618031
2025-04-20 00:00:00+00:00,47af289ccd9c1cc0,XLM,exit,-0.004803725142331359,0.9178667348614883,-0.08213326513851171
2025-04-23 00:00:00+00:00,7327bc79859c3300,TRX,entry,0.0,0.9178667348614883,-0.08213326513851171
2025-04-25 00:00:00+00:00,7327bc79859c3300,TRX,exit,-0.005004263818717116,0.9128624710427712,-0.08713752895722882
2025-04-26 00:00:00+00:00,b8f7c9038a93f937,ATOM,exit,-0.004751321298639179,0.908111149744132,-0.09188885025586802
2025-05-13 00:00:00+00:00,a02483cf17fe6cae,ZRO,entry,0.0,0.908111149744132,-0.09188885025586802
2025-05-17 00:00:00+00:00,a02483cf17fe6cae,ZRO,exit,-0.004640758777287261,0.9034703909668447,-0.09652960903315533
