time,setup_id,symbol,event,pnl_equity_fraction_initial,equity,drawdown
2022-07-12 00:00:00+00:00,71852f0dbfe204ca,LINK,entry,0.0,1.0,0.0
2022-07-17 00:00:00+00:00,71852f0dbfe204ca,LINK,exit,-0.005133127609785209,0.9948668723902148,-0.005133127609785237
2022-07-23 00:00:00+00:00,d923ff2d41938df5,FIL,entry,0.0,0.9948668723902148,-0.005133127609785237
2022-07-24 00:00:00+00:00,fb1bf83d3d026a8d,CFX,entry,0.0,0.9948668723902148,-0.005133127609785237
2022-07-25 00:00:00+00:00,d923ff2d41938df5,FIL,exit,-0.005128001212833663,0.9897388711773811,-0.01026112882261887
2022-07-26 00:00:00+00:00,fb1bf83d3d026a8d,CFX,exit,-0.005140020836479163,0.984598850340902,-0.015401149659098001
2022-08-11 00:00:00+00:00,355448a8e537393a,XLM,entry,0.0,0.984598850340902,-0.015401149659098001
2022-08-19 00:00:00+00:00,355448a8e537393a,XLM,exit,-0.0050914906847039035,0.9795073596561981,-0.020492640343801938
2022-09-25 00:00:00+00:00,f6fe29ac302653ba,LINK,entry,0.0,0.9795073596561981,-0.020492640343801938
2022-09-28 00:00:00+00:00,e0c999133e0440c1,LTC,entry,0.0,0.9795073596561981,-0.020492640343801938
2022-10-03 00:00:00+00:00,f6fe29ac302653ba,LINK,exit,-0.004148467862980513,0.9753588917932176,-0.024641108206782447
2022-10-26 00:00:00+00:00,e0c999133e0440c1,LTC,exit,-0.005051442253055488,0.970307449540162,-0.029692550459837985
2022-11-09 00:00:00+00:00,693dbcb2b68bfb87,SOL,entry,0.0,0.970307449540162,-0.029692550459837985
2023-01-04 00:00:00+00:00,693dbcb2b68bfb87,SOL,exit,0.00599338364817333,0.9763008331883354,-0.023699166811664618
2023-01-10 00:00:00+00:00,0b61df26b9eae3c3,TRX,entry,0.0,0.9763008331883354,-0.023699166811664618
2023-02-28 00:00:00+00:00,a2f7f007cb4d7558,DOT,entry,0.0,0.9763008331883354,-0.023699166811664618
2023-03-05 00:00:00+00:00,dffc1aa873f33db6,XRP,entry,0.0,0.9763008331883354,-0.023699166811664618
2023-03-08 00:00:00+00:00,dffc1aa873f33db6,XRP,exit,-0.004351275005712879,0.9719495581826225,-0.02805044181737748
2023-03-10 00:00:00+00:00,0b61df26b9eae3c3,TRX,exit,0.03815587804743711,1.0101054362300597,0.0
2023-04-05 00:00:00+00:00,a2f7f007cb4d7558,DOT,exit,0.0022126054045694225,1.0123180416346291,0.0
2023-04-21 00:00:00+00:00,c45e761fc9448743,GRT,entry,0.0,1.0123180416346291,0.0
2023-04-22 00:00:00+00:00,20962a4465019f9a,OP,entry,0.0,1.0123180416346291,0.0
2023-05-22 00:00:00+00:00,e76739148726ac7c,BNB,entry,0.0,1.0123180416346291,0.0
2023-05-24 00:00:00+00:00,e76739148726ac7c,BNB,exit,-0.005575305997537055,1.0067427356370922,-0.005507464816624563
2023-06-01 00:00:00+00:00,c45e761fc9448743,GRT,exit,0.006005895093580761,1.012748630730673,0.0
2023-07-14 00:00:00+00:00,94cf4cc309964102,CFX,entry,0.0,1.0322514720144358,0.0
2023-07-14 00:00:00+00:00,20962a4465019f9a,OP,exit,0.019502841283762715,1.0322514720144358,0.0
2023-07-15 00:00:00+00:00,94cf4cc309964102,CFX,exit,-0.005344538099016119,1.0269069339154198,-0.005177554349800273
2023-07-18 00:00:00+00:00,cfcf2b72cbf5870b,AVAX,entry,0.0,1.0269069339154198,-0.005177554349800273
2023-07-18 00:00:00+00:00,f27815984d261ce9,SAND,entry,0.0,1.0269069339154198,-0.005177554349800273
2023-07-18 00:00:00+00:00,6a97076e7dc2f79c,CHZ,entry,0.0,1.0269069339154198,-0.005177554349800273
2023-07-19 00:00:00+00:00,6a97076e7dc2f79c,CHZ,exit,-0.005389886316265985,1.0215170475991537,-0.010399040065628418
2023-07-19 00:00:00+00:00,cfcf2b72cbf5870b,AVAX,exit,-0.005364545210969303,1.0161525023881843,-0.015595976428916414
2023-07-25 00:00:00+00:00,f27815984d261ce9,SAND,exit,-0.005354168404341548,1.010798333983843,-0.02078286019658293
2023-08-16 00:00:00+00:00,94769393163282f5,ARB,entry,0.0,1.010798333983843,-0.02078286019658293
2023-10-01 00:00:00+00:00,94769393163282f5,ARB,exit,0.0237783593755232,1.034576693359366,0.0
2023-10-04 00:00:00+00:00,8eae79e30dc1b9a6,SAND,entry,0.0,1.034576693359366,0.0
2023-10-07 00:00:00+00:00,e8407bbf9f1d5b8b,XRP,entry,0.0,1.034576693359366,0.0
2023-10-10 00:00:00+00:00,e8407bbf9f1d5b8b,XRP,exit,-0.005682563559244393,1.0288941298001217,-0.005492646022009828
2023-10-19 00:00:00+00:00,303b2ab27a334de1,LTC,entry,0.0,1.0288941298001217,-0.005492646022009828
2023-10-21 00:00:00+00:00,303b2ab27a334de1,LTC,exit,-0.00536490492852413,1.0235292248715977,-0.010678249914848004
2023-10-22 00:00:00+00:00,8eae79e30dc1b9a6,SAND,exit,-0.004408195229970954,1.0191210296416267,-0.014939118401704476
2023-12-12 00:00:00+00:00,5a390b466755ef91,OP,entry,0.0,1.0191210296416267,-0.014939118401704476
2024-01-01 00:00:00+00:00,5a390b466755ef91,OP,exit,0.015915344299334343,1.035036373940961,0.0
