box_id,symbol,stem,split,image_path,preview_path,cut_global,cut_time,bar_b0,bar_b1,width_bars,yolo_xc,yolo_yc,yolo_w,yolo_h,box_height_pct,box_right_frac,win_mode,box_index,n_boxes_on_image,spread_chg8,fast_spread,full_spread,ma_spread_pct,in_sample,owner_side,owner_note
ORDI_USDT_SWAP_003330__b0,ORDI_USDT_SWAP,ORDI_USDT_SWAP_003330,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/ORDI_USDT_SWAP_003330.png,previews/ORDI_USDT_SWAP_003330__b0.jpg,3255,2025-07-06 13:15:00+00:00,111,124,14,0.589092,0.663008,0.067996,0.10883,0.00951,0.6225,end_incl,0,1,,,,,0,long,
PIEVERSE_USDT_SWAP_013202__b0,PIEVERSE_USDT_SWAP,PIEVERSE_USDT_SWAP_013202,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/PIEVERSE_USDT_SWAP_013202.png,previews/PIEVERSE_USDT_SWAP_013202__b0.jpg,13144,2026-04-02 01:30:00+00:00,129,141,13,0.675183,0.318727,0.057421,0.147109,0.014462,0.7075,end_incl,0,1,,,,,0,short,
PUMP_USDT_SWAP_005530__b0,PUMP_USDT_SWAP,PUMP_USDT_SWAP_005530,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/PUMP_USDT_SWAP_005530.png,previews/PUMP_USDT_SWAP_005530__b0.jpg,5497,2025-09-09 23:45:00+00:00,153,166,14,0.793559,0.778764,0.063773,0.075198,0.016479,0.8325,end_incl,0,1,,,,,0,long,
STX_USDT_SWAP_009730__b0,STX_USDT_SWAP,STX_USDT_SWAP_009730,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/STX_USDT_SWAP_009730.png,previews/STX_USDT_SWAP_009730__b0.jpg,9700,2025-09-12 18:30:00+00:00,162,169,8,0.82392,0.505338,0.03426,0.112143,0.009985,0.8475,end_incl,0,1,,,,,0,long,
SUI_USDT_SWAP_004530__b0,SUI_USDT_SWAP,SUI_USDT_SWAP_004530,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/SUI_USDT_SWAP_004530.png,previews/SUI_USDT_SWAP_004530__b0.jpg,4411,2025-07-18 14:30:00+00:00,69,80,12,0.37585,0.403587,0.051666,0.115908,0.020003,0.4025,end_incl,0,1,,,,,0,short,
TRX_USDT_SWAP_025385__b0,TRX_USDT_SWAP,TRX_USDT_SWAP_025385,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/TRX_USDT_SWAP_025385.png,previews/TRX_USDT_SWAP_025385__b0.jpg,25320,2026-02-21 09:45:00+00:00,121,134,14,0.638853,0.514988,0.066216,0.075578,0.005254,0.6725,end_incl,0,1,,,,,0,long,
YGG_USDT_SWAP_014930__b0,YGG_USDT_SWAP,YGG_USDT_SWAP_014930,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/YGG_USDT_SWAP_014930.png,previews/YGG_USDT_SWAP_014930__b0.jpg,14865,2025-11-05 14:15:00+00:00,121,134,14,0.636786,0.522514,0.061993,0.106942,0.021389,0.6725,end_incl,0,1,,,,,0,long,
okx_AVNT_USDT_SWAP_017260__b0,AVNT_USDT_SWAP,okx_AVNT_USDT_SWAP_017260,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/okx_AVNT_USDT_SWAP_017260.png,previews/okx_AVNT_USDT_SWAP_017260__b0.jpg,17314,2026-03-22 00:00:00+00:00,40,54,15,0.242743,0.13326,0.068132,0.059903,0.007609,0.2725,start,0,1,,,,,0,short,
okx_BRETT_USDT_SWAP_019260__b0,BRETT_USDT_SWAP,okx_BRETT_USDT_SWAP_019260,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/okx_BRETT_USDT_SWAP_019260.png,previews/okx_BRETT_USDT_SWAP_019260__b0.jpg,19285,2025-12-21 11:45:00+00:00,17,25,9,0.11456,0.406203,0.040886,0.070554,0.00747,0.1275,start,0,1,,,,,0,short,
okx_MAGIC_USDT_SWAP_021160__b0,MAGIC_USDT_SWAP,okx_MAGIC_USDT_SWAP_021160,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/okx_MAGIC_USDT_SWAP_021160.png,previews/okx_MAGIC_USDT_SWAP_021160__b0.jpg,21235,2026-01-10 21:00:00+00:00,65,75,11,0.354064,0.283434,0.049773,0.074873,0.008322,0.3775,start,0,1,,,,,0,short,
okx_NIGHT_USDT_SWAP_013460__b0,NIGHT_USDT_SWAP,okx_NIGHT_USDT_SWAP_013460,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/okx_NIGHT_USDT_SWAP_013460.png,previews/okx_NIGHT_USDT_SWAP_013460__b0.jpg,13527,2026-04-29 09:15:00+00:00,54,67,14,0.305806,0.177567,0.063043,0.110192,0.010512,0.3375,start,0,1,,,,,0,short,
okx_SAND_USDT_SWAP_020260__b0,SAND_USDT_SWAP,okx_SAND_USDT_SWAP_020260,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/okx_SAND_USDT_SWAP_020260.png,previews/okx_SAND_USDT_SWAP_020260__b0.jpg,20448,2026-01-01 15:45:00+00:00,176,188,13,0.907251,0.545266,0.059989,0.134622,0.010798,0.9425,start,0,1,,,,,0,long,
AAVE_USDT_SWAP_011130__b0,AAVE_USDT_SWAP,AAVE_USDT_SWAP_011130,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/AAVE_USDT_SWAP_011130.png,previews/AAVE_USDT_SWAP_011130__b0.jpg,10993,2025-09-25 03:00:00+00:00,51,62,12,0.28906,0.215248,0.055277,0.12472,0.01338,0.3125,end_incl,0,1,,,,,0,short,
AERO_USDT_SWAP_020447__b0,AERO_USDT_SWAP,AERO_USDT_SWAP_020447,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/AERO_USDT_SWAP_020447.png,previews/AERO_USDT_SWAP_020447__b0.jpg,20376,2026-01-31 12:15:00+00:00,111,128,18,0.599561,0.290626,0.08146,0.152259,0.038831,0.6425,end_incl,0,1,,,,,0,short,
ARKM_USDT_SWAP_003530__b0,ARKM_USDT_SWAP,ARKM_USDT_SWAP_003530,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/ARKM_USDT_SWAP_003530.png,previews/ARKM_USDT_SWAP_003530__b0.jpg,3426,2025-07-09 06:15:00+00:00,83,95,13,0.44921,0.719895,0.057089,0.092667,0.01446,0.4775,end_incl,0,1,,,,,0,long,
ATH_USDT_SWAP_027697__b0,ATH_USDT_SWAP,ATH_USDT_SWAP_027697,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/ATH_USDT_SWAP_027697.png,previews/ATH_USDT_SWAP_027697__b0.jpg,27622,2026-03-18 07:15:00+00:00,119,124,6,0.607965,0.742026,0.028277,0.080675,0.01474,0.6225,end_incl,0,1,,,,,0,long,
BERA_USDT_SWAP_011330__b0,BERA_USDT_SWAP,BERA_USDT_SWAP_011330,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/BERA_USDT_SWAP_011330.png,previews/BERA_USDT_SWAP_011330__b0.jpg,11244,2025-09-28 17:15:00+00:00,102,113,12,0.537345,0.782414,0.054503,0.119087,0.022875,0.5675,end_incl,0,1,,,,,0,long,
BREV_USDT_SWAP_004730__b0,BREV_USDT_SWAP,BREV_USDT_SWAP_004730,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/BREV_USDT_SWAP_004730.png,previews/BREV_USDT_SWAP_004730__b0.jpg,4684,2026-02-17 08:00:00+00:00,139,153,15,0.728785,0.773458,0.066562,0.097152,0.018185,0.7675,end_incl,0,1,,,,,0,long,
CRO_USDT_SWAP_029692__b0,CRO_USDT_SWAP,CRO_USDT_SWAP_029692,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/CRO_USDT_SWAP_029692.png,previews/CRO_USDT_SWAP_029692__b0.jpg,29595,2026-04-07 21:45:00+00:00,88,102,15,0.478339,0.742573,0.069164,0.123229,0.008704,0.5125,end_incl,0,1,,,,,0,long,
ETHFI_USDT_SWAP_008330__b0,ETHFI_USDT_SWAP,ETHFI_USDT_SWAP_008330,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/ETHFI_USDT_SWAP_008330.png,previews/ETHFI_USDT_SWAP_008330__b0.jpg,8316,2025-08-28 06:15:00+00:00,177,185,9,0.902324,0.669383,0.035465,0.106921,0.010655,0.9275,end_incl,0,1,,,,,0,long,
FARTCOIN_USDT_SWAP_028490__b0,FARTCOIN_USDT_SWAP,FARTCOIN_USDT_SWAP_028490,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/FARTCOIN_USDT_SWAP_028490.png,previews/FARTCOIN_USDT_SWAP_028490__b0.jpg,28369,2026-03-26 03:45:00+00:00,65,78,14,0.360677,0.296278,0.062274,0.143294,0.025887,0.3925,end_incl,0,1,,,,,0,short,
GIGGLE_USDT_SWAP_002530__b0,GIGGLE_USDT_SWAP,GIGGLE_USDT_SWAP_002530,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/GIGGLE_USDT_SWAP_002530.png,previews/GIGGLE_USDT_SWAP_002530__b0.jpg,2438,2025-11-19 16:30:00+00:00,100,107,8,0.519002,0.274479,0.034368,0.103492,0.019366,0.5375,end_incl,0,1,,,,,0,short,
INIT_USDT_SWAP_014130__b0,INIT_USDT_SWAP,INIT_USDT_SWAP_014130,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/INIT_USDT_SWAP_014130.png,previews/INIT_USDT_SWAP_014130__b0.jpg,13985,2025-10-27 08:15:00+00:00,46,54,9,0.257703,0.309646,0.039994,0.102654,0.015559,0.2725,end_incl,0,1,,,,,0,short,
INJ_USDT_SWAP_001330__b0,INJ_USDT_SWAP,INJ_USDT_SWAP_001330,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/INJ_USDT_SWAP_001330.png,previews/INJ_USDT_SWAP_001330__b0.jpg,1297,2025-06-16 03:45:00+00:00,159,166,8,0.809035,0.544889,0.034974,0.113318,0.011092,0.8325,end_incl,0,1,,,,,0,long,
LINEA_USDT_SWAP_004130__b0,LINEA_USDT_SWAP,LINEA_USDT_SWAP_004130,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/LINEA_USDT_SWAP_004130.png,previews/LINEA_USDT_SWAP_004130__b0.jpg,3948,2025-10-12 17:00:00+00:00,5,17,13,0.06356,0.774584,0.05489,0.157378,0.050252,0.0875,end_incl,0,1,,,,,0,long,
MERL_USDT_SWAP_010930__b0,MERL_USDT_SWAP,MERL_USDT_SWAP_010930,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/MERL_USDT_SWAP_010930.png,previews/MERL_USDT_SWAP_010930__b0.jpg,10736,2025-09-23 12:30:00+00:00,0,5,6,0.01701,0.869239,0.03033,0.081382,0.023205,0.0275,end_incl,0,1,,,,,0,long,
MON_USDT_SWAP_018536__b0,MON_USDT_SWAP,MON_USDT_SWAP_018536,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/MON_USDT_SWAP_018536.png,previews/MON_USDT_SWAP_018536__b0.jpg,18373,2026-04-19 17:15:00+00:00,30,36,7,0.174015,0.301126,0.030453,0.181989,0.02874,0.1825,end_incl,0,1,,,,,0,short,
MUBARAK_USDT_SWAP_028486__b0,MUBARAK_USDT_SWAP,MUBARAK_USDT_SWAP_028486,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/MUBARAK_USDT_SWAP_028486.png,previews/MUBARAK_USDT_SWAP_028486__b0.jpg,28366,2026-03-26 04:00:00+00:00,68,79,12,0.371489,0.213181,0.05738,0.097662,0.011919,0.3975,end_incl,0,1,,,,,0,short,
ONE_USDT_SWAP_021885__b0,ONE_USDT_SWAP,ONE_USDT_SWAP_021885,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/ONE_USDT_SWAP_021885.png,previews/ONE_USDT_SWAP_021885__b0.jpg,21819,2026-01-16 23:30:00+00:00,124,133,10,0.642644,0.780724,0.046895,0.11613,0.023216,0.6675,end_incl,0,1,,,,,0,long,
OP_USDT_SWAP_004930__b0,OP_USDT_SWAP,OP_USDT_SWAP_004930,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/OP_USDT_SWAP_004930.png,previews/OP_USDT_SWAP_004930__b0.jpg,4867,2025-07-23 08:15:00+00:00,126,136,11,0.654789,0.248344,0.047444,0.122172,0.02611,0.6825,end_incl,0,1,,,,,0,short,
PIPPIN_USDT_SWAP_008820__b0,PIPPIN_USDT_SWAP,PIPPIN_USDT_SWAP_008820,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/PIPPIN_USDT_SWAP_008820.png,previews/PIPPIN_USDT_SWAP_008820__b0.jpg,8708,2026-03-03 08:00:00+00:00,76,87,12,0.411212,0.143719,0.05221,0.090327,0.049019,0.4375,end_incl,0,1,,,,,0,short,
RECALL_USDT_SWAP_002730__b0,RECALL_USDT_SWAP,RECALL_USDT_SWAP_002730,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/RECALL_USDT_SWAP_002730.png,previews/RECALL_USDT_SWAP_002730__b0.jpg,2686,2025-11-27 09:45:00+00:00,144,155,12,0.744849,0.735913,0.055432,0.105965,0.021484,0.7775,end_incl,0,1,,,,,0,long,
RSR_USDT_SWAP_016530__b0,RSR_USDT_SWAP,RSR_USDT_SWAP_016530,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/RSR_USDT_SWAP_016530.png,previews/RSR_USDT_SWAP_016530__b0.jpg,16377,2025-11-21 07:30:00+00:00,33,46,14,0.202836,0.304878,0.064168,0.170732,0.032089,0.2325,end_incl,0,1,,,,,0,short,
SHELL_USDT_SWAP_006330__b0,SHELL_USDT_SWAP,SHELL_USDT_SWAP_006330,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/SHELL_USDT_SWAP_006330.png,previews/SHELL_USDT_SWAP_006330__b0.jpg,6211,2025-08-07 10:00:00+00:00,67,80,14,0.370712,0.849593,0.063953,0.081818,0.025552,0.4025,end_incl,0,1,,,,,0,long,
SHIB_USDT_SWAP_026385__b0,SHIB_USDT_SWAP,SHIB_USDT_SWAP_026385,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/SHIB_USDT_SWAP_026385.png,previews/SHIB_USDT_SWAP_026385__b0.jpg,26244,2026-03-03 00:45:00+00:00,50,58,9,0.273988,0.420768,0.039857,0.133016,0.014807,0.2925,end_incl,0,1,,,,,0,short,
SIGN_USDT_SWAP_004330__b0,SIGN_USDT_SWAP,SIGN_USDT_SWAP_004330,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/SIGN_USDT_SWAP_004330.png,previews/SIGN_USDT_SWAP_004330__b0.jpg,4215,2025-07-17 15:00:00+00:00,76,84,9,0.403631,0.796265,0.037615,0.06633,0.009896,0.4225,end_incl,0,1,,,,,0,long,
SNX_USDT_SWAP_004930__b0,SNX_USDT_SWAP,SNX_USDT_SWAP_004930,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/SNX_USDT_SWAP_004930.png,previews/SNX_USDT_SWAP_004930__b0.jpg,4771,2025-07-23 10:00:00+00:00,24,40,17,0.166946,0.167917,0.08157,0.110694,0.02337,0.2025,end_incl,0,1,,,,,0,short,
SOON_USDT_SWAP_029283__b0,SOON_USDT_SWAP,SOON_USDT_SWAP_029283,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/SOON_USDT_SWAP_029283.png,previews/SOON_USDT_SWAP_029283__b0.jpg,29206,2026-04-03 22:45:00+00:00,110,122,13,0.583319,0.716748,0.059634,0.139308,0.011445,0.6125,end_incl,0,1,,,,,0,long,
STRK_USDT_SWAP_000730__b0,STRK_USDT_SWAP,STRK_USDT_SWAP_000730,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/STRK_USDT_SWAP_000730.png,previews/STRK_USDT_SWAP_000730__b0.jpg,552,2025-06-09 11:30:00+00:00,10,21,12,0.085834,0.81355,0.05265,0.10248,0.019019,0.1075,end_incl,0,1,,,,,0,long,
TRUTH_USDT_SWAP_012618__b0,TRUTH_USDT_SWAP,TRUTH_USDT_SWAP_012618,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/TRUTH_USDT_SWAP_012618.png,previews/TRUTH_USDT_SWAP_012618__b0.jpg,12433,2026-04-06 23:45:00+00:00,3,14,12,0.052001,0.880322,0.053403,0.10643,0.009696,0.0725,end_incl,0,1,,,,,0,long,
WET_USDT_SWAP_005144__b0,WET_USDT_SWAP,WET_USDT_SWAP_005144,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/WET_USDT_SWAP_005144.png,previews/WET_USDT_SWAP_005144__b0.jpg,5061,2026-01-31 09:15:00+00:00,101,116,16,0.54363,0.36194,0.07077,0.140532,0.056445,0.5825,end_incl,0,1,,,,,0,short,
ZEC_USDT_SWAP_000530__b0,ZEC_USDT_SWAP,ZEC_USDT_SWAP_000530,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/ZEC_USDT_SWAP_000530.png,previews/ZEC_USDT_SWAP_000530__b0.jpg,428,2025-11-10 14:15:00+00:00,89,97,9,0.467033,0.241919,0.040464,0.101231,0.040865,0.4875,end_incl,0,1,,,,,0,short,
ZORA_USDT_SWAP_003530__b0,ZORA_USDT_SWAP,ZORA_USDT_SWAP_003530,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/ZORA_USDT_SWAP_003530.png,previews/ZORA_USDT_SWAP_003530__b0.jpg,3510,2025-11-16 01:00:00+00:00,170,179,10,0.86955,0.77679,0.046798,0.151924,0.039655,0.8975,end_incl,0,1,,,,,0,long,
okx_AVAX_USDT_SWAP_027960__b0,AVAX_USDT_SWAP,okx_AVAX_USDT_SWAP_027960,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_AVAX_USDT_SWAP_027960.png,previews/okx_AVAX_USDT_SWAP_027960__b0.jpg,28068,2026-03-21 23:45:00+00:00,94,108,15,0.505881,0.222871,0.067325,0.065506,0.00616,0.5425,start,0,1,,,,,0,short,
okx_AXS_USDT_SWAP_018460__b0,AXS_USDT_SWAP,okx_AXS_USDT_SWAP_018460,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_AXS_USDT_SWAP_018460.png,previews/okx_AXS_USDT_SWAP_018460__b0.jpg,18589,2025-12-14 05:15:00+00:00,117,129,13,0.615793,0.331406,0.062098,0.116579,0.010196,0.6475,start,0,1,,,,,0,short,
okx_A_USDT_SWAP_010860__b0,A_USDT_SWAP,okx_A_USDT_SWAP_010860,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_A_USDT_SWAP_010860.png,previews/okx_A_USDT_SWAP_010860__b0.jpg,10882,2025-09-24 21:45:00+00:00,11,22,12,0.090234,0.130054,0.057031,0.095687,0.009412,0.1125,start,0,1,,,,,0,short,
okx_BAT_USDT_SWAP_028760__b0,BAT_USDT_SWAP,okx_BAT_USDT_SWAP_028760,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_BAT_USDT_SWAP_028760.png,previews/okx_BAT_USDT_SWAP_028760__b0.jpg,28918,2026-03-31 19:45:00+00:00,151,158,8,0.77146,0.620603,0.035927,0.118928,0.011255,0.7925,start,0,1,,,,,0,long,
okx_BONK_USDT_SWAP_021860__b0,BONK_USDT_SWAP,okx_BONK_USDT_SWAP_021860,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_BONK_USDT_SWAP_021860.png,previews/okx_BONK_USDT_SWAP_021860__b0.jpg,22021,2026-01-18 23:45:00+00:00,151,161,11,0.778717,0.242026,0.045679,0.105066,0.024974,0.8075,start,0,1,,,,,0,short,
okx_COMP_USDT_SWAP_015860__b0,COMP_USDT_SWAP,okx_COMP_USDT_SWAP_015860,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_COMP_USDT_SWAP_015860.png,previews/okx_COMP_USDT_SWAP_015860__b0.jpg,15926,2025-11-16 12:15:00+00:00,59,66,8,0.317024,0.305324,0.033789,0.091751,0.007735,0.3325,start,0,1,,,,,0,short,
okx_CORE_USDT_SWAP_016060__b0,CORE_USDT_SWAP,okx_CORE_USDT_SWAP_016060,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_CORE_USDT_SWAP_016060.png,previews/okx_CORE_USDT_SWAP_016060__b0.jpg,16186,2025-11-19 05:15:00+00:00,117,126,10,0.607361,0.249581,0.045637,0.100503,0.012204,0.6325,start,0,1,,,,,0,short,
okx_ENA_USDT_SWAP_010660__b0,ENA_USDT_SWAP,okx_ENA_USDT_SWAP_010660,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_ENA_USDT_SWAP_010660.png,previews/okx_ENA_USDT_SWAP_010660__b0.jpg,10768,2026-01-07 11:30:00+00:00,96,108,13,0.511009,0.376946,0.057542,0.045706,0.007453,0.5425,start,0,1,,,,,0,short,
okx_GAS_USDT_SWAP_029460__b0,GAS_USDT_SWAP,okx_GAS_USDT_SWAP_029460,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_GAS_USDT_SWAP_029460.png,previews/okx_GAS_USDT_SWAP_029460__b0.jpg,29594,2026-04-07 22:00:00+00:00,122,134,13,0.640784,0.643131,0.056694,0.154762,0.013667,0.6725,start,0,1,,,,,0,long,
okx_GMX_USDT_SWAP_024060__b0,GMX_USDT_SWAP,okx_GMX_USDT_SWAP_024060,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_GMX_USDT_SWAP_024060.png,previews/okx_GMX_USDT_SWAP_024060__b0.jpg,24065,2026-02-09 08:00:00+00:00,0,5,6,0.019141,0.331536,0.032031,0.067385,0.006409,0.0275,start,0,2,,,,,0,short,
okx_GMX_USDT_SWAP_024060__b1,GMX_USDT_SWAP,okx_GMX_USDT_SWAP_024060,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_GMX_USDT_SWAP_024060.png,previews/okx_GMX_USDT_SWAP_024060__b1.jpg,24246,2026-02-11 05:15:00+00:00,177,186,10,0.903906,0.591644,0.046875,0.107817,0.010515,0.9325,start,1,2,,,,,0,short,
okx_LA_USDT_SWAP_007260__b0,LA_USDT_SWAP,okx_LA_USDT_SWAP_007260,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_LA_USDT_SWAP_007260.png,previews/okx_LA_USDT_SWAP_007260__b0.jpg,7275,2025-08-28 04:45:00+00:00,3,15,13,0.053002,0.474011,0.05625,0.063342,0.006828,0.0775,start,0,2,,,,,0,long,
okx_LA_USDT_SWAP_007260__b1,LA_USDT_SWAP,okx_LA_USDT_SWAP_007260,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_LA_USDT_SWAP_007260.png,previews/okx_LA_USDT_SWAP_007260__b1.jpg,7382,2025-08-29 07:30:00+00:00,117,122,6,0.59872,0.333021,0.02719,0.099437,0.010558,0.6125,start,1,2,,,,,0,short,
okx_LUNA_USDT_SWAP_020260__b0,LUNA_USDT_SWAP,okx_LUNA_USDT_SWAP_020260,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_LUNA_USDT_SWAP_020260.png,previews/okx_LUNA_USDT_SWAP_020260__b0.jpg,20456,2026-01-02 18:15:00+00:00,183,196,14,0.943359,0.854447,0.066406,0.056604,0.010406,0.9825,start,0,1,,,,,0,long,
okx_MORPHO_USDT_SWAP_031360__b0,MORPHO_USDT_SWAP,okx_MORPHO_USDT_SWAP_031360,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_MORPHO_USDT_SWAP_031360.png,previews/okx_MORPHO_USDT_SWAP_031360__b0.jpg,31546,2026-04-28 07:00:00+00:00,178,186,9,0.908395,0.368112,0.037975,0.106471,0.008596,0.9325,start,0,1,,,,,0,short,
okx_MOVE_USDT_SWAP_031660__b0,MOVE_USDT_SWAP,okx_MOVE_USDT_SWAP_031660,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_MOVE_USDT_SWAP_031660.png,previews/okx_MOVE_USDT_SWAP_031660__b0.jpg,31670,2026-04-29 14:00:00+00:00,0,10,11,0.032009,0.136457,0.057025,0.113244,0.008141,0.0525,start,0,1,,,,,0,short,
okx_NOT_USDT_SWAP_028760__b0,NOT_USDT_SWAP,okx_NOT_USDT_SWAP_028760,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_NOT_USDT_SWAP_028760.png,previews/okx_NOT_USDT_SWAP_028760__b0.jpg,28899,2026-03-31 17:30:00+00:00,130,139,10,0.672133,0.705441,0.041329,0.11257,0.010622,0.6975,start,0,1,,,,,0,long,
okx_OL_USDT_SWAP_014960__b0,OL_USDT_SWAP,okx_OL_USDT_SWAP_014960,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_OL_USDT_SWAP_014960.png,previews/okx_OL_USDT_SWAP_014960__b0.jpg,14982,2026-04-03 11:45:00+00:00,13,22,10,0.095609,0.117198,0.041406,0.021563,0.008344,0.1125,start,0,1,,,,,0,short,
okx_PI_USDT_SWAP_015960__b0,PI_USDT_SWAP,okx_PI_USDT_SWAP_015960,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_PI_USDT_SWAP_015960.png,previews/okx_PI_USDT_SWAP_015960__b0.jpg,15977,2025-11-16 02:00:00+00:00,4,17,14,0.060547,0.872642,0.066406,0.066038,0.004868,0.0875,start,0,1,,,,,0,long,
okx_PNUT_USDT_SWAP_002360__b0,PNUT_USDT_SWAP,okx_PNUT_USDT_SWAP_002360,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_PNUT_USDT_SWAP_002360.png,previews/okx_PNUT_USDT_SWAP_002360__b0.jpg,2517,2025-06-29 22:15:00+00:00,143,157,15,0.749924,0.566417,0.068929,0.144197,0.033714,0.7875,start,0,1,,,,,0,long,
okx_QTUM_USDT_SWAP_002360__b0,QTUM_USDT_SWAP,okx_QTUM_USDT_SWAP_002360,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_QTUM_USDT_SWAP_002360.png,previews/okx_QTUM_USDT_SWAP_002360__b0.jpg,2397,2025-06-28 16:15:00+00:00,29,37,9,0.170694,0.850945,0.039269,0.061888,0.004569,0.1875,start,0,1,,,,,0,long,
okx_SUSHI_USDT_SWAP_008260__b0,SUSHI_USDT_SWAP,okx_SUSHI_USDT_SWAP_008260,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_SUSHI_USDT_SWAP_008260.png,previews/okx_SUSHI_USDT_SWAP_008260__b0.jpg,8313,2025-08-29 07:45:00+00:00,45,53,9,0.249945,0.271864,0.038048,0.118537,0.013597,0.2675,start,0,1,,,,,0,short,
okx_TRUMP_USDT_SWAP_002960__b0,TRUMP_USDT_SWAP,okx_TRUMP_USDT_SWAP_002960,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_TRUMP_USDT_SWAP_002960.png,previews/okx_TRUMP_USDT_SWAP_002960__b0.jpg,3019,2025-07-04 02:30:00+00:00,46,59,14,0.267969,0.272237,0.067187,0.107817,0.008598,0.2975,start,0,1,,,,,0,short,
okx_WCT_USDT_SWAP_014560__b0,WCT_USDT_SWAP,okx_WCT_USDT_SWAP_014560,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_WCT_USDT_SWAP_014560.png,previews/okx_WCT_USDT_SWAP_014560__b0.jpg,14583,2025-11-02 15:30:00+00:00,10,23,14,0.091896,0.113848,0.065884,0.041593,0.011762,0.1175,start,0,1,,,,,0,short,
okx_W_USDT_SWAP_025160__b0,W_USDT_SWAP,okx_W_USDT_SWAP_025160,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_W_USDT_SWAP_025160.png,previews/okx_W_USDT_SWAP_025160__b0.jpg,25242,2026-02-21 16:15:00+00:00,73,82,10,0.391406,0.235849,0.046875,0.09434,0.009268,0.4125,start,0,1,,,,,0,short,
