bar,setup_id,match_status,matched_control_count,candidate_net_return,control_mean_net_return,paired_excess_return
5m,e9c2af97afeda080,matched_exact,3,-0.0036781627990034576,-0.0005925792239620514,-0.0030855835750414062
5m,aa6bd040b6347e8a,matched_exact,3,0.002879852125693418,-0.004402572642394814,0.007282424768088232
5m,6a3d799b4c3c06d6,matched_exact,3,-0.005035324901875303,-0.0008865002819723449,-0.004148824619902958
5m,eefac836c4eff6aa,matched_exact,3,1.734723475976807e-18,0.0002570400160834373,-0.0002570400160834356
5m,b2d50dc85669d999,unmatched_insufficient_exact_stratum,0,0.010152041825632232,,
5m,b3ad87eab50905b1,matched_exact,3,-0.004436100858887236,0.005910913486858092,-0.010347014345745328
5m,b3eaf6cd70eb3a4e,matched_exact,3,-0.005126970779903204,-0.003242599149904211,-0.0018843716299989932
5m,de9a7ad8ac3f9bdb,matched_exact,3,-0.003918346844038021,-0.0027723096462225834,-0.001146037197815438
5m,601a9d3993d076c7,matched_exact,3,-0.003800918251330108,-0.002461566452295522,-0.0013393517990345862
5m,31c19d8a1d86f24b,matched_exact,3,0.006074045727694434,-0.003971794121155002,0.010045839848849436
5m,fe5328c542a52dd0,matched_exact,3,-1.0928757898653885e-16,-0.001517051436051592,0.0015170514360514826
5m,f7b37cb1779aa49e,matched_exact,3,-0.0036255188988421044,-0.0024905726583107986,-0.0011349462405313058
5m,5fd16bf16e3a13a5,matched_exact,3,-0.0040132973287936285,-0.003390373671296611,-0.0006229236574970174
5m,b248674531af6636,matched_exact,3,1.734723475976807e-18,0.0008703563147591815,-0.0008703563147591797
5m,bd8d62401f6d51f4,matched_exact,3,0.0034979339113436776,-0.0026117859871649,0.006109719898508578
5m,25a2c49c3f05baf0,matched_exact,3,0.0030752252351479176,-0.0024655546627350127,0.00554077989788293
5m,40a744b013161396,matched_exact,3,-0.003701686550254933,-0.0023857051643714562,-0.0013159813858834766
5m,3bdaf24276489e1f,matched_exact,3,-0.0039493177387914784,-0.003760598407387478,-0.00018871933140400055
5m,bf24bcd781e3c431,matched_exact,3,0.0024841825689907466,-0.0063655739242745755,0.008849756493265321
5m,635533e65e9cbb7a,matched_exact,3,0.0028733371383413715,-0.0034888062135129574,0.006362143351854329
5m,8eb4843b98f60df7,matched_exact,3,-0.0038898915137381956,-0.0002482657903091565,-0.0036416257234290392
5m,a47146c1db2803d6,matched_exact,3,1.734723475976807e-18,-0.0027174334991379614,0.002717433499137963
5m,0937dae4202f6f4f,unmatched_insufficient_exact_stratum,0,1.734723475976807e-18,,
5m,cf1681d7a1b790ea,matched_exact,3,-0.0049059238381510255,-0.0025509350374354183,-0.0023549888007156072
5m,fa657aabc6b1d27f,matched_exact,3,1.1275702593849246e-16,-0.003146087214266567,0.0031460872142666796
5m,bbc9d1ad58124dcd,matched_exact,3,-0.004321872034565575,-0.0011503159585231793,-0.003171556076042396
5m,43dcdd69d5e603ab,matched_exact,3,-0.0045905363958145245,-0.0013724290378081705,-0.003218107358006354
5m,a02f020c1a12c2ab,unmatched_insufficient_exact_stratum,0,0.006614825646519275,,
5m,d3162fa695260e78,matched_exact,3,1.734723475976807e-18,-0.002490368246721884,0.0024903682467218857
5m,d783f33861640fd4,matched_exact,3,1.734723475976807e-18,-0.003941249127226523,0.003941249127226524
5m,6a5cfd224b442005,matched_exact,3,-0.007763246170634062,-0.005816697146831341,-0.0019465490238027208
5m,ff230dc8a2324803,matched_exact,3,-0.004694932053308841,-0.004403313270451957,-0.0002916187828568839
5m,d01daf4e9d25ab12,unmatched_insufficient_exact_stratum,0,0.0032741649238871035,,
5m,43f0add96c8cc521,matched_exact,3,-0.005120838881491395,-0.004140358212063746,-0.0009804806694276485
5m,93802a7a4ecbcc83,matched_exact,3,-0.003894796854301939,-0.0024706312466532894,-0.0014241656076486495
5m,b8076a411b036c66,matched_exact,3,-0.00668705514407497,-0.006671953168431682,-1.5101975643287517e-05
5m,330eacc85c0c4c7e,matched_exact,3,-0.004170098018233979,-0.004410156502579586,0.00024005848434560662
5m,34908f4efe78c180,matched_exact,3,1.734723475976807e-18,-0.004532764179316138,0.00453276417931614
5m,375af5cbf0034457,matched_exact,3,-0.003659670838953131,-0.0032259319127518507,-0.0004337389262012805
5m,1e201b422c6d6e86,matched_exact,3,0.00324210177245088,2.5876387293790118e-05,0.00321622538515709
5m,407070b10986fb39,matched_exact,3,1.734723475976807e-18,-0.0001194295318840393,0.00011942953188404104
5m,ecee7ae27aedd1be,matched_exact,3,0.004587125629557655,0.0010195668137295017,0.0035675588158281535
5m,bebbd578c978dbd1,matched_exact,3,1.734723475976807e-18,-0.0023436215078365113,0.002343621507836513
5m,5273cb356cc0f3ef,matched_exact,3,0.0032387119824928163,-0.003353269062786655,0.006591981045279471
5m,ea046791f73e9685,matched_exact,3,-0.006982330887760789,-0.0021269783602906674,-0.004855352527470122
5m,782a024eeef61cef,matched_exact,3,1.734723475976807e-18,-0.002337740282276918,0.0023377402822769198
5m,1894f0f9b62470ae,unmatched_insufficient_exact_stratum,0,-0.00597627273319856,,
5m,ffc9d208f37af66a,matched_exact,3,-0.004288352486575995,-8.962473770305543e-05,-0.0041987277488729395
5m,7c3b759673ff8109,unmatched_insufficient_exact_stratum,0,-0.0038256124122065787,,
5m,71b04ecc4e7a96d3,unmatched_insufficient_exact_stratum,0,-0.004305865047260158,,
5m,1847c5ea02006c1a,matched_exact,3,-0.003835132482826296,-0.0031784644720658953,-0.0006566680107604008
5m,861192aa61e7ddf1,matched_exact,3,0.00371978427730635,-0.0021515504993227315,0.005871334776629081
5m,73ca848b45a22f66,unmatched_insufficient_exact_stratum,0,-0.0057156180643875825,,
5m,34995da83510a6a8,unmatched_insufficient_exact_stratum,0,-0.005277775046298559,,
5m,e892312966968e7e,matched_exact,3,1.734723475976807e-18,0.0010252878089455832,-0.0010252878089455815
5m,3c1f4ea297b43180,matched_exact,3,-0.004401478826625336,-0.0028327958191853094,-0.0015686830074400269
5m,48a205d97e204a7d,unmatched_insufficient_exact_stratum,0,0.010815831751131768,,
5m,9f3388fd82c58d5e,matched_exact,3,1.734723475976807e-18,-0.004533771625032284,0.004533771625032286
5m,b1d333372019818a,matched_exact,3,-0.003946573296442322,-0.002250842901142079,-0.0016957303953002434
5m,665e93d56fa11c91,matched_exact,3,-0.003967043952145975,-0.003924968222726957,-4.2075729419018167e-05
5m,ea4b3e1fcd7e3c8e,unmatched_insufficient_exact_stratum,0,0.011315900330448271,,
5m,ceac946dc08ca8a6,unmatched_insufficient_exact_stratum,0,-1.0928757898653885e-16,,
5m,08f5737296ec16bd,matched_exact,3,1.734723475976807e-18,0.0009107243049169747,-0.000910724304916973
5m,50d17aef3bbbf179,matched_exact,3,1.734723475976807e-18,-0.001506523815873571,0.0015065238158735728
5m,a15d88e9864e08c7,matched_exact,3,-0.0037120185179022585,0.0007883657295232714,-0.00450038424742553
5m,1ba0bc31e88b92ce,matched_exact,3,1.734723475976807e-18,-0.003854686034832224,0.0038546860348322256
5m,278a2abd33d0a5b1,unmatched_insufficient_exact_stratum,0,-0.0045109788921944265,,
5m,65f65eb2bfa80998,matched_exact,3,1.734723475976807e-18,0.009430619804140394,-0.009430619804140393
5m,0491bedac9f51b53,matched_exact,3,-0.004005172556039048,-0.004015984609276322,1.0812053237274633e-05
5m,213c2f4373522ef7,unmatched_insufficient_exact_stratum,0,-0.00460347655438653,,
5m,2e3ae3de11ac0ff5,matched_exact,3,1.734723475976807e-18,-0.003529079483596041,0.0035290794835960426
5m,329d37d156c918a4,matched_exact,3,-0.00914456998575308,7.511781317015691e-05,-0.009219687798923237
5m,7acd73b3e5413fe0,matched_exact,3,-0.0037762375663370467,-0.0038271680104666733,5.093044412962655e-05
5m,4b1b8bd3e600672d,matched_exact,3,-0.006758821510580824,0.006731430342549566,-0.013490251853130391
5m,a1f2081171ead871,unmatched_insufficient_exact_stratum,0,-0.008346506384028006,,
5m,1be3a5547326465a,matched_exact,3,-0.00377411294352825,-0.003988991559448983,0.00021487861592073276
5m,b99011bc997b5ac5,matched_exact,3,0.004843671403024776,-0.004530947240458807,0.009374618643483584
5m,a0e674b5143959a9,matched_exact,3,-0.004138145705180561,-0.004380075617664031,0.00024192991248346996
5m,f13675eab16aad9f,matched_exact,3,1.734723475976807e-18,-0.0012978380053425536,0.0012978380053425553
5m,492835ddca912493,matched_exact,3,0.004035398878669218,-0.0028493902347152713,0.00688478911338449
5m,03d9183547254465,matched_exact,3,-0.003859975929723312,0.0040880571593452765,-0.00794803308906859
5m,a13e721c6e6d1350,unmatched_insufficient_exact_stratum,0,-0.003971786669463627,,
5m,cc8d5d2d41dc7a4c,matched_exact,3,0.0030608300333097044,-0.0012316147445926926,0.004292444777902397
5m,d458db6dc3be50d4,matched_exact,3,0.003314437555358986,-0.0026976523726947015,0.006012089928053688
5m,4138801110712960,matched_exact,3,0.0034358342862168562,-0.0029164016252416474,0.006352235911458504
5m,86925c4e294f918f,matched_exact,3,-0.0037191481386708008,-0.002535847278050894,-0.001183300860619907
5m,bea713aa92b07585,matched_exact,3,-0.003803585571315325,0.0005348594340811603,-0.004338445005396485
5m,405a5cf6a75c4f85,matched_exact,3,-0.004303211895494317,-0.001332602203084656,-0.0029706096924096608
5m,0a8edc4098f91a79,matched_exact,3,-0.00425317712257489,-0.0026215830493564445,-0.0016315940732184453
5m,5c546a36ebe3e05f,matched_exact,3,-0.003986370989678021,-0.0012264476125301738,-0.0027599233771478477
5m,21d58583e6839c97,matched_exact,3,-0.003637778563848613,-0.0022041401475334493,-0.0014336384163151639
5m,1ec30814e7884cf9,matched_exact,3,-0.004043444663861971,-0.003972730315817017,-7.071434804495347e-05
5m,c2022a01a0c1a6fd,matched_exact,3,-0.0046294296926354655,-0.0009231105098025365,-0.003706319182832929
5m,aa7857cf865422b0,matched_exact,3,-0.0036636600521146017,-0.0012823586942198855,-0.002381301357894716
5m,37a3877b98e14097,matched_exact,3,-0.0044710660032991605,0.0022678928508225557,-0.006738958854121716
5m,e7e32dd22be57d39,matched_exact,3,-0.0037502706010468217,0.0007321879326501763,-0.004482458533696998
5m,1d2d9ef4416e83a1,matched_exact,3,-0.004426773519950354,-0.004809309447165953,0.00038253592721559926
5m,ba26e278f1704e35,matched_exact,3,1.734723475976807e-18,-0.004785151112332314,0.004785151112332316
5m,e17ffd29827990d1,matched_exact,3,-0.0036176591039396282,-0.0036888672855011424,7.120818156151421e-05
5m,a3a561b9bc2b7838,matched_exact,3,-0.00395890784841446,0.001302671378122272,-0.005261579226536732
5m,482e785fed0d9d1c,matched_exact,3,-0.004507604318767509,-0.005553353656561064,0.0010457493377935547
5m,dca722810d3c98e1,matched_exact,3,-0.00395472959573928,0.00015752899078291978,-0.0041122585865221994
5m,8ee286fe4e359ad4,matched_exact,3,-0.003928588933522213,-0.00392511197815833,-3.4769553638831427e-06
5m,ab8643ddacaf9f1d,matched_exact,3,-0.003677029095356275,-0.002180378479308222,-0.0014966506160480528
5m,5357b5f9c96ebecc,matched_exact,3,-0.003612398190370956,-0.0033206548769342983,-0.00029174331343665783
5m,b2c7fc488221b7b2,matched_exact,3,1.734723475976807e-18,-0.0024081311105460137,0.0024081311105460155
5m,2d5d1f504db07dd6,matched_exact,3,0.004453875064374559,-0.003912443903456758,0.008366318967831316
5m,757ae2472f04c677,matched_exact,3,-0.0038528786777748385,0.003920524320696933,-0.007773402998471772
5m,9380e09e86ef4163,matched_exact,3,0.0078142534954051,-0.0015151619977823792,0.00932941549318748
5m,38680e9c376222ea,matched_exact,3,-0.0036401084785442333,-0.0035387531987939665,-0.00010135527975026681
5m,4e63f095dcaf4bc8,matched_exact,3,-0.0036715647136765766,-0.0012044854393932197,-0.002467079274283357
5m,c249da383987d854,matched_exact,3,-0.003895268847395659,-0.0013316731120512515,-0.002563595735344408
5m,f2e009352abdbd38,matched_exact,3,-0.004827332549353079,-0.0010062838324441641,-0.0038210487169089147
5m,f80b7bcbadb9961a,matched_exact,3,-0.00876799237409309,-0.005704724221243423,-0.003063268152849667
5m,c0d584ebb34a22cf,matched_exact,3,-0.0038358988843385494,0.0015735055886681281,-0.005409404473006678
5m,45bcfe870809df72,matched_exact,3,-0.004543889845094682,-0.0038625904646887293,-0.0006812993804059531
5m,7a4d23365aaff045,matched_exact,3,-0.0041415165738449815,6.553646620348064e-05,-0.0042070530400484625
5m,34442771c7f46abe,matched_exact,3,1.734723475976807e-18,-0.003443502866686005,0.0034435028666860066
5m,5b89732cadc73690,matched_exact,3,0.003616341030195482,-0.001207255318035818,0.0048235963482313
5m,ef6267fdd870a0b5,matched_exact,3,-0.005650318232871541,-0.0019211900993489149,-0.003729128133522626
5m,f69a617693bbc176,matched_exact,3,1.734723475976807e-18,-0.0027850923729698276,0.0027850923729698294
5m,da22ac72d3fb4663,matched_exact,3,-0.004866186925861269,-0.0033796700442538037,-0.0014865168816074656
5m,3408a87e1839207c,matched_exact,3,-0.005205350779408311,-0.005136505546874169,-6.884523253414265e-05
5m,4beb5e7abed686ff,matched_exact,3,1.734723475976807e-18,-0.0036911730898037103,0.003691173089803712
5m,0eb174fe62c3cc68,matched_exact,3,-0.0042794554067882,-0.001254173520826498,-0.003025281885961702
5m,6227343e27209bb5,matched_exact,3,-0.0044673090933671205,0.0022595222668467824,-0.006726831360213903
5m,12e13a8970d069c3,matched_exact,3,-0.00405535212964425,-0.004408995132590149,0.00035364300294589857
5m,a4028ae67357080f,matched_exact,3,-0.003822899192556182,-0.0014499050143501966,-0.0023729941782059854
5m,5ff2206907fd9047,matched_exact,3,-0.01107256177242588,-0.004937146517361951,-0.006135415255063929
5m,fa718392cfd45b59,matched_exact,3,0.003153813188246259,-0.003413147286251896,0.0065669604744981545
5m,69aeef849e9c6660,matched_exact,3,-0.0036384570884731,-0.003229562384709985,-0.000408894703763115
5m,f610994752830d38,matched_exact,3,-0.004721667667652583,-0.004898957186387367,0.00017728951873478404
5m,b4896602e19b8c35,matched_exact,3,-0.006104206526411192,-0.0017846856540876977,-0.004319520872323494
5m,c5636702094adfac,matched_exact,3,-0.004135215149427161,-0.0014497410583783604,-0.0026854740910488006
5m,1a7d70700ab6f435,matched_exact,3,-1.0928757898653885e-16,-0.0012851045903106504,0.0012851045903105411
5m,f46ae589a5c9dddc,matched_exact,3,-0.0037423932830553657,-0.0011622127887322587,-0.0025801804943231072
5m,2241b713bd655626,matched_exact,3,-0.0036019477294538787,-0.0013546663540304003,-0.002247281375423478
5m,15a2c785ee6d8266,matched_exact,3,-0.004094671312791174,0.0010157895351854053,-0.005110460847976579
5m,54ff867c299f3659,matched_exact,3,0.004964488121808721,-0.0004980210583885482,0.0054625091801972685
5m,6f158f33b447d607,matched_exact,3,1.734723475976807e-18,-0.005212559205663767,0.005212559205663768
5m,57dc8c599436493c,matched_exact,3,0.004740295906188964,-0.0028030844073788624,0.007543380313567827
5m,646a1342c2fb0176,matched_exact,3,1.734723475976807e-18,-0.001148073887656955,0.0011480738876569567
5m,c02683fca36ee4d6,matched_exact,3,-0.004164974144913234,4.2071246637577844e-05,-0.004207045391550812
5m,dabcedb06f085ed5,matched_exact,3,-0.004253287961004213,-0.004604523160690227,0.0003512351996860135
5m,6628e8c4649769ac,matched_exact,3,0.003615865674872489,-0.001513095977627608,0.005128961652500097
5m,d5008da86af24585,matched_exact,3,-0.004100149956750563,0.0024509963227690185,-0.006551146279519582
5m,3a296e5ae024e706,matched_exact,3,-0.006363731382283853,-0.005373827605974414,-0.000989903776309439
5m,2d43129e1c191643,matched_exact,3,-0.004152744663059147,-0.0014740969289653832,-0.0026786477340937642
5m,8497c8b142fe5244,matched_exact,3,-0.00498949188613995,-0.0025515540292280928,-0.0024379378569118573
5m,4d54d3bd7db8a432,matched_exact,3,0.005528842328603735,-0.0013686406496404458,0.006897482978244181
5m,aeb5d5fca223e105,matched_exact,3,1.734723475976807e-18,-0.004941373648067828,0.00494137364806783
5m,facabd2cea4ffa39,matched_exact,3,-0.0037547172268306266,0.0047073050267434375,-0.008462022253574064
5m,72225e9595ea667b,matched_exact,3,-0.004009647611385668,-0.0014974652690116573,-0.00251218234237401
5m,0341eea31dab257d,matched_exact,3,-0.00406511175898938,0.00025331153838474275,-0.004318423297374123
5m,e7efd58bf8069723,matched_exact,3,1.734723475976807e-18,0.0010421008365568713,-0.0010421008365568696
5m,8bae86e326f60e54,matched_exact,3,-0.0037260837814512265,0.00023718284469320845,-0.003963266626144435
5m,ef7422a286b514a5,matched_exact,3,-0.0052305841890238885,-0.0008456825836578383,-0.00438490160536605
5m,a6ab37cb6b8b41c2,matched_exact,3,-0.003602548118003533,-0.0013583913504688148,-0.002244156767534718
5m,a1fc6a419ac75a6e,matched_exact,3,-0.0036075060691556065,-0.002148984817376537,-0.0014585212517790693
5m,3c957bb36598c1b9,matched_exact,3,-0.0038751233633791387,-0.0015073660918081988,-0.00236775727157094
5m,33122d4f24bf72a7,matched_exact,3,0.003921168339662941,-0.0028695277953661616,0.006790696135029103
5m,6a69e90bfeb65a08,matched_exact,3,0.0032087177824917674,-0.0035775034158551638,0.006786221198346931
5m,4ffc2a4c4741b22e,matched_exact,3,-0.0037008372338320755,-0.0011706905399189525,-0.0025301466939131228
5m,cee0c3882294dfad,matched_exact,3,-0.0040459045726953784,0.0007446801535379409,-0.00479058472623332
5m,b374bb59c6c23c59,matched_exact,3,1.734723475976807e-18,-0.003840444257591408,0.0038404442575914097
5m,14b3abb03abc4f96,matched_exact,3,-0.003603214345799464,-0.003582684885868398,-2.0529459931065922e-05
5m,69392257fa057083,matched_exact,3,-0.005074323226414433,-0.0039018820649662947,-0.001172441161448138
5m,d4b6506f5c39423e,matched_exact,3,-0.0036411598872332345,0.001476723757995533,-0.005117883645228767
5m,a8646f62270cc4e3,matched_exact,3,1.734723475976807e-18,-0.004716113165845302,0.004716113165845304
5m,b5810615b53f1afe,matched_exact,3,0.0052305324756396505,-0.005015392622488844,0.010245925098128494
5m,f3da0abed26e489d,matched_exact,3,0.003768544582325674,-0.003966419061733597,0.007734963644059271
5m,391905d921da728b,matched_exact,3,-0.003943379732364914,-0.0007941763988716545,-0.003149203333493259
5m,5f8e6925abcf511b,matched_exact,3,-0.003670076263400766,0.0011523951334709494,-0.004822471396871715
5m,626e2a45aa0f49fe,matched_exact,3,-0.003855274702029064,-0.002625596006441224,-0.00122967869558784
5m,c55ba8fddcf8ff84,matched_exact,3,0.0037978165669525516,-0.0024907233752672325,0.006288539942219784
5m,4b9d82612171cd45,matched_exact,3,-0.003770994663083614,-0.004307562213299493,0.0005365675502158789
5m,938c90576954aa0d,matched_exact,3,1.734723475976807e-18,-0.003591865425889627,0.0035918654258896288
5m,d87cc232a7da2bde,matched_exact,3,1.734723475976807e-18,-0.0012424442583515143,0.001242444258351516
5m,d12bb414b732bab0,matched_exact,3,0.0039680928463727855,-0.0025629053678406493,0.006530998214213435
5m,d6497c881169509a,matched_exact,3,-1.0928757898653885e-16,-0.001967157789569794,0.0019671577895696846
5m,79f0691d38b8bb9f,matched_exact,3,-0.003973183171401605,0.00213612325169066,-0.0061093064230922645
5m,5c859eb712bf7f4d,matched_exact,3,-0.0038567013379853226,-0.0039836841486806645,0.0001269828106953419
5m,ac813225585eef36,matched_exact,3,0.005663423072349795,-0.002218937759385973,0.007882360831735769
5m,50b5a4f7b2b397e4,matched_exact,3,-0.004596313380859527,-0.004578210891196771,-1.8102489662756398e-05
5m,5ce7f3be9c5f9c2f,matched_exact,3,-0.003753092668185019,-0.003800201027497413,4.710835931239421e-05
5m,4a9670cbb0719627,matched_exact,3,-0.003803792212407007,-0.0037052024457804294,-9.858976662657781e-05
5m,01819127c00f30c4,matched_exact,3,-0.003959534066344082,-0.001394203784370161,-0.002565330281973921
5m,91ebb8ee6ca1f37f,matched_exact,3,0.0027712601740106386,0.00037720126383870557,0.002394058910171933
5m,36da2555870c197b,matched_exact,3,0.004190427150915778,-0.0027740909335690236,0.006964518084484802
5m,d9960f13781e096e,matched_exact,3,-0.004176017346188219,-0.0030038554589977267,-0.0011721618871904926
5m,1c103d909681e7b3,matched_exact,3,-0.0038775500839351978,-0.003250941603926766,-0.0006266084800084317
5m,151791a23419754f,matched_exact,3,-0.0066693355916545,-0.00388230370650185,-0.00278703188515265
5m,77e29452917fb4d2,matched_exact,3,0.003344532846134342,-0.0037015816276963283,0.00704611447383067
5m,ffd8aeaecb935e1c,matched_exact,3,0.005921651410561337,-0.002663777924526284,0.008585429335087621
5m,4febe6736ebdb489,matched_exact,3,-0.004514453519317228,-0.00592633559176303,0.0014118820724458017
5m,e44b6d4c356c5d98,matched_exact,3,-0.0036141367493712755,-0.0034942283174431692,-0.0001199084319281063
5m,5307f67098eef69a,matched_exact,3,1.734723475976807e-18,-0.00010587143488297787,0.0001058714348829796
5m,eca320e873be554a,matched_exact,3,-0.003754135552984648,0.001194534467966285,-0.004948670020950933
5m,353ff73c4c83d2fb,matched_exact,3,-0.0036152944040005446,-0.0005788509019261073,-0.0030364435020744374
5m,998a2367fbfb668d,matched_exact,3,1.734723475976807e-18,-0.0031108645096327883,0.00311086450963279
5m,ecbb669f9a3a0e6b,matched_exact,3,-0.003639830927776753,-0.0015158202599084459,-0.0021240106678683075
5m,69fa2f34dc927da3,matched_exact,3,-0.004208660273176344,-0.002726084683861261,-0.0014825755893150827
5m,0c6df3ba84ab446c,matched_exact,3,0.0033840631730078802,-0.0035041223944970797,0.0068881855675049595
5m,c65d0a94c24a2006,matched_exact,3,-0.0036324660260909063,-0.0010965172474372731,-0.0025359487786536334
5m,f084aadda1d58cc4,matched_exact,3,1.734723475976807e-18,-0.002931194537818018,0.0029311945378180195
5m,29ca97e1c3db065a,matched_exact,3,1.734723475976807e-18,-0.003454734607529725,0.0034547346075297267
5m,07cecc4b9a429ee7,matched_exact,3,-0.005145979145836253,-0.0010004702514116986,-0.004145508894424554
5m,36cd74d563bea0dd,matched_exact,3,-0.004008710213090459,-0.0008523333537785432,-0.0031563768593119157
5m,70fb0aa305eea821,matched_exact,3,1.734723475976807e-18,0.0007479966830381563,-0.0007479966830381546
5m,d25d682ae6b84166,matched_exact,3,1.734723475976807e-18,-0.004098190962354418,0.00409819096235442
5m,85ac529f22902573,matched_exact,3,-0.004016412661195899,-0.0009438979596655388,-0.00307251470153036
5m,3b0467e297181aa4,matched_exact,3,1.734723475976807e-18,0.001641453364978786,-0.0016414533649787844
5m,9aa5c570046f61fb,matched_exact,3,-0.005414379982942695,-0.0002630652438176193,-0.005151314739125075
5m,8e200323412ba9a7,matched_exact,3,1.734723475976807e-18,-0.0003346689580064511,0.00033466895800645286
5m,1d9b536fbb0993f3,matched_exact,3,-0.004687792183323379,-0.00013890088305978758,-0.004548891300263591
5m,99fa50070c6e4af2,matched_exact,3,-0.004485518321862834,0.005532431283687303,-0.010017949605550136
5m,e8045dfa71f476a1,matched_exact,3,-0.003996007984031878,-0.0037786187698096332,-0.00021738921422224467
5m,e9e626a3779f899e,matched_exact,3,-1.0928757898653885e-16,-0.0013725308481946253,0.001372530848194516
5m,36e3a22d6aef0393,matched_exact,3,-0.003767437562091301,-0.0012801401254015615,-0.0024872974366897393
5m,23b6d7c9cbf89dc9,matched_exact,3,1.734723475976807e-18,-0.0015883144332545028,0.0015883144332545045
5m,d676c32fcaab8c2f,matched_exact,3,-0.0049264649692593015,0.0009546350879258535,-0.005881100057185155
5m,254a73d4733f4a7f,matched_exact,3,-0.003755365605715764,0.0009283492917943077,-0.004683714897510072
5m,cb6c98b28395bfae,matched_exact,3,-0.0037154735716160552,-0.0035796110044759746,-0.0001358625671400806
5m,8ee1321b0ec0e078,matched_exact,3,-0.006188490632208053,0.005950901718679108,-0.012139392350887162
5m,8c36fb470b2ad95c,matched_exact,3,-0.004471535764154931,-0.0030674663894253423,-0.0014040693747295885
5m,2afe4bc0161e6d89,matched_exact,3,1.1275702593849246e-16,-0.0033264628417094895,0.0033264628417096023
5m,2ad09ac41d060267,matched_exact,3,-0.003616580876831142,-0.002608897753658281,-0.001007683123172861
5m,881fc4a7f79cc41c,matched_exact,3,0.005109140753333687,-0.0028291309505025213,0.007938271703836208
5m,714ed67c946457a1,matched_exact,3,1.734723475976807e-18,-0.003974325305920084,0.003974325305920086
5m,0c2ad8b6120fe564,matched_exact,3,-0.0037101994243586827,1.734723475976807e-18,-0.0037101994243586844
5m,c0f0f03b66102582,matched_exact,3,-0.004552663986233661,-0.004674625441591101,0.00012196145535744041
5m,7a49b60c8853bd2e,matched_exact,3,0.004007757269001379,-0.0029367049711489126,0.006944462240150292
5m,c20c1f7cd08b16e5,matched_exact,3,-0.004234142658319893,-0.0026893938474218744,-0.0015447488108980187
5m,9c9d985fd399cd30,matched_exact,3,-0.005031101374117773,-0.007273352630881615,0.0022422512567638418
5m,704819503af82245,matched_exact,3,0.0034599142013481705,-0.004468244961462511,0.007928159162810682
5m,b02f5247c4d4b7f0,matched_exact,3,0.0028387356056990293,-0.0011993803635795813,0.004038115969278611
5m,9430bab05114db98,matched_exact,3,-0.003780051375021241,-0.0010532752802396832,-0.002726776094781558
5m,5481ee41f2253022,matched_exact,3,1.734723475976807e-18,0.0037552679656922567,-0.003755267965692255
5m,c0993ec5044527ab,matched_exact,3,-0.00396265833860565,-0.0012361199527742082,-0.002726538385831441
5m,33482bbf4e6fe044,matched_exact,3,-0.0038765226755373954,-0.0016172228842320855,-0.0022592997913053097
5m,b80aa52c2fc1d78a,matched_exact,3,-0.0038185005039219604,-0.0013433007518860434,-0.002475199752035917
5m,108a14fabca49ee1,matched_exact,3,1.1275702593849246e-16,-0.00412789593633933,0.004127895936339443
