bar,setup_id,match_status,matched_control_count,candidate_net_return,control_mean_net_return,paired_excess_return
15m,b6bc95e1cc0ad856,matched_exact,3,0.00980186747197065,0.004107760681686651,0.005694106790284
15m,fc77719f0b286467,matched_exact,3,1.734723475976807e-18,-0.001049537084498544,0.0010495370844985457
15m,c930cc82c706deed,matched_exact,3,-0.004475690228083471,-0.0031380967886215343,-0.001337593439461937
15m,825f5249411242cb,matched_exact,3,-0.008463111486328055,-0.008760670796111238,0.0002975593097831828
15m,680d9f7912d29a6a,matched_exact,3,-0.004298409347184727,-0.004174231522803494,-0.00012417782438123304
15m,5349c8e1b11eb847,matched_exact,3,-0.0037961324156013925,-0.0018921809852413152,-0.0019039514303600773
15m,f5bc707448fc4b27,matched_exact,3,-0.006006736215908746,0.0050571396564327315,-0.011063875872341478
15m,189d8545274899d6,matched_exact,3,0.011276309920499774,-0.00035206907805821673,0.01162837899855799
15m,9f4e4f51df4bc4f1,matched_exact,3,-0.003918194886852742,-0.004174285839885215,0.00025609095303247287
15m,8fe41975117332e6,matched_exact,3,0.004909161231342775,-0.004577039917000386,0.00948620114834316
15m,ab881d1c8a00c72c,matched_exact,3,-0.003912369991437846,-0.0016700162942783925,-0.0022423536971594533
15m,78b29d61b2c46c02,matched_exact,3,-0.003909794893260708,-0.00404496404861317,0.00013516915535246189
15m,78fed4a6d5f30d0e,matched_exact,3,-0.004518171140285075,-0.00473923327202356,0.00022106213173848487
15m,2a4e5a7692b84d2f,matched_exact,3,-0.008351104295010068,-0.000705320754741129,-0.00764578354026894
15m,3b7f52c8e4046cde,matched_exact,3,-0.004948531648136243,0.00243826203677955,-0.007386793684915793
15m,ffefad6e29eecb24,matched_exact,3,-0.004290398665853455,-0.0012593164754863071,-0.0030310821903671474
15m,ee3b0451d9d4d688,matched_exact,3,-0.00394756106415428,-0.00092399676803878,-0.0030235642961154996
15m,8049f5f0594e8f9e,matched_exact,3,1.734723475976807e-18,-0.0013652639248895575,0.0013652639248895593
15m,7b66b33617221ba1,matched_exact,3,0.0032041003591747347,-0.0024413472285091924,0.005645447587683927
15m,8899c30c8f00c432,matched_exact,3,0.00677426216431787,-0.0012338363574934473,0.008008098521811316
15m,f830fffd863c04e0,matched_exact,3,0.008241395015941235,-0.0007169759722791899,0.008958370988220424
15m,27df8ef8b075bd0d,matched_exact,3,-0.004635796318150696,0.0007814972182416871,-0.005417293536392383
15m,c1b682988aaa2f3f,matched_exact,3,-0.00821431944916262,-0.006847427110772647,-0.001366892338389973
15m,7d9d267cf3824d50,matched_exact,3,0.006803625500437007,-0.0009342580217626111,0.007737883522199618
15m,51aea083eb425465,matched_exact,3,0.006963732664860835,-0.0033222130005826985,0.010285945665443533
15m,1dfba40251fc25b3,matched_exact,3,1.734723475976807e-18,-0.0051863214714059245,0.005186321471405926
15m,7aca09bcd5106985,matched_exact,3,0.006002188632788676,-0.0027545510544765635,0.008756739687265239
15m,a244965f3fc98f28,matched_exact,3,-0.0038758118547890224,-0.0040156467569882875,0.0001398349021992651
15m,85725e6d71ebfa0a,matched_exact,3,0.0047218617520128365,-0.004614315457186378,0.009336177209199215
