open_time,open,high,low,close,upper,lower,k,d,signal,rsi,valid,gate,signal_close
2026-01-05 17:55:00+00:00,3208.44,3228.95,3208.0,3211.95,3199.403863601525,3141.9722363984747,81.88894171319117,86.40327175393703,-1,70.58331459170748,True,-1,2026-01-05 18:00:00+00:00
2026-01-05 19:00:00+00:00,3226.65,3227.42,3216.6,3218.03,3202.9938757620953,3139.8562242379044,87.94338471750221,91.17883573096388,-1,62.29780332935504,True,0,2026-01-05 19:05:00+00:00
2026-01-06 14:15:00+00:00,3273.91,3292.35,3273.9,3286.37,3248.6443384189283,3205.9786615810713,83.37708134190973,84.78686366917647,-1,86.05097645867112,True,-1,2026-01-06 14:20:00+00:00
2026-01-06 14:30:00+00:00,3304.85,3305.0,3284.27,3292.99,3255.489176456383,3200.862423543617,83.8257383720485,86.31035124073885,-1,76.32785729732015,True,-1,2026-01-06 14:35:00+00:00
2026-01-06 21:35:00+00:00,3297.99,3298.9,3285.48,3287.13,3282.084298550009,3193.529001449991,85.57532692752301,87.46022545772418,-1,72.00318085130216,True,-1,2026-01-06 21:40:00+00:00
2026-01-08 06:30:00+00:00,3116.36,3121.43,3116.0,3118.66,3187.6417149279027,3125.4568850720975,16.35789582116022,14.114825844157627,1,27.81431961656675,True,1,2026-01-08 06:35:00+00:00
2026-01-09 08:55:00+00:00,3069.83,3082.0,3068.96,3081.67,3131.8404225987815,3094.618977401218,18.03062054852584,12.190691035161771,1,32.09039210843463,True,0,2026-01-09 09:00:00+00:00
2026-01-10 22:15:00+00:00,3080.2,3081.07,3077.23,3080.43,3099.573118790986,3083.7400812090136,16.75110368179478,11.91548526734111,1,24.502404486183323,True,1,2026-01-10 22:20:00+00:00
2026-01-12 05:30:00+00:00,3164.02,3165.96,3160.94,3163.6,3160.4993206412264,3091.118979358773,80.93661154367392,82.00885783345994,-1,61.00632008741687,True,0,2026-01-12 05:35:00+00:00
2026-01-13 05:25:00+00:00,3141.95,3144.6,3138.54,3138.6,3132.3203239191007,3083.6087760808987,82.16281880186479,85.3662616075577,-1,75.37490630892069,True,-1,2026-01-13 05:30:00+00:00
2026-01-20 00:30:00+00:00,3180.91,3185.07,3180.9,3181.75,3232.7919081548143,3189.406991845186,19.83270818915648,15.922038805774276,1,40.14404753604924,True,0,2026-01-20 00:35:00+00:00
2026-01-20 16:45:00+00:00,3002.34,3005.95,2996.28,3004.06,3229.225926389828,3014.788473610171,18.137756910342045,15.604439562141854,1,35.518229287953474,True,0,2026-01-20 16:50:00+00:00
2026-01-21 19:45:00+00:00,3033.08,3056.34,3032.25,3054.41,3023.1631692125575,2893.1798307874415,95.75320031615456,95.7677933482318,-1,83.42493101642523,True,-1,2026-01-21 19:50:00+00:00
2026-01-21 19:55:00+00:00,3053.78,3068.34,3049.95,3053.99,3026.7181624892764,2891.324237510724,90.74708157897328,94.36031276255835,-1,83.11773155520166,True,-1,2026-01-21 20:00:00+00:00
2026-01-23 17:30:00+00:00,2997.38,3005.78,2987.88,2990.32,2984.4459163855095,2908.5432836144896,82.66072995655446,84.6480876248295,-1,66.44486690679504,True,0,2026-01-23 17:35:00+00:00
2026-01-27 16:15:00+00:00,2972.68,2980.44,2968.81,2971.9,2952.1777686540204,2899.965431345979,82.56785516205355,83.56338261881406,-1,77.26504274131094,True,-1,2026-01-27 16:20:00+00:00
2026-01-27 20:25:00+00:00,3009.47,3015.0,3006.02,3014.7,2983.690946985105,2885.455053014895,86.77730226032752,87.55194320598447,-1,76.29317846257058,True,-1,2026-01-27 20:30:00+00:00
2026-01-28 11:55:00+00:00,3041.16,3044.44,3036.99,3038.21,3033.652894768549,2984.2797052314513,86.40853528911593,88.80404944665743,-1,68.31262225841598,True,0,2026-01-28 12:00:00+00:00
2026-01-29 15:15:00+00:00,2811.29,2825.0,2803.38,2820.53,3023.7530524920653,2888.917047507935,7.305389037559664,6.622790923571187,1,14.299638632762722,True,1,2026-01-29 15:20:00+00:00
2026-02-01 15:35:00+00:00,2300.54,2317.02,2285.15,2310.46,2483.0254806893095,2353.01161931069,19.420017324059305,14.591637506886487,1,30.845230423124974,True,0,2026-02-01 15:40:00+00:00
2026-02-02 03:40:00+00:00,2170.71,2185.86,2170.23,2178.96,2419.4400705636003,2225.4043294363987,18.020065434782016,14.56223039288775,1,23.896359535074524,True,1,2026-02-02 03:45:00+00:00
2026-02-03 16:30:00+00:00,2252.0,2257.2,2235.37,2248.21,2359.6093236570737,2259.883676342926,9.155552247438644,7.412181094038718,1,34.72330781648574,True,0,2026-02-03 16:35:00+00:00
2026-02-03 18:05:00+00:00,2180.73,2199.23,2180.0,2192.5,2366.0318967591243,2230.6753032408765,15.974616511270034,12.424536846637297,1,29.620121720975064,True,1,2026-02-03 18:10:00+00:00
2026-02-03 18:30:00+00:00,2136.18,2148.48,2129.84,2145.23,2373.2258588934374,2213.706441106563,16.247632537593024,16.078265965720323,1,23.725362081959247,True,1,2026-02-03 18:35:00+00:00
2026-02-04 13:50:00+00:00,2198.55,2216.64,2197.73,2211.0,2298.319206581783,2222.811593418217,19.34758325126512,14.201622704837687,1,35.0563942286811,True,0,2026-02-04 13:55:00+00:00
2026-02-05 15:20:00+00:00,1997.1,1997.9,1947.01,1963.95,2176.163008706166,2036.4644912938338,8.502354647527765,7.596617584810017,1,21.586431270044855,True,1,2026-02-05 15:25:00+00:00
2026-02-05 20:30:00+00:00,1873.61,1879.23,1849.62,1867.51,2190.959029870457,1902.8670701295434,19.534089604229976,15.454002759316138,1,25.006432716725982,True,1,2026-02-05 20:35:00+00:00
2026-02-05 21:55:00+00:00,1848.64,1853.87,1838.84,1849.44,2198.102945096127,1855.1836549038728,15.237209756245619,13.092597766232965,1,39.02969968029095,True,0,2026-02-05 22:00:00+00:00
2026-02-06 14:45:00+00:00,1984.13,2003.3,1979.33,1983.18,1978.1746876347058,1833.450012365294,81.66196990740691,83.93429253034786,-1,70.77844694453697,True,-1,2026-02-06 14:50:00+00:00
2026-02-06 16:30:00+00:00,2031.8,2033.91,2022.4,2031.55,2000.660684601869,1836.717215398131,81.21589453990777,85.36853459633595,-1,75.54529507353533,True,-1,2026-02-06 16:35:00+00:00
2026-02-07 09:50:00+00:00,2006.84,2009.2,2003.62,2008.48,2100.6310722600037,2011.6433277399967,16.509847369900122,15.375468289092135,1,37.72450718170048,True,0,2026-02-07 09:55:00+00:00
2026-02-09 17:50:00+00:00,2126.31,2128.44,2122.96,2124.26,2114.3461313246753,2008.8254686753255,81.51826401652318,86.6702814243958,-1,71.39165536708033,True,-1,2026-02-09 17:55:00+00:00
2026-02-10 06:55:00+00:00,1999.91,2009.62,1999.0,2008.99,2156.3259431204588,2027.6118568795418,18.12399386332949,17.313552856097445,1,21.211206269524624,True,1,2026-02-10 07:00:00+00:00
2026-02-12 16:25:00+00:00,1915.39,1918.68,1902.23,1907.97,1998.2574312877184,1941.365968712282,17.122637762980634,15.568717516799486,1,22.99875715454266,True,1,2026-02-12 16:30:00+00:00
2026-02-14 11:20:00+00:00,2090.6,2107.55,2090.45,2100.11,2079.3028288401106,2034.7075711598895,81.48707692307599,82.96062951833461,-1,77.59340153729559,True,-1,2026-02-14 11:25:00+00:00
2026-02-15 03:35:00+00:00,2047.65,2049.79,2035.12,2043.99,2102.5205997693847,2057.4706002306157,19.38529765994842,17.767743202388605,1,29.259210906109203,True,1,2026-02-15 03:40:00+00:00
2026-02-15 13:00:00+00:00,2009.54,2021.88,2008.43,2020.4,2103.72152740667,2044.533772593331,11.252086835780029,10.968453491496101,1,27.348641205392894,True,1,2026-02-15 13:05:00+00:00
2026-02-16 12:50:00+00:00,1999.46,2007.47,1997.33,2003.29,1989.3846389084777,1943.8951610915221,88.84048339036491,92.29340035995125,-1,73.09448247056953,True,-1,2026-02-16 12:55:00+00:00
2026-02-22 16:35:00+00:00,1947.61,1948.8,1946.69,1947.63,1988.9156972686621,1949.7131027313374,16.746825420101022,13.450489524788892,1,39.48572770388085,True,0,2026-02-22 16:40:00+00:00
2026-02-25 01:25:00+00:00,1914.59,1918.61,1908.51,1909.35,1878.414473932333,1806.0973260676667,84.41921996689804,85.06808258281082,-1,80.21724941712135,True,-1,2026-02-25 01:30:00+00:00
2026-02-26 17:00:00+00:00,1982.99,1992.0,1981.32,1990.51,2088.9104014184395,2023.825798581561,17.1661365060634,15.769681309355462,1,28.966256617853205,True,1,2026-02-26 17:05:00+00:00
2026-02-28 06:40:00+00:00,1856.56,1870.58,1856.26,1869.6,1952.7541640191248,1898.9679359808756,17.332959984548314,16.20502066745897,1,24.092391552416245,True,1,2026-02-28 06:45:00+00:00
2026-02-28 08:20:00+00:00,1853.93,1857.94,1848.37,1856.24,1961.2007080201834,1872.5189919798163,16.979475839627057,12.782015732390752,1,39.195771550767326,True,0,2026-02-28 08:25:00+00:00
2026-03-01 02:15:00+00:00,2045.57,2054.19,2037.66,2040.84,2005.06006653464,1831.8749334653598,82.23136307251453,85.19054495656,-1,77.62340558285676,True,-1,2026-03-01 02:20:00+00:00
2026-03-01 20:40:00+00:00,1912.69,1913.79,1906.26,1911.34,2030.272212986511,1945.924687013489,11.423648549087574,8.997138055349465,1,14.44891006045762,True,1,2026-03-01 20:45:00+00:00
2026-03-02 15:25:00+00:00,2036.67,2041.49,2026.38,2030.47,1990.6534164881466,1913.9871835118536,83.75217919376679,86.75044474072153,-1,81.69756410181414,True,-1,2026-03-02 15:30:00+00:00
2026-03-03 08:55:00+00:00,1954.23,1955.56,1946.14,1952.57,2068.5099354329795,1976.12926456702,11.525469499171441,10.70217253479204,1,18.217070563503952,True,1,2026-03-03 09:00:00+00:00
2026-03-04 08:55:00+00:00,2045.81,2066.54,2045.81,2062.98,2010.7702586638839,1946.5969413361158,91.96146234887522,92.35290267391646,-1,83.09497729876009,True,-1,2026-03-04 09:00:00+00:00
2026-03-05 15:30:00+00:00,2073.0,2079.88,2066.18,2073.84,2150.5325434125375,2095.7917565874627,13.905333153613872,12.635351322521023,1,29.13354992191819,True,1,2026-03-05 15:35:00+00:00
2026-03-05 17:35:00+00:00,2061.52,2067.72,2058.25,2066.7,2158.33819963111,2074.8303003688907,19.578605336822545,14.377959599078954,1,42.21877710038065,True,0,2026-03-05 17:40:00+00:00
2026-03-06 12:10:00+00:00,2037.39,2044.69,2036.88,2043.3,2095.768132987307,2053.2496670126925,16.698783822827167,10.70664846933937,1,33.81906777446392,True,0,2026-03-06 12:15:00+00:00
2026-03-06 14:15:00+00:00,2005.7,2012.0,2002.5,2009.99,2098.9792818614706,2038.8000181385296,16.306594868881014,14.088478487156015,1,26.8156029735907,True,1,2026-03-06 14:20:00+00:00
2026-03-09 03:20:00+00:00,2002.44,2006.35,1979.0,1980.06,1970.4938003849352,1922.136199615065,80.85577258914623,88.71550287011958,-1,61.04025404554551,True,0,2026-03-09 03:25:00+00:00
2026-03-09 09:35:00+00:00,2010.14,2021.98,2009.35,2014.45,2009.2372917276193,1915.965608272381,85.66732286502906,85.75156200981966,-1,73.0861593846831,True,-1,2026-03-09 09:40:00+00:00
2026-03-10 02:45:00+00:00,2046.5,2052.65,2043.75,2051.84,2040.9227716752378,1988.6257283247626,81.53039133930902,81.63416317226766,-1,79.74175143455037,True,-1,2026-03-10 02:50:00+00:00
2026-03-11 13:40:00+00:00,2079.75,2081.99,2062.32,2062.32,2045.433138851285,2007.713961148715,81.5076294632096,86.89454779766224,-1,68.06999912180045,True,0,2026-03-11 13:45:00+00:00
2026-03-13 00:25:00+00:00,2129.11,2132.46,2125.03,2131.99,2088.3862093501684,2036.4388906498316,80.35820291034702,80.63313818128047,-1,84.33208874470334,True,-1,2026-03-13 00:30:00+00:00
2026-03-13 00:35:00+00:00,2142.74,2144.6,2130.21,2131.1,2092.9302587623242,2033.8493412376756,83.02981966226797,83.5436957174526,-1,74.90930684943345,True,-1,2026-03-13 00:40:00+00:00
2026-03-15 22:50:00+00:00,2175.14,2192.11,2174.17,2179.94,2141.4375464876252,2078.6724535123744,84.26259925835919,87.16969581787983,-1,79.74469960321684,True,-1,2026-03-15 22:55:00+00:00
2026-03-15 23:10:00+00:00,2194.55,2203.0,2189.14,2195.61,2150.456883005157,2073.0496169948433,81.2184199999583,83.05736366834931,-1,83.96436559167311,True,-1,2026-03-15 23:15:00+00:00
2026-03-16 03:35:00+00:00,2243.04,2250.0,2232.01,2243.83,2202.235915127576,2057.1409848724234,85.76944196751192,86.05516163589287,-1,82.05162645969104,True,-1,2026-03-16 03:40:00+00:00
2026-03-18 10:50:00+00:00,2311.49,2311.49,2307.8,2308.83,2341.3159232758094,2312.1233767241906,15.142247169449321,14.055295030582178,1,28.09212388658601,True,1,2026-03-18 10:55:00+00:00
2026-03-18 11:45:00+00:00,2275.6,2275.6,2268.9,2271.1,2346.3745205857094,2302.7121794142904,16.258302814961834,12.252486333796123,1,26.889145251417986,True,1,2026-03-18 11:50:00+00:00
2026-03-18 15:00:00+00:00,2189.44,2192.0,2168.25,2186.75,2381.185081237972,2230.5778187620285,18.012482798229055,17.08143981729098,1,22.77657030267062,True,1,2026-03-18 15:05:00+00:00
2026-03-19 07:25:00+00:00,2145.36,2156.93,2143.35,2153.95,2214.8547660033414,2168.6528339966585,19.656381176727233,15.606370452774891,1,28.003773734958926,True,1,2026-03-19 07:30:00+00:00
2026-03-19 14:30:00+00:00,2108.7,2114.25,2106.4,2113.46,2226.4377025247036,2131.5209974752966,15.773340927100051,13.01048519744829,1,34.64041814340402,True,0,2026-03-19 14:35:00+00:00
2026-03-19 15:35:00+00:00,2111.45,2115.98,2108.42,2113.02,2229.7712466173616,2118.482253382638,11.020422287147019,8.467721345624861,1,40.88830687349116,True,0,2026-03-19 15:40:00+00:00
2026-03-22 00:05:00+00:00,2057.01,2078.81,2054.3,2074.46,2174.484930463143,2127.5976695368568,19.273697542715727,13.749769713422438,1,20.73303590313735,True,1,2026-03-22 00:10:00+00:00
2026-03-26 05:10:00+00:00,2140.13,2140.82,2137.03,2139.77,2185.1958317708836,2145.578268229116,18.99931858851396,15.183214682593459,1,31.259462346839783,True,0,2026-03-26 05:15:00+00:00
2026-03-26 09:50:00+00:00,2076.99,2083.0,2076.99,2082.13,2194.3410121096135,2105.242887890387,16.801158350708366,15.444283759875546,1,26.098766154474717,True,1,2026-03-26 09:55:00+00:00
2026-03-27 10:55:00+00:00,1992.1,1992.7,1984.59,1989.73,2083.9890003361534,2030.6110996638465,19.565815887586336,18.848077922772504,1,12.680783886070017,True,1,2026-03-27 11:00:00+00:00
2026-04-01 06:35:00+00:00,2145.96,2150.0,2144.0,2144.9,2132.303887978754,2061.656712021246,84.91373583322344,86.25431736697267,-1,78.8292211650913,True,-1,2026-04-01 06:40:00+00:00
2026-04-02 01:50:00+00:00,2092.71,2099.28,2090.16,2096.17,2157.1693200375985,2111.7366799624015,19.147414651716804,14.324344562361313,1,28.59372278471507,True,1,2026-04-02 01:55:00+00:00
2026-04-05 06:20:00+00:00,2029.4,2035.67,2028.63,2033.21,2071.520491195028,2044.6955088049713,19.14639369759851,14.143367125498711,1,21.521744448091567,True,1,2026-04-05 06:25:00+00:00
2026-04-05 07:45:00+00:00,2035.19,2036.74,2033.0,2034.1,2074.368168028749,2039.4707319712506,19.62022351137713,19.533770750117124,1,33.02605061227895,True,0,2026-04-05 07:50:00+00:00
2026-04-05 12:40:00+00:00,2024.4,2025.73,2020.01,2024.01,2074.6159638391364,2028.7724361608637,15.38466570316396,13.033606667069007,1,18.444470107917184,True,1,2026-04-05 12:45:00+00:00
2026-04-05 22:55:00+00:00,2075.49,2087.33,2075.14,2084.69,2072.548908401996,2023.168091598004,86.23881876238026,87.8309270169707,-1,72.49574508418384,True,-1,2026-04-05 23:00:00+00:00
2026-04-06 23:00:00+00:00,2104.02,2104.03,2091.42,2098.3,2166.6213305932088,2120.9574694067915,10.450516900771113,8.95412328895189,1,14.471493013499824,True,1,2026-04-06 23:05:00+00:00
2026-04-07 02:00:00+00:00,2098.29,2099.96,2097.18,2098.22,2175.4236037415203,2102.16639625848,17.814220250986363,15.71052800170196,1,36.083179580527364,True,0,2026-04-07 02:05:00+00:00
2026-04-07 23:05:00+00:00,2220.96,2234.13,2214.61,2230.4,2160.2984147267957,2045.6763852732042,89.41118492594721,89.69604263672848,-1,89.32849546185724,True,-1,2026-04-07 23:10:00+00:00
2026-04-07 23:30:00+00:00,2269.5,2273.53,2251.47,2252.79,2179.5481600164235,2033.7104399835764,81.16027247667863,81.93147861190606,-1,79.262894712449,True,-1,2026-04-07 23:35:00+00:00
2026-04-08 18:55:00+00:00,2202.98,2203.75,2197.0,2200.84,2269.1193777187336,2204.859722281267,11.086280271782037,10.366266314903209,1,31.17148788063774,True,0,2026-04-08 19:00:00+00:00
2026-04-09 17:15:00+00:00,2223.04,2224.79,2217.7,2218.48,2207.137322633036,2159.3836773669636,87.43631997786167,91.61035750815837,-1,60.03285387911211,True,0,2026-04-09 17:20:00+00:00
2026-04-10 14:25:00+00:00,2249.53,2252.09,2241.9,2243.48,2226.017834896428,2170.0018651035716,83.91679721625596,85.03737362141261,-1,70.44957462135717,True,-1,2026-04-10 14:30:00+00:00
2026-04-11 18:25:00+00:00,2261.6,2262.97,2261.16,2261.76,2257.420311397868,2226.2799886021317,81.63265306122383,84.53863623386634,-1,61.8383113210703,True,0,2026-04-11 18:30:00+00:00
2026-04-13 16:25:00+00:00,2224.18,2226.99,2220.35,2225.3,2215.997801036192,2173.069598963808,94.54332589075676,95.24569819903316,-1,63.55902741934203,True,0,2026-04-13 16:30:00+00:00
2026-04-13 19:45:00+00:00,2250.28,2262.69,2249.95,2259.54,2238.2252922118905,2163.914407788109,85.46467730897943,88.10561054702733,-1,74.66315023942593,True,-1,2026-04-13 19:50:00+00:00
2026-04-13 22:35:00+00:00,2340.42,2341.87,2337.2,2340.11,2278.3788179540193,2149.890582045981,86.81910035600805,86.94999266707488,-1,88.9819991886287,True,-1,2026-04-13 22:40:00+00:00
2026-04-13 22:45:00+00:00,2343.3,2350.0,2340.0,2344.9,2284.7572155183634,2146.5151844816373,85.66740535790414,86.84043242777636,-1,89.64222151431308,True,-1,2026-04-13 22:50:00+00:00
2026-04-14 17:05:00+00:00,2330.92,2336.11,2330.65,2333.88,2393.759295787295,2345.729804212706,19.670331654298742,18.894306003895014,1,33.197773223902175,True,0,2026-04-14 17:10:00+00:00
2026-04-14 18:55:00+00:00,2315.54,2316.8,2311.4,2312.83,2400.497587148368,2331.3942128516323,16.46134587644192,16.266628686236288,1,32.5043740398781,True,0,2026-04-14 19:00:00+00:00
2026-04-15 19:00:00+00:00,2357.11,2364.27,2355.92,2361.44,2350.8664138829836,2306.524986117017,84.27616947427147,88.90062500785733,-1,65.75862994138109,True,0,2026-04-15 19:05:00+00:00
2026-04-16 13:55:00+00:00,2297.51,2307.65,2288.0,2306.92,2372.1924123798676,2325.739587620132,18.551444311431414,15.86865535903055,1,30.47522410350426,True,0,2026-04-16 14:00:00+00:00
2026-04-17 13:25:00+00:00,2421.73,2423.63,2395.51,2403.75,2373.0523402098543,2310.082659790146,81.41080821096098,88.6470473258659,-1,69.04168897725002,True,0,2026-04-17 13:30:00+00:00
2026-04-17 14:00:00+00:00,2435.82,2447.96,2434.51,2436.42,2387.585004430495,2300.723395569505,84.7305595181498,87.04656166101942,-1,77.43076326051536,True,-1,2026-04-17 14:05:00+00:00
2026-04-19 04:40:00+00:00,2334.53,2334.53,2320.0,2327.18,2366.5348692636644,2335.966530736335,16.486906218747816,15.731443074879488,1,28.540465635252644,True,1,2026-04-19 04:45:00+00:00
2026-04-22 03:05:00+00:00,2373.17,2378.78,2370.6,2373.43,2343.601619761894,2287.531980238106,80.51175628746923,81.83119645326495,-1,79.73098198999675,True,-1,2026-04-22 03:10:00+00:00
2026-04-22 23:45:00+00:00,2376.15,2379.61,2375.56,2377.85,2411.656605569612,2379.762994430387,17.970279172588324,15.262914165869015,1,33.697335586312406,True,0,2026-04-22 23:50:00+00:00
2026-04-23 03:25:00+00:00,2337.23,2339.25,2335.8,2338.01,2424.7089400860873,2354.5787599139126,12.275027939106117,8.158241563808323,1,23.518756441104344,True,1,2026-04-23 03:30:00+00:00
2026-04-24 03:35:00+00:00,2300.7,2305.3,2300.01,2303.61,2340.197141497385,2305.3219585026154,17.075838416890736,15.826822005566086,1,28.29992300306455,True,1,2026-04-24 03:40:00+00:00
2026-04-27 01:00:00+00:00,2389.0,2404.0,2388.41,2395.16,2378.800045394158,2318.5447546058417,84.99778653211351,86.44396036794178,-1,75.74322355028664,True,-1,2026-04-27 01:05:00+00:00
