source,symbol,signal_time,detected_at,status,score,threshold,model_path,dataset_sha256,signal_i,entry_time,entry_price,maker_filled,outcome,label,exit_offset,exit_time,realized_ret,atr_pct,dense_run_len,tier,size_mult,side,protocol_version,strategy_id,feature_semantics,decision_at,execution_eligible,model_sha256,detector_sha256,candidate_detected_at,signal_closed_at,entry_mode,entry_status,entry_requested_at,fill_source,fill_at,fill_px,reference_px,research_status,research_outcome,research_label,research_exit_offset,research_exit_time,research_gross_ret,actual_outcome,actual_exit_at,actual_exit_px,actual_realized_ret,actual_return_semantics,return_convention,target_ret_column,target_semantics,target_cost_included,reporting_route
okx,USELESS_USDT_SWAP,2026-08-02 03:00:00+00:00,2026-08-07T08:55:55.243856+00:00,closed,0.48336225748062134,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,470,2026-08-02 03:15:00+00:00,0.05152,True,sl,0,45,2026-08-02 14:30:00+00:00,-0.02359693877551028,0.011798469387755134,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T08:55:55.243860+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T08:55:55.243795+00:00,2026-08-02 03:00:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-02 03:15:00+00:00,0.05152,0.05152,closed,sl,0,,,,,,,,,,,,,
okx,TIA_USDT_SWAP,2026-08-02 03:15:00+00:00,2026-08-07T08:40:10.717307+00:00,closed,0.36676695942878723,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,471,2026-08-02 03:30:00+00:00,0.3286,True,timeout,0,71,2026-08-02 21:15:00+00:00,0.008520998174071703,0.0054343100599948116,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T08:40:10.717310+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T08:40:10.717256+00:00,2026-08-02 03:15:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-02 03:30:00+00:00,0.3286,0.3286,closed,timeout,0,,,,,,,,,,,,,
okx,ONDO_USDT_SWAP,2026-08-02 04:00:00+00:00,2026-08-07T07:36:29.087589+00:00,closed,0.3428615927696228,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,475,2026-08-02 04:15:00+00:00,0.3923,True,sl,0,24,2026-08-02 10:15:00+00:00,-0.013473653545027497,0.006736826772513743,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T07:36:29.087595+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T07:36:29.087498+00:00,2026-08-02 04:00:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-02 04:15:00+00:00,0.3923,0.3923,closed,sl,0,,,,,,,,,,,,,
okx,TTMI_USDT_SWAP,2026-08-02 12:00:00+00:00,2026-08-07T08:47:40.605909+00:00,closed,0.4686063230037689,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,506,2026-08-02 12:15:00+00:00,112.07,True,tp,1,51,2026-08-03 01:00:00+00:00,0.05736210786625717,0.011472421573251413,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T08:47:40.605912+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T08:47:40.605833+00:00,2026-08-02 12:00:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-02 12:15:00+00:00,112.07,112.07,closed,tp,1,,,,,,,,,,,,,
okx,NES_USDT_SWAP,2026-08-02 13:00:00+00:00,2026-08-07T07:28:13.997640+00:00,closed,0.301613986492157,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,511,2026-08-02 13:15:00+00:00,0.2133,True,sl,0,2,2026-08-02 13:45:00+00:00,-0.009242515571629473,0.004621257785814759,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T07:28:13.997644+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T07:28:13.997540+00:00,2026-08-02 13:00:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-02 13:15:00+00:00,0.2133,0.2133,closed,sl,0,,,,,,,,,,,,,
okx,KAITO_USDT_SWAP,2026-08-02 14:15:00+00:00,2026-08-07T06:58:27.546720+00:00,closed,0.42153215408325195,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,516,2026-08-02 14:30:00+00:00,1.08,True,sl,0,22,2026-08-02 20:00:00+00:00,-0.04226190476190472,0.021130952380952358,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T06:58:27.546723+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T06:58:27.546690+00:00,2026-08-02 14:15:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-02 14:30:00+00:00,1.08,1.08,closed,sl,0,,,,,,,,,,,,,
okx,PROS_USDT_SWAP,2026-08-02 15:30:00+00:00,2026-08-07T07:55:41.092243+00:00,closed,0.37380579113960266,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,521,2026-08-02 15:45:00+00:00,0.4334,True,sl,0,34,2026-08-03 00:15:00+00:00,-0.019183861823455772,0.00959193091172787,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T07:55:41.092248+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T07:55:41.092169+00:00,2026-08-02 15:30:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-02 15:45:00+00:00,0.4334,0.4334,closed,sl,0,,,,,,,,,,,,,
okx,ZRO_USDT_SWAP,2026-08-02 16:15:00+00:00,2026-08-07T09:22:27.549253+00:00,closed,0.30329135060310364,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,522,2026-08-02 16:30:00+00:00,0.7372,True,sl,0,5,2026-08-02 17:45:00+00:00,-0.014107433532284275,0.007053716766142157,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T09:22:27.549257+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T09:22:27.549182+00:00,2026-08-02 16:15:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-02 16:30:00+00:00,0.7372,0.7372,closed,sl,0,,,,,,,,,,,,,
okx,STRK_USDT_SWAP,2026-08-02 22:15:00+00:00,2026-08-07T08:32:54.169508+00:00,closed,0.3408920168876648,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,547,2026-08-02 22:30:00+00:00,0.02516,True,tp,1,2,2026-08-02 23:00:00+00:00,0.02171814671814687,0.004343629343629354,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T08:32:54.169512+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T08:32:54.169437+00:00,2026-08-02 22:15:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-02 22:30:00+00:00,0.02516,0.02516,closed,tp,1,,,,,,,,,,,,,
okx,GIGGLE_USDT_SWAP,2026-08-03 01:30:00+00:00,2026-08-07T06:38:53.029890+00:00,closed,0.3700391352176666,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,562,2026-08-03 01:45:00+00:00,39.62,True,tp,1,13,2026-08-03 05:00:00+00:00,0.1094324655657315,0.021886493113146308,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T06:38:53.029894+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T06:38:53.029849+00:00,2026-08-03 01:30:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-03 01:45:00+00:00,39.62,39.62,closed,tp,1,,,,,,,,,,,,,
okx,RESOLV_USDT_SWAP,2026-08-03 02:45:00+00:00,2026-08-07T08:05:39.856269+00:00,closed,0.5304794907569885,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,565,2026-08-03 03:00:00+00:00,0.01564,True,timeout,0,71,2026-08-03 20:45:00+00:00,0.02621483375959066,0.009042747533796122,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T08:05:39.856272+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T08:05:39.856203+00:00,2026-08-03 02:45:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-03 03:00:00+00:00,0.01564,0.01564,closed,timeout,0,,,,,,,,,,,,,
okx,S_USDT_SWAP,2026-08-03 02:45:00+00:00,2026-08-07T08:36:59.020269+00:00,closed,0.40285933017730713,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,565,2026-08-03 03:00:00+00:00,0.02208,True,sl,0,14,2026-08-03 06:30:00+00:00,-0.011063664596273282,0.005531832298136634,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T08:36:59.020272+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T08:36:59.020168+00:00,2026-08-03 02:45:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-03 03:00:00+00:00,0.02208,0.02208,closed,sl,0,,,,,,,,,,,,,
okx,RLS_USDT_SWAP,2026-08-03 03:30:00+00:00,2026-08-07T08:08:09.185214+00:00,closed,0.3660612106323242,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,568,2026-08-03 03:45:00+00:00,0.001721,True,sl,0,5,2026-08-03 05:00:00+00:00,-0.015605544948949945,0.0078027724744749736,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T08:08:09.185216+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T08:08:09.185188+00:00,2026-08-03 03:30:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-03 03:45:00+00:00,0.001721,0.001721,closed,sl,0,,,,,,,,,,,,,
okx,WOO_USDT_SWAP,2026-08-03 06:00:00+00:00,2026-08-07T09:06:49.460534+00:00,closed,0.3914969861507416,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,578,2026-08-03 06:15:00+00:00,0.0116,True,timeout,0,71,2026-08-04 00:00:00+00:00,-0.010344827586206806,0.00911330049261081,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T09:06:49.460538+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T09:06:49.460478+00:00,2026-08-03 06:00:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-03 06:15:00+00:00,0.0116,0.0116,closed,timeout,0,,,,,,,,,,,,,
okx,RAM_USDT_SWAP,2026-08-03 08:30:00+00:00,2026-08-07T08:01:33.260926+00:00,closed,0.5029197335243225,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,589,2026-08-03 08:45:00+00:00,10.44,True,sl,0,5,2026-08-03 10:00:00+00:00,-0.026135741652983047,0.01306787082649153,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T08:01:33.260929+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T08:01:33.260861+00:00,2026-08-03 08:30:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-03 08:45:00+00:00,10.44,10.44,closed,sl,0,,,,,,,,,,,,,
okx,UP_USDT_SWAP,2026-08-03 13:15:00+00:00,2026-08-07T08:53:32.488484+00:00,closed,0.4041619598865509,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,607,2026-08-03 13:30:00+00:00,0.332,True,tp,1,7,2026-08-03 15:15:00+00:00,0.023881239242684815,0.004776247848536945,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T08:53:32.488488+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T08:53:32.488418+00:00,2026-08-03 13:15:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-03 13:30:00+00:00,0.332,0.332,closed,tp,1,,,,,,,,,,,,,
okx,CRWV_USDT_SWAP,2026-08-03 13:45:00+00:00,2026-08-07T06:20:09.253061+00:00,closed,0.4685966968536377,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,611,2026-08-03 14:00:00+00:00,80.59,True,tp,1,47,2026-08-04 01:45:00+00:00,0.07932568734156997,0.01586513746831401,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T06:20:09.253067+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T06:20:09.252969+00:00,2026-08-03 13:45:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-03 14:00:00+00:00,80.59,80.59,closed,tp,1,,,,,,,,,,,,,
okx,INFQ_USDT_SWAP,2026-08-03 14:00:00+00:00,2026-08-07T06:50:39.559536+00:00,closed,0.31079354882240295,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,611,2026-08-03 14:15:00+00:00,10.33,True,tp,1,12,2026-08-03 17:15:00+00:00,0.06399529802240367,0.012799059604480701,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T06:50:39.559541+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T06:50:39.559455+00:00,2026-08-03 14:00:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-03 14:15:00+00:00,10.33,10.33,closed,tp,1,,,,,,,,,,,,,
okx,ZETA_USDT_SWAP,2026-08-03 14:00:00+00:00,2026-08-07T09:17:31.749928+00:00,closed,0.3540376126766205,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,610,2026-08-03 14:15:00+00:00,0.02929,True,sl,0,23,2026-08-03 20:00:00+00:00,-0.013461444666634126,0.006730722333317064,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T09:17:31.749935+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T09:17:31.749806+00:00,2026-08-03 14:00:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-03 14:15:00+00:00,0.02929,0.02929,closed,sl,0,,,,,,,,,,,,,
okx,BOT_USDT_SWAP,2026-08-03 14:15:00+00:00,2026-08-07T06:08:25.046090+00:00,closed,0.30036985874176025,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,613,2026-08-03 14:30:00+00:00,27.25,True,sl,0,3,2026-08-03 15:15:00+00:00,-0.02542595019659244,0.012712975098296221,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T06:08:25.046094+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T06:08:25.046023+00:00,2026-08-03 14:15:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-03 14:30:00+00:00,27.25,27.25,closed,sl,0,,,,,,,,,,,,,
okx,WLD_USDT_SWAP,2026-08-03 15:15:00+00:00,2026-08-07T09:05:14.132943+00:00,closed,0.3377218544483185,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,615,2026-08-03 15:30:00+00:00,0.3223,True,sl,0,63,2026-08-04 07:15:00+00:00,-0.0167989007579451,0.008399450378972549,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T09:05:14.132946+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T09:05:14.132879+00:00,2026-08-03 15:15:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-03 15:30:00+00:00,0.3223,0.3223,closed,sl,0,,,,,,,,,,,,,
okx,PUMP_USDT_SWAP,2026-08-03 17:15:00+00:00,2026-08-07T07:57:27.433424+00:00,closed,0.5279562473297119,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,624,2026-08-03 17:30:00+00:00,0.002173,True,sl,0,18,2026-08-03 22:00:00+00:00,-0.024061534415883323,0.012030767207941594,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T07:57:27.433431+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T07:57:27.433354+00:00,2026-08-03 17:15:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-03 17:30:00+00:00,0.002173,0.002173,closed,sl,0,,,,,,,,,,,,,
okx,AT_USDT_SWAP,2026-08-03 21:30:00+00:00,2026-08-07T05:52:58.037037+00:00,closed,0.31547829508781433,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,642,2026-08-03 21:45:00+00:00,0.1341,True,timeout,0,71,2026-08-04 15:30:00+00:00,0.014168530947054503,0.0047405987003302395,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T05:52:58.037042+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T05:52:58.036966+00:00,2026-08-03 21:30:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-03 21:45:00+00:00,0.1341,0.1341,closed,timeout,0,,,,,,,,,,,,,
okx,SOFTBANK_USDT_SWAP,2026-08-04 00:00:00+00:00,2026-08-07T08:24:44.686362+00:00,closed,0.3201356828212738,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,650,2026-08-04 00:15:00+00:00,34.75,True,sl,0,0,2026-08-04 00:15:00+00:00,-0.01948612538540606,0.009743062692703,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T08:24:44.686366+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T08:24:44.686301+00:00,2026-08-04 00:00:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-04 00:15:00+00:00,34.75,34.75,closed,sl,0,,,,,,,,,,,,,
okx,CFX_USDT_SWAP,2026-08-04 00:30:00+00:00,2026-08-07T06:14:18.658037+00:00,closed,0.3883382976055145,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,654,2026-08-04 00:45:00+00:00,0.03904,True,sl,0,1,2026-08-04 01:00:00+00:00,-0.013283079625292848,0.006641539812646361,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T06:14:18.658041+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T06:14:18.657989+00:00,2026-08-04 00:30:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-04 00:45:00+00:00,0.03904,0.03904,closed,sl,0,,,,,,,,,,,,,
okx,DATA_USDT_SWAP,2026-08-04 00:30:00+00:00,2026-08-07T06:21:30.440559+00:00,closed,0.3533225953578949,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,654,2026-08-04 00:45:00+00:00,0.2217,True,sl,0,0,2026-08-04 00:45:00+00:00,-0.0159804111089632,0.0079902055544816,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T06:21:30.440565+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T06:21:30.440454+00:00,2026-08-04 00:30:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-04 00:45:00+00:00,0.2217,0.2217,closed,sl,0,,,,,,,,,,,,,
okx,MINIMAX_USDT_SWAP,2026-08-04 01:45:00+00:00,2026-08-07T07:19:45.521852+00:00,closed,0.30197006464004517,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,658,2026-08-04 02:00:00+00:00,29.38,True,timeout,0,71,2026-08-04 19:45:00+00:00,0.03131381892443841,0.019230769230769173,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T07:19:45.521858+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T07:19:45.521773+00:00,2026-08-04 01:45:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-04 02:00:00+00:00,29.38,29.38,closed,timeout,0,,,,,,,,,,,,,
okx,BLEND_USDT_SWAP,2026-08-04 02:15:00+00:00,2026-08-07T06:05:10.854324+00:00,closed,0.40439924597740173,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,661,2026-08-04 02:30:00+00:00,0.06572,True,sl,0,14,2026-08-04 06:00:00+00:00,-0.012325015216067992,0.0061625076080340626,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T06:05:10.854328+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T06:05:10.854267+00:00,2026-08-04 02:15:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-04 02:30:00+00:00,0.06572,0.06572,closed,sl,0,,,,,,,,,,,,,
okx,MUU_USDT_SWAP,2026-08-04 05:45:00+00:00,2026-08-07T07:24:28.465531+00:00,closed,0.39334994554519653,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,674,2026-08-04 06:00:00+00:00,24.62,True,tp,1,20,2026-08-04 11:00:00+00:00,0.06890449112220032,0.013780898224440069,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T07:24:28.465535+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T07:24:28.465468+00:00,2026-08-04 05:45:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-04 06:00:00+00:00,24.62,24.62,closed,tp,1,,,,,,,,,,,,,
okx,RECALL_USDT_SWAP,2026-08-04 06:30:00+00:00,2026-08-07T08:04:55.109942+00:00,closed,0.3613710105419159,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,676,2026-08-04 06:45:00+00:00,0.03993,True,sl,0,0,2026-08-04 06:45:00+00:00,-0.02125147579693032,0.01062573789846516,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T08:04:55.109948+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T08:04:55.109840+00:00,2026-08-04 06:30:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-04 06:45:00+00:00,0.03993,0.03993,closed,sl,0,,,,,,,,,,,,,
okx,SOON_USDT_SWAP,2026-08-04 06:45:00+00:00,2026-08-07T08:27:15.551269+00:00,closed,0.40587860345840454,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,677,2026-08-04 07:00:00+00:00,0.219,True,tp,1,4,2026-08-04 08:00:00+00:00,0.042563600782778765,0.008512720156555749,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T08:27:15.551272+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T08:27:15.551213+00:00,2026-08-04 06:45:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-04 07:00:00+00:00,0.219,0.219,closed,tp,1,,,,,,,,,,,,,
okx,BICO_USDT_SWAP,2026-08-04 08:00:00+00:00,2026-08-07T06:03:13.592121+00:00,closed,0.3929537236690521,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,684,2026-08-04 08:15:00+00:00,0.01823,True,sl,0,7,2026-08-04 10:00:00+00:00,-0.05798918580048584,0.0289945929002429,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T06:03:13.592126+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T06:03:13.592061+00:00,2026-08-04 08:00:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-04 08:15:00+00:00,0.01823,0.01823,closed,sl,0,,,,,,,,,,,,,
okx,ZORA_USDT_SWAP,2026-08-04 08:00:00+00:00,2026-08-07T09:21:48.237648+00:00,closed,0.329992413520813,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,681,2026-08-04 08:15:00+00:00,0.00555,True,tp,1,37,2026-08-04 17:30:00+00:00,0.0194337194337193,0.003886743886743867,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T09:21:48.237652+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T09:21:48.237593+00:00,2026-08-04 08:00:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-04 08:15:00+00:00,0.00555,0.00555,closed,tp,1,,,,,,,,,,,,,
