conf,core_end_i,core_end_time,core_mid_i,core_mid_time,core_start_i,core_start_time,decision_delay_bars,decision_i,decision_time,predicted_core_bars,symbol,window_len,window_start_i,window_start_time,x1n,x2n,y1n,y2n
0.4457809031009674,410,2026-02-15T09:45:00+00:00,406.5,2026-02-15T08:45:00+00:00,403,2026-02-15T08:00:00+00:00,2,412,2026-02-15T10:15:00+00:00,8,1INCH_USDT_SWAP,15,398,2026-02-15T06:45:00+00:00,0.34276828169822693,0.8155370950698853,0.35530632734298706,0.6276347637176514
0.6881488561630249,410,2026-02-15T09:45:00+00:00,407.0,2026-02-15T09:00:00+00:00,404,2026-02-15T08:15:00+00:00,3,413,2026-02-15T10:30:00+00:00,7,1INCH_USDT_SWAP,15,399,2026-02-15T07:00:00+00:00,0.3467303216457367,0.8043704032897949,0.370719850063324,0.6270383596420288
0.47970977425575256,409,2026-02-15T09:30:00+00:00,406.0,2026-02-15T08:45:00+00:00,403,2026-02-15T08:00:00+00:00,4,413,2026-02-15T10:30:00+00:00,7,1INCH_USDT_SWAP,16,398,2026-02-15T06:45:00+00:00,0.31227073073387146,0.7459869384765625,0.3459320366382599,0.6263226270675659
0.3616813123226166,409,2026-02-15T09:30:00+00:00,406.0,2026-02-15T08:45:00+00:00,403,2026-02-15T08:00:00+00:00,4,413,2026-02-15T10:30:00+00:00,7,1INCH_USDT_SWAP,17,397,2026-02-15T06:30:00+00:00,0.35552430152893066,0.7694881558418274,0.3435928523540497,0.6313434839248657
0.35013097524642944,409,2026-02-15T09:30:00+00:00,405.5,2026-02-15T08:45:00+00:00,402,2026-02-15T07:45:00+00:00,4,413,2026-02-15T10:30:00+00:00,8,1INCH_USDT_SWAP,18,396,2026-02-15T06:15:00+00:00,0.3797168433666229,0.7781549096107483,0.35499241948127747,0.6335445046424866
0.32794463634490967,410,2026-02-15T09:45:00+00:00,407.0,2026-02-15T09:00:00+00:00,404,2026-02-15T08:15:00+00:00,3,413,2026-02-15T10:30:00+00:00,7,1INCH_USDT_SWAP,15,399,2026-02-15T07:00:00+00:00,0.38509008288383484,0.8084205985069275,0.4391023814678192,0.6197102665901184
0.2761171758174896,410,2026-02-15T09:45:00+00:00,407.5,2026-02-15T09:15:00+00:00,405,2026-02-15T08:30:00+00:00,3,413,2026-02-15T10:30:00+00:00,6,1INCH_USDT_SWAP,14,400,2026-02-15T07:15:00+00:00,0.3546207547187805,0.7924569845199585,0.45030975341796875,0.609865665435791
0.2720404267311096,408,2026-02-15T09:15:00+00:00,405.0,2026-02-15T08:30:00+00:00,402,2026-02-15T07:45:00+00:00,5,413,2026-02-15T10:30:00+00:00,7,1INCH_USDT_SWAP,19,395,2026-02-15T06:00:00+00:00,0.3688473701477051,0.7381439208984375,0.33407095074653625,0.6282933354377747
0.722374439239502,410,2026-02-15T09:45:00+00:00,407.0,2026-02-15T09:00:00+00:00,404,2026-02-15T08:15:00+00:00,4,414,2026-02-15T10:45:00+00:00,7,1INCH_USDT_SWAP,17,398,2026-02-15T06:45:00+00:00,0.35960301756858826,0.7637361288070679,0.36043018102645874,0.6181310415267944
0.6459585428237915,410,2026-02-15T09:45:00+00:00,407.0,2026-02-15T09:00:00+00:00,404,2026-02-15T08:15:00+00:00,4,414,2026-02-15T10:45:00+00:00,7,1INCH_USDT_SWAP,18,397,2026-02-15T06:30:00+00:00,0.39656469225883484,0.781075119972229,0.37480974197387695,0.6341628432273865
0.6087310314178467,410,2026-02-15T09:45:00+00:00,407.0,2026-02-15T09:00:00+00:00,404,2026-02-15T08:15:00+00:00,4,414,2026-02-15T10:45:00+00:00,7,1INCH_USDT_SWAP,16,399,2026-02-15T07:00:00+00:00,0.3174682557582855,0.7479586005210876,0.40531373023986816,0.6269752383232117
0.6019794940948486,409,2026-02-15T09:30:00+00:00,406.0,2026-02-15T08:45:00+00:00,403,2026-02-15T08:00:00+00:00,5,414,2026-02-15T10:45:00+00:00,7,1INCH_USDT_SWAP,19,396,2026-02-15T06:15:00+00:00,0.37764450907707214,0.738837718963623,0.3430459797382355,0.634626030921936
0.5499459505081177,411,2026-02-15T10:00:00+00:00,408.0,2026-02-15T09:15:00+00:00,405,2026-02-15T08:30:00+00:00,3,414,2026-02-15T10:45:00+00:00,7,1INCH_USDT_SWAP,15,400,2026-02-15T07:15:00+00:00,0.34310266375541687,0.8045790791511536,0.44729483127593994,0.6370503902435303
0.5080580711364746,409,2026-02-15T09:30:00+00:00,406.0,2026-02-15T08:45:00+00:00,403,2026-02-15T08:00:00+00:00,5,414,2026-02-15T10:45:00+00:00,7,1INCH_USDT_SWAP,18,397,2026-02-15T06:30:00+00:00,0.33577513694763184,0.7212921380996704,0.3407384157180786,0.6282832026481628
0.4326447546482086,411,2026-02-15T10:00:00+00:00,408.5,2026-02-15T09:15:00+00:00,406,2026-02-15T08:45:00+00:00,3,414,2026-02-15T10:45:00+00:00,6,1INCH_USDT_SWAP,14,401,2026-02-15T07:30:00+00:00,0.3571995198726654,0.783481240272522,0.43756261467933655,0.6322492957115173
0.4277527928352356,411,2026-02-15T10:00:00+00:00,409.0,2026-02-15T09:30:00+00:00,407,2026-02-15T09:00:00+00:00,3,414,2026-02-15T10:45:00+00:00,5,1INCH_USDT_SWAP,13,402,2026-02-15T07:45:00+00:00,0.39342591166496277,0.7713059782981873,0.4224599301815033,0.6252249479293823
0.42029377818107605,411,2026-02-15T10:00:00+00:00,409.5,2026-02-15T09:45:00+00:00,408,2026-02-15T09:15:00+00:00,3,414,2026-02-15T10:45:00+00:00,4,1INCH_USDT_SWAP,12,403,2026-02-15T08:00:00+00:00,0.42500564455986023,0.7452489733695984,0.45969894528388977,0.6256055235862732
0.786517858505249,410,2026-02-15T09:45:00+00:00,407.0,2026-02-15T09:00:00+00:00,404,2026-02-15T08:15:00+00:00,5,415,2026-02-15T11:00:00+00:00,7,1INCH_USDT_SWAP,19,397,2026-02-15T06:30:00+00:00,0.37384578585624695,0.7371909022331238,0.3540829122066498,0.643276572227478
