symbol,decision_i,decision_time,window_start_i,window_start_time,window_len,conf,x1n,y1n,x2n,y2n,core_start_i,core_end_i,core_mid_i,core_start_time,core_end_time,core_mid_time,predicted_core_bars,decision_delay_bars
2Z_USDT_SWAP,326,2026-08-09T11:30:00+00:00,311,2026-08-09T07:45:00+00:00,16,0.3491089642047882,0.31924864649772644,0.346541166305542,0.7589139938354492,0.5952866673469543,316,322,319.0,2026-08-09T09:00:00+00:00,2026-08-09T10:30:00+00:00,2026-08-09T09:45:00+00:00,7,4
2Z_USDT_SWAP,326,2026-08-09T11:30:00+00:00,310,2026-08-09T07:30:00+00:00,17,0.4114339351654053,0.3592178225517273,0.3438032865524292,0.7746269106864929,0.6147557497024536,316,322,319.0,2026-08-09T09:00:00+00:00,2026-08-09T10:30:00+00:00,2026-08-09T09:45:00+00:00,7,4
2Z_USDT_SWAP,326,2026-08-09T11:30:00+00:00,308,2026-08-09T07:00:00+00:00,19,0.3308270573616028,0.36197108030319214,0.34209710359573364,0.7459223866462708,0.7025365233421326,314,322,318.0,2026-08-09T08:30:00+00:00,2026-08-09T10:30:00+00:00,2026-08-09T09:30:00+00:00,9,4
2Z_USDT_SWAP,327,2026-08-09T11:45:00+00:00,311,2026-08-09T07:45:00+00:00,17,0.35314157605171204,0.29052087664604187,0.3502344489097595,0.7117477059364319,0.6309135556221008,316,322,319.0,2026-08-09T09:00:00+00:00,2026-08-09T10:30:00+00:00,2026-08-09T09:45:00+00:00,7,5
2Z_USDT_SWAP,327,2026-08-09T11:45:00+00:00,310,2026-08-09T07:30:00+00:00,18,0.403993159532547,0.3311806619167328,0.34620508551597595,0.7268850207328796,0.6586485505104065,316,322,319.0,2026-08-09T09:00:00+00:00,2026-08-09T10:30:00+00:00,2026-08-09T09:45:00+00:00,7,5
2Z_USDT_SWAP,327,2026-08-09T11:45:00+00:00,309,2026-08-09T07:15:00+00:00,19,0.27310630679130554,0.3585031032562256,0.34113115072250366,0.7439528703689575,0.6591801047325134,315,322,318.5,2026-08-09T08:45:00+00:00,2026-08-09T10:30:00+00:00,2026-08-09T09:30:00+00:00,8,5
2Z_USDT_SWAP,380,2026-08-10T01:00:00+00:00,369,2026-08-09T22:15:00+00:00,12,0.3162691295146942,0.35688772797584534,0.4213884770870209,0.7463405728340149,0.719334602355957,373,377,375.0,2026-08-09T23:15:00+00:00,2026-08-10T00:15:00+00:00,2026-08-09T23:45:00+00:00,5,3
2Z_USDT_SWAP,380,2026-08-10T01:00:00+00:00,368,2026-08-09T22:00:00+00:00,13,0.31767168641090393,0.4191863238811493,0.42517828941345215,0.7645221948623657,0.7244532108306885,373,377,375.0,2026-08-09T23:15:00+00:00,2026-08-10T00:15:00+00:00,2026-08-09T23:45:00+00:00,5,3
2Z_USDT_SWAP,380,2026-08-10T01:00:00+00:00,364,2026-08-09T21:00:00+00:00,17,0.4339236319065094,0.3846069276332855,0.2577940821647644,0.7496892809867859,0.737714946269989,370,376,373.0,2026-08-09T22:30:00+00:00,2026-08-10T00:00:00+00:00,2026-08-09T23:15:00+00:00,7,4
2Z_USDT_SWAP,381,2026-08-10T01:15:00+00:00,369,2026-08-09T22:15:00+00:00,13,0.39951977133750916,0.38665857911109924,0.5660851001739502,0.7689406275749207,0.8257125020027161,374,378,376.0,2026-08-09T23:30:00+00:00,2026-08-10T00:30:00+00:00,2026-08-10T00:00:00+00:00,5,3
2Z_USDT_SWAP,381,2026-08-10T01:15:00+00:00,369,2026-08-09T22:15:00+00:00,13,0.3220943510532379,0.31235820055007935,0.42172276973724365,0.7545180320739746,0.7294411659240723,373,378,375.5,2026-08-09T23:15:00+00:00,2026-08-10T00:30:00+00:00,2026-08-10T00:00:00+00:00,6,3
2Z_USDT_SWAP,381,2026-08-10T01:15:00+00:00,368,2026-08-09T22:00:00+00:00,14,0.3947126865386963,0.36742445826530457,0.421823650598526,0.7861741185188293,0.8393340706825256,373,378,375.5,2026-08-09T23:15:00+00:00,2026-08-10T00:30:00+00:00,2026-08-10T00:00:00+00:00,6,3
