symbol,decision_i,decision_time,window_start_i,window_start_time,window_len,conf,x1n,y1n,x2n,y2n,core_start_i,core_end_i,core_mid_i,core_start_time,core_end_time,core_mid_time,predicted_core_bars,decision_delay_bars,event_id,raw_detection_count,event_conf_max,event_decision_first,event_decision_last,window_lengths_seen
ARB_USDT_SWAP,307,2026-08-09T06:45:00+00:00,289,2026-08-09T02:15:00+00:00,19,0.36735936999320984,0.3719949424266815,0.4796076714992523,0.7404665946960449,0.6399282217025757,296,302,299.0,2026-08-09T04:00:00+00:00,2026-08-09T05:30:00+00:00,2026-08-09T04:45:00+00:00,7,5,8378c798dc7877f6,4,0.36735936999320984,2026-08-09T06:45:00+00:00,2026-08-09T08:00:00+00:00,"[18, 19]"
CRO_USDT_SWAP,307,2026-08-09T06:45:00+00:00,291,2026-08-09T02:45:00+00:00,17,0.362236887216568,0.3654647767543793,0.40087416768074036,0.7615677118301392,0.6601980328559875,297,303,300.0,2026-08-09T04:15:00+00:00,2026-08-09T05:45:00+00:00,2026-08-09T05:00:00+00:00,7,4,6ec2f3829af58ec6,22,0.7346574664115906,2026-08-09T06:45:00+00:00,2026-08-09T08:15:00+00:00,"[14, 15, 16, 17, 18, 19]"
HYPE_USDT_SWAP,307,2026-08-09T06:45:00+00:00,293,2026-08-09T03:15:00+00:00,15,0.4400354027748108,0.3791617155075073,0.4671061635017395,0.7998397946357727,0.5596091151237488,298,304,301.0,2026-08-09T04:30:00+00:00,2026-08-09T06:00:00+00:00,2026-08-09T05:15:00+00:00,7,3,65fc292abbd4fa6a,29,0.6335607171058655,2026-08-09T06:45:00+00:00,2026-08-09T07:45:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
KITE_USDT_SWAP,307,2026-08-09T06:45:00+00:00,289,2026-08-09T02:15:00+00:00,19,0.5123673677444458,0.3696804642677307,0.43874797224998474,0.7413593530654907,0.5690199136734009,296,302,299.0,2026-08-09T04:00:00+00:00,2026-08-09T05:30:00+00:00,2026-08-09T04:45:00+00:00,7,5,4905b49ad25f010d,13,0.5123673677444458,2026-08-09T06:45:00+00:00,2026-08-09T08:00:00+00:00,"[12, 14, 16, 17, 18, 19]"
MOVE_USDT_SWAP,307,2026-08-09T06:45:00+00:00,289,2026-08-09T02:15:00+00:00,19,0.493078351020813,0.3634207248687744,0.3954412639141083,0.7408016324043274,0.6142804026603699,295,302,298.5,2026-08-09T03:45:00+00:00,2026-08-09T05:30:00+00:00,2026-08-09T04:30:00+00:00,8,5,d520e5be2cc9e7f3,6,0.5823721885681152,2026-08-09T06:45:00+00:00,2026-08-09T07:30:00+00:00,"[17, 18, 19]"
ORDER_USDT_SWAP,307,2026-08-09T06:45:00+00:00,293,2026-08-09T03:15:00+00:00,15,0.5762443542480469,0.3785524070262909,0.4534269869327545,0.8050627112388611,0.571840763092041,298,304,301.0,2026-08-09T04:30:00+00:00,2026-08-09T06:00:00+00:00,2026-08-09T05:15:00+00:00,7,3,d4ab7e6f37cec308,15,0.5966695547103882,2026-08-09T06:45:00+00:00,2026-08-09T07:15:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
STRK_USDT_SWAP,307,2026-08-09T06:45:00+00:00,291,2026-08-09T02:45:00+00:00,17,0.7081159353256226,0.3530556857585907,0.3918039798736572,0.7586182951927185,0.6066864132881165,297,303,300.0,2026-08-09T04:15:00+00:00,2026-08-09T05:45:00+00:00,2026-08-09T05:00:00+00:00,7,4,8fb3527ec27d5c4b,39,0.818871796131134,2026-08-09T06:45:00+00:00,2026-08-09T07:30:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
SYRUP_USDT_SWAP,307,2026-08-09T06:45:00+00:00,291,2026-08-09T02:45:00+00:00,17,0.6855496168136597,0.35928934812545776,0.5081028342247009,0.7761802673339844,0.5887042880058289,297,304,300.5,2026-08-09T04:15:00+00:00,2026-08-09T06:00:00+00:00,2026-08-09T05:00:00+00:00,8,3,4c8e6b440985a5d3,11,0.6855496168136597,2026-08-09T06:45:00+00:00,2026-08-09T07:45:00+00:00,"[13, 14, 15, 16, 17, 18, 19]"
USELESS_USDT_SWAP,307,2026-08-09T06:45:00+00:00,294,2026-08-09T03:30:00+00:00,14,0.8164467811584473,0.3670937120914459,0.34501105546951294,0.7840235829353333,0.7275524735450745,299,304,301.5,2026-08-09T04:45:00+00:00,2026-08-09T06:00:00+00:00,2026-08-09T05:30:00+00:00,6,3,9a12a06f85d2ed62,56,0.8164467811584473,2026-08-09T06:45:00+00:00,2026-08-09T08:00:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
XLM_USDT_SWAP,307,2026-08-09T06:45:00+00:00,291,2026-08-09T02:45:00+00:00,17,0.5244929194450378,0.35690194368362427,0.4891417920589447,0.7706539034843445,0.6073487997055054,297,303,300.0,2026-08-09T04:15:00+00:00,2026-08-09T05:45:00+00:00,2026-08-09T05:00:00+00:00,7,4,eeb962e8cd17de5b,20,0.5410882234573364,2026-08-09T06:45:00+00:00,2026-08-09T07:45:00+00:00,"[13, 14, 15, 17, 18, 19]"
