direction,qty,signal_i,signal_time,entry_i,entry_time,entry_price,entry_equity,entry_fee,leverage,score,stop,initial_stop,exit_i,exit_time,exit_price,exit_reason,gross_pnl,net_pnl,gross_return,net_return,fees,holding_bars,n_controls,matched,control_mean,paired_excess
1,5.1865958591577295,7005,2023-03-13 12:00:00+00:00,7006,2023-03-13 16:00:00+00:00,1666.31,2160.606170028631,8.642476546073116,4.000024005281162,1.3089792130487856,1667.9763099999998,1616.311,7010,2023-03-14 08:00:00+00:00,1666.63,stop_gap,1.6597106749313226,-15.626902127889839,0.00019204109679481235,-0.0018081509443019822,17.28661280282116,4,3,True,-0.00100100000000013,-0.0008071509443018522
1,9.489221745351248,7102,2023-03-29 16:00:00+00:00,7103,2023-03-29 20:00:00+00:00,1808.35,2144.979267900741,17.159834143205927,8.0,0.6826645353769273,1810.1583499999997,1754.0994999999998,7120,2023-04-01 16:00:00+00:00,1810.1583499999997,stop,17.15983414320395,-17.17699397735111,0.0009999999999998847,-0.001001000000000115,34.336828120555055,17,1,True,-0.03196999999999997,0.030968999999999854
-1,4.651010178141477,7301,2023-05-01 20:00:00+00:00,7302,2023-05-02 00:00:00+00:00,1829.97,2127.8022739233897,8.511209095693559,4.0,0.49591841893871136,1884.8691000000001,1884.8691000000001,7312,2023-05-03 16:00:00+00:00,1884.8691000000001,stop,-255.33627287080716,-272.6140273350651,-0.030000000000000047,-0.032030000000000045,17.277754464257924,10,3,True,-0.012196953118792242,-0.0198330468812078
1,7.819550038306953,7315,2023-05-04 04:00:00+00:00,7316,2023-05-04 08:00:00+00:00,1898.0,1855.1882465883245,14.841505972706596,8.0,0.3728113364383518,1899.8979999999997,1841.06,7329,2023-05-06 12:00:00+00:00,1899.8979999999997,stop,14.841505972704121,-14.856347478681776,0.0009999999999998333,-0.0010010000000001667,29.697853451385896,13,3,True,-0.011324000000000068,0.010322999999999902
-1,8.280924232452412,7441,2023-05-25 04:00:00+00:00,7442,2023-05-25 08:00:00+00:00,1777.89,1840.3318991096428,14.72257238363482,7.999955003093538,0.8110997813075068,1831.237,1831.237,7449,2023-05-26 12:00:00+00:00,1831.237,stop,-441.76246502863864,-471.64937226093696,-0.030005793384292604,-0.0320357991776769,29.886907232298277,7,3,True,-0.011342666666666645,-0.02069313251101025
1,2.9862218517096344,7452,2023-05-27 00:00:00+00:00,7453,2023-05-27 04:00:00+00:00,1833.33,1368.682526848706,5.474730107394824,4.0,0.5594651419016339,1835.1633299999996,1778.3301,7509,2023-06-05 12:00:00+00:00,1835.1633299999996,stop,5.474730107393944,-5.480204837503098,0.0009999999999998391,-0.0010010000000001606,10.95493494489704,56,3,True,-0.011325731994251964,0.010324731994251803
-1,3.0125518848001476,7511,2023-06-05 20:00:00+00:00,7512,2023-06-06 00:00:00+00:00,1810.03,1363.2023220112028,5.452809288044811,4.0,0.7129951822813579,1864.3309,1864.3309,7516,2023-06-06 16:00:00+00:00,1864.3309,stop,-163.5842786413442,-174.6534814960752,-0.029999999999999978,-0.03202999999999998,11.069202854730968,4,3,True,-0.01134266666666668,-0.0206873333333333
1,2.458969055741157,7661,2023-06-30 20:00:00+00:00,7662,2023-07-01 00:00:00+00:00,1933.42,1188.5488405151277,4.754219951751068,4.000020688834753,0.5169438420310012,1935.35342,1875.4077,7674,2023-07-03 00:00:00+00:00,1935.35342,stop,4.754219951750679,-4.758974171703208,0.0009999999999999183,-0.001001000000000082,9.513194123453887,12,3,True,-0.0010010000000001266,4.466912950640278e-17
-1,2.549897396539417,7698,2023-07-07 00:00:00+00:00,7699,2023-07-07 04:00:00+00:00,1857.0,1183.7898663434244,4.735159465373697,4.0,0.48167561024071054,1912.71,1912.71,7737,2023-07-13 12:00:00+00:00,1912.71,stop,-142.054783961211,-151.6671576759196,-0.030000000000000016,-0.03203000000000002,9.612373714708607,38,1,True,-0.000999000000000004,-0.031031000000000013
1,2.068941915483156,7738,2023-07-13 16:00:00+00:00,7739,2023-07-13 20:00:00+00:00,1995.46,1032.1227086675046,4.128490834670019,4.0,0.2528198488277834,1997.45546,1935.5962,7741,2023-07-14 04:00:00+00:00,1997.45546,stop,4.128490834669742,-4.132619325504964,0.000999999999999933,-0.0010010000000000667,8.261110160174706,2,3,True,-0.021647000000000038,0.02064599999999997
