window,arm,name,trades,win_rate_pct,gross_bp,net_bp,pf_currency,pf_unit,matched_trades,coverage_pct,matched_case_bp,random_control_bp,excess_bp,avg_hold_hours,max_gross_trade_pct,min_gross_trade_pct,largest_5_share_of_positive_pnl_pct,return_pct,final_equity,max_drawdown_path_pct,max_drawdown_close_pct,fees,nonpositive_equity_seen,exposure_fraction,control_censored_count
continuous_2021_2026apr,original_zero_cost,原版·零成本,69,71.01449275362319,205.60473361135806,205.60473361135806,4.877135580996586,3.5102079232027465,67,97.10144927536231,216.0700530482572,-51.994401080295404,268.0644541285526,128.8695652173913,34.82585239741277,-3.0005793384292603,90.9468879387752,4208.728142657273,21543.64071328636,87.65082719737981,85.90018210886994,0.0,False,0.1960431654676259,0
continuous_2021_2026apr,original_cost20,原版·计成本,69,14.492753623188406,205.60473361135806,185.60621540375374,3.4172604194183793,2.986049614187348,67,97.10144927536231,196.06695270109682,-71.94377240489797,268.01072510599477,128.8695652173913,34.82585239741276,-3.0005793384292603,89.73033910395225,2050.941841613537,10754.709208067685,91.65976478569844,90.27464358468886,814.4947430709044,False,0.1960431654676259,0
continuous_2021_2026apr,entry_stop_cost20,仅提前首根止损·计成本,73,12.32876712328767,157.28238255693645,137.2549721052033,1.493597006509583,2.348590479039598,71,97.26027397260275,145.76436523653973,-72.08338499383721,217.84775023037693,116.05479452054794,34.825852397412774,-3.009530203540265,86.27067665671912,393.36612517988164,2466.830625899408,91.69309236561479,90.31350610892443,657.6771379750834,False,0.18739294278862625,0
continuous_2021_2026apr,one_x_cost20,仅改固定1倍·计成本,69,14.492753623188406,205.60473361135806,185.60621540375368,2.9691082890087115,2.986049614187348,67,97.10144927536231,196.06695270109677,-71.94377240489797,268.0107251059948,128.8695652173913,34.82585239741277,-3.0005793384292603,75.67653755565449,190.77221443004154,1453.8610721502077,34.474245847898274,32.70940669713354,100.44630791284372,False,0.1960431654676259,0
continuous_2021_2026apr,sma_only_cost20,仅改均线交叉·计成本,221,11.312217194570136,42.65457656268272,22.6086258161089,0.8717814642408322,1.2115683183904726,213,96.38009049773756,20.701022531084668,-47.977530694371225,68.67855322545589,61.321266968325794,28.66456760410141,-7.038444469100188,45.55271476150522,-92.11601373589639,39.41993132051809,97.21360642541782,96.95014779922292,607.6587691141306,False,0.30729701952723537,1
reset_2025_2026apr,original_zero_cost,原版·零成本,12,75.0,628.2048102441431,628.2048102441431,13.82012219368739,9.375623336311843,12,100.0,628.2048102441431,45.570934060913956,582.6338761832292,151.33333333333334,34.825852397412774,-3.0004736605660542,99.84896564002355,1320.2143236327663,7101.071618163832,44.09692877120497,37.679723555980104,0.0,False,0.15979381443298968,0
reset_2025_2026apr,original_cost20,原版·计成本,12,25.0,628.204810244143,608.469385012419,11.829230909402284,8.164733768697577,12,100.0,608.469385012419,25.69801277520186,582.7713722372171,151.33333333333334,34.825852397412774,-3.0004736605660542,100.00000000000003,1199.239286285215,6496.196431426076,45.34244023385687,39.01161943837738,140.42967400006222,False,0.15979381443298968,0
reset_2025_2026apr,entry_stop_cost20,仅提前首根止损·计成本,15,13.333333333333334,342.28653671709316,322.3365858869022,2.7270690867840095,3.878391026462874,15,100.0,322.3365858869022,13.58494627373084,308.75163961317133,93.33333333333333,34.82585239741276,-3.0004736605660542,100.0,241.85808878285314,1709.2904439142658,61.799547776570506,60.57789461851891,100.85444497167637,False,0.12508591065292096,0
reset_2025_2026apr,one_x_cost20,仅改固定1倍·计成本,12,25.0,628.204810244143,608.4693850124189,8.524338325990946,8.164733768697577,12,100.0,608.4693850124189,25.69801277520186,582.7713722372171,151.33333333333334,34.825852397412774,-3.0004736605660542,100.0,87.0544603976036,935.2723019880181,15.566294162933117,11.367211952697023,13.586538330340106,False,0.15979381443298968,0
reset_2025_2026apr,sma_only_cost20,仅改均线交叉·计成本,68,7.352941176470589,-43.05585254225226,-63.06238203427292,0.3670563399030657,0.4630115165029396,65,95.58823529411765,-63.886875530154335,-56.5971270431811,-7.289748486973225,43.470588235294116,12.426371849862461,-3.2700280288116703,100.0,-94.2939028058016,28.530485970991986,96.63910195968978,96.20590040300972,120.5290522014407,False,0.27903780068728523,1
