direction,qty,signal_i,signal_time,entry_i,entry_time,entry_price,entry_equity,entry_fee,leverage,score,stop,initial_stop,exit_i,exit_time,exit_price,exit_reason,gross_pnl,net_pnl,gross_return,net_return,fees,holding_bars,n_controls,matched,control_mean,paired_excess
-1,0.502552948985093,11479,2025-03-28 04:00:00+00:00,11480,2025-03-28 08:00:00+00:00,1909.04,239.84842043262543,0.9593936817305019,4.000000000000001,0.5283313316656059,1907.13096,1966.3111999999999,11481,2025-03-28 12:00:00+00:00,1907.13096,stop,0.9593936817305041,-0.9584342880487692,0.0010000000000000024,-0.0009989999999999977,1.9178279697792733,1,3,True,-0.000998999999999959,-3.881443777498106e-17
1,0.5706095941063439,11582,2025-04-14 08:00:00+00:00,11583,2025-04-14 12:00:00+00:00,1674.63,238.88998614457668,0.9555599445783068,4.000000000000001,0.13299942868727335,1624.3911,1624.3911,11584,2025-04-14 16:00:00+00:00,1624.3911,stop,-28.666798337349235,-30.5492514281685,-0.03000000000000003,-0.03197000000000003,1.8824530908192645,1,3,True,-0.008767492213254574,-0.023202507786745458
-1,0.5217649254104888,11610,2025-04-19 00:00:00+00:00,11611,2025-04-19 04:00:00+00:00,1597.2,208.34073471640818,0.8333629388656327,4.0,0.08221752769746866,1564.0668,1645.116,11616,2025-04-20 00:00:00+00:00,1612.45,reverse,-7.956915112509954,-9.631597905353729,-0.009547958928124217,-0.011557506887052342,1.6746827928437753,5,0,False,,
1,0.495040247858616,11615,2025-04-19 20:00:00+00:00,11616,2025-04-20 00:00:00+00:00,1612.45,198.70913681105446,0.7982276476596254,4.017065649168574,0.263498471523579,1614.06245,1564.0668,11625,2025-04-21 12:00:00+00:00,1614.06245,stop,0.7982276476595528,-0.7990258753073576,0.000999999999999909,-0.0010010000000000908,1.5972535229669105,9,0,False,,
-1,0.5033127193411928,11626,2025-04-21 16:00:00+00:00,11627,2025-04-21 20:00:00+00:00,1572.86,197.91011093574713,0.7916404437429885,4.0,0.18694610858528074,1571.28714,1620.0457999999999,11629,2025-04-22 04:00:00+00:00,1578.21,stop_gap,-2.6927230484754503,-4.278696659009903,-0.003401447045509541,-0.005404848492555051,1.5859736105344524,2,3,True,0.03987553952444004,-0.04528038801699509
1,0.47512830622336055,11630,2025-04-22 08:00:00+00:00,11631,2025-04-22 12:00:00+00:00,1630.14,193.63141427673725,0.774525657106949,4.0,0.09421649351235045,1859.665,1581.2358000000002,11713,2025-05-06 04:00:00+00:00,1805.49,reverse,83.31374849626623,81.68138343355606,0.10756744819463353,0.1054598807464389,1.6323650627101642,82,3,True,-0.031968233846759515,0.13742811459319842
-1,0.6118535328694739,11712,2025-05-06 00:00:00+00:00,11713,2025-05-06 04:00:00+00:00,1805.49,275.3127977102933,1.1046954350605063,4.012510294646591,0.1866213702640267,1803.68451,1859.665,11717,2025-05-06 20:00:00+00:00,1803.68451,stop,1.104695435060484,-1.103590739625468,0.0009999999999999799,-0.0009990000000000203,2.208286174685952,4,1,True,-0.0009989999999999396,-8.066464163292153e-17
1,0.42744838402136837,11805,2025-05-21 12:00:00+00:00,11806,2025-05-21 16:00:00+00:00,2566.01,274.2092069706679,1.0968368278826715,4.0,0.23591164597547998,2586.4433,2489.0297,11807,2025-05-21 20:00:00+00:00,2511.1,reverse,-23.471190766613468,-25.6413932316122,-0.021398981297812675,-0.023377582316514864,2.1702024649987295,1,3,True,-0.021647000000000083,-0.001730582316514781
-1,0.7953310013818974,11806,2025-05-21 16:00:00+00:00,11807,2025-05-21 20:00:00+00:00,2511.1,248.56781373905568,1.9971556775700825,8.03465117839705,0.14789521770033295,2586.4433,2586.4433,11808,2025-05-22 00:00:00+00:00,2586.4433,stop,-59.922862236416705,-63.97709645379329,-0.03000410178806101,-0.03203410588984907,4.054234217376582,1,3,True,-0.0009990000000000292,-0.031035105889849042
1,0.5617917287841814,11808,2025-05-22 00:00:00+00:00,11809,2025-05-22 04:00:00+00:00,2628.59,184.5907172852624,1.4767201203648115,7.999969565548201,0.04649591033869154,2631.21859,2549.7419999999997,11811,2025-05-22 12:00:00+00:00,2631.21859,stop,1.4767201203647011,-1.4781968404852865,0.0009999999999999252,-0.0010010000000000747,2.954916960849988,2,3,True,-0.010713477030339758,0.009712477030339683
1,0.2883695798687026,11836,2025-05-26 16:00:00+00:00,11837,2025-05-26 20:00:00+00:00,2539.97,183.11252044477712,0.7324500817791085,4.0,0.03879197026977091,2542.5099699999996,2463.7709,11838,2025-05-27 00:00:00+00:00,2542.5099699999996,stop,0.7324500817790544,-0.7331825318609416,0.000999999999999926,-0.0010010000000000739,1.465632613639996,1,3,True,-0.01225896730922691,0.011257967309226836
-1,0.2894910125601844,11863,2025-05-31 04:00:00+00:00,11864,2025-05-31 08:00:00+00:00,2520.0,182.37933791291616,0.7295173516516646,4.0,0.4202802471035094,2517.48,2595.6,11871,2025-06-01 12:00:00+00:00,2517.48,stop,0.7295173516516594,-0.7287878343000183,0.0009999999999999929,-0.0009990000000000073,1.4583051859516778,7,3,True,-0.003332793428260814,0.002333793428260807
1,0.2803076200213199,11885,2025-06-03 20:00:00+00:00,11886,2025-06-04 00:00:00+00:00,2592.16,181.65055007861616,0.7266022003144647,4.0,0.24408369818700612,2594.7521599999995,2514.3952,11889,2025-06-04 12:00:00+00:00,2594.7521599999995,stop,0.7266022003143789,-0.7273288025148648,0.000999999999999882,-0.001001000000000118,1.4539310028292438,3,3,True,0.011277007869087462,-0.01227800786908758
-1,0.29484210090991897,11898,2025-06-06 00:00:00+00:00,11899,2025-06-06 04:00:00+00:00,2454.5,180.92322127610132,0.7236899366833961,3.9999837034683092,0.2363532735869132,2528.1453,2528.1453,11901,2025-06-06 12:00:00+00:00,2528.1453,stop,-21.713734974141296,-23.18282858248223,-0.030004196374006982,-0.03203420057038099,1.4690936083409336,2,3,True,-0.01609369229340764,-0.01594050827697335
1,0.23471002461609972,11922,2025-06-10 00:00:00+00:00,11923,2025-06-10 04:00:00+00:00,2688.26,157.74039269361907,0.6309615707744763,4.0,0.19844107627571786,2690.94826,2607.6122,11925,2025-06-10 12:00:00+00:00,2690.94826,stop,0.6309615707744528,-0.6315925323452742,0.0009999999999999627,-0.0010010000000000372,1.2625541031197272,2,3,True,-0.01132523097854054,0.010324230978540504
-1,0.24666378855185192,11946,2025-06-14 00:00:00+00:00,11947,2025-06-14 04:00:00+00:00,2547.73,157.1088001612738,0.6284327340072097,3.9999842998108126,0.6044705639475222,2545.18227,2624.1722,11953,2025-06-15 04:00:00+00:00,2545.18227,stop,0.6284327340072661,-0.627804301273146,0.0010000000000000898,-0.0009989999999999101,1.256237035280412,6,3,True,-0.011816954750217872,0.010817954750217962
1,0.5029521763278445,12019,2025-06-26 04:00:00+00:00,12020,2025-06-26 08:00:00+00:00,2489.01,156.48099586000063,1.2518529964017684,8.000032141422258,0.07357278178008075,2414.33,2414.33,12021,2025-06-26 12:00:00+00:00,2414.33,stop,-37.560468528163575,-40.026614052438944,-0.030003897131791468,-0.03197389323465967,2.4661455242753734,1,3,True,-0.003934469773404706,-0.028039423461254966
-1,0.13242594382776937,12238,2025-08-01 16:00:00+00:00,12239,2025-08-01 20:00:00+00:00,3517.57,116.45438180756169,0.4658175272302468,4.0,0.48671275533233443,3514.05243,3623.0971,12240,2025-08-02 00:00:00+00:00,3514.05243,stop,0.4658175272302438,-0.4653517097030195,0.0009999999999999935,-0.0009990000000000064,0.9311692369332633,1,3,True,-0.0021755289127910493,0.0011765289127910429
1,0.2419493998364782,12273,2025-08-07 12:00:00+00:00,12274,2025-08-07 16:00:00+00:00,3835.15,115.98903009785867,0.9279122407828694,8.0,0.44296973083343333,4441.081899999999,3720.0955,12342,2025-08-19 00:00:00+00:00,4311.72,reverse,115.30582548007045,113.33469517302464,0.12426371849862461,0.12213945478012597,1.9711303070458093,68,3,True,-0.011324000000000068,0.13346345478012603
-1,0.2137140895474851,12341,2025-08-18 20:00:00+00:00,12342,2025-08-19 00:00:00+00:00,4311.72,229.3237252708833,0.9214753141836827,4.01822930922307,0.36102753935876003,4307.408280000001,4441.081899999999,12344,2025-08-19 08:00:00+00:00,4307.408280000001,stop,0.9214753141836174,-0.9205538388695642,0.0009999999999999293,-0.0009990000000000708,1.8420291530531816,2,3,True,-0.02168633333333331,0.02068733333333324
-1,0.21178493689611763,12405,2025-08-29 12:00:00+00:00,12406,2025-08-29 16:00:00+00:00,4313.88,228.40317143201375,0.913614803577424,4.000009272416647,0.5422411171367746,4443.2861,4443.2861,12414,2025-08-31 00:00:00+00:00,4443.2861,stop,-27.40626272247272,-29.260898592350042,-0.029997612358248295,-0.032027609970606545,1.8546358698773207,8,3,True,-0.021686333333333297,-0.010341276637273248
1,0.3588957383909236,12481,2025-09-11 04:00:00+00:00,12482,2025-09-11 08:00:00+00:00,4439.0,199.14227283966372,1.5931381827173097,8.0,0.1321836712682246,4443.438999999999,4305.83,12513,2025-09-16 12:00:00+00:00,4443.438999999999,stop,1.5931381827170932,-1.5947313209002434,0.000999999999999864,-0.001001000000000136,3.1878695036173363,31,3,True,-0.01132400000000004,0.010322999999999905
-1,0.17702978897639884,12534,2025-09-20 00:00:00+00:00,12535,2025-09-20 04:00:00+00:00,4463.6,197.5475415187635,0.790190166075054,4.0,0.3519895377799049,4037.8965999999996,4597.508000000001,12597,2025-09-30 12:00:00+00:00,4162.78,reverse,53.25410111988041,51.72697488885018,0.06739403172327282,0.0654614257549961,1.5271262310302274,62,3,True,-0.011342666666666626,0.07680409242166272
1,0.2402350856615712,12596,2025-09-30 08:00:00+00:00,12597,2025-09-30 12:00:00+00:00,4162.78,249.27451640761367,1.0000458098902754,4.011825293264236,0.6421376634261841,4166.942779999999,4037.8965999999996,12657,2025-10-10 12:00:00+00:00,4166.942779999999,stop,1.000045809890193,-1.001045855700248,0.0009999999999999176,-0.0010010000000000823,2.001091665590441,60,3,True,-0.031971541314847404,0.030970541314847323
1,0.24810413947672055,12717,2025-10-20 12:00:00+00:00,12718,2025-10-20 16:00:00+00:00,4002.73,248.27347055191342,0.9930938822076537,4.0,0.5693512206906892,3882.6481,3882.6481,12721,2025-10-21 04:00:00+00:00,3882.6481,stop,-29.79281646622964,-31.749211414178717,-0.03000000000000003,-0.031970000000000026,1.9563949479490779,3,3,True,-0.011324000000000055,-0.02064599999999997
-1,0.2237335122357512,12725,2025-10-21 20:00:00+00:00,12726,2025-10-22 00:00:00+00:00,3871.11,216.5242591377347,0.8660970365509388,4.0,0.135333485075138,3867.23889,3987.2433,12729,2025-10-22 12:00:00+00:00,3867.23889,stop,0.8660970365509487,-0.865230939514378,0.0010000000000000115,-0.0009989999999999886,1.7313279760653266,3,3,True,0.023460614375297492,-0.02445961437529748
1,0.21901766407683865,12746,2025-10-25 08:00:00+00:00,12747,2025-10-25 12:00:00+00:00,3938.66,215.6590281982203,0.8626361127928812,4.0,0.12295122031091464,3942.598659999999,3820.5002,12767,2025-10-28 20:00:00+00:00,3942.598659999999,stop,0.8626361127927379,-0.8634987489058173,0.0009999999999998337,-0.001001000000000166,1.7261348616985552,20,3,True,-0.021646194313978406,0.02064519431397824
-1,0.44293217604098345,12776,2025-10-30 08:00:00+00:00,12777,2025-10-30 12:00:00+00:00,3879.52,214.7955294493145,1.7183642355945161,8.0,0.7265368346144827,3875.64048,3995.9056,12782,2025-10-31 08:00:00+00:00,3875.64048,stop,1.718364235594497,-1.7166458713589408,0.000999999999999989,-0.0009990000000000112,3.435010106953438,5,3,True,0.017744037192670828,-0.018743037192670838
1,0.2389861804720255,12845,2025-11-10 20:00:00+00:00,12846,2025-11-11 00:00:00+00:00,3566.38,213.07888357795557,0.8523155343118223,4.0,0.9430921031148354,3569.94638,3459.3886,12847,2025-11-11 04:00:00+00:00,3569.94638,stop,0.8523155343117634,-0.853167849846193,0.000999999999999931,-0.0010010000000000691,1.7054833841579564,1,3,True,-0.01132509205797537,0.0103240920579753
-1,0.49192795989513466,12858,2025-11-13 00:00:00+00:00,12859,2025-11-13 04:00:00+00:00,3451.32,212.22571572810938,1.697800806545276,7.9999768205300565,0.6565201767167234,3394.9806,3554.8698999999997,12861,2025-11-13 12:00:00+00:00,3499.97,reverse,-23.93229524889812,-27.351829157237574,-0.01409605600176154,-0.016110152057763304,3.4195339083394503,2,3,True,0.004193419522543685,-0.02030357158030699
1,0.4264954665868192,12860,2025-11-13 08:00:00+00:00,12861,2025-11-13 12:00:00+00:00,3499.97,184.8738865708718,1.4927213381898696,8.074268172090555,0.3820208101160712,3394.9806,3394.9806,12862,2025-11-13 16:00:00+00:00,3385.52,stop_gap,-48.81240615086138,-51.74903642109025,-0.0327002802881167,-0.03466758000782858,2.9366302702288776,1,3,True,-0.021649132009559275,-0.013018447998269306
-1,0.16485437092093363,12863,2025-11-13 20:00:00+00:00,12864,2025-11-14 00:00:00+00:00,3230.13,133.12485014978154,0.5325010491428355,4.000012383440864,0.33416099347401446,3226.89987,3327.0236,12867,2025-11-14 12:00:00+00:00,3226.89987,stop,0.5325010491428217,-0.5319685480937063,0.0009999999999999742,-0.0009990000000000257,1.0644695972365281,3,3,True,-0.009102739703707084,0.008103739703707058
1,0.34995547884368033,12940,2025-11-26 16:00:00+00:00,12941,2025-11-26 20:00:00+00:00,3031.08,132.59288160168782,1.0607430528135027,8.0,0.19444538828789001,3034.1110799999997,2940.1476,12951,2025-11-28 12:00:00+00:00,3032.44,stop_gap,0.4759394512274498,-1.646022593850783,0.0004486849571770218,-0.0015517637277801554,2.1219620450782326,10,2,True,-0.0010010000000001294,-0.000550763727780026
-1,0.19119260471727353,12970,2025-12-01 16:00:00+00:00,12971,2025-12-01 20:00:00+00:00,2739.57,130.94685900783705,0.5237855241053011,3.999985399221779,1.3579818086431972,2821.7673999999997,2821.7673999999997,12972,2025-12-02 00:00:00+00:00,2821.7673999999997,stop,-15.715535006987535,-16.778821590205126,-0.030003759714115556,-0.03203376347382968,1.0632865832175897,1,3,True,0.019561721196440864,-0.051595484670270544
1,0.14803754803183558,12981,2025-12-03 12:00:00+00:00,12982,2025-12-03 16:00:00+00:00,3084.84,114.16803741763192,0.4566721496705277,4.0,2.0247643171203618,3087.9248399999997,2992.2948,12988,2025-12-04 16:00:00+00:00,3087.9248399999997,stop,0.4566721496704582,-0.45712882182026765,0.0009999999999998478,-0.001001000000000152,0.9138009714907258,6,3,True,-0.011324000000000077,0.010322999999999926
-1,0.14634137717037632,13041,2025-12-13 12:00:00+00:00,13042,2025-12-13 16:00:00+00:00,3108.1,113.71090859581166,0.45484363438324665,4.0,0.4721374152240431,3104.9919,3201.343,13047,2025-12-14 12:00:00+00:00,3104.9919,stop,0.4548436343832352,-0.45438879074887484,0.0009999999999999749,-0.0009990000000000253,0.90923242513211,5,3,True,-0.01854406488483688,0.017545064884836856
1,0.1486496235477148,13094,2025-12-22 08:00:00+00:00,13095,2025-12-22 12:00:00+00:00,3047.61,113.25651980506278,0.4530260792202511,4.0,0.3017310901447669,2956.1817,2956.1817,13099,2025-12-23 04:00:00+00:00,2956.1817,stop,-13.590782376607539,-14.483243752671434,-0.030000000000000013,-0.03197000000000001,0.8924613760638946,4,3,True,-0.012072489254287042,-0.01989751074571297
-1,0.1347750653964064,13105,2025-12-24 04:00:00+00:00,13106,2025-12-24 08:00:00+00:00,2931.49,98.77327605239134,0.3950917564589114,3.999986355108306,0.5303229418428104,2928.55851,3019.445,13108,2025-12-24 16:00:00+00:00,2928.55851,stop,0.3950917564589033,-0.3946966647024606,0.0009999999999999796,-0.0009990000000000207,0.7897884211613639,2,3,True,-0.0009989999999999533,-6.743737512859838e-17
1,0.1321471254598974,13142,2025-12-30 08:00:00+00:00,13143,2025-12-30 12:00:00+00:00,2977.85,98.37857938768887,0.3935143175507555,4.0,0.008265536203254148,3061.3866,2888.5144999999998,13146,2025-12-31 00:00:00+00:00,2972.23,reverse,-0.742666845084609,-1.5289528133410353,-0.0018872676595529966,-0.0038853803918934434,0.7862859682564264,3,3,True,-0.005879604732071437,0.001994224340177994
-1,0.13086659366237882,13145,2025-12-30 20:00:00+00:00,13146,2025-12-31 00:00:00+00:00,2972.23,96.84962657434784,0.3889656156811322,4.016180851069548,0.007477008692824083,2910.4656,3061.3866,13149,2025-12-31 12:00:00+00:00,3000.48,reverse,-3.6969812709622016,-4.478609483595428,-0.00950464802522012,-0.011514152673245341,0.7816282126332266,3,3,True,-0.011342666666666655,-0.00017148600657868572
1,0.1236651198310997,13148,2025-12-31 08:00:00+00:00,13149,2025-12-31 12:00:00+00:00,3000.48,92.37101709075242,0.371054718750818,4.017003714338939,0.012411814413863973,3171.37,2910.4656,13205,2026-01-09 20:00:00+00:00,3079.0,reverse,9.710185209137947,8.958365586427172,0.02616914626993014,0.024142977123660207,0.7518196227107741,56,3,True,-0.01132507011167914,0.03546804723533935
-1,0.13213400140453335,13204,2026-01-09 16:00:00+00:00,13205,2026-01-09 20:00:00+00:00,3079.0,101.3293826771796,0.4068405903245582,4.015030779578438,0.28079562143540016,3171.37,3171.37,13227,2026-01-13 12:00:00+00:00,3171.37,stop,-12.205217709736731,-13.031104108095583,-0.02999999999999996,-0.03202999999999996,0.8258863983588531,22,3,True,0.028718158245741685,-0.060748158245741646
-1,0.1131485229140913,13267,2026-01-20 04:00:00+00:00,13268,2026-01-20 08:00:00+00:00,3121.49,88.298278569084,0.35319198279110686,3.9999871856479254,0.8191896987974485,2862.858,3215.145,13321,2026-01-29 04:00:00+00:00,2951.4,reverse,19.245432262457754,18.558293729138,0.0544900031715622,0.05254449317473377,0.6871385333197559,53,3,True,0.028197930601932205,0.024346562572801562
1,0.29054826549773166,13320,2026-01-29 00:00:00+00:00,13321,2026-01-29 04:00:00+00:00,2951.4,106.856572298222,0.8575241507900053,8.025001479523162,0.30632842825918305,2862.858,2862.858,13323,2026-01-29 12:00:00+00:00,2862.858,stop,-25.725724523700134,-27.415047100756446,-0.02999999999999997,-0.03196999999999998,1.6893225770563105,2,3,True,0.00020357027055476073,-0.03217357027055474
1,0.15223713812987158,13420,2026-02-14 16:00:00+00:00,13421,2026-02-14 20:00:00+00:00,2087.31,79.44152519746557,0.3177661007898623,4.0,0.7260367770712469,2024.6906999999999,2024.6906999999999,13425,2026-02-15 12:00:00+00:00,2024.6906999999999,stop,-9.532983023695877,-10.158982242251906,-0.03000000000000003,-0.031970000000000026,0.6259992185560286,4,3,True,-0.01451131905913454,-0.017458680940865487
-1,0.1403084180041286,13430,2026-02-16 08:00:00+00:00,13431,2026-02-16 12:00:00+00:00,1975.15,69.28254295521366,0.27713017182085464,4.0,0.6400305568904557,1973.17485,2034.4045,13432,2026-02-16 16:00:00+00:00,1973.17485,stop,0.27713017182085253,-0.2768530416490359,0.0009999999999999924,-0.0009990000000000077,0.5539832134698884,1,3,True,0.0009436908702175317,-0.0019426908702175395
1,0.2689651150357212,13489,2026-02-26 04:00:00+00:00,13490,2026-02-26 08:00:00+00:00,2052.49,69.00568991356462,0.5520482089596673,8.000038977237294,3.846631481575049,1990.9056,1990.9056,13492,2026-02-26 16:00:00+00:00,1990.9056,stop,-16.564055230405796,-17.651587593094725,-0.030004725966996056,-0.03197472124102906,1.0875323626889288,2,3,True,0.010303937987406654,-0.04227865922843572
-1,0.10824036994903499,13503,2026-02-28 12:00:00+00:00,13504,2026-02-28 16:00:00+00:00,1897.77,51.354102320469906,0.20541532687818015,3.9999789227413083,1.2935113176642077,1954.7133999999999,1954.7133999999999,13505,2026-02-28 20:00:00+00:00,1954.7133999999999,stop,-6.163574682155867,-6.5805689105943825,-0.03000542742271186,-0.03203543285013457,0.41699422843851613,1,3,True,-0.011826847147030297,-0.02020858570310427
-1,0.09044290378170886,13545,2026-03-07 12:00:00+00:00,13546,2026-03-07 16:00:00+00:00,1980.19,44.77353340987552,0.17909413363950208,4.0,0.9370412977474653,1978.20981,2039.5957,13550,2026-03-08 08:00:00+00:00,1978.20981,stop,0.17909413363950144,-0.17891503950586318,0.0009999999999999966,-0.0009990000000000034,0.3580091731453646,4,3,True,-0.0113426666666667,0.010343666666666697
1,0.08655913735228998,13562,2026-03-10 08:00:00+00:00,13563,2026-03-10 12:00:00+00:00,2060.77,44.59461837036966,0.17837847348147864,4.0,0.6613300902361281,2062.8307699999996,1998.9469,13576,2026-03-12 16:00:00+00:00,2062.8307699999996,stop,0.1783784734814434,-0.17855685195499532,0.0009999999999998025,-0.0010010000000001975,0.3569353254364387,13,3,True,-0.017095973978464758,0.01609497397846456
-1,0.08328961556880331,13623,2026-03-20 12:00:00+00:00,13624,2026-03-20 16:00:00+00:00,2133.09,44.416061518414665,0.17766424607365866,4.0,0.36643927228602385,2130.9569100000003,2197.0827,13640,2026-03-23 08:00:00+00:00,2130.9569100000003,stop,0.1776642460736429,-0.17748658182760077,0.0009999999999999113,-0.0009990000000000888,0.35515082790124364,16,3,True,0.005275599158414937,-0.006274599158415026
1,0.0829144213451294,13694,2026-04-01 08:00:00+00:00,13695,2026-04-01 12:00:00+00:00,2134.18,44.238574936587064,0.17695429974634827,4.0,0.3920553468362617,2136.3141799999994,2070.1546,13697,2026-04-01 20:00:00+00:00,2136.3141799999994,stop,0.1769542997463118,-0.17713125404613103,0.000999999999999794,-0.001001000000000206,0.35408555379244283,2,3,False,,
-1,0.08547860666781307,13706,2026-04-03 08:00:00+00:00,13707,2026-04-03 12:00:00+00:00,2061.88,44.06144368254093,0.17624662951623044,4.000019399865171,0.4497704080629025,2001.8569,2123.7261,13715,2026-04-04 20:00:00+00:00,2063.77,reverse,-0.1615545666021558,-0.5142093802012188,-0.0009166391836575709,-0.0029175558228412284,0.35265481359906303,8,3,True,-0.02168781781440632,0.01877026199156509
1,0.08474518475687223,13714,2026-04-04 16:00:00+00:00,13715,2026-04-04 20:00:00+00:00,2063.77,43.54723430233972,0.1748945699456902,4.016203847331205,0.011250021401475177,2065.8337699999997,2001.8569,13731,2026-04-07 12:00:00+00:00,2065.8337699999997,stop,0.17489456994566896,-0.1750694645156571,0.0009999999999998786,-0.0010010000000001214,0.34996403446132607,16,3,True,0.06246748897545592,-0.06346848897545604
-1,0.07501531076152922,13809,2026-04-20 12:00:00+00:00,13810,2026-04-20 16:00:00+00:00,2312.72,43.37216483782406,0.17348940950440384,4.000017295726658,0.526625666279567,2382.0913,2382.0913,13819,2026-04-22 04:00:00+00:00,2382.0913,stop,-5.20390962743129,-5.556092356067529,-0.029995546369642783,-0.03202554191601242,0.35218272863623895,9,3,True,0.006681028624184457,-0.03870657054019688
1,0.06331063012800142,13819,2026-04-22 04:00:00+00:00,13820,2026-04-22 08:00:00+00:00,2389.25,37.81607248175653,0.1512649230333274,4.0000167417254024,0.3848342662411013,2317.5627999999997,2317.5627999999997,13826,2026-04-23 08:00:00+00:00,2317.5627999999997,stop,-4.538561804112082,-4.836553088374625,-0.030004059851417936,-0.031974055791566515,0.29799128426254273,6,3,True,-0.003553279574629672,-0.028420776216936842
-1,0.057095281768597836,13831,2026-04-24 04:00:00+00:00,13832,2026-04-24 08:00:00+00:00,2310.49,32.9795193933819,0.1319180775735276,4.0,0.5989832298823398,2379.8046999999997,2379.8046999999997,13847,2026-04-26 20:00:00+00:00,2379.8046999999997,stop,-3.957542327205823,-4.225336024680084,-0.029999999999999964,-0.03202999999999996,0.26779369747426107,15,3,True,-0.008858434874305243,-0.023171565125694717
