trade_id,case_signal_i,control_signal_i,month,hk_6h_block,vol_bin,direction,closed,control_gross_return,control_net_return,control_entry_i,control_exit_i,control_entry_price,control_exit_price,control_exit_reason
13,4178,4129,2021-11,2,4,-1,True,-0.03003295610610938,-0.03206298906221549,4130,4131,4062.98,4185.0033,stop
13,4178,4160,2021-11,2,4,-1,True,0.0009999999999999818,-0.000999000000000018,4161,4164,4295.15,4290.85485,stop
13,4178,4118,2021-11,2,4,-1,True,0.000999999999999965,-0.0009990000000000352,4119,4120,4251.77,4247.518230000001,stop
14,4960,5075,2022-04,0,2,-1,True,0.024117467033917477,0.022141584500951394,5076,5132,3006.12,2933.62,reverse
14,4960,4996,2022-04,0,2,-1,True,-0.03000000000000004,-0.03203000000000004,4997,4998,2971.12,3060.2536,stop
14,4960,4997,2022-04,0,2,-1,True,-0.029996596515228267,-0.032026593111743495,4998,5003,3026.31,3117.0890000000004,stop
16,5137,5174,2022-05,2,4,-1,True,-0.03000000000000002,-0.032030000000000024,5175,5175,1949.3,2007.779,stop
16,5137,5180,2022-05,2,4,-1,True,0.0010000000000000159,-0.0009989999999999843,5181,5195,2114.36,2112.24564,stop
16,5137,5263,2022-05,2,4,-1,True,-0.0300058386381802,-0.03203584447681838,5264,5265,1764.11,1817.0436,stop
17,6155,6131,2022-10,0,0,1,True,-0.03000000000000002,-0.03197000000000002,6132,6138,1309.93,1270.6321,stop
17,6155,6070,2022-10,0,0,1,True,-0.029999999999999964,-0.031969999999999964,6071,6084,1324.01,1284.2897,stop
17,6155,6047,2022-10,0,0,1,True,-0.029999999999999936,-0.031969999999999936,6048,6051,1360.73,1319.9081,stop
18,6815,6863,2023-02,0,4,-1,True,0.0009999999999999616,-0.0009990000000000385,6864,6877,1694.1,1692.4059,stop
18,6815,6857,2023-02,0,4,-1,True,-0.030006284358049813,-0.032036290642407865,6858,6862,1638.99,1688.17,stop
18,6815,6773,2023-02,0,4,-1,True,-0.029993734107140693,-0.03202372784124784,6774,6783,1643.82,1693.1243,stop
19,6852,6894,2023-02,1,3,1,True,-0.02999999999999999,-0.03196999999999999,6895,6903,1666.91,1616.9027,stop
19,6852,6822,2023-02,1,3,1,True,0.0009999999999999547,-0.0010010000000000453,6823,6831,1519.84,1521.3598399999998,stop
19,6852,6780,2023-02,1,3,1,True,0.0009999999999998762,-0.0010010000000001238,6781,6789,1654.53,1656.1845299999998,stop
20,6936,6972,2023-03,1,0,1,True,-0.029999999999999926,-0.03196999999999992,6973,6982,1561.61,1514.7617,stop
20,6936,6978,2023-03,1,0,1,True,-0.029993706243795434,-0.03196371253755164,6979,6982,1541.21,1494.9834,stop
20,6936,6960,2023-03,1,0,1,True,-0.029999999999999936,-0.031969999999999936,6961,6982,1561.97,1515.1109000000001,stop
21,6944,7106,2023-03,2,2,-1,True,0.0010000000000000343,-0.0009989999999999656,7107,7110,1803.92,1802.11608,stop
21,6944,7087,2023-03,2,2,-1,True,0.000999999999999958,-0.0009990000000000422,7088,7094,1751.29,1749.53871,stop
21,6944,7093,2023-03,2,2,-1,True,-0.029999999999999957,-0.03202999999999996,7094,7096,1723.47,1775.1741,stop
22,7005,7035,2023-03,3,4,1,True,0.000999999999999905,-0.0010010000000000951,7036,7043,1785.73,1787.5157299999998,stop
22,7005,6987,2023-03,3,4,1,True,0.000999999999999851,-0.001001000000000149,6988,6989,1416.42,1417.8364199999999,stop
22,7005,7023,2023-03,3,4,1,True,0.0009999999999998539,-0.001001000000000146,7024,7025,1662.11,1663.7721099999997,stop
23,7102,7115,2023-03,0,1,1,True,-0.02999999999999997,-0.03196999999999997,7116,7128,1820.81,1766.1857,stop
24,7301,7348,2023-05,0,2,-1,True,0.0009999999999999662,-0.000999000000000034,7349,7355,1851.79,1849.93821,stop
24,7301,7349,2023-05,0,2,-1,True,-0.0015602990573193786,-0.0035618593563766982,7350,7355,1845.8,1848.68,stop_gap
24,7301,7372,2023-05,0,2,-1,True,-0.02999999999999999,-0.03202999999999999,7373,7384,1791.73,1845.4819,stop
25,7315,7405,2023-05,2,0,1,True,0.000999999999999923,-0.001001000000000077,7406,7437,1804.54,1806.3445399999998,stop
25,7315,7465,2023-05,2,0,1,True,-0.02999999999999999,-0.03196999999999999,7466,7482,1899.58,1842.5926,stop
25,7315,7442,2023-05,2,0,1,True,0.0009999999999998654,-0.0010010000000001346,7443,7444,1788.64,1790.4286399999999,stop
26,7441,7394,2023-05,2,0,-1,True,-0.029999999999999968,-0.03202999999999997,7395,7428,1789.41,1843.0923,stop
26,7441,7381,2023-05,2,0,-1,True,0.0010000000000000137,-0.0009989999999999864,7382,7388,1827.98,1826.15202,stop
26,7441,7316,2023-05,2,0,-1,True,0.0010000000000000245,-0.0009989999999999756,7317,7320,1903.89,1901.98611,stop
27,7452,7404,2023-05,1,0,1,True,0.0009999999999999194,-0.0010010000000000806,7405,7419,1800.76,1802.5607599999998,stop
27,7452,7392,2023-05,1,0,1,True,0.000999999999999829,-0.0010010000000001708,7393,7434,1822.8,1824.6227999999996,stop
27,7452,7428,2023-05,1,0,1,True,-0.03000520118393958,-0.03197519598275564,7429,7436,1864.96,1809.0015,stop
28,7511,7594,2023-06,0,2,-1,True,-0.030000000000000047,-0.032030000000000045,7595,7600,1723.48,1775.1844,stop
28,7511,7564,2023-06,0,2,-1,True,0.0010000000000000083,-0.0009989999999999919,7565,7576,1727.57,1725.84243,stop
28,7511,7528,2023-06,0,2,-1,True,0.0010000000000000028,-0.000998999999999997,7529,7605,1846.99,1845.14301,stop
29,7661,7624,2023-06,0,4,1,True,0.00099999999999989,-0.0010010000000001099,7625,7629,1887.42,1889.3074199999999,stop
29,7661,7612,2023-06,0,4,1,True,0.000999999999999865,-0.0010010000000001348,7613,7618,1889.06,1890.9490599999997,stop
29,7661,7625,2023-06,0,4,1,True,0.0009999999999998647,-0.001001000000000135,7626,7632,1874.47,1876.3444699999998,stop
30,7698,7674,2023-07,1,3,-1,True,0.000999999999999996,-0.000999000000000004,7675,7694,1948.4,1946.4516,stop
31,7738,7702,2023-07,0,2,1,True,0.0009999999999999085,-0.0010010000000000917,7703,7724,1863.36,1865.2233599999997,stop
31,7738,7696,2023-07,0,2,1,True,-0.029999999999999964,-0.031969999999999964,7697,7698,1884.52,1827.9844,stop
31,7738,7679,2023-07,0,2,1,True,-0.030000000000000047,-0.03197000000000005,7680,7689,1955.0,1896.35,stop
32,7768,7751,2023-07,0,1,-1,True,0.000999999999999981,-0.0009990000000000192,7752,7778,1930.4,1928.4696000000001,stop
32,7768,7690,2023-07,0,1,-1,True,0.0009999999999999874,-0.0009990000000000127,7691,7737,1906.98,1905.07302,stop
32,7768,7781,2023-07,0,1,-1,True,0.0010000000000000267,-0.0009989999999999732,7782,7798,1890.56,1888.66944,stop
33,7898,7850,2023-08,2,0,1,True,0.0009999999999999326,-0.0010010000000000672,7851,7858,1830.02,1831.8500199999999,stop
33,7898,7933,2023-08,2,0,1,True,-0.019100682009472184,-0.021081581327462715,7934,7943,1843.0,1807.7974430565428,stop
33,7898,7874,2023-08,2,0,1,True,0.0009999999999999207,-0.0010010000000000795,7875,7925,1831.92,1833.75192,stop
34,8020,7979,2023-08,0,4,1,True,0.0009999999999999475,-0.0010010000000000524,7980,7990,1634.49,1636.12449,stop
34,8020,7954,2023-08,0,4,1,True,0.000999999999999848,-0.0010010000000001517,7955,7970,1656.89,1658.5468899999998,stop
34,8020,8033,2023-08,0,4,1,True,-0.008861821231902513,-0.010852959410670611,8034,8069,1645.26,1630.68,stop_gap
35,8118,8076,2023-09,1,3,1,True,-0.030005894291651982,-0.031975888397360326,8077,8092,1645.66,1596.2805,stop
35,8118,8070,2023-09,1,3,1,True,-0.029994083345532684,-0.03196408926218715,8071,8092,1639.44,1590.2665,stop
35,8118,8058,2023-09,1,3,1,True,0.000999999999999883,-0.0010010000000001172,8059,8067,1617.24,1618.8572399999998,stop
36,8157,8097,2023-09,3,3,-1,True,0.0009999999999999992,-0.0009990000000000008,8098,8100,1561.69,1560.12831,stop
36,8157,8043,2023-09,3,3,-1,True,0.0009999999999999974,-0.0009990000000000025,8044,8060,1637.97,1636.33203,stop
36,8157,8121,2023-09,3,3,-1,True,-0.030006363484718405,-0.03203636984820312,8122,8139,1618.61,1667.1786,stop
37,8199,8067,2023-09,3,2,1,True,0.0009999999999998261,-0.0010010000000001736,8068,8073,1622.5,1624.1224999999997,stop
37,8199,8163,2023-09,3,2,1,True,0.0009999999999998877,-0.0010010000000001123,8164,8193,1592.65,1594.24265,stop
37,8199,8145,2023-09,3,2,1,True,-0.02999414360838245,-0.031964149464774064,8146,8152,1656.31,1606.6304,stop
38,8499,8409,2023-11,3,4,-1,True,0.000999999999999978,-0.000999000000000022,8410,8413,1803.51,1801.70649,stop
38,8499,8451,2023-11,3,4,-1,True,0.0009999999999999818,-0.0009990000000000183,8452,8453,2039.55,2037.51045,stop
38,8499,8481,2023-11,3,4,-1,True,0.0010000000000000315,-0.0009989999999999684,8482,8488,2039.6,2037.5603999999998,stop
39,8582,8737,2023-12,2,0,1,True,0.0009999999999998046,-0.0010010000000001953,8738,8781,2230.45,2232.6804499999994,stop
39,8582,8599,2023-12,2,0,1,True,0.0009999999999998857,-0.0010010000000001144,8600,8612,2247.58,2249.8275799999997,stop
40,8944,8884,2024-01,0,0,1,True,-0.030003939966286843,-0.03197393602632055,8885,8894,2461.95,2388.0818,stop
40,8944,8771,2024-01,0,0,1,True,0.0009999999999999217,-0.0010010000000000784,8772,8775,2354.63,2356.98463,stop
40,8944,8866,2024-01,0,0,1,True,-0.03000382874081782,-0.031973824912077,8867,8872,2533.47,2457.4562,stop
41,9212,9230,2024-03,2,4,-1,True,0.001000000000000003,-0.0009989999999999969,9231,9274,3600.77,3597.16923,stop
41,9212,9127,2024-03,2,4,-1,True,-0.029999999999999985,-0.03202999999999998,9128,9133,3367.73,3468.7619,stop
41,9212,9175,2024-03,2,4,-1,True,0.0010000000000000221,-0.0009989999999999778,9176,9184,3928.91,3924.9810899999998,stop
42,9275,9148,2024-03,0,3,1,True,0.000999999999999931,-0.0010010000000000687,9149,9154,3596.91,3600.5069099999996,stop
42,9275,9202,2024-03,0,3,1,True,-0.029997577495179922,-0.031967579917684744,9203,9207,4004.12,3884.0061,stop
42,9275,9191,2024-03,0,3,1,True,-0.03000000000000002,-0.03197000000000002,9192,9196,4070.52,3948.4044,stop
43,9320,9488,2024-04,2,2,-1,True,0.001000000000000003,-0.0009989999999999969,9489,9491,3005.94,3002.93406,stop
43,9320,9337,2024-04,2,2,-1,True,0.0010000000000000653,-0.0009989999999999346,9338,9339,3289.18,3285.8908199999996,stop
43,9320,9338,2024-04,2,2,-1,True,-0.030003173634797833,-0.03203317680843263,9339,9340,3245.49,3342.865,stop
44,9356,9464,2024-04,2,0,1,True,0.0009999999999998398,-0.0010010000000001597,9465,9483,3127.54,3130.6675399999995,stop
44,9356,9451,2024-04,2,0,1,True,-0.02999999999999993,-0.03196999999999993,9452,9454,3248.4,3150.9480000000003,stop
44,9356,9380,2024-04,2,0,1,True,-0.03000000000000004,-0.03197000000000004,9381,9382,3534.16,3428.1351999999997,stop
45,9384,9414,2024-04,1,3,-1,True,0.0010000000000000128,-0.000998999999999987,9415,9416,3023.94,3020.91606,stop
45,9384,9426,2024-04,1,3,-1,True,-0.029996627914971125,-0.0320266245428861,9427,9430,3054.49,3146.1144,stop
46,9489,9423,2024-04,3,3,-1,True,0.0010000000000000252,-0.0009989999999999747,9424,9429,3079.31,3076.23069,stop
46,9489,9387,2024-04,3,3,-1,True,0.0009999999999999497,-0.0009990000000000502,9388,9398,3273.12,3269.84688,stop
46,9489,9417,2024-04,3,3,-1,True,0.0009999999999999367,-0.0009990000000000634,9418,9419,3066.99,3063.92301,stop
47,9532,9551,2024-05,0,1,-1,True,0.000999999999999932,-0.000999000000000068,9552,9565,2908.85,2905.94115,stop
47,9532,9671,2024-05,0,1,-1,True,-0.03000274638836592,-0.03203274913475428,9672,9706,3750.38,3862.9017,stop
47,9532,9550,2024-05,0,1,-1,True,-0.02999999999999996,-0.03202999999999996,9551,9566,2900.47,2987.4840999999997,stop
48,9719,9845,2024-06,0,1,-1,True,-0.030003047788134382,-0.03203305083592252,9846,9858,3379.5,3480.8953,stop
48,9719,9808,2024-06,0,1,-1,True,0.001000000000000039,-0.000998999999999961,9809,9840,3490.22,3486.7297799999997,stop
48,9719,9809,2024-06,0,1,-1,True,0.001000000000000055,-0.0009989999999999448,9810,9858,3494.25,3490.75575,stop
49,9794,9824,2024-06,2,3,1,True,0.0009999999999998502,-0.0010010000000001496,9825,9829,3375.02,3378.3950199999995,stop
49,9794,9823,2024-06,2,3,1,True,0.0009999999999998727,-0.0010010000000001272,9824,9831,3360.49,3363.8504899999994,stop
49,9794,9763,2024-06,2,3,1,True,0.0009999999999998701,-0.0010010000000001298,9764,9776,3528.91,3532.4389099999994,stop
50,9873,9975,2024-07,3,1,-1,True,0.001000000000000044,-0.000998999999999956,9976,9983,3501.83,3498.32817,stop
50,9873,9987,2024-07,3,1,-1,True,-1.1575078855214174e-05,-0.0020115866539340693,9988,9995,3455.7,3455.74,stop_gap
51,10001,9959,2024-07,0,3,-1,True,-0.029996958071594502,-0.03202695502966609,9960,9963,3386.01,3487.58,stop
51,10001,9880,2024-07,0,3,-1,True,0.0010000000000000523,-0.0009989999999999476,9881,9916,3132.59,3129.45741,stop
51,10001,9953,2024-07,0,3,-1,True,0.0010000000000000466,-0.0009989999999999535,9954,9960,3442.84,3439.39716,stop
52,10205,10049,2024-08,0,3,-1,True,0.20989130638481282,0.20810119769119764,10050,10208,3201.66,2529.6594,stop
52,10205,10222,2024-08,0,3,-1,True,0.0009999999999999632,-0.000999000000000037,10223,10234,2505.8,2503.2942000000003,stop
52,10205,10138,2024-08,0,3,-1,True,0.0009999999999999387,-0.0009990000000000615,10139,10156,2619.12,2616.50088,stop
53,10341,10371,2024-09,3,1,1,True,0.0009999999999998565,-0.0010010000000001435,10372,10375,2611.82,2614.43182,stop
53,10341,10287,2024-09,3,1,1,True,0.000999999999999834,-0.001001000000000166,10288,10291,2323.64,2325.9636399999995,stop
53,10341,10299,2024-09,3,1,1,True,0.0009999999999999194,-0.0010010000000000808,10300,10319,2321.76,2324.08176,stop
54,10582,10414,2024-10,0,3,1,True,-0.030000000000000002,-0.031970000000000005,10415,10415,2487.68,2413.0496,stop
54,10582,10498,2024-10,0,3,1,True,0.0009999999999998031,-0.0010010000000001966,10499,10504,2591.07,2593.6610699999997,stop
54,10582,10565,2024-10,0,3,1,True,0.0009999999999999475,-0.0010010000000000522,10566,10572,2482.04,2484.52204,stop
55,10631,10679,2024-11,0,4,1,True,0.000999999999999867,-0.0010010000000001329,10680,10683,3061.04,3064.1010399999996,stop
55,10631,10691,2024-11,0,4,1,True,-0.029996905614873545,-0.031966908709258675,10692,10692,3134.71,3040.6784,stop
55,10631,10660,2024-11,0,4,1,True,0.0009999999999999027,-0.001001000000000097,10661,10662,3301.55,3304.85155,stop
56,10846,10798,2024-12,0,2,1,True,-0.0017120436284917173,-0.003710331584863226,10799,10801,3843.36,3836.78,stop_gap
56,10846,10883,2024-12,0,2,1,True,0.011515938886912103,0.00950442294802519,10884,10885,3625.41,3667.16,reverse
56,10846,10792,2024-12,0,2,1,True,0.000999999999999923,-0.0010010000000000771,10793,10829,3579.27,3582.8492699999997,stop
57,10884,10812,2024-12,1,3,-1,True,0.0009999999999999833,-0.0009990000000000166,10813,10821,3990.21,3986.21979,stop
57,10884,10920,2024-12,1,3,-1,True,0.0010000000000000475,-0.0009989999999999526,10921,10970,3476.88,3473.40312,stop
57,10884,10842,2024-12,1,3,-1,True,0.01606096965752875,0.01407703062718628,10843,10847,3933.76,3870.58,reverse
58,11007,11127,2025-01,3,2,-1,True,0.0010000000000000438,-0.000998999999999956,11128,11135,3180.15,3176.96985,stop
58,11007,11121,2025-01,3,2,-1,True,0.0009999999999999874,-0.0009990000000000125,11122,11123,3132.04,3128.90796,stop
58,11007,11109,2025-01,3,2,-1,True,0.0009999999999999796,-0.0009990000000000205,11110,11144,3332.88,3329.54712,stop
59,11145,11127,2025-01,3,2,1,True,-0.03000000000000003,-0.031970000000000026,11128,11129,3180.15,3084.7455,stop
59,11145,11025,2025-01,3,2,1,True,0.0009999999999999482,-0.001001000000000052,11026,11028,3270.06,3273.33006,stop
59,11145,11061,2025-01,3,2,1,True,0.0009999999999998294,-0.0010010000000001704,11062,11064,3420.44,3423.8604399999995,stop
60,11292,11220,2025-02,1,3,-1,True,0.000999999999999978,-0.0009990000000000222,11221,11229,2743.54,2740.79646,stop
60,11292,11214,2025-02,1,3,-1,True,-0.030003982985305606,-0.03203398696829091,11215,11217,2586.0,2663.5903000000003,stop
60,11292,11202,2025-02,1,3,-1,True,-0.02999999999999994,-0.03202999999999994,11203,11208,2624.72,2703.4615999999996,stop
61,11427,11463,2025-03,3,0,1,True,-0.029995305959495632,-0.03196531065353614,11464,11470,2066.45,2004.4662,stop
61,11427,11469,2025-03,3,0,1,True,-0.029995177008750967,-0.03196518183174221,11470,11479,2011.2,1950.8737,stop
61,11427,11445,2025-03,3,0,1,True,0.0009999999999998352,-0.0010010000000001645,11446,11452,1985.27,1987.2552699999997,stop
62,11479,11402,2025-03,2,1,-1,True,0.0010000000000000577,-0.0009989999999999424,11403,11415,1928.0,1926.072,stop
62,11479,11401,2025-03,2,1,-1,True,0.0010000000000000354,-0.0009989999999999645,11402,11410,1916.85,1914.9331499999998,stop
62,11479,11431,2025-03,2,1,-1,True,0.0010000000000000304,-0.0009989999999999697,11432,11433,2006.46,2004.45354,stop
63,11725,11845,2025-05,2,1,1,True,-0.0034758059619939244,-0.0054723301560319305,11846,11848,2635.36,2626.2,stop_gap
63,11725,11689,2025-05,2,1,1,True,0.0009999999999998773,-0.0010010000000001225,11690,11696,1815.29,1817.1052899999997,stop
63,11725,11690,2025-05,2,1,1,True,0.0009999999999998933,-0.0010010000000001064,11691,11693,1832.39,1834.22239,stop
64,11863,11780,2025-05,2,2,-1,True,0.001000000000000089,-0.0009989999999999108,11781,11782,2480.55,2478.06945,stop
64,11863,11821,2025-05,2,2,-1,True,0.0009999999999999694,-0.0009990000000000307,11822,11831,2545.78,2543.2342200000003,stop
64,11863,11803,2025-05,2,2,-1,True,0.001000000000000072,-0.0009989999999999281,11804,11807,2550.72,2548.1692799999996,stop
65,12858,12840,2025-11,1,3,-1,True,0.0010000000000000007,-0.0009989999999999995,12841,12846,3626.44,3622.81356,stop
65,12858,12804,2025-11,1,3,-1,True,0.0010000000000000208,-0.0009989999999999793,12805,12840,3640.91,3637.26909,stop
65,12858,12822,2025-11,1,3,-1,True,0.0009999999999999848,-0.0009990000000000153,12823,12826,3343.68,3340.33632,stop
66,12863,12808,2025-11,0,4,-1,True,-0.017168086246025418,-0.019185254332271442,12809,12810,3229.83,3285.28,stop_gap
66,12863,12910,2025-11,0,4,-1,True,-0.005118845932916916,-0.007123964778849833,12911,12912,2750.62,2764.7,stop_gap
66,12863,12815,2025-11,0,4,-1,True,0.0010000000000000228,-0.0009989999999999773,12816,12826,3423.06,3419.63694,stop
67,12970,13013,2025-12,0,1,-1,True,-0.029996702047612085,-0.032026698749659695,13014,13017,3123.15,3216.8342,stop
67,12970,13024,2025-12,0,1,-1,True,0.10072942301223374,0.09883015243524597,13025,13095,3388.98,3047.61,reverse
67,12970,12983,2025-12,0,1,-1,True,-0.006112177918345325,-0.008118290096263671,12984,12988,3187.08,3206.56,stop_gap
68,12981,12999,2025-12,3,1,1,True,-0.029999999999999992,-0.03196999999999999,13000,13005,3040.1,2948.897,stop
68,12981,13017,2025-12,3,1,1,True,0.0009999999999998886,-0.0010010000000001114,13018,13026,3244.92,3248.1649199999997,stop
68,12981,13023,2025-12,3,1,1,True,0.0009999999999998701,-0.0010010000000001298,13024,13025,3326.63,3329.9566299999997,stop
69,13094,12968,2025-12,2,0,1,True,-0.02999999999999998,-0.031969999999999985,12969,12969,2836.48,2751.3856,stop
69,13094,13123,2025-12,2,0,1,True,0.0009999999999999278,-0.0010010000000000721,13124,13137,2931.46,2934.39146,stop
69,13094,13141,2025-12,2,0,1,True,0.0009999999999998868,-0.0010010000000001131,13142,13144,2949.43,2952.3794299999995,stop
70,13105,13064,2025-12,2,0,-1,True,-0.029999999999999985,-0.03202999999999999,13065,13065,2927.36,3015.1808,stop
70,13105,13136,2025-12,2,0,-1,True,0.0010000000000000458,-0.0009989999999999544,13137,13141,2958.52,2955.56148,stop
70,13105,13118,2025-12,2,0,-1,True,0.0010000000000000482,-0.0009989999999999517,13119,13134,2963.65,2960.68635,stop
71,13230,13182,2026-01,1,1,1,True,0.0009999999999998615,-0.0010010000000001385,13183,13186,3223.88,3227.1038799999997,stop
71,13230,13188,2026-01,1,1,1,True,-0.02999999999999995,-0.03196999999999995,13189,13191,3265.57,3167.6029000000003,stop
71,13230,13248,2026-01,1,1,1,True,0.0009999999999999113,-0.0010010000000000886,13249,13259,3288.12,3291.4081199999996,stop
72,13267,13250,2026-01,2,1,-1,True,0.38377335001317625,0.3821571233631894,13251,13442,3301.39,2034.4045,stop
72,13267,13183,2026-01,2,1,-1,True,0.0009999999999999525,-0.0009990000000000476,13184,13228,3218.0,3214.782,stop
72,13267,13225,2026-01,2,1,-1,True,-0.02999999999999999,-0.03202999999999999,13226,13228,3121.08,3214.7124,stop
