direction,qty,signal_i,signal_time,entry_i,entry_time,entry_price,entry_equity,entry_fee,leverage,score,stop,initial_stop,exit_i,exit_time,exit_price,exit_reason,gross_pnl,net_pnl,gross_return,net_return,fees,holding_bars,n_controls,matched,control_mean,paired_excess
1,1.6376529158410167,2280,2021-01-15 00:00:00+00:00,2281,2021-01-15 04:00:00+00:00,1221.38,500.0,2.000196518349901,4.000393036699802,0.7282521579736464,1184.6222,1184.6222,2281,2021-01-15 04:00:00+00:00,1184.6222,stop,-60.19651834990107,-64.13671486825098,-0.030095302035402647,-0.03206520673336725,3.940196518349901,0,3,True,-0.006100689346895564,-0.025964517386471684
-1,0.9804043977545949,2513,2021-02-22 20:00:00+00:00,2514,2021-02-23 00:00:00+00:00,1778.22,435.863285131749,1.7433747081751758,3.9998200528594725,0.9792074780741832,1776.44178,1831.649,2596,2021-03-08 16:00:00+00:00,1776.44178,stop,1.7433747081750965,-1.7416313334670799,0.0009999999999999545,-0.0009990000000000454,3.485006041642176,82,0,False,,
1,0.9549267866551886,2722,2021-03-29 16:00:00+00:00,2723,2021-03-29 20:00:00+00:00,1818.45,434.12165379828195,1.7364866151931277,4.0,0.3356762715236225,1820.2684499999998,1763.8965,2730,2021-03-31 00:00:00+00:00,1820.2684499999998,stop,1.7364866151928957,-1.7382231018085528,0.0009999999999998662,-0.0010010000000001335,3.4747097170014483,7,3,True,-0.01132400000000007,0.010322999999999936
1,1.4663900316129497,2861,2021-04-21 20:00:00+00:00,2862,2021-04-22 00:00:00+00:00,2359.41,432.3834306964734,3.4598153044879094,8.001729619738013,1.079208586959538,2361.7694099999994,2288.1330000000003,2867,2021-04-22 20:00:00+00:00,2361.7694099999994,stop,3.4598153044872797,-3.4632751197930265,0.0009999999999998179,-0.0010010000000001819,6.923090424280306,5,3,True,-0.005387625510595653,0.00438662551059547
1,0.6811905672906999,2888,2021-04-26 08:00:00+00:00,2889,2021-04-26 12:00:00+00:00,2518.66,428.9201555766804,1.7156874342123942,4.000015881523832,0.5952497905912766,2443.0905000000002,2443.0905000000002,2891,2021-04-26 20:00:00+00:00,2443.0905000000002,stop,-51.477230574874284,-54.85712821272419,-0.030003851254238212,-0.03197384740298397,3.379897637849914,2,3,True,-0.0023775733221583946,-0.029596274080825578
-1,0.6423998821273871,3087,2021-05-29 12:00:00+00:00,3088,2021-05-29 16:00:00+00:00,2329.16,374.06302736395617,1.496252109455825,4.000000000000001,0.7187383472924979,2326.8308399999996,2399.0348,3091,2021-05-30 04:00:00+00:00,2326.8308399999996,stop,1.496252109455972,-1.4947558573462219,0.0010000000000000982,-0.0009989999999999017,2.9910079668021936,3,3,True,-0.011346331681281003,0.010347331681281102
-1,0.5960996968154268,3148,2021-06-08 16:00:00+00:00,3149,2021-06-08 20:00:00+00:00,2500.13,372.5682715066099,1.4903267349991531,4.000143997696037,0.6414686881453419,2497.62987,2575.0412,3151,2021-06-09 04:00:00+00:00,2497.62987,stop,1.490326734999093,-1.4888364082642143,0.0009999999999999597,-0.0009990000000000404,2.9791631432633072,2,3,True,-0.032082284440764164,0.031083284440764122
1,0.5759956461851883,3188,2021-06-15 08:00:00+00:00,3189,2021-06-15 12:00:00+00:00,2577.08,371.0794350983457,1.4843868598709251,4.000186265987831,0.7450240776200777,2579.6570799999995,2499.6512000000002,3191,2021-06-15 20:00:00+00:00,2530.98,stop_gap,-26.55339928913713,-29.49561960958984,-0.01788846291151222,-0.019870574448600707,2.942220320452713,2,3,True,-0.0012316375146459036,-0.018638936933954804
-1,1.123026052541619,3198,2021-06-17 00:00:00+00:00,3199,2021-06-17 04:00:00+00:00,2433.31,341.5838154887558,2.7326705239100466,8.0,0.6929667673555123,2189.5121999999997,2506.3093,3336,2021-07-10 00:00:00+00:00,2189.5121999999997,stop,273.7912809523314,268.59973118546367,0.10019183745597574,0.09829202929343171,5.191549766867762,137,2,True,0.01780923970996966,0.08048278958346206
1,0.7256272072044042,3649,2021-08-31 04:00:00+00:00,3650,2021-08-31 08:00:00+00:00,3363.63,610.1835466742195,2.4407414429689505,4.000011891949745,0.26182917082330726,3366.99363,3262.7113999999997,3651,2021-08-31 12:00:00+00:00,3366.99363,stop,2.440741442968827,-2.4431821844120427,0.0009999999999999495,-0.0010010000000000507,4.88392362738087,1,3,True,-0.00574515702479347,0.00474415702479342
