direction,qty,signal_i,signal_time,entry_i,entry_time,entry_price,entry_equity,entry_fee,leverage,score,stop,initial_stop,exit_i,exit_time,exit_price,exit_reason,gross_pnl,net_pnl,gross_return,net_return,fees,holding_bars,n_controls,matched,control_mean,paired_excess
-1,0.14943215780035865,11007,2025-01-08 12:00:00+00:00,11008,2025-01-08 16:00:00+00:00,3346.0,500.0,0.5000000000000001,1.0000000000000002,1.7354063126927315,3342.654,3446.38,11010,2025-01-09 00:00:00+00:00,3342.654,stop,0.5000000000000006,-0.4994999999999996,0.0010000000000000009,-0.000998999999999999,0.9995000000000002,2,3,True,-0.0009989999999999964,-2.6020852139652106e-18
1,0.14578805735783854,11145,2025-01-31 12:00:00+00:00,11146,2025-01-31 16:00:00+00:00,3426.21,499.5005,0.4995005,1.0,0.9872882353731266,3323.4237,3323.4237,11147,2025-01-31 20:00:00+00:00,3323.4237,stop,-14.985015000000029,-15.969030985000028,-0.030000000000000058,-0.031970000000000054,0.984015985,1,3,True,-0.011324000000000082,-0.02064599999999997
-1,0.19389111086762129,11292,2025-02-25 00:00:00+00:00,11293,2025-02-25 04:00:00+00:00,2493.84,483.53146901499997,0.4835334079261087,1.0000040098964245,2.169098364217733,2491.34616,2568.6449,11297,2025-02-25 20:00:00+00:00,2491.34616,stop,0.4835334079261263,-0.48304987451816495,0.0010000000000000365,-0.0009989999999999635,0.9665832824442913,4,3,True,-0.021687662322763628,0.020688662322763667
1,0.23587845866216206,11427,2025-03-19 12:00:00+00:00,11428,2025-03-19 16:00:00+00:00,2047.88,483.04841914048177,0.4830507779250685,1.000004883122464,0.39495272262555886,1986.4339,1986.4339,11432,2025-03-20 08:00:00+00:00,1986.4339,stop,-14.493811358801103,-15.445419103292439,-0.030004736605660543,-0.03197473186905488,0.9516077444913359,4,3,True,-0.021643830828426174,-0.010330901040628709
-1,0.2449414365530263,11479,2025-03-28 04:00:00+00:00,11480,2025-03-28 08:00:00+00:00,1909.04,467.6030000371893,0.4676030000371893,1.0,0.5283313316656059,1907.13096,1966.3111999999999,11481,2025-03-28 12:00:00+00:00,1907.13096,stop,0.46760300003719046,-0.46713539703715096,0.0010000000000000024,-0.0009989999999999975,0.9347383970743415,1,3,True,-0.000998999999999959,-3.859759734048396e-17
1,0.24231552268915457,11725,2025-05-08 04:00:00+00:00,11726,2025-05-08 08:00:00+00:00,1927.81,467.1358646401522,0.4671382877953791,1.0000051872600892,0.3443540178049515,2595.6,1869.966,11864,2025-05-31 08:00:00+00:00,2520.0,reverse,143.49682938129047,142.41905597631842,0.30718276178669063,0.3048755790249039,1.0777734049720487,138,3,True,-0.002491443385344053,0.307367022410248
-1,0.2421291887831934,11863,2025-05-31 04:00:00+00:00,11864,2025-05-31 08:00:00+00:00,2520.0,609.5549206164707,0.6101655557336474,1.0010017721070303,0.4202802471035094,2517.48,2595.6,11871,2025-06-01 12:00:00+00:00,2517.48,stop,0.610165555733643,-0.6095553901779182,0.0009999999999999929,-0.0009990000000000073,1.2197209459115612,7,3,True,-0.0009989999999999565,-5.074066167232161e-17
-1,0.17643788488098583,12858,2025-11-13 00:00:00+00:00,12859,2025-11-13 04:00:00+00:00,3451.32,608.9453652262928,0.608943600847444,0.9999971025662572,0.6565201767167234,2821.7673999999997,3554.8698999999997,12972,2025-12-02 00:00:00+00:00,2821.7673999999997,stop,111.0769291653254,109.97011889279584,0.18240922313781405,0.18059163236095188,1.1068102725295628,113,3,True,-0.0009989999999999982,0.18159063236095188
1,0.23589484353939272,13094,2025-12-22 08:00:00+00:00,13095,2025-12-22 12:00:00+00:00,3047.61,718.9154841190887,0.7189154841190887,1.0,0.3017310901447669,2956.1817,2956.1817,13099,2025-12-23 04:00:00+00:00,2956.1817,stop,-21.567464523572667,-22.98372802728727,-0.03000000000000001,-0.031970000000000005,1.4162635037146047,4,3,True,-0.012072489254287042,-0.019897510745712964
-1,0.23739783595149289,13105,2025-12-24 04:00:00+00:00,13106,2025-12-24 08:00:00+00:00,2931.49,695.9317560918014,0.6959293821134419,0.9999965887770765,0.5303229418428104,2928.55851,3019.445,13108,2025-12-24 16:00:00+00:00,2928.55851,stop,0.6959293821134276,-0.6952334527313427,0.0009999999999999794,-0.0009990000000000205,1.3911628348447702,2,3,True,-0.0009989999999999533,-6.722053469410127e-17
1,0.20746888209005862,13230,2026-01-14 00:00:00+00:00,13231,2026-01-14 04:00:00+00:00,3351.03,695.23652263907,0.6952344479502492,0.9999970158517953,0.9114908750603113,3354.38103,3250.5088,13235,2026-01-14 20:00:00+00:00,3354.38103,stop,0.6952344479502096,-0.695929682398239,0.000999999999999943,-0.001001000000000057,1.3911641303484488,4,3,True,-0.011324000000000061,0.010323000000000004
-1,0.22250219220140052,13267,2026-01-20 04:00:00+00:00,13268,2026-01-20 08:00:00+00:00,3121.49,694.5405929566717,0.6945383679347497,0.9999967964119814,0.8191896987974485,2034.4045,3215.145,13442,2026-02-18 08:00:00+00:00,2034.4045,stop,241.87890686035553,240.73170903134638,0.3482585239741277,0.3466067824981018,1.1471978290091438,174,3,True,0.11637604112106313,0.23023074137703864
