direction,qty,signal_i,signal_time,entry_i,entry_time,entry_price,entry_equity,entry_fee,leverage,score,stop,initial_stop,exit_i,exit_time,exit_price,exit_reason,gross_pnl,net_pnl,gross_return,net_return,fees,holding_bars,n_controls,matched,control_mean,paired_excess
-1,0.5977286312014346,11007,2025-01-08 12:00:00+00:00,11008,2025-01-08 16:00:00+00:00,3346.0,500.0,0.0,4.000000000000001,1.7354063126927315,3342.654,3446.38,11010,2025-01-09 00:00:00+00:00,3342.654,stop,2.000000000000002,2.000000000000002,0.0010000000000000009,0.0010000000000000009,0.0,2,3,True,0.0010000000000000037,-2.8189256484623115e-18
1,0.5860703226013584,11145,2025-01-31 12:00:00+00:00,11146,2025-01-31 16:00:00+00:00,3426.21,502.0,0.0,4.000000000000001,0.9872882353731266,3323.4237,3323.4237,11147,2025-01-31 20:00:00+00:00,3323.4237,stop,-60.24000000000013,-60.24000000000013,-0.03000000000000006,-0.03000000000000006,0.0,1,3,True,-0.009333333333333417,-0.020666666666666646
-1,0.7085647377728231,11292,2025-02-25 00:00:00+00:00,11293,2025-02-25 04:00:00+00:00,2493.84,441.7599999999999,0.0,4.000016039585698,2.169098364217733,2491.34616,2568.6449,11297,2025-02-25 20:00:00+00:00,2491.34616,stop,1.7670470856474418,1.7670470856474418,0.0010000000000000365,0.0010000000000000365,0.0,4,3,True,-0.01966799432843519,0.020667994328435225
1,0.8663187547757374,11427,2025-03-19 12:00:00+00:00,11428,2025-03-19 16:00:00+00:00,2047.88,443.5270470856473,0.0,4.000019532489856,0.39495272262555886,1986.4339,1986.4339,11432,2025-03-20 08:00:00+00:00,1986.4339,stop,-53.231908837825536,-53.231908837825536,-0.030004736605660543,-0.030004736605660543,0.0,4,3,True,-0.01966349432274892,-0.010341242282911622
-1,0.8177830495910443,11479,2025-03-28 04:00:00+00:00,11480,2025-03-28 08:00:00+00:00,1909.04,390.2951382478218,0.0,4.0,0.5283313316656059,1907.13096,1966.3111999999999,11481,2025-03-28 12:00:00+00:00,1907.13096,stop,1.561180552991291,1.561180552991291,0.0010000000000000024,0.0010000000000000024,0.0,1,3,True,0.001000000000000041,-3.859759734048396e-17
1,1.626128514579575,11725,2025-05-08 04:00:00+00:00,11726,2025-05-08 08:00:00+00:00,1927.81,391.8563188008131,0.0,8.000041498080712,0.3443540178049515,2595.6,1869.966,11864,2025-05-31 08:00:00+00:00,2520.0,reverse,962.9770450488786,962.9770450488786,0.3071827617866907,0.3071827617866907,0.0,138,3,True,-0.000491935320664718,0.3076746971073554
-1,2.1505291489677645,11863,2025-05-31 04:00:00+00:00,11864,2025-05-31 08:00:00+00:00,2520.0,1354.8333638496918,0.0,3.999999999999999,0.4202802471035094,2517.48,2595.6,11871,2025-06-01 12:00:00+00:00,2517.48,stop,5.419333455398728,5.419333455398728,0.0009999999999999929,0.0009999999999999929,0.0,7,3,True,0.0010000000000000434,-5.0523821237824507e-17
-1,3.1529936512708794,12858,2025-11-13 00:00:00+00:00,12859,2025-11-13 04:00:00+00:00,3451.32,1360.2526973050906,0.0,7.999976820530057,0.6565201767167234,2821.7673999999997,3554.8698999999997,12972,2025-12-02 00:00:00+00:00,2821.7673999999997,stop,1984.9753509410768,1984.9753509410768,0.18240922313781405,0.18240922313781405,0.0,113,3,True,0.0010000000000000022,0.18140922313781405
1,4.390624847990612,13094,2025-12-22 08:00:00+00:00,13095,2025-12-22 12:00:00+00:00,3047.61,3345.2280482461674,0.0,4.0,0.3017310901447669,2956.1817,2956.1817,13099,2025-12-23 04:00:00+00:00,2956.1817,stop,-401.4273657895402,-401.4273657895402,-0.03000000000000001,-0.03000000000000001,0.0,4,3,True,-0.010082571826113156,-0.019917428173886854
-1,4.016784147987893,13105,2025-12-24 04:00:00+00:00,13106,2025-12-24 08:00:00+00:00,2931.49,2943.8006824566273,0.0,3.999986355108306,0.5303229418428104,2928.55851,3019.445,13108,2025-12-24 16:00:00+00:00,2928.55851,stop,11.775162561984788,11.775162561984788,0.0009999999999999794,0.0009999999999999794,0.0,2,3,True,0.0010000000000000466,-6.722053469410127e-17
1,3.5279505407498712,13230,2026-01-14 00:00:00+00:00,13231,2026-01-14 04:00:00+00:00,3351.03,2955.575845018612,0.0,3.999988063407181,0.9114908750603113,3354.38103,3250.5088,13235,2026-01-14 20:00:00+00:00,3354.38103,stop,11.822268100568369,11.822268100568369,0.0009999999999999432,0.0009999999999999432,0.0,4,3,True,-0.009333333333333393,0.010333333333333337
-1,3.802528416619164,13267,2026-01-20 04:00:00+00:00,13268,2026-01-20 08:00:00+00:00,3121.49,2967.3981131191804,0.0,3.999987185647925,0.8191896987974485,2034.4045,3215.145,13442,2026-02-18 08:00:00+00:00,2034.4045,stop,4133.673505044651,4133.673505044651,0.3482585239741277,0.3482585239741277,0.0,174,3,True,0.11825778333772541,0.2300007406364023
