direction,qty,signal_i,signal_time,entry_i,entry_time,entry_price,entry_equity,entry_fee,leverage,score,stop,initial_stop,exit_i,exit_time,exit_price,exit_reason,gross_pnl,net_pnl,gross_return,net_return,fees,holding_bars,n_controls,matched,control_mean,paired_excess
-1,1.8163984451629311,2264,2021-01-12 08:00:00+00:00,2265,2021-01-12 12:00:00+00:00,1101.07,500.0,1.9999818360155486,3.9999636720310967,0.957361698860305,1099.96893,1134.1124,2266,2021-01-12 16:00:00+00:00,1099.96893,stop,1.9999818360154324,-1.9979818541796492,0.000999999999999942,-0.0009990000000000582,3.997963690195082,1,3,True,-0.031972335201714254,0.030973335201714195
1,1.6311089142224273,2280,2021-01-15 00:00:00+00:00,2281,2021-01-15 04:00:00+00:00,1221.38,498.0020181458204,1.9922038056529885,4.000393036699802,0.7282521579736464,1222.60138,1184.6222,2282,2021-01-15 08:00:00+00:00,1222.60138,stop,1.9922038056529128,-1.9941960094587172,0.000999999999999962,-0.001001000000000038,3.98639981511163,1,3,True,-0.006100689346895564,0.0050996893468955255
-1,1.6079091744565666,2325,2021-01-22 12:00:00+00:00,2326,2021-01-22 16:00:00+00:00,1233.81,496.00782213636165,1.9838544185362563,3.9996434128630707,0.5657980091647454,1270.9376,1270.9376,2327,2021-01-22 20:00:00+00:00,1270.9376,stop,-59.697808665553666,-63.72521531129173,-0.030091829374052755,-0.0321219212034268,4.027406645738067,1,3,True,-0.021679811892585915,-0.010442109310840886
-1,2.6846099571492794,2358,2021-01-28 00:00:00+00:00,2359,2021-01-28 04:00:00+00:00,1288.13,432.2826068250699,3.4581266241027016,7.999689484388828,0.21036862518086952,1286.8418700000002,1326.8254000000002,2361,2021-01-28 12:00:00+00:00,1303.94,stop_gap,-42.44368342252996,-49.40238035415789,-0.012273605924867788,-0.014285879530792656,6.958696931627933,2,2,True,-0.0009989999999999912,-0.013286879530792665
1,1.1623653077844003,2365,2021-01-29 04:00:00+00:00,2366,2021-01-29 08:00:00+00:00,1317.55,382.88022647091196,1.5314744112713365,3.999878566170053,0.15357901807259852,1318.8675499999997,1278.0622999999998,2368,2021-01-29 16:00:00+00:00,1318.8675499999997,stop,1.5314744112710523,-1.5330058856828919,0.0009999999999998144,-0.0010010000000001856,3.064480296953944,2,3,True,-0.022939070380225208,0.021938070380225022
-1,1.1435556506041804,2386,2021-02-01 16:00:00+00:00,2387,2021-02-01 20:00:00+00:00,1333.9,381.3472205852291,1.5253888823409163,4.0,0.11109801943075737,1373.9170000000001,1373.9170000000001,2388,2021-02-02 00:00:00+00:00,1376.74,stop_gap,-48.989924071882996,-52.08969176063672,-0.032116350551015756,-0.034148466901566775,3.0997676887537158,1,3,True,-0.000999000000000024,-0.033149466901566754
1,0.9293774762004147,2389,2021-02-02 04:00:00+00:00,2390,2021-02-02 08:00:00+00:00,1417.11,329.2575288245924,1.3170301152983697,4.0,0.13618577852218586,1418.5271099999998,1374.5966999999998,2391,2021-02-02 12:00:00+00:00,1418.5271099999998,stop,1.317030115298245,-1.3183471454137923,0.0009999999999999055,-0.0010010000000000945,2.6353772607120374,1,3,True,-0.008079947451490202,0.007078947451490107
-1,0.7376464751260835,2513,2021-02-22 20:00:00+00:00,2514,2021-02-23 00:00:00+00:00,1778.22,327.93918167917855,1.3116977149987041,3.999820052859473,0.9792074780741832,1521.5711000000001,1831.649,2568,2021-03-04 00:00:00+00:00,1568.63,reverse,154.6033247216758,152.13453261640007,0.11786505606730321,0.11598292112337052,2.4687921052757327,54,0,False,,
1,2.454273136104017,2567,2021-03-03 20:00:00+00:00,2568,2021-03-04 00:00:00+00:00,1568.63,480.0737142955786,3.8498464694868444,8.019281945348327,0.16785648966868302,1570.1986299999999,1521.5711000000001,2569,2021-03-04 04:00:00+00:00,1556.48,stop_gap,-29.81941860366403,-37.48929212403406,-0.007745612413379886,-0.009737866800966506,7.669873520370025,1,0,False,,
1,1.091305549608671,2584,2021-03-06 16:00:00+00:00,2585,2021-03-06 20:00:00+00:00,1622.17,442.58442217154453,1.770283123408698,3.9998767121598804,0.176651580275496,1839.7654,1573.5534,2645,2021-03-16 20:00:00+00:00,1786.1,reverse,178.89771874734924,175.17825478178452,0.1010559928984014,0.09895493690550301,3.7194639655647452,60,3,True,0.12493884643378646,-0.025983909528283444
-1,1.387988136110479,2644,2021-03-16 16:00:00+00:00,2645,2021-03-16 20:00:00+00:00,1786.1,617.762676953329,2.4790856099069267,4.013006454409381,0.31766753308100465,1784.3138999999999,1839.7654,2650,2021-03-17 16:00:00+00:00,1784.3138999999999,stop,2.479085609906973,-2.4766065242969737,0.0010000000000000187,-0.0009989999999999815,4.955692134203947,5,3,True,-0.021663954794737608,0.020664954794737626
1,1.3534297240595714,2722,2021-03-29 16:00:00+00:00,2723,2021-03-29 20:00:00+00:00,1818.45,615.286070429032,2.4611442817161278,4.0,0.3356762715236225,1820.2684499999998,1763.8965,2730,2021-03-31 00:00:00+00:00,1820.2684499999998,stop,2.4611442817157987,-2.463605425998173,0.0009999999999998662,-0.0010010000000001337,4.924749707713971,7,3,True,-0.012390314702323513,0.01138931470232338
1,2.0783330026810254,2861,2021-04-21 20:00:00+00:00,2862,2021-04-22 00:00:00+00:00,2359.41,612.8224650030338,4.903639669855639,8.001729619738015,1.079208586959538,2361.7694099999994,2288.1330000000003,2867,2021-04-22 20:00:00+00:00,2361.7694099999994,stop,4.903639669854746,-4.908543309526386,0.000999999999999818,-0.0010010000000001819,9.81218297938113,5,3,True,-0.005387625510595653,0.00438662551059547
-1,1.068953616482341,2875,2021-04-24 04:00:00+00:00,2876,2021-04-24 08:00:00+00:00,2274.8,607.9139216935074,2.4316556867740298,4.0,0.6296258678728162,2272.5252,2343.0440000000003,2878,2021-04-24 16:00:00+00:00,2272.5252,stop,2.4316556867741803,-2.429224031087105,0.001000000000000062,-0.000998999999999938,4.860879717861286,2,3,True,-0.0009990000000000404,1.0234868508263162e-16
